id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2544268091,157,49,1,15,47,86c88s72zckr0kdwv0mu7kn3d,1,29.4,35.4,2023-05-06T11:46:56.162Z,2023-05-06T11:46:56Z,,,,,,,,,,,,,,,,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268153,158,1,1,15,47,86c88s72zckr0kdwv0mu7kn3d,1,29.4,35.4,2023-05-06T11:46:56.579Z,2023-05-06T11:46:59Z,4253884805,212,24.5,4253884807,213,0.1,4253884801,140,52.5,4253884799,56,Center,4253884797,155,,4253884803,141,40.6,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268179,159,1,1,15,50,86c88s72zckr0kdwv0mu7kn3d,1,45.3,37.3,2023-05-06T11:46:59.346Z,2023-05-06T11:47:01Z,4253884913,141,56.1,4253884909,56,Back,4253884917,213,2.1,4253884915,212,14.9,4253884911,140,38.1,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268213,160,1,1,15,53,86c88s72zckr0kdwv0mu7kn3d,1,37.8,57.3,2023-05-06T11:47:01.746Z,2023-05-06T11:47:04Z,4253885073,56,Back,4253885081,213,2.8,4253885079,212,10.7,4253885077,141,62.0,4253885075,140,28.1,,,,,,,,,,ccz23lbc4iuxsq4tcplzv37ys,J. Rastocle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268251,161,1,1,15,55,86c88s72zckr0kdwv0mu7kn3d,1,28.8,58.5,2023-05-06T11:47:03.730Z,2023-05-06T11:47:05Z,4253885285,140,36.1,4253885291,213,5.0,4253885287,141,13.2,4253885289,212,31.7,4253885283,56,Back,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268257,162,1,1,15,56,86c88s72zckr0kdwv0mu7kn3d,0,36.1,11.6,2023-05-06T11:47:05.651Z,2023-05-06T11:47:06Z,4253885345,141,19.1,4253885347,212,5.9,4253885341,56,Back,4253885351,213,1.0,4253885343,140,39.0,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268283,182,8,1,15,59,2gmv49xieg3zee2hx0lhcp17u,1,61.7,74.1,2023-05-06T11:47:07.949Z,2023-05-06T11:47:08Z,4253885471,56,Center,,,,,,,,,,,,,,,,,,,,,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268291,183,49,1,15,59,2gmv49xieg3zee2hx0lhcp17u,1,62.5,70.5,2023-05-06T11:47:08.460Z,2023-05-06T11:47:08Z,,,,,,,,,,,,,,,,,,,,,,,,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268459,184,1,1,16,9,2gmv49xieg3zee2hx0lhcp17u,0,67.5,64.6,2023-05-06T11:47:18.244Z,2023-05-06T12:42:14Z,4253886319,140,90.1,4253886325,213,6.0,4253886321,141,54.3,4253886317,56,Center,4253886323,212,24.7,,,,,,,,,,bly2raemyl0xp39jiktm4u5sl,S. Demeyere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268499,163,49,1,16,12,86c88s72zckr0kdwv0mu7kn3d,1,7.5,50.9,2023-05-06T11:47:21.475Z,2023-05-06T12:42:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268517,164,1,1,16,14,86c88s72zckr0kdwv0mu7kn3d,1,7.5,50.9,2023-05-06T11:47:22.738Z,2023-05-06T12:42:12Z,4253886629,141,30.4,4253886633,213,5.6,4253886625,56,Back,4253886627,140,25.1,4253886631,212,23.1,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268537,165,1,1,16,15,86c88s72zckr0kdwv0mu7kn3d,1,25.2,30.4,2023-05-06T11:47:23.874Z,2023-05-06T12:42:12Z,4253886745,213,0.9,4253886737,56,Back,4253886741,141,48.8,4253886739,140,34.4,4253886743,212,15.8,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268549,166,1,1,16,16,86c88s72zckr0kdwv0mu7kn3d,0,34.3,48.7,2023-05-06T11:47:25.611Z,2023-05-06T12:42:11Z,4253886815,141,56.9,4253886817,212,5.6,4253886845,233,185,4253886819,213,1.6,4253886811,56,Back,4253886849,286,,4253886843,236,,4253886813,140,34.4,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268529,185,74,1,16,16,2gmv49xieg3zee2hx0lhcp17u,1,66.2,53,2023-05-06T11:47:25.612Z,2023-05-06T11:47:27Z,4253886709,285,,4253886707,56,Center,4253886867,233,166,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268555,186,61,1,16,18,2gmv49xieg3zee2hx0lhcp17u,1,65.9,42.8,2023-05-06T11:47:27.077Z,2023-05-06T12:42:06Z,4253886851,56,Center,,,,,,,,,,,,,,,,,,,,,,87fq93e9x1yy4thmeituciycq,S. Gordon,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268565,187,49,1,16,19,2gmv49xieg3zee2hx0lhcp17u,1,66.4,53.3,2023-05-06T11:47:27.875Z,2023-05-06T11:47:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268583,188,15,1,16,19,2gmv49xieg3zee2hx0lhcp17u,1,66.4,53.3,2023-05-06T11:47:28.171Z,2023-05-06T11:47:38Z,4253886993,22,,4253887653,146,98.0,4253887639,78,,4253887649,103,11.4,4253887651,215,,4253887647,102,50.8,4253887643,55,186,4253887333,233,168,5x0qvm5o4qbijkh8r8vs2ys45,E. Sumo,4253887301,20,4253887641,29,,,,4253886997,56,Center,4253886995,19,,4253887655,147,,,,,,,,,,,50.4,,,,,,
2544268605,168,10,1,16,19,86c88s72zckr0kdwv0mu7kn3d,1,1.7,47.5,2023-05-06T11:47:28.271Z,2023-05-06T11:47:35Z,4253887099,56,Back,4253887095,178,,4253887097,182,,4253887351,233,188,4253887093,177,,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268601,167,52,1,16,20,86c88s72zckr0kdwv0mu7kn3d,1,1.7,47.5,2023-05-06T11:47:28.877Z,2023-05-06T12:42:08Z,,,,,,,,,,,,,,,,,,,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268665,169,1,1,16,23,86c88s72zckr0kdwv0mu7kn3d,1,3.9,47.6,2023-05-06T11:47:32.051Z,2023-05-06T11:47:35Z,4253887387,141,23.6,4253887389,212,25.5,4253887381,56,Back,4253887379,123,,4253887391,213,5.6,4253887383,140,22.5,,,,,,,dxojafbkfxjskl0ek4nucrnpx,K. Szemik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268747,170,1,1,16,31,86c88s72zckr0kdwv0mu7kn3d,1,22.6,23.7,2023-05-06T11:47:39.763Z,2023-05-06T11:47:41Z,4253887865,140,24.8,4253887867,141,56.7,4253887869,212,22.6,4253887871,213,1.5,4253887863,56,Back,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268773,171,1,1,16,32,86c88s72zckr0kdwv0mu7kn3d,1,22.3,62.4,2023-05-06T11:47:40.962Z,2023-05-06T11:47:43Z,4253888007,140,23.5,4253888005,56,Back,4253888013,213,1.5,4253888009,141,96.8,4253888011,212,23.4,,,,,,,,,,ccz23lbc4iuxsq4tcplzv37ys,J. Rastocle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268795,172,1,1,16,34,86c88s72zckr0kdwv0mu7kn3d,1,26.3,93.9,2023-05-06T11:47:43.490Z,2023-05-06T11:47:45Z,4253888147,56,Back,4253888155,213,5.7,4253888153,212,12.9,4253888149,140,36.6,4253888151,141,83.6,,,,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268817,173,1,1,16,36,86c88s72zckr0kdwv0mu7kn3d,1,36.9,82.7,2023-05-06T11:47:45.490Z,2023-05-06T11:47:47Z,4253888263,141,85.3,4253888259,56,Back,4253888273,213,2.9,4253888261,140,29.2,4253888265,212,8.3,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268883,174,1,1,16,38,86c88s72zckr0kdwv0mu7kn3d,0,30.2,84.8,2023-05-06T11:47:47.458Z,2023-05-06T11:47:51Z,4253888591,141,76.4,4253888595,213,6.2,4253888597,1,,4253888587,56,Center,4253888593,212,46.0,4253888589,140,73.7,4253888581,155,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268911,189,59,1,16,43,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2023-05-06T11:47:52.373Z,2023-05-06T11:47:57Z,4253888735,56,Back,,,,,,,,,,,,,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268957,190,12,1,16,45,2gmv49xieg3zee2hx0lhcp17u,1,22.4,22.8,2023-05-06T11:47:54.219Z,2023-05-06T11:47:58Z,4253888927,56,Back,4253888931,141,8.2,4253888933,212,24.4,4253888935,213,5.9,4253888929,140,43.6,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544268975,175,1,1,16,46,86c88s72zckr0kdwv0mu7kn3d,1,57.4,97.1,2023-05-06T11:47:54.979Z,2023-05-06T11:47:57Z,4253889011,212,14.2,4253889005,56,Back,4253889007,140,43.9,4253889009,141,95.7,4253889013,213,3.2,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269021,176,1,1,16,48,86c88s72zckr0kdwv0mu7kn3d,1,42.3,95,2023-05-06T11:47:57.074Z,2023-05-06T11:48:00Z,4253889251,213,4.3,4253889249,212,8.3,4253889247,141,83.8,4253889245,140,39.1,4253889243,56,Back,,,,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269063,177,1,1,16,51,86c88s72zckr0kdwv0mu7kn3d,1,38,81.4,2023-05-06T11:47:59.842Z,2023-05-06T11:48:03Z,4253889447,56,Back,4253889455,213,4.4,4253889449,140,29.6,4253889453,212,28.1,4253889451,141,42.1,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269111,178,1,1,16,54,86c88s72zckr0kdwv0mu7kn3d,1,31.3,38.9,2023-05-06T11:48:02.931Z,2023-05-06T11:48:06Z,4253889669,56,Back,4253889673,141,5.8,4253889677,213,5.3,4253889675,212,27.2,4253889671,140,45.9,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269159,179,1,1,16,58,86c88s72zckr0kdwv0mu7kn3d,1,43.5,5.2,2023-05-06T11:48:06.770Z,2023-05-06T11:48:11Z,4253889937,212,14.9,4253889935,141,18.6,4253889933,140,32.3,4253889931,56,Back,4253889939,213,2.5,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269199,180,1,1,17,2,86c88s72zckr0kdwv0mu7kn3d,0,32.6,19.5,2023-05-06T11:48:10.898Z,2023-05-06T11:48:15Z,4253890123,141,49.4,4253890117,155,,4253890147,4,,4253890121,140,88.4,4253890129,1,,4253890127,213,0.3,4253890119,56,Center,4253890125,212,62.0,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269231,191,11,1,17,7,2gmv49xieg3zee2hx0lhcp17u,1,12.9,57.9,2023-05-06T11:48:16.491Z,2023-05-06T11:48:16Z,4253890233,88,,4253890231,56,Back,,,,,,,,,,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269255,192,43,1,17,10,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2023-05-06T11:48:19.252Z,2023-05-06T11:48:31Z,4253891147,144,80,,,,,,,,,,,,,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269285,193,43,1,17,13,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2023-05-06T11:48:22.132Z,2023-05-06T11:48:35Z,4253891439,144,80,,,,,,,,,,,,,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269335,194,1,1,17,14,2gmv49xieg3zee2hx0lhcp17u,1,14.7,56.7,2023-05-06T11:48:23.507Z,2023-05-06T11:48:25Z,4253890717,141,73.2,4253890715,140,22.9,4253890721,213,0.9,4253890719,212,14.1,4253890711,123,,4253890713,56,Back,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269379,195,1,1,17,16,2gmv49xieg3zee2hx0lhcp17u,1,22.2,74.7,2023-05-06T11:48:25.020Z,2023-05-06T11:48:28Z,4253890923,141,85.4,4253890927,213,1.1,4253890925,212,8.2,4253890919,56,Back,4253890921,140,25.9,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269391,196,1,1,17,19,2gmv49xieg3zee2hx0lhcp17u,0,25.4,89.4,2023-05-06T11:48:28.628Z,2023-05-06T11:48:29Z,4253890995,140,43.1,4253890997,141,89.9,4253890991,155,,4253890999,212,18.6,4253891001,213,0.0,4253890993,56,Back,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269399,181,49,1,17,21,86c88s72zckr0kdwv0mu7kn3d,1,56.7,18.3,2023-05-06T11:48:30.195Z,2023-05-06T11:48:30Z,,,,,,,,,,,,,,,,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269419,182,1,1,17,21,86c88s72zckr0kdwv0mu7kn3d,1,56.7,18.3,2023-05-06T11:48:30.499Z,2023-05-06T11:48:31Z,4253891123,56,Center,4253891129,212,10.6,4253891131,213,0.5,4253891127,141,26.2,4253891125,140,65.4,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269429,183,1,1,17,22,86c88s72zckr0kdwv0mu7kn3d,1,65.4,26.2,2023-05-06T11:48:31.362Z,2023-05-06T11:48:32Z,4253891181,56,Right,4253891189,213,5.9,4253891185,141,20.9,4253891187,212,10.8,4253891183,140,75.1,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269477,184,1,1,17,23,86c88s72zckr0kdwv0mu7kn3d,1,75.1,20.9,2023-05-06T11:48:31.971Z,2023-05-06T11:48:35Z,4253891457,213,2.3,4253891455,212,12.1,4253891449,56,Center,4253891451,140,67.6,4253891453,141,34.5,,,,,,,,,,4jxsimbrhvzfwfc3krnld59wq,M. Dumornay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269503,185,43,1,17,26,86c88s72zckr0kdwv0mu7kn3d,1,0,0,2023-05-06T11:48:34.963Z,2023-05-06T11:48:40Z,4253891605,286,0,4253891813,144,3,4253891603,56,Center,,,,,,,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269509,186,4,1,17,28,86c88s72zckr0kdwv0mu7kn3d,1,71.4,38,2023-05-06T11:48:36.994Z,2023-05-06T11:49:06Z,4253891633,152,,4253893321,294,,4253891783,233,197,4253891629,56,Center,4253891641,286,,4253891625,13,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269529,197,4,1,17,28,2gmv49xieg3zee2hx0lhcp17u,0,28.6,62,2023-05-06T11:48:36.995Z,2023-05-06T11:49:05Z,4253891731,56,Back,4253891737,285,,4253891729,13,,4253893295,294,,4253891733,152,,4253891797,233,186,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544269551,198,17,1,17,31,2gmv49xieg3zee2hx0lhcp17u,1,0,0,2023-05-06T11:48:40.595Z,2023-05-06T11:49:35Z,4253891859,31,,4253891867,13,243,4253894761,393,,,,,,,,,,,,,,,,,2mo6msido3zv2vk24hed9rs9h,K. Gadéa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544270281,187,15,1,18,37,86c88s72zckr0kdwv0mu7kn3d,1,76.7,31.2,2023-05-06T11:49:46.388Z,2023-05-06T13:25:01Z,4253895505,18,,4253895507,56,Center,4253900933,103,19,4253900707,20,,4253900943,231,48.2,4253900931,102,54.6,4253900941,230,98.2,4254321715,233,199,aga4leu1tmnv7kibufwr119be,R. Corboz,4253900935,458,4253900711,82,,,,4253900937,146,91.1,4253900929,76,,4253900939,147,4253895503,26,,,,,,,,,45.7,,,,,,
2544270345,199,10,1,18,37,2gmv49xieg3zee2hx0lhcp17u,1,10.3,53.9,2023-05-06T11:49:46.488Z,2023-05-06T13:25:01Z,4253895827,94,,4253895829,56,Back,4254321757,233,187,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544270331,188,6,1,18,42,86c88s72zckr0kdwv0mu7kn3d,1,89,30.2,2023-05-06T11:49:51.500Z,2023-05-06T12:44:26Z,4253895761,75,,4253895759,56,Center,4253895949,233,200,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544270361,200,6,1,18,42,2gmv49xieg3zee2hx0lhcp17u,0,11,69.8,2023-05-06T11:49:51.500Z,2023-05-06T13:24:58Z,4253895959,233,188,4253895893,73,,4253895889,56,Back,,,,,,,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544270667,189,1,1,19,5,86c88s72zckr0kdwv0mu7kn3d,0,99.5,0.5,2023-05-06T11:50:14.340Z,2023-05-06T11:50:21Z,4253897469,140,92.0,4253897461,223,,4253897453,6,,4253897465,56,Center,4253897471,141,50.0,4253897479,213,1.8,4253897451,2,,4253897481,1,,aga4leu1tmnv7kibufwr119be,R. Corboz,4253897475,212,4253897457,155,,,34.6,,,,,,,,,,,,,,,,,,,,,,,,,
2544270677,201,44,1,19,10,2gmv49xieg3zee2hx0lhcp17u,1,8,49.8,2023-05-06T11:50:19.036Z,2023-05-06T11:50:21Z,4253897511,285,,4253897509,56,Back,4253897575,233,190,,,,,,,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544270673,190,44,1,19,10,86c88s72zckr0kdwv0mu7kn3d,0,92,50.2,2023-05-06T11:50:19.037Z,2023-05-06T12:45:31Z,4253897491,56,Center,4253897493,286,,4253897671,233,201,,,,,,,,,,,,,,,,4tsbzybsipqmnahwgm19uyivo,R. Imuran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544270699,202,41,1,19,11,2gmv49xieg3zee2hx0lhcp17u,1,8.1,49.6,2023-05-06T11:50:20.268Z,2023-05-06T11:50:21Z,4253897621,140,8.1,4253897623,141,49.6,4253897625,212,0,4253897627,213,3.1,,,,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544270711,203,49,1,19,13,2gmv49xieg3zee2hx0lhcp17u,1,25.9,24.1,2023-05-06T11:50:22.181Z,2023-05-06T12:45:30Z,,,,,,,,,,,,,,,,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544270723,191,45,1,19,14,86c88s72zckr0kdwv0mu7kn3d,0,76,80.4,2023-05-06T11:50:22.869Z,2023-05-06T11:50:29Z,4253897737,56,Left,4253898143,233,204,4253897739,286,,,,,,,,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544270787,204,3,1,19,14,2gmv49xieg3zee2hx0lhcp17u,1,24,19.6,2023-05-06T11:50:22.869Z,2023-05-06T11:50:28Z,4253898091,233,191,4253898077,56,Back,4253898079,285,,,,,,,,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544270801,205,1,1,19,19,2gmv49xieg3zee2hx0lhcp17u,0,36.9,14.7,2023-05-06T11:50:27.708Z,2023-05-06T11:50:29Z,4253898175,212,24.6,4253898177,213,5.8,4253898171,140,57.7,4253898173,141,0.0,4253898169,56,Right,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544270823,192,5,1,19,19,86c88s72zckr0kdwv0mu7kn3d,1,41.6,101.7,2023-05-06T11:50:28.327Z,2023-05-06T13:25:47Z,4253898309,233,206,4253898255,56,Back,4253898257,347,,,,,,,,,,,,,,,,,ccz23lbc4iuxsq4tcplzv37ys,J. Rastocle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544270807,206,5,1,19,19,2gmv49xieg3zee2hx0lhcp17u,0,58.4,-1.7,2023-05-06T11:50:28.327Z,2023-05-06T11:50:32Z,4253898335,233,192,4253898193,347,,4253898191,56,Right,,,,,,,,,,,,,,,,cjgr7t23bk1l43hegrkmtslih,C. Gavory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544271037,193,1,1,19,37,86c88s72zckr0kdwv0mu7kn3d,1,35.8,100,2023-05-06T11:50:45.683Z,2023-05-06T11:50:49Z,4253899279,141,95.1,4253899281,212,11.3,4253899275,56,Back,4253899277,140,45.6,4253899283,213,5.9,4253899273,107,,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544271053,194,1,1,19,40,86c88s72zckr0kdwv0mu7kn3d,1,45.3,95.1,2023-05-06T11:50:49.267Z,2023-05-06T11:50:55Z,4253899333,56,Back,4253899335,140,36.9,4253899337,141,97.8,4253899339,212,9.0,4253899341,213,2.9,4253899615,156,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544271065,195,1,1,19,41,86c88s72zckr0kdwv0mu7kn3d,0,36.9,97.8,2023-05-06T11:50:50.564Z,2023-05-06T11:50:51Z,4253899409,155,,4253899413,140,67.2,4253899421,1,,4253899415,141,78.5,4253899417,212,34.4,4253899419,213,5.9,4253899411,56,Center,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544271083,207,49,1,19,43,2gmv49xieg3zee2hx0lhcp17u,1,29.8,29.1,2023-05-06T11:50:52.229Z,2023-05-06T11:50:52Z,,,,,,,,,,,,,,,,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544271143,208,1,1,19,44,2gmv49xieg3zee2hx0lhcp17u,1,29.7,30.9,2023-05-06T11:50:53.325Z,2023-05-06T11:50:58Z,4253899773,213,2.0,4253899769,141,58.2,4253899771,212,20.3,4253899765,56,Back,4253899767,140,21.8,,,,,,,,,,eblfqwhpxhw6775m134ov2e0a,D. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544271167,209,1,1,19,49,2gmv49xieg3zee2hx0lhcp17u,1,25.4,56.3,2023-05-06T11:50:58.069Z,2023-05-06T11:51:00Z,4253899915,141,55.2,4253899917,212,7.8,4253899919,213,6.2,4253899911,56,Back,4253899913,140,32.8,,,,,,,,,,dwjgtp47ky7v5as2a2jradihh,L. Philippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544271199,210,1,1,19,52,2gmv49xieg3zee2hx0lhcp17u,1,32.2,61.7,2023-05-06T11:51:01.605Z,2023-05-06T11:51:03Z,4253900039,141,86.9,4253900041,212,17.3,4253900043,213,1.7,4253900035,56,Back,4253900037,140,29.8,,,,,,,,,,7h91cdyjl0cpxj5lpzdsto3it,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544271215,211,1,1,19,54,2gmv49xieg3zee2hx0lhcp17u,1,31.2,88.6,2023-05-06T11:51:03.206Z,2023-05-06T11:51:04Z,4253900119,213,5.1,4253900117,212,15.0,4253900109,140,36.9,4253900113,141,68.4,4253900107,56,Back,,,,,,,,,,5kg2obqjcypb3d2yt4d4xoo2x,R. Enguehard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
