id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2552294485,368,44,1,44,10,bdfjkux9o0vtsdig5zsbhtysq,1,66.8,69.2,2023-05-21T11:15:20.291Z,2023-05-21T11:15:21Z,4296615177,233,351,4296615121,56,Center,4296615123,286,,,,,,,,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294489,351,44,1,44,10,dgpni8xwxjhgekjmg0m8bb6nv,0,33.2,30.8,2023-05-21T11:15:20.292Z,2023-05-21T11:15:22Z,4296615199,233,368,4296615139,285,,4296615137,56,Back,,,,,,,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294511,369,1,1,44,11,bdfjkux9o0vtsdig5zsbhtysq,0,68.4,67.9,2023-05-21T11:15:20.611Z,2023-05-21T11:15:22Z,4296615291,213,0.8,4296615289,212,12.6,4296615283,56,Left,4296615281,168,,4296615279,3,,4296615287,141,80.9,4296615285,140,77.0,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294535,353,1,1,44,14,dgpni8xwxjhgekjmg0m8bb6nv,0,19.5,15.3,2023-05-21T11:15:24.355Z,2023-05-21T11:15:26Z,4296615399,56,Back,4296615425,236,,4296615427,233,370,4296615407,213,3.3,4296615405,212,1.1,4296615401,140,18.5,4296615431,286,,4296615403,141,15.0,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294529,370,74,1,44,14,bdfjkux9o0vtsdig5zsbhtysq,1,79.4,81.1,2023-05-21T11:15:24.356Z,2023-05-21T11:15:26Z,4296615379,285,,4296615377,56,Left,4296615451,233,353,,,,,,,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294533,352,49,1,44,15,dgpni8xwxjhgekjmg0m8bb6nv,1,19.5,15.3,2023-05-21T11:15:24.666Z,2023-05-21T11:15:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294573,371,50,1,44,19,bdfjkux9o0vtsdig5zsbhtysq,1,95.4,92.8,2023-05-21T11:15:28.776Z,2023-05-21T11:15:30Z,4296615643,56,Left,4296615711,233,354,4296615645,286,,,,,,,,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294575,354,7,1,44,19,dgpni8xwxjhgekjmg0m8bb6nv,0,4.6,7.2,2023-05-21T11:15:28.777Z,2023-05-21T11:15:29Z,4296615683,233,371,4296615651,56,Back,4296615653,285,,,,,,,,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294617,372,1,1,44,21,bdfjkux9o0vtsdig5zsbhtysq,1,94.5,92.1,2023-05-21T11:15:31.155Z,2023-05-21T11:15:33Z,4296615903,141,92.6,4296615899,56,Left,4296615901,140,80.5,4296615905,212,14.7,4296615907,213,3.1,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294635,373,1,1,44,24,bdfjkux9o0vtsdig5zsbhtysq,1,80.7,94.8,2023-05-21T11:15:33.699Z,2023-05-21T11:15:35Z,4296615993,212,15.8,4296615991,141,78.5,4296615987,56,Center,4296615989,140,70.0,4296615995,213,3.9,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294669,374,1,1,44,26,bdfjkux9o0vtsdig5zsbhtysq,0,68.3,77.6,2023-05-21T11:15:35.843Z,2023-05-21T11:15:39Z,4296616199,155,,4296616211,1,,4296616209,213,5.9,4296616201,56,Center,4296616203,140,97.5,4296616205,141,61.5,4296616207,212,32.6,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294675,355,52,1,44,29,dgpni8xwxjhgekjmg0m8bb6nv,1,3.2,36.9,2023-05-21T11:15:39.466Z,2023-05-21T11:15:39Z,,,,,,,,,,,,,,,,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294739,356,1,1,44,32,dgpni8xwxjhgekjmg0m8bb6nv,1,8.6,43.4,2023-05-21T11:15:41.515Z,2023-05-21T11:15:47Z,4296616625,123,,4296616629,140,21.5,4296616627,56,Back,4296616631,141,46.1,4296616633,212,13.7,4296616635,213,0.1,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294781,357,1,1,44,37,dgpni8xwxjhgekjmg0m8bb6nv,1,24.3,61.4,2023-05-21T11:15:47.305Z,2023-05-21T11:15:50Z,4296616847,212,23.7,4296616849,213,1.3,4296616845,141,95.3,4296616841,56,Back,4296616843,140,29.7,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294803,358,1,1,44,40,dgpni8xwxjhgekjmg0m8bb6nv,1,29.7,95.3,2023-05-21T11:15:50.329Z,2023-05-21T11:15:52Z,4296616995,56,Back,4296616999,141,76.7,4296617001,212,12.7,4296616997,140,30.3,4296617003,213,4.8,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294861,359,1,1,44,42,dgpni8xwxjhgekjmg0m8bb6nv,1,30.3,76.7,2023-05-21T11:15:52.089Z,2023-05-21T11:15:57Z,4296617309,141,93.5,4296617305,56,Back,4296617307,140,28.1,4296617311,212,11.7,4296617313,213,1.8,,,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294901,360,1,1,44,47,dgpni8xwxjhgekjmg0m8bb6nv,1,19.8,86.9,2023-05-21T11:15:56.922Z,2023-05-21T11:16:01Z,4296617517,140,8.0,4296617523,213,4.1,4296617515,56,Back,4296617519,141,61.5,4296617521,212,21.3,,,,,,,,,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552294941,361,1,1,44,51,dgpni8xwxjhgekjmg0m8bb6nv,1,8.8,58.8,2023-05-21T11:16:01.466Z,2023-05-21T11:16:05Z,4296617759,141,63.7,4296617763,212,8.1,4296617755,140,15.8,4296617753,56,Back,4296617765,213,0.4,,,,,,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295005,362,1,1,44,55,dgpni8xwxjhgekjmg0m8bb6nv,1,15.8,63.7,2023-05-21T11:16:05.145Z,2023-05-21T11:16:10Z,4296618073,141,56.9,4296618069,56,Back,4296618071,140,22.5,4296618075,212,8.4,4296618077,213,5.7,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295027,363,1,1,45,0,dgpni8xwxjhgekjmg0m8bb6nv,1,22.5,56.9,2023-05-21T11:16:10.090Z,2023-05-21T11:16:12Z,4296618179,213,4.7,4296618173,140,22.1,4296618171,56,Back,4296618175,141,15.2,4296618177,212,28.4,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295425,371,70,1,45,0,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2023-05-21T11:16:10.389Z,2023-05-21T11:20:02Z,4296620379,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295063,364,1,1,45,2,dgpni8xwxjhgekjmg0m8bb6nv,1,22.1,15.2,2023-05-21T11:16:11.865Z,2023-05-21T11:16:15Z,4296618401,212,7.7,4296618403,213,0.8,4296618397,140,27.4,4296618399,141,23.0,4296618395,56,Back,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295117,365,1,1,45,5,dgpni8xwxjhgekjmg0m8bb6nv,1,25.2,25.2,2023-05-21T11:16:14.906Z,2023-05-21T11:16:18Z,4296618657,56,Back,4296618659,140,11.9,4296618663,212,20.2,4296618661,141,46.6,4296618665,213,2.3,,,,,,,,,,e9e2sdrwd5g6m8kfpxpe8ml79,E. Kaabachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295161,366,1,1,45,9,dgpni8xwxjhgekjmg0m8bb6nv,1,13.8,46.4,2023-05-21T11:16:18.730Z,2023-05-21T11:16:22Z,4296618907,140,36.8,4296618905,56,Back,4296618909,141,95.0,4296618915,1,,4296618911,212,40.9,4296618903,155,,4296618913,213,0.9,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295207,367,1,1,45,13,dgpni8xwxjhgekjmg0m8bb6nv,1,35.3,96.3,2023-05-21T11:16:22.810Z,2023-05-21T11:16:26Z,4296619135,140,27.9,4296619145,213,3.9,4296619139,141,86.5,4296619143,212,10.2,4296619133,56,Back,,,,,,,,,,3o5f01ay5uqzeb3xunhguvsyy,L. Pinot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295263,368,1,1,45,16,dgpni8xwxjhgekjmg0m8bb6nv,1,27.9,79.7,2023-05-21T11:16:26.073Z,2023-05-21T11:16:31Z,4296619481,213,4.7,4296619477,141,67.2,4296619475,140,27.9,4296619479,212,8.5,4296619473,56,Back,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295281,369,1,1,45,21,dgpni8xwxjhgekjmg0m8bb6nv,1,27.9,67.2,2023-05-21T11:16:30.986Z,2023-05-21T11:16:32Z,4296619563,140,29.7,4296619561,56,Back,4296619565,141,26.4,4296619569,213,4.8,4296619567,212,27.8,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295301,370,1,1,45,23,dgpni8xwxjhgekjmg0m8bb6nv,0,31.6,24.3,2023-05-21T11:16:32.634Z,2023-05-21T11:16:36Z,4296619685,141,23.9,4296619687,212,49.4,4296619679,155,,4296619681,56,Center,4296619683,140,78.6,4296619689,213,6.3,4296619691,1,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295311,375,8,1,45,28,bdfjkux9o0vtsdig5zsbhtysq,1,27.3,76.7,2023-05-21T11:16:37.507Z,2023-05-21T11:16:37Z,4296619747,56,Back,,,,,,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295315,376,49,1,45,28,bdfjkux9o0vtsdig5zsbhtysq,1,23.2,76,2023-05-21T11:16:37.959Z,2023-05-21T11:16:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295339,377,1,1,45,29,bdfjkux9o0vtsdig5zsbhtysq,1,16.4,73.8,2023-05-21T11:16:38.580Z,2023-05-21T11:16:40Z,4296619887,140,5.2,4296619889,141,51.5,4296619885,56,Back,4296619893,212,19.2,4296619895,213,4.1,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295351,378,1,1,45,31,bdfjkux9o0vtsdig5zsbhtysq,1,7.8,45.4,2023-05-21T11:16:40.788Z,2023-05-21T11:16:42Z,4296619973,212,14.4,4296619967,140,21.4,4296619969,141,42.7,4296619965,56,Back,4296619975,213,6.2,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295385,379,1,1,45,33,bdfjkux9o0vtsdig5zsbhtysq,1,22,42.4,2023-05-21T11:16:42.659Z,2023-05-21T11:16:46Z,4296620151,140,14.9,4296620149,56,Back,4296620153,141,54.0,4296620157,213,2.3,4296620155,212,10.9,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295411,380,1,1,45,37,bdfjkux9o0vtsdig5zsbhtysq,1,13.6,55.4,2023-05-21T11:16:46.691Z,2023-05-21T11:16:49Z,4296620283,56,Back,4296620289,212,14.7,4296620285,140,22.5,4296620291,213,0.9,4296620287,141,72.0,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295431,381,1,1,45,39,bdfjkux9o0vtsdig5zsbhtysq,1,22.7,72.3,2023-05-21T11:16:49.235Z,2023-05-21T11:16:51Z,4296620417,212,13.7,4296620419,213,5.9,4296620415,141,65.4,4296620413,140,35.0,4296620411,56,Back,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295463,382,1,1,45,41,bdfjkux9o0vtsdig5zsbhtysq,1,33.8,60.6,2023-05-21T11:16:51.092Z,2023-05-21T11:16:54Z,4296620635,141,37.3,4296620637,212,17.4,4296620633,140,27.0,4296620631,56,Back,4296620639,213,4.3,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295473,383,1,1,45,44,bdfjkux9o0vtsdig5zsbhtysq,1,29,34.3,2023-05-21T11:16:54.115Z,2023-05-21T11:16:55Z,4296620695,141,30.7,4296620699,213,6.1,4296620697,212,10.9,4296620691,56,Back,4296620693,140,39.1,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295491,384,1,1,45,45,bdfjkux9o0vtsdig5zsbhtysq,1,39.3,30.7,2023-05-21T11:16:55.332Z,2023-05-21T11:16:57Z,4296620799,140,33.3,4296620801,141,32.2,4296620803,212,6.4,4296620805,213,3.0,4296620797,56,Back,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295527,385,1,1,45,47,bdfjkux9o0vtsdig5zsbhtysq,1,36.2,38.3,2023-05-21T11:16:57.155Z,2023-05-21T11:17:00Z,4296621001,56,Back,4296621003,140,37.8,4296621007,212,16.7,4296621005,141,62.7,4296621009,213,1.5,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295595,386,1,1,45,51,bdfjkux9o0vtsdig5zsbhtysq,0,38,65.1,2023-05-21T11:17:00.724Z,2023-05-21T11:17:04Z,4296621361,213,0.7,4296621359,212,33.4,4296621365,1,,4296621357,141,95.1,4296621351,56,Left,4296621353,140,63.2,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295597,372,8,1,45,54,dgpni8xwxjhgekjmg0m8bb6nv,1,38.6,4.1,2023-05-21T11:17:04.380Z,2023-05-21T11:17:04Z,4296621369,56,Back,,,,,,,,,,,,,,,,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295607,373,5,1,45,55,dgpni8xwxjhgekjmg0m8bb6nv,0,38,-1.4,2023-05-21T11:17:04.954Z,2023-05-21T11:17:06Z,4296621399,56,Back,4296621473,233,387,4296621401,347,,,,,,,,,,,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295617,387,5,1,45,55,bdfjkux9o0vtsdig5zsbhtysq,1,62,101.4,2023-05-21T11:17:04.954Z,2023-05-21T11:20:36Z,4296621425,347,,4296621457,233,373,4296621423,56,Left,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295765,388,43,1,46,7,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2023-05-21T11:17:16.642Z,2023-05-21T11:17:35Z,4296622949,144,1,4296622239,56,Left,4296622245,212,9.6,4296622247,213,5.8,4296622243,141,95.4,4296622241,140,71.2,4296622237,107,0,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295919,374,57,1,46,13,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2023-05-21T11:17:23.268Z,2023-05-21T11:20:35Z,4296623091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295781,389,57,1,46,13,bdfjkux9o0vtsdig5zsbhtysq,0,0,0,2023-05-21T11:17:23.268Z,2023-05-21T11:17:24Z,4296622361,56,Left,,,,,,,,,,,,,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295953,375,1,1,46,27,dgpni8xwxjhgekjmg0m8bb6nv,1,30.1,0,2023-05-21T11:17:37.370Z,2023-05-21T11:17:40Z,4296623275,212,9.6,4296623277,213,0.8,4296623273,141,9.2,4296623269,56,Back,4296623271,140,36.4,4296623267,107,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295961,376,1,1,46,30,dgpni8xwxjhgekjmg0m8bb6nv,0,31.5,14.7,2023-05-21T11:17:39.993Z,2023-05-21T11:17:42Z,4296623313,56,Back,4296623317,141,26.1,4296623315,140,20.8,4296623319,212,13.6,4296623321,213,2.5,,,,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552295969,390,49,1,46,32,bdfjkux9o0vtsdig5zsbhtysq,1,78.6,68.7,2023-05-21T11:17:41.684Z,2023-05-21T11:17:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296009,391,1,1,46,32,bdfjkux9o0vtsdig5zsbhtysq,1,78.6,68.7,2023-05-21T11:17:41.795Z,2023-05-21T11:17:46Z,4296623577,56,Center,4296623581,141,56.0,4296623579,140,75.6,4296623583,212,9.2,4296623585,213,4.4,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296043,392,2,1,46,37,bdfjkux9o0vtsdig5zsbhtysq,1,74.1,60,2023-05-21T11:17:46.675Z,2023-05-21T11:18:07Z,4296623771,56,Center,4296623773,140,82.1,4296623769,7,1rsg1y7lx0ruqcwgj6c6oovdh,4296623775,141,60.8,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296067,377,55,1,46,37,dgpni8xwxjhgekjmg0m8bb6nv,1,20.7,33.9,2023-05-21T11:17:46.676Z,2023-05-21T11:20:36Z,,,,,,,,,,,,,,,,,,,,,,,,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296203,378,1,1,47,1,dgpni8xwxjhgekjmg0m8bb6nv,1,20.2,31.6,2023-05-21T11:18:11.178Z,2023-05-21T11:18:13Z,4296624729,241,,4296624731,56,Back,4296624733,140,20.1,4296624735,141,7.0,4296624737,212,16.7,4296624727,5,,4296624739,213,4.7,4296624747,189,,9r0t3f2nw0d1a17c9onvjgd05,S. Tandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296223,379,1,1,47,3,dgpni8xwxjhgekjmg0m8bb6nv,1,20.1,6.7,2023-05-21T11:18:13.066Z,2023-05-21T11:18:14Z,4296624825,141,24.4,4296624827,212,13.9,4296624823,140,13.4,4296624821,56,Back,4296624829,213,2.1,,,,,,,,,,2to7qgaomc72knk6y1689ihka,C. Collin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296247,380,1,1,47,4,dgpni8xwxjhgekjmg0m8bb6nv,1,13.4,24.4,2023-05-21T11:18:14.219Z,2023-05-21T11:18:35Z,4296624941,56,Back,4296624943,140,43.7,4296624945,141,29.5,4296624939,157,,4296624947,212,32.0,4296624951,1,,4296624949,213,0.1,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296279,381,1,1,47,10,dgpni8xwxjhgekjmg0m8bb6nv,1,42.6,29.8,2023-05-21T11:18:19.658Z,2023-05-21T11:18:37Z,4296625117,212,23.7,4296625115,141,8.6,4296625119,213,5.6,4296625111,56,Right,4296625113,140,60.5,,,,,,,,,,1vj4sunehr71tbbpu6zsp6dw5,A. Clérac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296293,382,1,1,47,13,dgpni8xwxjhgekjmg0m8bb6nv,1,59.2,12.5,2023-05-21T11:18:22.810Z,2023-05-21T11:18:25Z,4296625189,213,0.0,4296625187,212,18.7,4296625185,141,13.2,4296625181,56,Right,4296625183,140,77.0,,,,,,,,,,3w9nqzmvm6df5becqtvypo5w5,C. Couturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296311,383,1,1,47,15,dgpni8xwxjhgekjmg0m8bb6nv,1,77,13.2,2023-05-21T11:18:24.938Z,2023-05-21T11:18:27Z,4296625293,141,20.7,4296625289,56,Right,4296625291,140,89.4,4296625295,212,14.0,4296625297,213,0.4,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296323,384,3,1,47,17,dgpni8xwxjhgekjmg0m8bb6nv,0,94.9,19.5,2023-05-21T11:18:27.371Z,2023-05-21T11:18:31Z,4296625373,56,Right,4296625387,211,,4296625375,286,,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296327,385,5,1,47,21,dgpni8xwxjhgekjmg0m8bb6nv,0,100.8,35.2,2023-05-21T11:18:31.475Z,2023-05-21T11:20:36Z,4296625415,233,393,4296625399,56,Center,4296625401,346,,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296325,393,5,1,47,21,bdfjkux9o0vtsdig5zsbhtysq,1,-0.8,64.8,2023-05-21T11:18:31.475Z,2023-05-21T11:18:32Z,4296625395,346,,4296625403,233,385,4296625393,56,Back,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296391,394,1,1,47,27,bdfjkux9o0vtsdig5zsbhtysq,1,4.5,51.5,2023-05-21T11:18:36.819Z,2023-05-21T11:18:41Z,4296625787,213,5.3,4296625785,212,28.7,4296625783,141,15.9,4296625781,140,19.2,4296625779,56,Back,4296625791,237,,4296625777,124,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296407,395,1,1,47,32,bdfjkux9o0vtsdig5zsbhtysq,1,26.7,11.1,2023-05-21T11:18:41.795Z,2023-05-21T11:18:46Z,4296625919,212,12.0,4296625913,56,Back,4296625921,213,1.9,4296625917,141,27.7,4296625915,140,22.8,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296443,396,1,1,47,36,bdfjkux9o0vtsdig5zsbhtysq,1,25.7,37.3,2023-05-21T11:18:46.020Z,2023-05-21T11:18:50Z,4296626143,141,62.6,4296626141,140,28.6,4296626147,213,1.4,4296626145,212,17.5,4296626139,56,Back,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296457,397,1,1,47,40,bdfjkux9o0vtsdig5zsbhtysq,1,31.2,60.3,2023-05-21T11:18:49.923Z,2023-05-21T11:18:51Z,4296626191,140,32.0,4296626189,56,Back,4296626193,141,40.9,4296626197,213,4.8,4296626195,212,13.2,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296481,398,1,1,47,41,bdfjkux9o0vtsdig5zsbhtysq,1,32.5,40.7,2023-05-21T11:18:51.092Z,2023-05-21T11:18:57Z,4296626361,141,22.7,4296626363,212,14.8,4296626359,140,40.5,4296626357,56,Back,4296626365,213,5.3,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296509,399,1,1,47,47,bdfjkux9o0vtsdig5zsbhtysq,1,53.2,21,2023-05-21T11:18:57.396Z,2023-05-21T11:19:01Z,4296626537,213,0.9,4296626535,212,23.3,4296626531,140,66.6,4296626529,56,Center,4296626533,141,48.4,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552296519,400,1,1,47,51,bdfjkux9o0vtsdig5zsbhtysq,0,70.8,46.4,2023-05-21T11:19:01.364Z,2023-05-21T11:19:04Z,4296626623,56,Center,4296626627,141,55.4,4296626631,213,0.2,4296626625,140,96.6,4296626629,212,27.8,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
