id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/11/value,assist,qualifier/13/value
2457949291,528,1,2,52,9,bdfjkux9o0vtsdig5zsbhtysq,1,28.9,37.3,2022-09-10T13:44:11.220Z,2022-09-10T13:44:16Z,3769320129,213,1.3,3769320123,141,67.3,3769320121,140,34.5,3769320119,56,Back,3769320127,212,21.2,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949373,529,1,2,52,14,bdfjkux9o0vtsdig5zsbhtysq,1,44.7,88.4,2022-09-10T13:44:16.044Z,2022-09-10T13:44:20Z,3769320495,140,66.0,3769320491,56,Left,3769320499,141,94.5,3769320501,212,22.7,3769320503,213,0.2,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949415,530,1,2,52,18,bdfjkux9o0vtsdig5zsbhtysq,1,63.9,92.3,2022-09-10T13:44:20.284Z,2022-09-10T13:44:23Z,3769320739,56,Center,3769320751,213,5.0,3769320747,212,16.8,3769320741,140,68.7,3769320743,141,68.7,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949487,531,1,2,52,21,bdfjkux9o0vtsdig5zsbhtysq,1,69.1,68.8,2022-09-10T13:44:23.204Z,2022-09-10T13:44:27Z,3769321119,212,24.6,3769321113,56,Left,3769321117,141,86.5,3769321115,140,89.5,3769321121,213,0.5,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949517,532,1,2,52,25,bdfjkux9o0vtsdig5zsbhtysq,0,96.4,85.4,2022-09-10T13:44:27.324Z,2022-09-10T13:44:28Z,3769321287,56,Center,3769321293,212,15.8,3769321289,140,94.7,3769321291,141,62.3,3769321283,2,,3769321295,213,4.6,3769321285,155,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949537,361,12,2,52,27,9s9jvki6htleffykj88qcpwpy,1,9.3,31.8,2022-09-10T13:44:29.612Z,2022-09-10T13:44:38Z,3769321439,15,,3769321395,141,0.0,3769321399,213,4.9,3769321391,56,Back,3769321393,140,12.4,3769321397,212,22.7,3769322397,167,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949707,362,5,2,52,29,9s9jvki6htleffykj88qcpwpy,0,10.2,-1.6,2022-09-10T13:44:31.645Z,2022-09-10T14:26:06Z,3769322751,233,533,3769322383,347,,3769322381,56,Back,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949567,533,5,2,52,29,bdfjkux9o0vtsdig5zsbhtysq,1,89.8,101.6,2022-09-10T13:44:31.645Z,2022-09-10T13:44:41Z,3769321557,347,,3769322725,233,362,3769321555,56,Left,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949827,534,1,2,52,38,bdfjkux9o0vtsdig5zsbhtysq,1,93.4,100,2022-09-10T13:44:40.084Z,2022-09-10T13:44:43Z,3769323035,141,83.9,3769323033,140,90.9,3769323031,56,Left,3769323039,213,4.5,3769323037,212,12.2,3769323029,107,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949829,535,61,2,52,41,bdfjkux9o0vtsdig5zsbhtysq,0,90.9,83.9,2022-09-10T13:44:43.548Z,2022-09-10T13:44:44Z,3769323043,56,Left,,,,,,,,,,,,,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949851,363,49,2,52,42,9s9jvki6htleffykj88qcpwpy,1,8.7,27.1,2022-09-10T13:44:44.725Z,2022-09-10T13:44:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949893,364,1,2,52,43,9s9jvki6htleffykj88qcpwpy,1,8.7,27.1,2022-09-10T13:44:45.260Z,2022-09-10T13:44:46Z,3769323325,141,16.5,3769323321,56,Back,3769323329,213,5.4,3769323323,140,14.7,3769323327,212,9.6,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949951,365,1,2,52,44,9s9jvki6htleffykj88qcpwpy,1,14.7,16.5,2022-09-10T13:44:46.260Z,2022-09-10T13:44:48Z,3769323611,213,1.4,3769323607,141,32.2,3769323609,212,10.9,3769323603,56,Back,3769323605,140,16.8,,,,,,,,,,9rab5estxnvvhj8evql7j68rt,O. Saunier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949963,366,1,2,52,44,9s9jvki6htleffykj88qcpwpy,0,16.8,32.2,2022-09-10T13:44:46.404Z,2022-09-10T13:45:14Z,3769323679,213,5.2,3769323671,56,Back,3769323673,140,24.2,3769323677,212,16.6,3769323675,141,10.7,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949923,536,61,2,52,45,bdfjkux9o0vtsdig5zsbhtysq,1,84.7,83.3,2022-09-10T13:44:47.420Z,2022-09-10T13:44:47Z,3769323461,56,Left,,,,,,,,,,,,,,,,,,,,,,aos03ja9xr5jr2w3e6t20p94a,M. Le Mouël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457949969,537,49,2,52,47,bdfjkux9o0vtsdig5zsbhtysq,1,78.4,82.1,2022-09-10T13:44:49.326Z,2022-09-10T13:44:49Z,,,,,,,,,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950001,538,1,2,52,47,bdfjkux9o0vtsdig5zsbhtysq,1,78.4,82.1,2022-09-10T13:44:49.532Z,2022-09-10T13:44:50Z,3769323867,213,4.3,3769323861,140,73.8,3769323863,141,65.8,3769323859,56,Center,3769323865,212,12.1,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950045,539,1,2,52,48,bdfjkux9o0vtsdig5zsbhtysq,1,73.8,65.8,2022-09-10T13:44:50.587Z,2022-09-10T13:44:52Z,3769324065,141,31.6,3769324067,212,25.9,3769324069,213,4.3,3769324063,140,63.0,3769324061,56,Center,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950111,540,1,2,52,50,bdfjkux9o0vtsdig5zsbhtysq,1,65,32.2,2022-09-10T13:44:52.556Z,2022-09-10T13:44:56Z,3769324421,212,14.0,3769324423,213,5.9,3769324415,56,Center,3769324419,141,24.4,3769324417,140,77.3,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950133,541,1,2,52,54,bdfjkux9o0vtsdig5zsbhtysq,0,77.3,24.4,2022-09-10T13:44:56.092Z,2022-09-10T13:44:58Z,3769324543,141,36.7,3769324541,140,89.8,3769324547,213,0.6,3769324539,56,Center,3769324537,168,,3769324545,212,15.6,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950143,367,49,2,52,55,9s9jvki6htleffykj88qcpwpy,1,16.7,58.2,2022-09-10T13:44:57.662Z,2022-09-10T13:44:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950245,368,1,2,52,56,9s9jvki6htleffykj88qcpwpy,0,17.5,63.1,2022-09-10T13:44:58.750Z,2022-09-10T13:45:02Z,3769325081,140,53.3,3769325089,1,,3769325083,141,71.4,3769325087,213,0.1,3769325079,56,Center,3769325077,155,,3769325085,212,38.0,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950257,542,49,2,53,1,bdfjkux9o0vtsdig5zsbhtysq,1,43.6,19.2,2022-09-10T13:45:03.950Z,2022-09-10T13:45:04Z,,,,,,,,,,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950305,543,1,2,53,2,bdfjkux9o0vtsdig5zsbhtysq,1,43.6,19.2,2022-09-10T13:45:04.268Z,2022-09-10T13:45:06Z,3769325379,213,5.8,3769325373,140,55.9,3769325371,56,Right,3769325377,212,14.3,3769325375,141,10.1,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950343,544,1,2,53,4,bdfjkux9o0vtsdig5zsbhtysq,1,55.9,10.7,2022-09-10T13:45:06.116Z,2022-09-10T13:45:08Z,3769325579,140,53.8,3769325577,56,Center,3769325585,213,1.7,3769325581,141,44.2,3769325583,212,22.9,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950355,545,1,2,53,6,bdfjkux9o0vtsdig5zsbhtysq,1,53.8,44.2,2022-09-10T13:45:08.028Z,2022-09-10T13:45:09Z,3769325705,141,34.0,3769325701,56,Back,3769325709,213,3.6,3769325703,140,41.5,3769325707,212,14.7,,,,,,,,,,aos03ja9xr5jr2w3e6t20p94a,M. Le Mouël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950429,546,1,2,53,7,bdfjkux9o0vtsdig5zsbhtysq,1,41.5,34,2022-09-10T13:45:09.325Z,2022-09-10T13:45:13Z,3769326099,212,30.6,3769326093,56,Center,3769326101,213,1.2,3769326097,141,75.1,3769326095,140,53.3,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950479,547,1,2,53,11,bdfjkux9o0vtsdig5zsbhtysq,1,59.2,81.7,2022-09-10T13:45:13.444Z,2022-09-10T13:45:15Z,3769326367,141,92.9,3769326363,56,Left,3769326369,212,16.0,3769326365,140,72.6,3769326371,213,0.5,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950537,548,1,2,53,13,bdfjkux9o0vtsdig5zsbhtysq,1,72.6,92.9,2022-09-10T13:45:15.708Z,2022-09-10T13:45:18Z,3769326635,213,3.5,3769326625,56,Left,3769326629,141,86.8,3769326627,140,62.0,3769326631,212,11.9,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950633,549,1,2,53,16,bdfjkux9o0vtsdig5zsbhtysq,1,62,85.6,2022-09-10T13:45:18.548Z,2022-09-10T13:45:23Z,3769327195,213,4.4,3769327191,141,44.3,3769327193,212,29.6,3769327189,140,53.0,3769327187,56,Center,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950695,550,1,2,53,21,bdfjkux9o0vtsdig5zsbhtysq,1,58.1,35.5,2022-09-10T13:45:23.212Z,2022-09-10T13:45:26Z,3769327459,140,65.1,3769327467,212,16.5,3769327463,141,13.7,3769327471,213,5.2,3769327455,56,Right,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950711,551,1,2,53,24,bdfjkux9o0vtsdig5zsbhtysq,1,69.1,12.5,2022-09-10T13:45:26.420Z,2022-09-10T13:45:27Z,3769327567,140,75.0,3769327569,141,19.5,3769327565,56,Right,3769327573,213,0.7,3769327571,212,7.8,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950721,552,1,2,53,25,bdfjkux9o0vtsdig5zsbhtysq,1,75,19.5,2022-09-10T13:45:27.724Z,2022-09-10T13:45:29Z,3769327655,140,69.1,3769327691,156,,3769327661,213,2.4,3769327653,56,Center,3769327659,212,8.2,3769327657,141,27.4,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950783,553,1,2,53,28,bdfjkux9o0vtsdig5zsbhtysq,1,69.1,27.4,2022-09-10T13:45:30.211Z,2022-09-10T13:45:31Z,3769327995,140,65.8,3769328005,213,2.0,3769327993,56,Center,3769327999,212,8.1,3769327997,141,38.2,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950847,554,1,2,53,29,bdfjkux9o0vtsdig5zsbhtysq,1,65.8,38.2,2022-09-10T13:45:31.460Z,2022-09-10T13:45:35Z,3769328341,212,14.4,3769328343,213,0.7,3769328335,56,Center,3769328339,141,52.2,3769328337,140,76.1,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950875,369,45,2,53,32,9s9jvki6htleffykj88qcpwpy,0,21,46.7,2022-09-10T13:45:34.963Z,2022-09-10T13:45:36Z,3769328523,233,555,3769328473,56,Back,3769328475,285,,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950867,555,3,2,53,32,bdfjkux9o0vtsdig5zsbhtysq,1,79,53.3,2022-09-10T13:45:34.963Z,2022-09-10T13:45:36Z,3769328501,233,369,3769328427,286,,3769328423,56,Center,,,,,,,,,,,,,,,,aos03ja9xr5jr2w3e6t20p94a,M. Le Mouël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457950897,556,1,2,53,33,bdfjkux9o0vtsdig5zsbhtysq,0,84.4,57,2022-09-10T13:45:35.900Z,2022-09-10T13:45:37Z,3769328601,141,45.2,3769328603,212,8.1,3769328597,56,Center,3769328605,213,4.8,3769328599,140,85.3,,,,,,,,,,aos03ja9xr5jr2w3e6t20p94a,M. Le Mouël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951023,370,12,2,53,36,9s9jvki6htleffykj88qcpwpy,1,25.1,56.3,2022-09-10T13:45:38.452Z,2022-09-10T13:45:43Z,3769329197,141,73.2,3769329199,212,20.4,3769329189,56,Back,3769329193,140,41.2,3769329201,213,0.6,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951097,557,1,2,53,41,bdfjkux9o0vtsdig5zsbhtysq,0,60.1,16.2,2022-09-10T13:45:43.365Z,2022-09-10T13:45:46Z,3769329565,1,,3769329555,56,Right,3769329557,140,92.2,3769329559,141,16.8,3769329553,155,,3769329563,213,0.0,3769329561,212,33.7,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951119,371,49,2,53,45,9s9jvki6htleffykj88qcpwpy,1,11,88.3,2022-09-10T13:45:47.158Z,2022-09-10T13:45:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951165,372,1,2,53,45,9s9jvki6htleffykj88qcpwpy,1,10.7,90,2022-09-10T13:45:47.972Z,2022-09-10T13:45:50Z,3769330025,56,Back,3769330033,213,6.1,3769330031,212,22.2,3769330027,140,31.4,3769330029,141,83.3,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951183,373,1,2,53,48,9s9jvki6htleffykj88qcpwpy,1,31.4,79.9,2022-09-10T13:45:50.092Z,2022-09-10T13:45:51Z,3769330127,141,67.8,3769330131,213,4.6,3769330129,212,8.3,3769330123,56,Back,3769330125,140,30.5,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951223,374,1,2,53,48,9s9jvki6htleffykj88qcpwpy,1,30.5,67.8,2022-09-10T13:45:50.972Z,2022-09-10T13:45:53Z,3769330363,213,0.5,3769330361,212,17.2,3769330359,141,79.4,3769330357,140,45.1,3769330355,56,Back,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951241,375,1,2,53,51,9s9jvki6htleffykj88qcpwpy,1,45.1,79.4,2022-09-10T13:45:53.516Z,2022-09-10T13:45:55Z,3769330451,212,14.4,3769330453,213,2.2,3769330445,56,Back,3769330449,141,96.3,3769330447,140,36.9,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951381,376,1,2,53,53,9s9jvki6htleffykj88qcpwpy,1,36.9,96.3,2022-09-10T13:45:55.085Z,2022-09-10T13:46:03Z,3769331165,56,Left,3769331171,212,39.7,3769331173,213,6.2,3769331175,1,,3769331167,140,74.4,3769331169,141,88.9,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951449,377,1,2,54,0,9s9jvki6htleffykj88qcpwpy,1,75.4,87.1,2022-09-10T13:46:02.972Z,2022-09-10T13:46:07Z,3769331495,212,10.8,3769331497,213,4.2,3769331491,140,70.5,3769331489,56,Center,3769331493,141,73.2,,,,,,,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951511,378,2,2,54,4,9s9jvki6htleffykj88qcpwpy,1,72.2,74.1,2022-09-10T13:46:06.852Z,2022-09-10T13:46:40Z,3769331847,140,90.0,3769331849,141,71.8,3769331845,56,Center,3769333017,7,b0a55g6cu6u3fl9vbuvynx05,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951625,559,55,2,54,4,bdfjkux9o0vtsdig5zsbhtysq,1,12,40.6,2022-09-10T13:46:06.853Z,2022-09-10T14:26:33Z,,,,,,,,,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951465,558,43,2,54,6,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-09-10T13:46:07.997Z,2022-09-10T13:46:18Z,3769331603,56,Back,3769332553,144,8,,,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951867,560,1,2,54,23,bdfjkux9o0vtsdig5zsbhtysq,1,12,40.6,2022-09-10T13:46:25.197Z,2022-09-10T13:46:28Z,3769333657,140,15.4,3769333659,141,68.4,3769333651,5,,3769333653,241,,3769333661,212,19.2,3769333663,213,1.4,3769333655,56,Back,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457951987,561,1,2,54,26,bdfjkux9o0vtsdig5zsbhtysq,1,24,71.1,2022-09-10T13:46:28.708Z,2022-09-10T13:46:35Z,3769334291,141,91.4,3769334293,212,14.9,3769334289,140,29.4,3769334287,56,Back,3769334295,213,1.2,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457952061,562,1,2,54,32,bdfjkux9o0vtsdig5zsbhtysq,1,42.8,94.2,2022-09-10T13:46:34.868Z,2022-09-10T13:46:38Z,3769334645,141,84.7,3769334649,213,5.8,3769334641,56,Left,3769334643,140,56.1,3769334647,212,15.4,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457952117,563,1,2,54,36,bdfjkux9o0vtsdig5zsbhtysq,1,62.4,87.1,2022-09-10T13:46:38.300Z,2022-09-10T13:46:40Z,3769334889,140,64.8,3769334899,213,5.3,3769334893,141,81.1,3769334887,56,Left,3769334897,212,4.8,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457952243,564,2,2,54,38,bdfjkux9o0vtsdig5zsbhtysq,1,65.6,82.9,2022-09-10T13:46:40.036Z,2022-09-10T13:46:45Z,3769335525,56,Left,3769335527,140,73.3,3769335529,141,92.7,3769335523,7,cg4yqx0lth6d27oxlgwcuvdn9,,,,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457952307,379,55,2,54,38,9s9jvki6htleffykj88qcpwpy,1,25,18.5,2022-09-10T13:46:40.037Z,2022-09-10T14:26:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457953331,566,18,2,55,40,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-09-10T13:47:42.070Z,2022-09-10T13:47:43Z,3769341467,42,,3769341475,59,28,3769341565,55,567,3769341471,44,Forward,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457953339,567,19,2,55,40,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-09-10T13:47:42.071Z,2022-09-10T13:47:43Z,3769341515,44,Midfielder,3769341513,293,1,3769341511,292,7,3769341517,55,566,3769341507,145,8,3769341503,42,,3769341509,59,9,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457956617,590,40,2,55,41,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-09-10T13:47:43.423Z,2022-09-10T13:51:13Z,3769357549,59,"16, 7, 27, 15, 10, 19, 11, 22, 9, 17, 21, 31, 1, 8, 18, 23, 24",3769357547,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",3769357555,194,1ck8f8510t6ei80haqe2vqbpx,3769357553,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",3769357551,130,8,3769357545,30,"2f1e295qn6s9l5d6v1degrizt, 94pv0j29t5jrfdc36o6791wp, dx5okwmzef2p09vgp02i1ucph, aos03ja9xr5jr2w3e6t20p94a, 8iblvy7aw7kdghvke6s5gisid, 1mhjq24kq1fapaoib7lzb6b4l, 3uxijnhp1ibbqm6e4lfivq8k5, 7l931hwm1tajvf6r717biyw2d, 2n3sv3vt7ano86i5j9j3f8a95, 1ck8f8510t6ei80haqe2vqbpx, 1rsg1y7lx0ruqcwgj6c6oovdh, 2q1tt2u2h3q1hb3uz28rofzmc, 8yebzwn5wynngu33kqcsh1fbp, 7d4y77nkrn4w4dht1c4vr28yx, 7ak0q2t9ex8rcov81012amuad, ehchjemv9fwcnwomosua92qqd, 1ph6w6q8t75mov5fnnc8hda8k",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457953379,380,1,2,55,42,9s9jvki6htleffykj88qcpwpy,0,27.1,14.9,2022-09-10T13:47:44.911Z,2022-09-10T13:51:20Z,3769341753,140,65.0,3769341751,56,Right,3769341759,213,0.1,3769341757,212,39.9,3769341749,241,,3769341761,1,,3769341747,155,,3769341745,5,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,3769341755,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,
2457953447,568,1,2,55,44,bdfjkux9o0vtsdig5zsbhtysq,0,40.4,77,2022-09-10T13:47:46.629Z,2022-09-10T13:47:50Z,3769342143,213,0.1,3769342141,212,17.1,3769342135,56,Left,3769342133,3,,3769342139,141,80.6,3769342137,140,56.5,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457953497,381,44,2,55,47,9s9jvki6htleffykj88qcpwpy,1,44.2,20,2022-09-10T13:47:49.380Z,2022-09-10T13:47:51Z,3769342333,285,,3769342331,56,Back,3769342391,233,569,,,,,,,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457953461,569,44,2,55,47,bdfjkux9o0vtsdig5zsbhtysq,0,55.8,80,2022-09-10T13:47:49.381Z,2022-09-10T13:47:51Z,3769342213,286,,3769342211,56,Left,3769342429,233,381,,,,,,,,,,,,,,,,aos03ja9xr5jr2w3e6t20p94a,M. Le Mouël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457953595,382,1,2,55,47,9s9jvki6htleffykj88qcpwpy,1,44.9,20.7,2022-09-10T13:47:49.597Z,2022-09-10T13:49:59Z,3769342805,56,Back,3769342811,141,27.1,3769342813,212,6.2,3769342801,3,,3769342809,140,49.1,3769342815,213,0.8,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457953631,383,1,2,55,51,9s9jvki6htleffykj88qcpwpy,1,48.3,26.4,2022-09-10T13:47:53.764Z,2022-09-10T13:47:56Z,3769342987,56,Back,3769342989,140,38.1,3769342993,212,12.1,3769342991,141,18.0,3769342995,213,3.6,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457953689,384,1,2,55,53,9s9jvki6htleffykj88qcpwpy,1,34.6,13.8,2022-09-10T13:47:55.965Z,2022-09-10T13:47:59Z,3769343317,141,30.4,3769343313,56,Center,3769343319,212,25.7,3769343321,213,0.5,3769343315,140,56.6,,,,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
