id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2467070785,208,1,1,20,45,bdfjkux9o0vtsdig5zsbhtysq,0,99.5,99.5,2022-10-03T19:22:33.033Z,2022-10-03T19:22:37Z,3817752553,2,,3817752565,141,51.2,3817752569,213,4.5,3817752557,155,,3817752561,56,Center,3817752559,223,,3817752571,1,,3817752563,140,93.4,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,3817752555,6,,3817752567,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,
2467070815,180,12,1,20,53,axvm5zg0mk4bp06wpec9vw27e,1,4.7,45.6,2022-10-03T19:22:41.162Z,2022-10-03T19:24:25Z,3817752721,140,10.0,3817752725,212,7.4,3817752719,56,Back,3817752727,213,5.6,3817752741,15,,3817752723,141,38.4,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467070839,210,13,1,20,54,bdfjkux9o0vtsdig5zsbhtysq,1,91.7,61.7,2022-10-03T19:22:41.999Z,2022-10-03T19:22:57Z,3817753297,230,99.5,3817752997,25,,3817753287,102,36.0,3817752873,56,Center,3817752871,17,,3817753289,103,9.7,3817752999,20,,3817753299,231,50.7,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,3817753293,328,,3817753291,108,,3817753285,75,,3817753295,458,,,,,,,,,,,,,,,,,,,,
2467070827,181,5,1,20,55,axvm5zg0mk4bp06wpec9vw27e,1,-0.4,62.4,2022-10-03T19:22:43.146Z,2022-10-03T19:23:22Z,3817753913,346,,3817753915,233,209,3817752797,56,Back,,,,,,,,,,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467070831,209,5,1,20,55,bdfjkux9o0vtsdig5zsbhtysq,0,100.4,37.6,2022-10-03T19:22:43.146Z,2022-10-03T19:30:12Z,3817752813,56,Center,3817752815,346,,3817753919,233,181,,,,,,,,,,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467070949,182,1,1,21,21,axvm5zg0mk4bp06wpec9vw27e,0,5.4,57.8,2022-10-03T19:23:08.458Z,2022-10-03T19:25:52Z,3817758985,124,,3817753593,141,85.4,3817753597,213,0.3,3817753599,1,,3817753595,212,57.5,3817753591,140,57.2,3817753589,56,Left,3817758987,237,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467070967,183,1,1,21,25,axvm5zg0mk4bp06wpec9vw27e,0,53.5,91.1,2022-10-03T19:23:13.194Z,2022-10-03T19:23:14Z,3817753681,141,79.1,3817753677,56,Left,3817753683,212,12.4,3817753679,140,62.4,3817753685,213,5.6,,,,,,,,,,7ouo3qztrs5lytmtji95oesph,M. Terchoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467070989,211,49,1,21,29,bdfjkux9o0vtsdig5zsbhtysq,1,26,10.7,2022-10-03T19:23:16.269Z,2022-10-03T19:23:16Z,,,,,,,,,,,,,,,,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071007,212,1,1,21,30,bdfjkux9o0vtsdig5zsbhtysq,1,28,5,2022-10-03T19:23:18.172Z,2022-10-03T19:23:19Z,3817753891,212,4.9,3817753889,141,12.2,3817753885,56,Back,3817753887,140,28.3,3817753893,213,1.5,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071015,213,1,1,21,32,bdfjkux9o0vtsdig5zsbhtysq,1,28.4,15.3,2022-10-03T19:23:19.740Z,2022-10-03T19:23:23Z,3817753941,141,14.9,3817753949,213,6.2,3817753945,212,4.6,3817753937,140,32.8,3817753933,56,Back,,,,,,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071041,214,1,1,21,35,bdfjkux9o0vtsdig5zsbhtysq,1,36.7,17.3,2022-10-03T19:23:22.972Z,2022-10-03T19:23:26Z,3817754105,140,33.8,3817754111,213,1.8,3817754103,56,Back,3817754109,212,14.4,3817754107,141,38.0,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071045,215,1,1,21,39,bdfjkux9o0vtsdig5zsbhtysq,1,34.3,38,2022-10-03T19:23:26.587Z,2022-10-03T19:23:28Z,3817754149,141,71.4,3817754151,212,23.9,3817754145,56,Back,3817754153,213,1.9,3817754147,140,27.3,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071059,216,1,1,21,40,bdfjkux9o0vtsdig5zsbhtysq,1,27.4,72.1,2022-10-03T19:23:28.089Z,2022-10-03T19:23:31Z,3817754221,56,Left,3817754229,213,0.4,3817754225,141,93.9,3817754227,212,34.9,3817754231,1,,3817754223,140,57.5,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071067,217,1,1,21,44,bdfjkux9o0vtsdig5zsbhtysq,1,68.1,77.3,2022-10-03T19:23:31.848Z,2022-10-03T19:23:35Z,3817754307,212,2.7,3817754301,56,Center,3817754303,140,67.4,3817754309,213,4.4,3817754305,141,73.5,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071091,218,1,1,21,48,bdfjkux9o0vtsdig5zsbhtysq,1,66.1,66.9,2022-10-03T19:23:35.306Z,2022-10-03T19:23:41Z,3817754471,141,9.4,3817754475,213,5.2,3817754467,56,Right,3817754477,1,,3817754465,155,,3817754469,140,86.7,3817754473,212,44.7,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071113,219,1,1,21,54,bdfjkux9o0vtsdig5zsbhtysq,1,86.6,10,2022-10-03T19:23:41.465Z,2022-10-03T19:23:47Z,3817754617,56,Center,3817754623,212,14.6,3817754621,141,31.3,3817754625,213,1.7,3817754619,140,85.2,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071115,220,1,1,22,0,bdfjkux9o0vtsdig5zsbhtysq,0,70,30.4,2022-10-03T19:23:47.276Z,2022-10-03T19:23:47Z,3817754637,213,0.4,3817754631,140,78.4,3817754635,212,9.6,3817754629,56,Center,3817754633,141,36.0,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071125,184,49,1,22,1,axvm5zg0mk4bp06wpec9vw27e,1,26.1,64.8,2022-10-03T19:23:49.163Z,2022-10-03T19:24:21Z,,,,,,,,,,,,,,,,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071199,185,1,1,22,4,axvm5zg0mk4bp06wpec9vw27e,1,32,66.6,2022-10-03T19:23:51.419Z,2022-10-03T19:23:58Z,3817755121,140,47.4,3817755127,213,5.9,3817755119,56,Back,3817755125,212,17.1,3817755123,141,58.2,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071259,186,1,1,22,10,axvm5zg0mk4bp06wpec9vw27e,1,62.4,62.6,2022-10-03T19:23:57.979Z,2022-10-03T19:24:03Z,3817755455,213,4.9,3817755449,140,69.5,3817755451,141,11.3,3817755453,212,35.7,3817755447,56,Right,3817755457,1,,,,,,,,792nmu21pzzd6eak34jk1qlwq,M. Roth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071287,187,2,1,22,16,axvm5zg0mk4bp06wpec9vw27e,1,81.3,13.7,2022-10-03T19:24:03.595Z,2022-10-03T19:24:17Z,3817756057,7,792nmu21pzzd6eak34jk1qlwq,3817755635,140,92.0,3817755633,56,Center,3817756063,2,,3817755637,141,44.3,,,,,,,,,,dz7lkt8gh069vrkmoflcm0fkl,R. Borgella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071305,221,55,1,22,16,bdfjkux9o0vtsdig5zsbhtysq,1,11.6,52.2,2022-10-03T19:24:03.596Z,2022-10-03T19:30:12Z,,,,,,,,,,,,,,,,,,,,,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071407,222,1,1,22,41,bdfjkux9o0vtsdig5zsbhtysq,1,4.4,49.9,2022-10-03T19:24:28.222Z,2022-10-03T19:24:29Z,3817756389,5,,3817756391,241,,3817756397,141,17.9,3817756401,213,5.4,3817756399,212,27.1,3817756393,56,Back,3817756395,140,19.8,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071421,223,1,1,22,42,bdfjkux9o0vtsdig5zsbhtysq,1,22,16.7,2022-10-03T19:24:29.455Z,2022-10-03T19:24:32Z,3817756467,213,1.1,3817756461,140,26.0,3817756465,212,9.6,3817756459,56,Back,3817756463,141,29.4,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071433,224,1,1,22,44,bdfjkux9o0vtsdig5zsbhtysq,1,29.4,27,2022-10-03T19:24:31.930Z,2022-10-03T19:24:34Z,3817756547,213,4.5,3817756541,140,27.4,3817756543,141,10.3,3817756539,56,Back,3817756545,212,11.5,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071439,225,1,1,22,46,bdfjkux9o0vtsdig5zsbhtysq,1,27.4,7.9,2022-10-03T19:24:34.030Z,2022-10-03T19:24:34Z,3817756561,212,3.1,3817756557,140,30.2,3817756555,56,Back,3817756563,213,6.0,3817756559,141,6.7,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071441,226,1,1,22,47,bdfjkux9o0vtsdig5zsbhtysq,1,30.4,6.7,2022-10-03T19:24:34.795Z,2022-10-03T19:24:35Z,3817756581,212,6.4,3817756577,140,25.2,3817756603,156,,3817756575,56,Back,3817756583,213,2.6,3817756579,141,11.6,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071457,227,1,1,22,49,bdfjkux9o0vtsdig5zsbhtysq,1,27.5,14.6,2022-10-03T19:24:36.332Z,2022-10-03T19:24:38Z,3817756697,212,9.7,3817756693,140,35.1,3817756691,56,Back,3817756699,213,0.6,3817756695,141,22.7,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071479,228,1,1,22,51,bdfjkux9o0vtsdig5zsbhtysq,1,37.2,30.7,2022-10-03T19:24:38.638Z,2022-10-03T19:24:47Z,3817756853,141,83.3,3817756847,155,,3817756857,213,0.9,3817756855,212,45.6,3817756859,1,,3817756849,56,Left,3817756851,140,64.1,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071483,229,50,1,22,59,bdfjkux9o0vtsdig5zsbhtysq,1,72.4,78.9,2022-10-03T19:24:46.892Z,2022-10-03T19:24:49Z,3817756945,233,188,3817756871,286,,3817756867,56,Left,,,,,,,,,,,,,,,,cg4yqx0lth6d27oxlgwcuvdn9,L. Fleury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071491,188,7,1,22,59,axvm5zg0mk4bp06wpec9vw27e,1,27.6,21.1,2022-10-03T19:24:46.893Z,2022-10-03T19:24:49Z,3817756941,233,229,3817756917,56,Back,3817756919,285,,,,,,,,,,,,,,,,,dz7lkt8gh069vrkmoflcm0fkl,R. Borgella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071495,189,49,1,23,1,axvm5zg0mk4bp06wpec9vw27e,1,30.1,25.8,2022-10-03T19:24:48.653Z,2022-10-03T19:24:49Z,,,,,,,,,,,,,,,,,,,,,,,,,dz7lkt8gh069vrkmoflcm0fkl,R. Borgella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071505,190,1,1,23,1,axvm5zg0mk4bp06wpec9vw27e,1,29.8,27.1,2022-10-03T19:24:48.892Z,2022-10-03T19:24:53Z,3817756999,212,21.3,3817756993,56,Back,3817756995,140,49.8,3817756997,141,32.5,3817757001,213,0.2,,,,,,,,,,dz7lkt8gh069vrkmoflcm0fkl,R. Borgella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071511,191,1,1,23,5,axvm5zg0mk4bp06wpec9vw27e,0,52.7,28.6,2022-10-03T19:24:52.925Z,2022-10-03T19:24:54Z,3817757027,213,0.3,3817757021,140,82.5,3817757019,56,Center,3817757025,212,33.0,3817757029,1,,3817757023,141,43.9,,,,,,,dvd7yfrkq6wl6de389go6r7ro,O. Hurtré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071517,230,1,1,23,9,bdfjkux9o0vtsdig5zsbhtysq,1,20.5,59.9,2022-10-03T19:24:56.222Z,2022-10-03T20:45:16Z,3817757067,212,36.2,3817757071,1,,3817757059,157,,3817757063,140,54.9,3817757061,56,Center,3817757065,141,57.5,3817757069,213,6.2,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071521,231,44,1,23,10,bdfjkux9o0vtsdig5zsbhtysq,1,56.8,54,2022-10-03T19:24:57.693Z,2022-10-03T19:24:59Z,3817757087,286,,3817757085,56,Center,3817757125,233,192,,,,,,,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071527,192,44,1,23,10,axvm5zg0mk4bp06wpec9vw27e,0,43.2,46,2022-10-03T19:24:57.694Z,2022-10-03T19:24:59Z,3817757129,233,231,3817757107,285,,3817757105,56,Back,,,,,,,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071533,232,1,1,23,10,bdfjkux9o0vtsdig5zsbhtysq,1,54.9,57.5,2022-10-03T19:24:57.951Z,2022-10-03T19:24:59Z,3817757155,212,8.6,3817757151,140,46.8,3817757149,56,Back,3817757147,3,,3817757153,141,56.0,3817757157,213,3.3,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071535,233,49,1,23,12,bdfjkux9o0vtsdig5zsbhtysq,1,46.7,54.3,2022-10-03T19:24:59.452Z,2022-10-03T19:25:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071541,234,1,1,23,12,bdfjkux9o0vtsdig5zsbhtysq,1,46.7,54.3,2022-10-03T19:24:59.727Z,2022-10-03T19:25:01Z,3817757189,56,Back,3817757197,213,3.3,3817757191,140,39.9,3817757195,212,7.2,3817757193,141,53.0,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071559,235,1,1,23,13,bdfjkux9o0vtsdig5zsbhtysq,1,37.6,51,2022-10-03T19:25:01.040Z,2022-10-03T19:25:03Z,3817757297,141,68.2,3817757293,56,Back,3817757299,212,13.4,3817757301,213,2.1,3817757295,140,31.4,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071577,236,1,1,23,16,bdfjkux9o0vtsdig5zsbhtysq,1,30.4,68.2,2022-10-03T19:25:03.840Z,2022-10-03T19:25:07Z,3817757391,56,Back,3817757397,212,9.1,3817757393,140,30.9,3817757399,213,4.8,3817757395,141,54.8,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071613,237,1,1,23,19,bdfjkux9o0vtsdig5zsbhtysq,1,30.5,33.4,2022-10-03T19:25:06.878Z,2022-10-03T19:25:11Z,3817757581,56,Back,3817757589,213,5.2,3817757585,141,10.7,3817757587,212,17.8,3817757583,140,38.9,,,,,,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071617,238,1,1,23,24,bdfjkux9o0vtsdig5zsbhtysq,1,36.6,7.3,2022-10-03T19:25:11.853Z,2022-10-03T19:25:12Z,3817757609,141,12.2,3817757611,212,3.3,3817757605,56,Back,3817757607,140,36.9,3817757613,213,1.5,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071625,239,1,1,23,25,bdfjkux9o0vtsdig5zsbhtysq,1,37,12.2,2022-10-03T19:25:12.542Z,2022-10-03T19:25:13Z,3817757665,213,5.6,3817757657,56,Back,3817757661,141,5.6,3817757659,140,42.0,3817757663,212,6.9,,,,,,,,,,7l931hwm1tajvf6r717biyw2d,S. Vaysse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071673,240,2,1,23,30,bdfjkux9o0vtsdig5zsbhtysq,1,47.7,6.8,2022-10-03T19:25:17.772Z,2022-10-03T19:30:13Z,3817757937,140,69.9,3817757935,56,Right,3817757933,7,ehchjemv9fwcnwomosua92qqd,3817757939,141,9.8,,,,,,,,,,,,,94pv0j29t5jrfdc36o6791wp,T. Laplacette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071639,193,55,1,23,30,axvm5zg0mk4bp06wpec9vw27e,1,28.9,76.3,2022-10-03T19:25:17.773Z,2022-10-03T19:25:17Z,,,,,,,,,,,,,,,,,,,,,,,,,3yjqr9srzz3p1xjgdgckqvtre,A. Soleilhet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071903,194,1,1,24,9,axvm5zg0mk4bp06wpec9vw27e,1,29.7,82.7,2022-10-03T19:25:56.670Z,2022-10-03T19:26:01Z,3817759317,212,32.8,3817759305,241,,3817759309,56,Back,3817759321,1,,3817759313,140,12.4,3817759299,5,,3817759319,213,4.1,3817759315,141,42.5,f3thho84or4rhnubxrhit9zhl,M. Grec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071911,195,1,1,24,14,axvm5zg0mk4bp06wpec9vw27e,0,13.6,40.3,2022-10-03T19:26:01.263Z,2022-10-03T19:26:02Z,3817759395,213,6.2,3817759393,212,24.3,3817759387,56,Back,3817759385,155,,3817759389,140,36.6,3817759391,141,37.0,,,,,,,dfcxvz3flh0w54vhso9xpk1d5,L. Lichtfus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071925,241,49,1,24,16,bdfjkux9o0vtsdig5zsbhtysq,1,64.7,70.5,2022-10-03T19:26:03.918Z,2022-10-03T19:26:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071943,242,1,1,24,17,bdfjkux9o0vtsdig5zsbhtysq,0,65.5,68.8,2022-10-03T19:26:04.481Z,2022-10-03T19:26:06Z,3817759541,141,100.0,3817759537,56,Left,3817759535,155,,3817759543,212,28.4,3817759539,140,83.1,3817759545,213,0.9,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467072029,196,5,1,24,18,axvm5zg0mk4bp06wpec9vw27e,1,18.5,-1.2,2022-10-03T19:26:06.159Z,2022-10-03T19:30:12Z,3817759999,347,,3817759997,56,Back,3817760013,233,243,,,,,,,,,,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467071949,243,5,1,24,18,bdfjkux9o0vtsdig5zsbhtysq,0,81.5,101.2,2022-10-03T19:26:06.159Z,2022-10-03T19:26:20Z,3817760017,233,196,3817759567,56,Left,3817759569,347,,,,,,,,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467072049,197,1,1,24,32,axvm5zg0mk4bp06wpec9vw27e,1,20.1,0,2022-10-03T19:26:19.631Z,2022-10-03T19:26:22Z,3817760101,140,28.3,3817760099,56,Back,3817760105,212,9.8,3817760107,213,0.5,3817760097,107,,3817760103,141,4.9,,,,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467072055,198,1,1,24,35,axvm5zg0mk4bp06wpec9vw27e,1,26.7,4.9,2022-10-03T19:26:22.367Z,2022-10-03T19:26:24Z,3817760141,212,9.7,3817760137,140,18.0,3817760135,56,Back,3817760143,213,2.8,3817760139,141,9.8,,,,,,,,,,dz7lkt8gh069vrkmoflcm0fkl,R. Borgella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467072065,199,1,1,24,37,axvm5zg0mk4bp06wpec9vw27e,0,20.5,13.5,2022-10-03T19:26:24.400Z,2022-10-03T19:26:27Z,3817760219,1,,3817760215,212,46.4,3817760207,140,62.4,3817760211,141,35.2,3817760203,155,,3817760217,213,0.3,3817760205,56,Center,,,,2iu88022lwj2uxr1hn0og7qax,L. Goetsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467072069,244,49,1,24,40,bdfjkux9o0vtsdig5zsbhtysq,1,42.3,65.8,2022-10-03T19:26:27.425Z,2022-10-03T19:26:27Z,,,,,,,,,,,,,,,,,,,,,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467072083,245,1,1,24,40,bdfjkux9o0vtsdig5zsbhtysq,1,41.3,64.2,2022-10-03T19:26:27.616Z,2022-10-03T19:26:30Z,3817760301,56,Back,3817760307,212,9.1,3817760305,141,76.4,3817760303,140,44.9,3817760309,213,1.1,,,,,,,,,,byu5qg9zlu5w1e234xl2058iy,C. Ould Hocine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467072091,246,1,1,24,42,bdfjkux9o0vtsdig5zsbhtysq,1,44.9,76.4,2022-10-03T19:26:29.855Z,2022-10-03T19:26:31Z,3817760357,141,72.0,3817760361,213,6.1,3817760353,56,Center,3817760351,155,,3817760359,212,19.7,3817760355,140,63.4,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467072093,247,1,1,24,43,bdfjkux9o0vtsdig5zsbhtysq,1,64.6,71.8,2022-10-03T19:26:31.184Z,2022-10-03T19:26:59Z,3817760373,213,3.1,3817760369,141,72.4,3817760365,56,Center,3817761259,156,,3817760367,140,58.0,3817760371,212,6.9,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467072097,248,43,1,24,45,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-10-03T19:26:32.288Z,2022-10-03T19:26:39Z,3817760583,144,49,,,,,,,,,,,,,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467072109,249,1,1,24,46,bdfjkux9o0vtsdig5zsbhtysq,1,58,72.3,2022-10-03T19:26:33.794Z,2022-10-03T19:26:34Z,3817760451,212,8.2,3817760449,141,63.0,3817760445,56,Center,3817760453,213,5.4,3817760447,140,63.0,,,,,,,,,,7ak0q2t9ex8rcov81012amuad,C. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467072119,250,1,1,24,47,bdfjkux9o0vtsdig5zsbhtysq,0,63.1,63,2022-10-03T19:26:34.736Z,2022-10-03T19:26:35Z,3817760525,213,5.3,3817760519,140,72.5,3817760523,212,16.8,3817760517,56,Center,3817760521,141,43.0,,,,,,,,,,1ck8f8510t6ei80haqe2vqbpx,G. Thiney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467072127,200,1,1,24,49,axvm5zg0mk4bp06wpec9vw27e,1,21.2,60.6,2022-10-03T19:26:36.720Z,2022-10-03T19:26:38Z,3817760569,141,50.1,3817760565,56,Back,3817760573,213,5.5,3817760563,157,,3817760571,212,9.9,3817760575,1,,3817760567,140,27.7,,,,e5b9w1hq610saxvevecb6zzl5,Morgane Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467072129,201,1,1,24,50,axvm5zg0mk4bp06wpec9vw27e,1,27.5,50.1,2022-10-03T19:26:37.999Z,2022-10-03T19:26:39Z,3817760587,140,36.3,3817760593,213,0.5,3817760591,212,10.8,3817760589,141,58.4,3817760585,56,Back,,,,,,,,,,eko9p1p9gjg7gxjla6chb6i95,H. Fercocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467072131,202,49,1,24,52,axvm5zg0mk4bp06wpec9vw27e,1,36.3,58.1,2022-10-03T19:26:39.584Z,2022-10-03T19:26:40Z,,,,,,,,,,,,,,,,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467072135,203,1,1,24,52,axvm5zg0mk4bp06wpec9vw27e,0,36.3,58.1,2022-10-03T19:26:39.792Z,2022-10-03T19:26:40Z,3817760617,212,25.7,3817760611,56,Back,3817760615,141,24.7,3817760613,140,24.9,3817760619,213,4.2,,,,,,,,,,epgsg9k2x61xgkksj1kzdum6t,J. Dear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
