id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/11/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2489080507,558,1,2,49,2,ad9ip2f3tijbv4nqaayyqqkee,0,75.3,50.1,2022-12-04T13:09:52.372Z,2022-12-04T13:09:53Z,3934021513,212,9.5,3934021507,141,37.3,3934021501,56,Center,3934021517,213,5.1,3934021503,140,78.9,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080513,386,49,2,49,3,bdfjkux9o0vtsdig5zsbhtysq,1,19.4,60.8,2022-12-04T13:09:53.604Z,2022-12-04T13:09:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080531,387,1,2,49,4,bdfjkux9o0vtsdig5zsbhtysq,1,19.4,60.8,2022-12-04T13:09:53.844Z,2022-12-04T13:09:56Z,3934021629,213,0.1,3934021623,140,27.5,3934021621,56,Back,3934021625,141,61.8,3934021627,212,8.5,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080537,388,3,2,49,6,bdfjkux9o0vtsdig5zsbhtysq,0,28.7,70.4,2022-12-04T13:09:55.875Z,2022-12-04T13:10:00Z,3934021829,233,559,3934021653,56,Back,3934021655,285,,,,,,,,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080567,559,7,2,49,6,ad9ip2f3tijbv4nqaayyqqkee,1,71.3,29.6,2022-12-04T13:09:55.876Z,2022-12-04T13:09:59Z,3934021793,56,Center,3934021795,286,,3934021825,233,388,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080569,560,49,2,49,9,ad9ip2f3tijbv4nqaayyqqkee,1,66.1,28.2,2022-12-04T13:09:59.029Z,2022-12-04T13:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080631,561,1,2,49,13,ad9ip2f3tijbv4nqaayyqqkee,1,62.7,21.3,2022-12-04T13:10:03.124Z,2022-12-04T13:10:05Z,3934022135,141,10.6,3934022133,140,56.0,3934022139,213,3.9,3934022131,56,Right,3934022137,212,10.1,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080641,562,1,2,49,15,ad9ip2f3tijbv4nqaayyqqkee,1,56.9,6.2,2022-12-04T13:10:05.125Z,2022-12-04T13:10:06Z,3934022185,141,9.2,3934022187,212,12.5,3934022183,140,68.6,3934022189,213,0.2,3934022181,56,Right,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080649,563,1,2,49,16,ad9ip2f3tijbv4nqaayyqqkee,0,68.6,9.2,2022-12-04T13:10:06.660Z,2022-12-04T13:10:07Z,3934022231,56,Right,3934022253,156,,3934022235,140,62.9,3934022243,212,6.1,3934022239,141,10.6,3934022245,213,3.0,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080663,389,61,2,49,18,bdfjkux9o0vtsdig5zsbhtysq,1,28,77.3,2022-12-04T13:10:08.211Z,2022-12-04T13:10:08Z,3934022285,56,Back,,,,,,,,,,,,,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080675,390,49,2,49,19,bdfjkux9o0vtsdig5zsbhtysq,1,33.8,91.1,2022-12-04T13:10:09.427Z,2022-12-04T13:10:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080687,391,1,2,49,19,bdfjkux9o0vtsdig5zsbhtysq,1,33.8,91.1,2022-12-04T13:10:09.555Z,2022-12-04T13:10:10Z,3934022405,141,88.7,3934022407,212,8.4,3934022409,213,3.3,3934022403,140,26.0,3934022401,56,Back,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080721,392,1,2,49,20,bdfjkux9o0vtsdig5zsbhtysq,1,25,91.1,2022-12-04T13:10:10.339Z,2022-12-04T13:10:14Z,3934022537,140,21.8,3934022541,212,12.4,3934022535,56,Back,3934022543,213,4.4,3934022539,141,73.6,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080737,393,1,2,49,24,bdfjkux9o0vtsdig5zsbhtysq,1,15.7,73.8,2022-12-04T13:10:14.226Z,2022-12-04T13:10:16Z,3934022633,213,1.6,3934022631,212,15.1,3934022629,141,96.0,3934022627,140,15.3,3934022625,56,Back,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080757,394,1,2,49,26,bdfjkux9o0vtsdig5zsbhtysq,0,15.1,95.9,2022-12-04T13:10:16.037Z,2022-12-04T13:10:17Z,3934022739,140,45.6,3934022743,212,32.0,3934022741,141,96.6,3934022745,213,0.0,3934022735,155,,3934022747,1,,3934022737,56,Back,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080767,564,8,2,49,29,ad9ip2f3tijbv4nqaayyqqkee,1,55.5,4.9,2022-12-04T13:10:19.060Z,2022-12-04T13:10:19Z,3934022803,56,Right,,,,,,,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080779,395,5,2,49,29,bdfjkux9o0vtsdig5zsbhtysq,1,46.4,101.7,2022-12-04T13:10:19.602Z,2022-12-04T13:10:20Z,3934022861,56,Back,3934022887,233,565,3934022863,347,,,,,,,,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489080785,565,5,2,49,29,ad9ip2f3tijbv4nqaayyqqkee,0,53.6,-1.7,2022-12-04T13:10:19.602Z,2022-12-04T13:10:22Z,3934022883,347,,3934022881,56,Right,3934022909,233,395,,,,,,,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081021,396,1,2,49,51,bdfjkux9o0vtsdig5zsbhtysq,1,53.2,100,2022-12-04T13:10:41.314Z,2022-12-04T13:10:44Z,3934024201,212,16.8,3934024197,140,63.6,3934024203,213,5.4,3934024195,56,Left,3934024199,141,82.6,3934024193,107,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081039,398,43,2,49,52,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-12-04T13:10:42.422Z,2022-12-04T13:15:15Z,3934038247,144,61,3934024261,56,Left,,,,,,,,,,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081025,397,61,2,49,54,bdfjkux9o0vtsdig5zsbhtysq,0,63.4,81.1,2022-12-04T13:10:43.803Z,2022-12-04T13:10:49Z,3934024217,56,Left,,,,,,,,,,,,,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081029,566,49,2,49,55,ad9ip2f3tijbv4nqaayyqqkee,1,25.9,25,2022-12-04T13:10:45.366Z,2022-12-04T13:10:45Z,,,,,,,,,,,,,,,,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081097,567,1,2,49,55,ad9ip2f3tijbv4nqaayyqqkee,1,25.9,25,2022-12-04T13:10:45.429Z,2022-12-04T13:10:52Z,3934024635,213,2.8,3934024627,56,Back,3934024633,212,16.4,3934024629,140,11.1,3934024631,141,32.7,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081127,568,1,2,50,2,ad9ip2f3tijbv4nqaayyqqkee,0,14.2,36.9,2022-12-04T13:10:52.679Z,2022-12-04T13:10:54Z,3934024767,141,13.4,3934024765,140,32.7,3934024771,213,5.6,3934024761,155,,3934024763,56,Back,3934024769,212,25.2,,,,,,,77eg5tabeeeyays2pilyq5jo5,S. Bouhaddi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081143,399,8,2,50,6,bdfjkux9o0vtsdig5zsbhtysq,1,59.8,88.1,2022-12-04T13:10:55.828Z,2022-12-04T13:10:56Z,3934024823,56,Left,3934024867,15,,,,,,,,,,,,,,,,,,,,1rsg1y7lx0ruqcwgj6c6oovdh,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081245,569,43,2,50,10,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-12-04T13:11:00.420Z,2022-12-04T13:23:23Z,3934025351,56,Back,3934025359,213,5.9,3934025353,140,29.5,3934025349,3,0,3934025357,212,5.1,3934059501,144,1,3934025355,141,20.4,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081251,570,4,2,50,14,ad9ip2f3tijbv4nqaayyqqkee,1,34.3,18.8,2022-12-04T13:11:03.762Z,2022-12-04T13:16:36Z,3934025389,152,,3934025465,286,,3934041897,295,,3934025385,13,,3934025433,233,400,3934025387,56,Back,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081247,400,4,2,50,14,bdfjkux9o0vtsdig5zsbhtysq,0,65.7,81.2,2022-12-04T13:11:03.763Z,2022-12-04T13:16:39Z,3934025365,13,,3934042053,295,,3934025373,152,,3934025369,56,Left,3934025455,285,,3934025479,233,570,,,,,,,2n3sv3vt7ano86i5j9j3f8a95,M. Bourdieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081285,571,1,2,50,15,ad9ip2f3tijbv4nqaayyqqkee,1,34.5,8.8,2022-12-04T13:11:05.204Z,2022-12-04T13:11:07Z,3934025591,56,Back,3934025593,140,28.5,3934025599,213,2.6,3934025587,5,,3934025597,212,7.2,3934025589,152,,3934025595,141,14.0,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081313,572,1,2,50,17,ad9ip2f3tijbv4nqaayyqqkee,1,26.7,20.9,2022-12-04T13:11:07.620Z,2022-12-04T13:11:10Z,3934025763,56,Back,3934025769,212,19.3,3934025765,140,13.6,3934025771,213,2.4,3934025767,141,40.9,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081365,573,1,2,50,20,ad9ip2f3tijbv4nqaayyqqkee,1,13.6,40.9,2022-12-04T13:11:10.405Z,2022-12-04T13:11:14Z,3934026067,213,5.3,3934026057,155,,3934026065,212,27.8,3934026061,140,29.0,3934026063,141,7.6,3934026059,56,Back,,,,,,,77eg5tabeeeyays2pilyq5jo5,S. Bouhaddi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081381,574,1,2,50,24,ad9ip2f3tijbv4nqaayyqqkee,1,27.4,8.8,2022-12-04T13:11:14.691Z,2022-12-04T13:11:17Z,3934026167,140,17.9,3934026173,213,3.2,3934026169,141,7.9,3934026171,212,10.0,3934026165,56,Back,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081425,575,1,2,50,27,ad9ip2f3tijbv4nqaayyqqkee,1,17.9,7.9,2022-12-04T13:11:16.852Z,2022-12-04T13:11:22Z,3934026461,213,2.0,3934026459,212,35.7,3934026463,1,,3934026453,56,Back,3934026457,141,55.7,3934026455,140,3.8,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081449,576,1,2,50,32,ad9ip2f3tijbv4nqaayyqqkee,1,2.2,64.9,2022-12-04T13:11:22.276Z,2022-12-04T13:11:25Z,3934026583,213,0.7,3934026575,56,Back,3934026577,140,26.9,3934026581,212,33.0,3934026585,1,,3934026579,141,94.8,,,,,,,77eg5tabeeeyays2pilyq5jo5,S. Bouhaddi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081473,577,1,2,50,35,ad9ip2f3tijbv4nqaayyqqkee,1,26,92.7,2022-12-04T13:11:25.108Z,2022-12-04T13:11:27Z,3934026713,213,5.1,3934026701,56,Back,3934026705,140,28.6,3934026711,212,7.2,3934026709,141,82.9,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081499,578,1,2,50,37,ad9ip2f3tijbv4nqaayyqqkee,1,28.4,82.9,2022-12-04T13:11:27.700Z,2022-12-04T13:11:32Z,3934026927,140,21.1,3934026925,56,Back,3934026933,213,2.7,3934026931,212,8.7,3934026929,141,88.9,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081523,579,1,2,50,42,ad9ip2f3tijbv4nqaayyqqkee,0,27.8,93.2,2022-12-04T13:11:32.561Z,2022-12-04T13:11:35Z,3934027069,140,42.6,3934027071,141,80.9,3934027075,213,5.8,3934027073,212,17.6,3934027067,56,Back,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081537,401,49,2,50,46,bdfjkux9o0vtsdig5zsbhtysq,1,53.7,23.1,2022-12-04T13:11:36.483Z,2022-12-04T13:11:36Z,,,,,,,,,,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081575,402,1,2,50,47,bdfjkux9o0vtsdig5zsbhtysq,1,53.3,22.8,2022-12-04T13:11:36.851Z,2022-12-04T13:11:39Z,3934027331,56,Right,3934027337,212,11.7,3934027339,213,4.7,3934027333,140,53.3,3934027335,141,5.6,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081563,580,43,2,50,48,ad9ip2f3tijbv4nqaayyqqkee,1,0,0,2022-12-04T13:11:38.532Z,2022-12-04T13:11:41Z,3934027259,285,0,3934027255,56,Back,3934027399,144,74,,,,,,,,,,,,,,,,dl1znxod6ohbi1zwq4iiu4qfp,J. Groenen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081603,403,1,2,50,49,bdfjkux9o0vtsdig5zsbhtysq,1,51.8,2.5,2022-12-04T13:11:39.667Z,2022-12-04T13:11:43Z,3934027493,56,Back,3934027499,212,35.3,3934027501,213,2.4,3934027497,141,36.0,3934027495,140,26.1,3934027503,1,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081639,404,1,2,50,53,bdfjkux9o0vtsdig5zsbhtysq,1,26.1,41,2022-12-04T13:11:43.379Z,2022-12-04T13:11:46Z,3934027697,212,8.8,3934027691,56,Back,3934027695,141,53.4,3934027693,140,28.5,3934027699,213,1.3,,,,,,,,,,2f1e295qn6s9l5d6v1degrizt,C. Nnadozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081691,405,1,2,50,58,bdfjkux9o0vtsdig5zsbhtysq,1,29.6,61.5,2022-12-04T13:11:48.291Z,2022-12-04T13:11:51Z,3934027915,140,40.9,3934027913,56,Back,3934027919,212,24.8,3934027921,213,1.1,3934027917,141,93.6,,,,,,,,,,1mhjq24kq1fapaoib7lzb6b4l,T. Greboval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081695,406,3,2,51,1,bdfjkux9o0vtsdig5zsbhtysq,0,44.8,95.2,2022-12-04T13:11:51.378Z,2022-12-04T13:11:54Z,3934027941,56,Back,3934027943,286,,3934028059,233,581,,,,,,,,,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081713,581,7,2,51,1,ad9ip2f3tijbv4nqaayyqqkee,1,55.2,4.8,2022-12-04T13:11:51.379Z,2022-12-04T13:11:53Z,3934027995,56,Right,3934028027,233,406,3934027997,285,,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081719,582,49,2,51,3,ad9ip2f3tijbv4nqaayyqqkee,1,54.5,5.8,2022-12-04T13:11:53.156Z,2022-12-04T13:11:53Z,,,,,,,,,,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081735,583,4,2,51,4,ad9ip2f3tijbv4nqaayyqqkee,1,58.7,7.5,2022-12-04T13:11:54.164Z,2022-12-04T13:18:14Z,3934028603,295,,3934028077,56,Right,3934046425,233,408,3934028453,152,,3934028079,286,,3934028451,13,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081803,408,4,2,51,4,bdfjkux9o0vtsdig5zsbhtysq,0,41.3,92.5,2022-12-04T13:11:54.165Z,2022-12-04T13:18:15Z,3934028479,56,Back,3934046479,233,583,3934028483,285,,3934028475,13,,3934028481,152,,3934028477,295,,,,,,,,ehchjemv9fwcnwomosua92qqd,E. Aigbogun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081799,407,43,2,51,5,bdfjkux9o0vtsdig5zsbhtysq,1,0,0,2022-12-04T13:11:55.331Z,2022-12-04T13:12:01Z,3934028461,285,0,3934028459,56,Back,3934028537,144,7,,,,,,,,,,,,,,,,7d4y77nkrn4w4dht1c4vr28yx,D. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081891,584,1,2,51,16,ad9ip2f3tijbv4nqaayyqqkee,1,62.2,5.6,2022-12-04T13:12:06.084Z,2022-12-04T13:12:08Z,3934028941,212,14.6,3934028931,5,,3934028939,141,26.7,3934028933,152,,3934028959,189,,3934028943,213,1.8,3934028937,140,59.4,3934028935,56,Center,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081903,585,1,2,51,18,ad9ip2f3tijbv4nqaayyqqkee,0,59.4,26.7,2022-12-04T13:12:08.420Z,2022-12-04T13:12:09Z,3934029017,212,19.3,3934029009,56,Center,3934029019,213,1.0,3934029013,140,69.6,3934029015,141,50.3,,,,,,,,,,53okfybfibe34k6hm6qzm9591,K. Hamraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081895,409,49,2,51,19,bdfjkux9o0vtsdig5zsbhtysq,1,27.5,44.6,2022-12-04T13:12:09.060Z,2022-12-04T13:12:09Z,,,,,,,,,,,,,,,,,,,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081921,410,1,2,51,19,bdfjkux9o0vtsdig5zsbhtysq,1,28,44.6,2022-12-04T13:12:09.635Z,2022-12-04T13:12:11Z,3934029117,213,5.6,3934029109,56,Back,3934029115,212,9.0,3934029105,155,,3934029111,140,34.5,3934029113,141,36.0,,,,,,,dx5okwmzef2p09vgp02i1ucph,J. Soyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081929,411,61,2,51,21,bdfjkux9o0vtsdig5zsbhtysq,0,36.4,36.1,2022-12-04T13:12:11.747Z,2022-12-04T13:12:12Z,3934029147,56,Back,,,,,,,,,,,,,,,,,,,,,,3uxijnhp1ibbqm6e4lfivq8k5,C. Matéo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081945,586,49,2,51,24,ad9ip2f3tijbv4nqaayyqqkee,1,54.3,56,2022-12-04T13:12:14.085Z,2022-12-04T13:12:14Z,,,,,,,,,,,,,,,,,,,,,,,,,53okfybfibe34k6hm6qzm9591,K. Hamraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081961,587,1,2,51,24,ad9ip2f3tijbv4nqaayyqqkee,1,54.3,56,2022-12-04T13:12:14.198Z,2022-12-04T13:12:16Z,3934029325,56,Back,3934029335,213,2.7,3934029327,140,38.8,3934029331,141,67.2,3934029333,212,18.0,,,,,,,,,,53okfybfibe34k6hm6qzm9591,K. Hamraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489081997,588,1,2,51,26,ad9ip2f3tijbv4nqaayyqqkee,1,45.4,67.5,2022-12-04T13:12:16.534Z,2022-12-04T13:12:20Z,3934029503,212,13.7,3934029497,56,Left,3934029501,141,84.2,3934029499,140,52.7,3934029505,213,1.0,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489082015,589,1,2,51,30,ad9ip2f3tijbv4nqaayyqqkee,1,44.7,83.9,2022-12-04T13:12:20.628Z,2022-12-04T13:12:23Z,3934029593,56,Back,3934029599,212,11.5,3934029601,213,3.8,3934029595,140,36.0,3934029597,141,73.6,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489082041,590,1,2,51,33,ad9ip2f3tijbv4nqaayyqqkee,1,41.2,71.5,2022-12-04T13:12:23.427Z,2022-12-04T13:12:25Z,3934029697,140,45.6,3934029701,212,10.7,3934029695,56,Back,3934029699,141,57.3,3934029703,213,5.2,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489082057,591,1,2,51,35,ad9ip2f3tijbv4nqaayyqqkee,1,45.6,57.3,2022-12-04T13:12:25.173Z,2022-12-04T13:12:26Z,3934029793,141,65.5,3934029795,212,8.0,3934029789,56,Back,3934029797,213,2.4,3934029791,140,40.2,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489082079,592,1,2,51,36,ad9ip2f3tijbv4nqaayyqqkee,1,40.2,65.5,2022-12-04T13:12:26.452Z,2022-12-04T13:12:29Z,3934029899,213,4.4,3934029893,140,36.1,3934029895,141,42.7,3934029897,212,16.1,3934029891,56,Back,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489082095,593,1,2,51,39,ad9ip2f3tijbv4nqaayyqqkee,1,37.5,36.1,2022-12-04T13:12:28.869Z,2022-12-04T13:12:32Z,3934030021,213,6.1,3934030019,212,17.4,3934030013,56,Center,3934030015,140,53.9,3934030017,141,32.1,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489082139,594,1,2,51,42,ad9ip2f3tijbv4nqaayyqqkee,1,53.1,42.5,2022-12-04T13:12:32.405Z,2022-12-04T13:12:38Z,3934030247,140,39.7,3934030245,56,Back,3934030255,1,,3934030251,212,38.8,3934030253,213,1.9,3934030249,141,95.7,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489082179,595,1,2,51,48,ad9ip2f3tijbv4nqaayyqqkee,0,43.2,96.2,2022-12-04T13:12:38.230Z,2022-12-04T13:12:41Z,3934030455,212,43.4,3934030457,213,6.3,3934030447,155,,3934030449,56,Left,3934030453,141,94.4,3934030459,1,,3934030451,140,84.5,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489082201,412,12,2,51,52,bdfjkux9o0vtsdig5zsbhtysq,1,16,5,2022-12-04T13:12:41.851Z,2022-12-04T13:12:47Z,3934030551,213,5.1,3934030543,56,Back,3934030549,212,4.5,3934030627,167,,3934030547,141,0.0,3934030545,140,17.6,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489082205,413,5,2,51,53,bdfjkux9o0vtsdig5zsbhtysq,0,20.7,-1.6,2022-12-04T13:12:43.279Z,2022-12-04T13:12:44Z,3934030573,347,,3934030659,233,596,3934030571,56,Back,,,,,,,,,,,,,,,,8iblvy7aw7kdghvke6s5gisid,A. Butel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489082209,596,5,2,51,53,ad9ip2f3tijbv4nqaayyqqkee,1,79.3,101.6,2022-12-04T13:12:43.279Z,2022-12-04T13:16:33Z,3934030583,347,,3934030651,233,413,3934030581,56,Left,,,,,,,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489082329,597,1,2,52,1,ad9ip2f3tijbv4nqaayyqqkee,1,75.4,100,2022-12-04T13:12:51.380Z,2022-12-04T13:12:56Z,3934031187,107,,3934031193,141,88.3,3934031191,140,72.5,3934031195,212,9.8,3934031197,213,4.4,3934031189,56,Left,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
