id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,assist
2460977597,248,45,1,22,50,2w4xxgpg4t4h5b3yl74egastz,0,52.1,22.2,2022-09-17T12:53:58.720Z,2022-09-17T12:54:01Z,3785421949,285,,3785422031,233,141,3785421947,56,Center,,,,,,,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977613,142,1,1,22,50,86c88s72zckr0kdwv0mu7kn3d,1,53.2,78.1,2022-09-17T12:53:59.457Z,2022-09-17T12:54:00Z,3785422041,212,9.8,3785422037,140,60.1,3785422039,141,87.7,3785422035,56,Left,3785422043,213,0.7,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977665,143,1,1,22,51,86c88s72zckr0kdwv0mu7kn3d,1,60.1,87.7,2022-09-17T12:54:00.464Z,2022-09-17T12:54:05Z,3785422271,56,Center,3785422277,212,9.7,3785422275,141,75.9,3785422273,140,65.3,3785422281,213,5.3,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977691,144,1,1,22,56,86c88s72zckr0kdwv0mu7kn3d,0,66.4,78.7,2022-09-17T12:54:05.361Z,2022-09-17T12:54:17Z,3785422387,141,100.0,3785422391,213,1.2,3785422383,56,Left,3785422385,140,72.2,3785422389,212,16.8,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977695,145,5,1,22,57,86c88s72zckr0kdwv0mu7kn3d,0,71.6,102,2022-09-17T12:54:06.465Z,2022-09-17T12:57:31Z,3785422403,56,Left,3785422405,347,,3785422443,233,249,,,,,,,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977681,249,5,1,22,57,2w4xxgpg4t4h5b3yl74egastz,1,28.4,-2,2022-09-17T12:54:06.465Z,2022-09-17T12:54:09Z,3785422355,56,Back,3785422437,233,145,3785422357,347,,,,,,,,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977703,250,1,1,23,0,2w4xxgpg4t4h5b3yl74egastz,1,31.4,0,2022-09-17T12:54:09.250Z,2022-09-17T12:54:10Z,3785422457,212,14.1,3785422449,107,,3785422459,213,1.1,3785422453,140,37.4,3785422451,56,Back,3785422455,141,16.8,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977711,251,1,1,23,2,2w4xxgpg4t4h5b3yl74egastz,1,37.4,16.8,2022-09-17T12:54:10.783Z,2022-09-17T12:54:12Z,3785422527,213,4.1,3785422523,212,11.4,3785422519,141,3.4,3785422509,56,Back,3785422513,140,30.8,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977761,252,1,1,23,3,2w4xxgpg4t4h5b3yl74egastz,1,30.8,3.4,2022-09-17T12:54:11.872Z,2022-09-17T12:54:16Z,3785422761,141,14.6,3785422765,213,2.5,3785422757,56,Back,3785422759,140,20.8,3785422763,212,13.0,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977787,253,1,1,23,8,2w4xxgpg4t4h5b3yl74egastz,1,22.9,21,2022-09-17T12:54:16.704Z,2022-09-17T12:54:20Z,3785422855,213,1.5,3785422851,141,73.3,3785422853,212,35.6,3785422847,56,Back,3785422849,140,25.1,3785422857,1,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977829,254,1,1,23,11,2w4xxgpg4t4h5b3yl74egastz,1,28.7,74.7,2022-09-17T12:54:20.064Z,2022-09-17T12:54:25Z,3785423091,213,0.8,3785423087,141,97.1,3785423083,56,Back,3785423085,140,41.7,3785423089,212,20.5,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977855,255,1,1,23,17,2w4xxgpg4t4h5b3yl74egastz,1,41.5,82.3,2022-09-17T12:54:25.744Z,2022-09-17T12:54:27Z,3785423215,212,14.3,3785423213,141,66.7,3785423209,56,Back,3785423211,140,32.4,3785423217,213,4.0,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977885,256,1,1,23,19,2w4xxgpg4t4h5b3yl74egastz,1,36.2,66.1,2022-09-17T12:54:27.695Z,2022-09-17T12:54:31Z,3785423367,212,24.9,3785423361,56,Back,3785423365,141,95.9,3785423363,140,49.9,3785423369,213,1.0,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977893,257,1,1,23,23,2w4xxgpg4t4h5b3yl74egastz,0,49.9,95.9,2022-09-17T12:54:31.583Z,2022-09-17T12:54:32Z,3785423401,140,62.9,3785423407,213,6.0,3785423403,141,89.6,3785423405,212,14.3,3785423399,56,Left,,,,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977911,146,8,1,23,26,86c88s72zckr0kdwv0mu7kn3d,1,26.8,9.5,2022-09-17T12:54:34.720Z,2022-09-17T12:54:34Z,3785423543,56,Back,,,,,,,,,,,,,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977921,147,49,1,23,28,86c88s72zckr0kdwv0mu7kn3d,1,24.1,14.7,2022-09-17T12:54:36.721Z,2022-09-17T12:54:36Z,,,,,,,,,,,,,,,,,,,,,,,,,38gaf1qjazayc2lo9wvly9tzo,S. Chossenotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977935,148,1,1,23,28,86c88s72zckr0kdwv0mu7kn3d,1,24.1,14.7,2022-09-17T12:54:37.169Z,2022-09-17T12:54:39Z,3785423733,141,25.6,3785423735,212,9.6,3785423727,56,Back,3785423737,213,2.3,3785423731,140,18.3,,,,,,,,,,38gaf1qjazayc2lo9wvly9tzo,S. Chossenotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977949,149,1,1,23,30,86c88s72zckr0kdwv0mu7kn3d,1,18.3,26.8,2022-09-17T12:54:38.897Z,2022-09-17T12:54:41Z,3785423845,213,2.3,3785423839,140,4.8,3785423837,56,Back,3785423841,141,48.4,3785423843,212,20.4,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977981,150,1,1,23,32,86c88s72zckr0kdwv0mu7kn3d,1,5.7,50.6,2022-09-17T12:54:41.489Z,2022-09-17T12:54:45Z,3785423983,213,1.0,3785423975,56,Back,3785423977,140,21.5,3785423981,212,31.1,3785423979,141,89.3,,,,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460977999,151,1,1,23,36,86c88s72zckr0kdwv0mu7kn3d,1,20,89.6,2022-09-17T12:54:44.960Z,2022-09-17T12:54:48Z,3785424091,140,32.7,3785424097,213,5.6,3785424089,56,Back,3785424093,141,73.0,3785424095,212,17.5,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978013,152,1,1,23,40,86c88s72zckr0kdwv0mu7kn3d,1,32.7,73,2022-09-17T12:54:48.737Z,2022-09-17T12:54:50Z,3785424183,141,54.6,3785424185,212,13.0,3785424179,56,Back,3785424181,140,29.4,3785424187,213,4.4,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978051,153,1,1,23,41,86c88s72zckr0kdwv0mu7kn3d,1,31.6,51,2022-09-17T12:54:49.905Z,2022-09-17T12:54:53Z,3785424375,212,15.7,3785424373,141,63.0,3785424369,56,Back,3785424377,213,2.6,3785424371,140,18.8,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978093,154,1,1,23,44,86c88s72zckr0kdwv0mu7kn3d,1,15.1,62.6,2022-09-17T12:54:53.393Z,2022-09-17T12:54:58Z,3785424627,141,81.7,3785424623,56,Back,3785424625,140,22.6,3785424629,212,15.2,3785424631,213,1.0,,,,,,,,,,ccz23lbc4iuxsq4tcplzv37ys,J. Rastocle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978105,155,1,1,23,49,86c88s72zckr0kdwv0mu7kn3d,0,20.9,87.5,2022-09-17T12:54:57.793Z,2022-09-17T12:54:59Z,3785424697,140,55.3,3785424703,213,6.0,3785424699,141,74.5,3785424705,1,,3785424701,212,37.2,3785424695,56,Center,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978125,258,1,1,23,52,2w4xxgpg4t4h5b3yl74egastz,0,44.6,18,2022-09-17T12:55:00.577Z,2022-09-17T12:55:02Z,3785424815,141,15.9,3785424813,140,67.4,3785424809,157,,3785424819,213,6.2,3785424821,1,,3785424817,212,24.0,3785424811,56,Right,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978139,156,44,1,23,54,86c88s72zckr0kdwv0mu7kn3d,1,25.2,83.6,2022-09-17T12:55:02.856Z,2022-09-17T12:57:25Z,3785424949,233,259,3785424905,285,,3785424903,56,Back,,,,,,,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978129,259,44,1,23,54,2w4xxgpg4t4h5b3yl74egastz,0,74.8,16.4,2022-09-17T12:55:02.857Z,2022-09-17T12:57:23Z,3785424835,56,Right,3785424953,233,156,3785424837,286,,,,,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978179,157,1,1,23,55,86c88s72zckr0kdwv0mu7kn3d,1,17.7,83,2022-09-17T12:55:03.761Z,2022-09-17T12:55:07Z,3785425069,3,,3785425077,212,13.6,3785425071,56,Back,3785425073,140,29.0,3785425075,141,92.9,3785425079,213,0.5,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978183,158,50,1,23,57,86c88s72zckr0kdwv0mu7kn3d,1,32,93.1,2022-09-17T12:55:05.647Z,2022-09-17T12:55:08Z,3785425089,56,Back,3785425127,233,260,3785425091,285,,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978171,260,7,1,23,57,2w4xxgpg4t4h5b3yl74egastz,0,68,6.9,2022-09-17T12:55:05.648Z,2022-09-17T12:55:07Z,3785425105,286,,3785425019,56,Right,3785425097,233,158,,,,,,,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978207,159,61,1,24,2,86c88s72zckr0kdwv0mu7kn3d,1,25,90.2,2022-09-17T12:55:10.586Z,2022-09-17T12:55:10Z,3785425231,56,Back,,,,,,,,,,,,,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978231,160,1,1,24,3,86c88s72zckr0kdwv0mu7kn3d,1,23.5,86.6,2022-09-17T12:55:11.857Z,2022-09-17T12:55:13Z,3785425315,56,Back,3785425323,213,4.4,3785425321,212,22.2,3785425317,140,17.2,3785425319,141,55.5,,,,,,,,,,uspe8sp6q4a5o6kc9n6rnyp6,L. Joly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978247,161,1,1,24,4,86c88s72zckr0kdwv0mu7kn3d,1,18.4,54.5,2022-09-17T12:55:13.089Z,2022-09-17T12:55:15Z,3785425381,56,Back,3785425387,212,16.1,3785425389,213,2.4,3785425383,140,7.5,3785425385,141,71.1,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978265,162,1,1,24,6,86c88s72zckr0kdwv0mu7kn3d,1,7.3,76.7,2022-09-17T12:55:15.169Z,2022-09-17T12:55:17Z,3785425485,140,11.2,3785425483,56,Back,3785425489,212,14.5,3785425491,213,1.3,3785425487,141,97.2,,,,,,,,,,ccz23lbc4iuxsq4tcplzv37ys,J. Rastocle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978287,163,1,1,24,9,86c88s72zckr0kdwv0mu7kn3d,0,14.4,91.8,2022-09-17T12:55:17.824Z,2022-09-17T12:55:20Z,3785425581,213,5.8,3785425579,212,26.3,3785425573,56,Back,3785425575,140,36.6,3785425577,141,73.9,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978359,261,1,1,24,15,2w4xxgpg4t4h5b3yl74egastz,1,59,23.3,2022-09-17T12:55:23.985Z,2022-09-17T12:55:29Z,3785425923,212,9.6,3785425921,141,33.6,3785425917,56,Center,3785425919,140,65.2,3785425925,213,0.8,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978373,262,61,1,24,22,2w4xxgpg4t4h5b3yl74egastz,0,70,34.5,2022-09-17T12:55:30.689Z,2022-09-17T12:55:30Z,3785425985,56,Center,,,,,,,,,,,,,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978381,164,49,1,24,22,86c88s72zckr0kdwv0mu7kn3d,1,33,57.8,2022-09-17T12:55:31.394Z,2022-09-17T12:55:31Z,,,,,,,,,,,,,,,,,,,,,,,,,wibn2uli25nw0w4ddbohhnje,C. Meyong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978389,165,1,1,24,23,86c88s72zckr0kdwv0mu7kn3d,1,33,57.8,2022-09-17T12:55:31.857Z,2022-09-17T12:55:33Z,3785426057,212,14.0,3785426051,56,Back,3785426055,141,68.5,3785426053,140,21.6,3785426059,213,2.6,,,,,,,,,,wibn2uli25nw0w4ddbohhnje,C. Meyong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978399,166,1,1,24,24,86c88s72zckr0kdwv0mu7kn3d,0,22,68.8,2022-09-17T12:55:33.153Z,2022-09-17T12:55:33Z,3785426081,56,Back,3785426087,212,16.5,3785426085,141,78.4,3785426083,140,36.4,3785426089,213,0.4,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978403,263,49,1,24,25,2w4xxgpg4t4h5b3yl74egastz,1,64.1,21.9,2022-09-17T12:55:34.370Z,2022-09-17T12:55:34Z,,,,,,,,,,,,,,,,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978407,264,49,1,24,25,2w4xxgpg4t4h5b3yl74egastz,1,64.1,21.9,2022-09-17T12:55:34.497Z,2022-09-17T12:55:34Z,,,,,,,,,,,,,,,,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978423,265,1,1,24,26,2w4xxgpg4t4h5b3yl74egastz,1,64.1,21.9,2022-09-17T12:55:34.848Z,2022-09-17T12:55:37Z,3785426173,212,8.1,3785426171,141,17.7,3785426169,140,71.3,3785426167,56,Right,3785426175,213,5.9,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978453,266,1,1,24,29,2w4xxgpg4t4h5b3yl74egastz,1,70.6,20,2022-09-17T12:55:37.632Z,2022-09-17T12:55:41Z,3785426269,213,1.6,3785426265,141,38.6,3785426263,140,70.6,3785426267,212,12.6,3785426261,56,Center,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978461,267,1,1,24,32,2w4xxgpg4t4h5b3yl74egastz,1,70.6,38.6,2022-09-17T12:55:41.440Z,2022-09-17T12:55:42Z,3785426319,213,4.2,3785426315,141,24.6,3785426313,140,65.3,3785426317,212,11.0,3785426311,56,Center,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978475,268,1,1,24,33,2w4xxgpg4t4h5b3yl74egastz,1,65.3,24.6,2022-09-17T12:55:42.143Z,2022-09-17T12:55:44Z,3785426397,141,14.4,3785426393,56,Right,3785426399,212,10.6,3785426401,213,5.6,3785426395,140,72.9,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978495,269,1,1,24,35,2w4xxgpg4t4h5b3yl74egastz,1,72.6,9.7,2022-09-17T12:55:44.048Z,2022-09-17T12:55:48Z,3785426511,212,8.6,3785426505,56,Right,3785426507,140,79.8,3785426513,213,5.8,3785426509,141,3.7,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978509,270,1,1,24,39,2w4xxgpg4t4h5b3yl74egastz,1,79.3,12.5,2022-09-17T12:55:48.192Z,2022-09-17T12:55:50Z,3785426555,140,74.3,3785426553,56,Right,3785426559,212,6.4,3785426557,141,7.1,3785426561,213,3.8,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978513,271,1,1,24,42,2w4xxgpg4t4h5b3yl74egastz,1,71.6,15.2,2022-09-17T12:55:50.752Z,2022-09-17T12:55:51Z,3785426583,141,25.3,3785426585,212,8.2,3785426579,56,Center,3785426587,213,1.0,3785426581,140,75.8,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978529,272,1,1,24,43,2w4xxgpg4t4h5b3yl74egastz,1,75.8,25.3,2022-09-17T12:55:51.728Z,2022-09-17T12:55:54Z,3785426639,141,12.3,3785426637,140,83.6,3785426641,212,12.1,3785426643,213,5.5,3785426635,56,Right,,,,,,,,,,6yh4l888isxggjgd4a6p4ss0l,M. Torrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978543,273,1,1,24,45,2w4xxgpg4t4h5b3yl74egastz,1,85.2,14.3,2022-09-17T12:55:53.872Z,2022-09-17T12:55:56Z,3785426699,141,15.5,3785426697,140,94.0,3785426703,213,0.1,3785426701,212,9.3,3785426695,56,Right,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978563,274,1,1,24,47,2w4xxgpg4t4h5b3yl74egastz,0,94,15.3,2022-09-17T12:55:56.352Z,2022-09-17T12:55:59Z,3785426807,140,91.2,3785426809,141,48.2,3785426813,213,1.7,3785426803,155,,3785426811,212,22.6,3785426801,2,,3785426805,56,Center,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978633,167,12,1,24,50,86c88s72zckr0kdwv0mu7kn3d,1,8.4,49,2022-09-17T12:55:59.066Z,2022-09-17T12:56:53Z,3785427099,212,8.8,3785427089,56,Back,3785427095,141,58.1,3785427103,213,0.8,3785427117,15,,3785427091,140,14.4,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978617,275,13,1,24,52,2w4xxgpg4t4h5b3yl74egastz,1,87.9,42.7,2022-09-17T12:56:01.217Z,2022-09-17T12:57:13Z,3785428271,77,,3785426999,22,,3785428275,103,80.6,3785428277,108,,3785428285,231,48.4,3785428281,458,,3785427001,17,,3785428283,230,98.8,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,3785427003,56,Center,3785427809,72,,3785428279,328,3785428273,102,,,,,,,,,,,,,,60.2,,,,
2460978645,168,5,1,24,55,86c88s72zckr0kdwv0mu7kn3d,1,-1,38.4,2022-09-17T12:56:04.128Z,2022-09-17T12:57:31Z,3785427157,56,Back,3785427161,233,276,3785427159,346,,,,,,,,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978623,276,5,1,24,55,2w4xxgpg4t4h5b3yl74egastz,0,101,61.6,2022-09-17T12:56:04.128Z,2022-09-17T12:56:08Z,3785427037,56,Center,3785427165,233,168,3785427039,346,,,,,,,,,,,,,,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978831,169,1,1,25,26,86c88s72zckr0kdwv0mu7kn3d,1,1.5,47.9,2022-09-17T12:56:35.249Z,2022-09-17T12:56:38Z,3785428309,56,Back,3785428313,141,45.8,3785428321,237,,3785428317,213,6.0,3785428307,124,,3785428315,212,5.1,3785428311,140,6.2,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978837,170,1,1,25,30,86c88s72zckr0kdwv0mu7kn3d,0,7.3,45.5,2022-09-17T12:56:38.563Z,2022-09-17T12:56:39Z,3785428361,213,0.5,3785428357,141,79.1,3785428351,157,,3785428355,140,43.5,3785428353,56,Back,3785428359,212,44.3,3785428363,1,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978853,277,1,1,25,32,2w4xxgpg4t4h5b3yl74egastz,1,55.2,24.1,2022-09-17T12:56:41.026Z,2022-09-17T12:56:42Z,3785428461,56,Right,3785428467,212,17.3,3785428459,157,,3785428471,1,,3785428469,213,6.0,3785428463,140,70.9,3785428465,141,16.4,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978857,278,49,1,25,33,2w4xxgpg4t4h5b3yl74egastz,1,70.9,16.4,2022-09-17T12:56:41.921Z,2022-09-17T12:56:42Z,,,,,,,,,,,,,,,,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978863,279,1,1,25,33,2w4xxgpg4t4h5b3yl74egastz,0,70.9,16.4,2022-09-17T12:56:42Z,2022-09-17T12:56:42Z,3785428497,141,16.8,3785428499,212,6.3,3785428493,56,Right,3785428495,140,64.9,3785428501,213,3.1,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978871,171,1,1,25,35,86c88s72zckr0kdwv0mu7kn3d,0,19.9,89,2022-09-17T12:56:44.497Z,2022-09-17T12:56:45Z,3785428561,213,1.1,3785428557,141,100.0,3785428551,157,,3785428559,212,9.7,3785428555,140,23.7,3785428553,56,Back,3785428563,1,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978873,172,5,1,25,36,86c88s72zckr0kdwv0mu7kn3d,0,29,101.8,2022-09-17T12:56:45.053Z,2022-09-17T12:56:47Z,3785428569,347,,3785428567,56,Back,3785428641,233,280,,,,,,,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978881,280,5,1,25,36,2w4xxgpg4t4h5b3yl74egastz,1,71,-1.8,2022-09-17T12:56:45.053Z,2022-09-17T12:57:31Z,3785428613,347,,3785428633,233,172,3785428611,56,Right,,,,,,,,,,,,,,,,eku11vja5c7dk4ijb1kzjjeuh,L. Khelifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978907,281,1,1,25,40,2w4xxgpg4t4h5b3yl74egastz,1,62.4,0,2022-09-17T12:56:48.960Z,2022-09-17T12:56:52Z,3785428761,213,2.8,3785428751,107,,3785428757,141,7.0,3785428759,212,19.6,3785428753,56,Back,3785428755,140,44.6,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978949,282,1,1,25,44,2w4xxgpg4t4h5b3yl74egastz,1,48,15.3,2022-09-17T12:56:52.689Z,2022-09-17T12:57:00Z,3785428967,213,1.7,3785428961,140,44.3,3785428965,212,28.8,3785428963,141,57.2,3785428959,56,Back,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978963,283,1,1,25,51,2w4xxgpg4t4h5b3yl74egastz,1,52.2,73.5,2022-09-17T12:57:00.288Z,2022-09-17T12:57:03Z,3785429031,140,58.9,3785429037,213,1.1,3785429029,56,Left,3785429035,212,16.5,3785429033,141,95.4,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978979,284,1,1,25,54,2w4xxgpg4t4h5b3yl74egastz,1,58.9,95.4,2022-09-17T12:57:02.912Z,2022-09-17T12:57:04Z,3785429093,213,4.2,3785429089,141,79.3,3785429087,140,53.3,3785429085,56,Left,3785429091,212,12.4,,,,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460978995,285,1,1,25,56,2w4xxgpg4t4h5b3yl74egastz,1,52.8,78.5,2022-09-17T12:57:04.592Z,2022-09-17T12:57:08Z,3785429189,56,Back,3785429195,212,27.6,3785429193,141,39.8,3785429197,213,4.4,3785429191,140,44.8,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
