id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2498933173,29,1,1,1,45,ad9ip2f3tijbv4nqaayyqqkee,1,56.2,70.8,2023-01-20T20:02:04.105Z,2023-01-20T20:02:06Z,3986151607,213,4.3,3986151605,212,13.4,3986151601,140,51.6,3986151599,56,Center,3986151603,141,52.4,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933223,30,1,1,1,47,ad9ip2f3tijbv4nqaayyqqkee,1,54,46.4,2023-01-20T20:02:06.761Z,2023-01-20T20:02:11Z,3986151793,56,Right,3986151797,141,17.1,3986151799,212,20.6,3986151801,213,5.0,3986151795,140,58.9,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933239,31,1,1,1,52,ad9ip2f3tijbv4nqaayyqqkee,0,61.7,11.3,2023-01-20T20:02:10.873Z,2023-01-20T20:02:13Z,3986151893,140,77.2,3986151897,212,16.5,3986151899,213,6.1,3986151895,141,7.1,3986151891,56,Right,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933249,18,8,1,1,53,97jxqfbi28yoeedjbbw5xqhyi,1,30.9,97.1,2023-01-20T20:02:12.021Z,2023-01-20T20:09:35Z,3986151937,56,Back,,,,,,,,,,,,,,,,,,,,,,ejzz3wi6gxujl6idun7k9wmvp,M. Levasseur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933261,19,5,1,1,54,97jxqfbi28yoeedjbbw5xqhyi,0,29.2,101.1,2023-01-20T20:02:13.418Z,2023-01-20T20:36:20Z,3986151989,56,Back,3986151991,347,,3986152025,233,32,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933255,32,5,1,1,54,ad9ip2f3tijbv4nqaayyqqkee,1,70.8,-1.1,2023-01-20T20:02:13.418Z,2023-01-20T20:02:16Z,3986152013,233,19,3986151957,56,Right,3986151961,347,,,,,,,,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933317,33,1,1,1,59,ad9ip2f3tijbv4nqaayyqqkee,1,75,0,2023-01-20T20:02:17.953Z,2023-01-20T20:02:19Z,3986152263,141,7.7,3986152259,56,Right,3986152257,107,,3986152267,213,1.6,3986152261,140,74.7,3986152265,212,6.0,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933337,34,1,1,2,1,ad9ip2f3tijbv4nqaayyqqkee,1,74.7,7.7,2023-01-20T20:02:19.817Z,2023-01-20T20:02:21Z,3986152353,140,70.6,3986152359,213,3.8,3986152357,212,5.5,3986152351,56,Right,3986152355,141,2.6,,,,,,,,,,dp5zny5ls8ys3ml75himru4et,K. Diani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933347,35,1,1,2,2,ad9ip2f3tijbv4nqaayyqqkee,0,70.6,2.8,2023-01-20T20:02:21.625Z,2023-01-20T20:02:22Z,3986152393,212,6.8,3986152395,213,0.4,3986152391,141,7.1,3986152387,56,Right,3986152389,140,76.4,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933353,20,49,1,2,4,97jxqfbi28yoeedjbbw5xqhyi,1,27.1,91.7,2023-01-20T20:02:23.060Z,2023-01-20T20:02:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933357,21,1,1,2,4,97jxqfbi28yoeedjbbw5xqhyi,0,27.1,91.7,2023-01-20T20:02:23.173Z,2023-01-20T20:02:23Z,3986152425,141,82.7,3986152421,56,Back,3986152427,212,12.4,3986152429,213,5.8,3986152423,140,37.4,,,,,,,,,,8lqbmqjrc7ikjm0me2fsdej11,M. Dafeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933371,36,49,1,2,7,ad9ip2f3tijbv4nqaayyqqkee,1,63.2,25,2023-01-20T20:02:26.065Z,2023-01-20T20:02:26Z,,,,,,,,,,,,,,,,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933387,37,1,1,2,7,ad9ip2f3tijbv4nqaayyqqkee,1,62.5,25.6,2023-01-20T20:02:26.569Z,2023-01-20T20:02:28Z,3986152581,212,25.1,3986152583,213,1.7,3986152579,141,62.3,3986152575,56,Center,3986152577,140,59.9,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498933419,38,1,1,2,9,ad9ip2f3tijbv4nqaayyqqkee,1,59.9,62.3,2023-01-20T20:02:28.761Z,2023-01-20T20:02:32Z,3986152733,141,87.5,3986152729,56,Left,3986152735,212,17.9,3986152731,140,64.8,3986152737,213,1.3,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
