id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value
2463784413,207,44,1,22,5,114h4h9ekimxmk95iypp478kk,1,53.9,58.6,2022-09-24T12:52:24.897Z,2022-09-24T12:52:27Z,3800301691,233,180,3800301607,286,,3800301605,56,Center,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,
2463784431,180,44,1,22,5,86c88s72zckr0kdwv0mu7kn3d,0,46.1,41.4,2022-09-24T12:52:24.898Z,2022-09-24T12:52:27Z,3800301679,56,Back,3800301697,233,207,3800301681,285,,,,,,,,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,
2463784417,208,8,1,22,6,114h4h9ekimxmk95iypp478kk,1,54.5,55.2,2022-09-24T12:52:25.761Z,2022-09-24T12:52:26Z,3800301657,15,,3800301623,56,Center,,,,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,
2463784469,181,1,1,22,9,86c88s72zckr0kdwv0mu7kn3d,1,31.9,52.7,2022-09-24T12:52:29.467Z,2022-09-24T12:52:31Z,3800301859,213,2.8,3800301855,141,61.1,3800301853,140,17.6,3800301851,56,Back,3800301857,212,16.1,,,,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,
2463784475,182,1,1,22,11,86c88s72zckr0kdwv0mu7kn3d,1,16,63.9,2022-09-24T12:52:31.147Z,2022-09-24T12:52:32Z,3800301901,141,44.9,3800301903,212,17.0,3800301899,140,5.5,3800301905,213,4.0,3800301897,56,Back,,,,,,,,,,ccz23lbc4iuxsq4tcplzv37ys,J. Rastocle,,,,,,,,,,,,,,,,,,,,,,,,,
2463784491,183,1,1,22,13,86c88s72zckr0kdwv0mu7kn3d,1,5,44.9,2022-09-24T12:52:32.834Z,2022-09-24T12:52:35Z,3800301977,141,93.5,3800301979,212,33.5,3800301975,140,10.5,3800301981,213,1.4,3800301973,56,Back,3800301983,1,,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
2463784529,184,1,1,22,15,86c88s72zckr0kdwv0mu7kn3d,1,11.9,93.6,2022-09-24T12:52:35.683Z,2022-09-24T12:52:40Z,3800302165,213,4.4,3800302151,56,Back,3800302159,141,81.2,3800302155,140,9.0,3800302163,212,9.0,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,
2463784551,185,1,1,22,20,86c88s72zckr0kdwv0mu7kn3d,1,9,80.2,2022-09-24T12:52:40.053Z,2022-09-24T12:52:42Z,3800302251,140,41.5,3800302247,155,,3800302253,141,63.4,3800302255,212,36.0,3800302259,1,,3800302249,56,Back,3800302257,213,6.0,,,,ccz23lbc4iuxsq4tcplzv37ys,J. Rastocle,,,,,,,,,,,,,,,,,,,,,,,,,
2463784553,186,61,1,22,22,86c88s72zckr0kdwv0mu7kn3d,1,41.5,63.4,2022-09-24T12:52:42.227Z,2022-09-24T12:52:42Z,3800302263,56,Back,,,,,,,,,,,,,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,
2463784603,187,1,1,22,25,86c88s72zckr0kdwv0mu7kn3d,1,43.4,77.2,2022-09-24T12:52:44.829Z,2022-09-24T12:52:51Z,3800302509,155,,3800302521,1,,3800302517,212,52.3,3800302511,56,Left,3800302513,140,92.8,3800302519,213,0.1,3800302515,141,86.9,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,
2463784609,188,1,1,22,31,86c88s72zckr0kdwv0mu7kn3d,0,96.3,74,2022-09-24T12:52:51.604Z,2022-09-24T12:56:30Z,3800309307,2,,3800309309,155,,3800309317,213,4.4,3800302539,56,Center,3800309315,212,21.8,3800309313,141,43.3,3800309311,140,90.3,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,
2463784617,209,12,1,22,32,114h4h9ekimxmk95iypp478kk,1,1.8,26.6,2022-09-24T12:52:51.937Z,2022-09-24T12:55:08Z,3800302563,212,29.1,3800302561,141,58.7,3800302559,140,20.1,3800302565,213,0.8,3800302557,56,Back,3800302571,15,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,
2463784669,189,1,1,22,35,86c88s72zckr0kdwv0mu7kn3d,1,73.4,32.7,2022-09-24T12:52:54.700Z,2022-09-24T12:55:59Z,3800302815,141,48.5,3800302819,213,1.2,3800302813,140,77.6,3800302811,56,Center,3800302817,212,11.6,3800307581,210,15,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,1,,,,,,,,,,,,,,,,,,,,,,
2463784673,190,15,1,22,37,86c88s72zckr0kdwv0mu7kn3d,1,77.6,48.5,2022-09-24T12:52:57.454Z,2022-09-24T12:55:59Z,3800302943,20,,3800302849,56,Center,3800302845,22,,3800303345,29,,3800303357,328,,3800303351,102,48.1,3800303353,103,14.6,3800303361,147,48.7,wibn2uli25nw0w4ddbohhnje,C. Meyong,3800302847,18,,,3800302963,233,210,3800303343,80,,3800303347,55,3800303359,146,3800303355,215,189,97.2,,,,,,,
2463784681,210,10,1,22,37,114h4h9ekimxmk95iypp478kk,1,1.9,50.4,2022-09-24T12:52:57.554Z,2022-09-24T12:53:02Z,3800302967,233,190,3800302885,56,Back,3800302879,173,,3800302881,179,,3800302883,182,,,,,,,,,,,3eb2tx4nx4etwvuo3bnnl3lk9,J. Lerond,,,,,,,,,,,,,,,,,,,,,,,,,
2463784689,211,52,1,22,41,114h4h9ekimxmk95iypp478kk,1,1.9,50.4,2022-09-24T12:53:01.257Z,2022-09-24T12:53:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3eb2tx4nx4etwvuo3bnnl3lk9,J. Lerond,,,,,,,,,,,,,,,,,,,,,,,,,
2463784791,212,1,1,22,53,114h4h9ekimxmk95iypp478kk,1,3.8,48.4,2022-09-24T12:53:12.858Z,2022-09-24T12:53:15Z,3800303485,189,,3800303461,212,35.3,3800303455,56,Back,3800303459,141,18.5,3800303463,213,5.7,3800303465,1,,3800303453,123,,3800303457,140,31.3,3eb2tx4nx4etwvuo3bnnl3lk9,J. Lerond,,,,,,,,,,,,,,,,,,,,,,,,,
2463784811,213,1,1,22,55,114h4h9ekimxmk95iypp478kk,1,30.2,18.9,2022-09-24T12:53:15.225Z,2022-09-24T12:53:16Z,3800303529,212,19.5,3800303525,140,14.1,3800303523,56,Back,3800303527,141,33.1,3800303531,213,2.6,,,,,,,,,,dq9w87alliunnaoezwtvn9hp1,M. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,
2463784849,214,1,1,22,56,114h4h9ekimxmk95iypp478kk,1,14.1,33.1,2022-09-24T12:53:16.265Z,2022-09-24T12:53:22Z,3800303719,56,Back,3800303727,213,1.3,3800303721,140,20.0,3800303723,141,62.6,3800303725,212,21.0,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,
2463784867,215,1,1,23,2,114h4h9ekimxmk95iypp478kk,1,29.3,82.7,2022-09-24T12:53:22.257Z,2022-09-24T12:53:25Z,3800303805,212,10.8,3800303799,56,Back,3800303801,140,32.9,3800303803,141,97.5,3800303807,213,1.2,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,
2463784883,216,1,1,23,5,114h4h9ekimxmk95iypp478kk,0,33.7,96.9,2022-09-24T12:53:24.969Z,2022-09-24T12:53:26Z,3800303873,140,62.7,3800303881,1,,3800303871,56,Left,3800303879,213,6.0,3800303875,141,82.3,3800303877,212,32.0,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,
2463784889,191,49,1,23,8,86c88s72zckr0kdwv0mu7kn3d,1,33.8,14.7,2022-09-24T12:53:27.756Z,2022-09-24T12:53:27Z,,,,,,,,,,,,,,,,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,
2463784925,192,1,1,23,8,86c88s72zckr0kdwv0mu7kn3d,1,33.8,14.7,2022-09-24T12:53:28.354Z,2022-09-24T12:53:31Z,3800304017,140,58.5,3800304025,213,0.0,3800304011,56,Right,3800304021,141,16.4,3800304023,212,26.0,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,
2463784943,193,1,1,23,11,86c88s72zckr0kdwv0mu7kn3d,1,58.5,16.4,2022-09-24T12:53:30.987Z,2022-09-24T12:53:33Z,3800304115,56,Right,3800304119,140,61.1,3800304127,213,5.1,3800304123,141,6.1,3800304125,212,7.5,,,,,,,,,,wibn2uli25nw0w4ddbohhnje,C. Meyong,,,,,,,,,,,,,,,,,,,,,,,,,
2463784957,194,1,1,23,13,86c88s72zckr0kdwv0mu7kn3d,1,61.1,6.1,2022-09-24T12:53:32.915Z,2022-09-24T12:53:34Z,3800304173,140,70.7,3800304171,56,Right,3800304175,141,19.1,3800304179,213,0.7,3800304177,212,13.4,,,,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,
2463784973,195,1,1,23,14,86c88s72zckr0kdwv0mu7kn3d,0,70.7,19.1,2022-09-24T12:53:34.668Z,2022-09-24T12:53:38Z,3800304289,213,4.8,3800304285,141,0.0,3800304281,56,Right,3800304283,140,71.6,3800304287,212,14.4,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,
2463784977,196,5,1,23,18,86c88s72zckr0kdwv0mu7kn3d,0,73.1,-1.8,2022-09-24T12:53:37.948Z,2022-09-24T12:53:40Z,3800304295,56,Right,3800304333,233,217,3800304297,347,,,,,,,,,,,,,,,,,4rdywd4n4j0cdzfoifpd35ujt,S. Ouchène,,,,,,,,,,,,,,,,,,,,,,,,,
2463784981,217,5,1,23,18,114h4h9ekimxmk95iypp478kk,1,26.9,101.8,2022-09-24T12:53:37.948Z,2022-09-24T13:04:11Z,3800304321,56,Back,3800304323,347,,3800304329,233,196,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,
2463785065,218,1,1,23,30,114h4h9ekimxmk95iypp478kk,1,28,100,2022-09-24T12:53:50.257Z,2022-09-24T12:53:51Z,3800304747,212,11.1,3800304739,107,,3800304745,141,93.0,3800304749,213,5.7,3800304743,140,37.0,3800304741,56,Back,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,
2463785073,219,1,1,23,32,114h4h9ekimxmk95iypp478kk,1,37,93,2022-09-24T12:53:51.825Z,2022-09-24T12:53:54Z,3800304811,213,2.9,3800304805,140,26.6,3800304809,212,11.3,3800304803,56,Back,3800304807,141,97.2,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,
2463785079,220,1,1,23,34,114h4h9ekimxmk95iypp478kk,0,26.6,97.2,2022-09-24T12:53:53.946Z,2022-09-24T12:53:54Z,3800304823,157,,3800304825,56,Back,3800304829,141,97.1,3800304835,1,,3800304833,213,6.3,3800304831,212,14.2,3800304827,140,40.1,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,
2463785105,197,1,1,23,38,86c88s72zckr0kdwv0mu7kn3d,1,60.4,3.1,2022-09-24T12:53:57.852Z,2022-09-24T12:53:59Z,3800304957,140,69.2,3800304953,3,,3800304963,213,0.7,3800304961,212,12.4,3800304959,141,15.2,3800304955,56,Right,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,
2463785107,198,49,1,23,39,86c88s72zckr0kdwv0mu7kn3d,1,69.2,15.2,2022-09-24T12:53:59.299Z,2022-09-24T12:53:59Z,,,,,,,,,,,,,,,,,,,,,,,,,wibn2uli25nw0w4ddbohhnje,C. Meyong,,,,,,,,,,,,,,,,,,,,,,,,,
2463785123,199,1,1,23,39,86c88s72zckr0kdwv0mu7kn3d,1,69.2,15.2,2022-09-24T12:53:59.604Z,2022-09-24T12:54:02Z,3800305057,140,54.1,3800305063,213,2.3,3800305061,212,24.1,3800305055,56,Center,3800305059,141,41.8,,,,,,,,,,wibn2uli25nw0w4ddbohhnje,C. Meyong,,,,,,,,,,,,,,,,,,,,,,,,,
2463785161,200,1,1,23,42,86c88s72zckr0kdwv0mu7kn3d,1,55,42.2,2022-09-24T12:54:02.419Z,2022-09-24T12:54:07Z,3800305257,140,72.1,3800305263,213,6.1,3800305259,141,36.3,3800305261,212,18.4,3800305255,56,Center,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,
2463785187,201,1,1,23,48,86c88s72zckr0kdwv0mu7kn3d,0,66.1,27.4,2022-09-24T12:54:07.779Z,2022-09-24T12:54:13Z,3800305393,56,Right,3800305399,212,34.6,3800305395,140,97.7,3800305403,1,,3800305401,213,6.0,3800305397,141,12.9,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,
2463785201,221,4,1,23,55,114h4h9ekimxmk95iypp478kk,1,3.9,87.8,2022-09-24T12:54:14.922Z,2022-09-24T12:54:28Z,3800305487,285,,3800305843,294,,3800305479,13,,3800305483,152,,3800305537,233,202,3800305481,56,Back,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,
2463785211,202,4,1,23,55,86c88s72zckr0kdwv0mu7kn3d,0,96.1,12.2,2022-09-24T12:54:14.923Z,2022-09-24T12:54:30Z,3800305535,286,,3800305541,233,221,3800305531,152,,3800305529,56,Right,3800305905,294,,3800305527,13,,,,,,,,4p2fapncvvibg0l9ungou0tbe,K. Louis,,,,,,,,,,,,,,,,,,,,,,,,,
2463785401,222,1,1,24,13,114h4h9ekimxmk95iypp478kk,1,5.5,88.4,2022-09-24T12:54:33.633Z,2022-09-24T12:55:00Z,3800306367,56,Back,3800306365,152,,3800306369,140,13.5,3800306375,213,0.5,3800306373,212,9.6,3800306363,5,,3800306371,141,95.1,,,,3eb2tx4nx4etwvuo3bnnl3lk9,J. Lerond,,,,,,,,,,,,,,,,,,,,,,,,,
2463785417,223,1,1,24,25,114h4h9ekimxmk95iypp478kk,1,29.4,86,2022-09-24T12:54:45.449Z,2022-09-24T12:54:47Z,3800306421,212,13.3,3800306423,213,0.5,3800306415,56,Back,3800306419,141,94.7,3800306417,140,40.7,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,
2463785423,224,61,1,24,27,114h4h9ekimxmk95iypp478kk,0,40.7,94.7,2022-09-24T12:54:47.553Z,2022-09-24T12:54:47Z,3800306443,56,Back,,,,,,,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,
2463785475,203,1,1,24,31,86c88s72zckr0kdwv0mu7kn3d,1,54.3,13.8,2022-09-24T12:54:50.795Z,2022-09-24T12:54:55Z,3800306651,56,Right,3800306653,140,55.8,3800306655,141,3.8,3800306659,213,4.9,3800306657,212,7.0,,,,,,,,,,dpyv59tmgrenfals4e16d5lre,M. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,
2463785479,204,49,1,24,35,86c88s72zckr0kdwv0mu7kn3d,1,55.8,3.8,2022-09-24T12:54:55.059Z,2022-09-24T12:54:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4p2fapncvvibg0l9ungou0tbe,K. Louis,,,,,,,,,,,,,,,,,,,,,,,,,
2463785507,205,1,1,24,35,86c88s72zckr0kdwv0mu7kn3d,1,55.8,3.8,2022-09-24T12:54:55.347Z,2022-09-24T12:55:00Z,3800306787,212,38.8,3800306791,1,,3800306789,213,2.2,3800306785,141,49.0,3800306783,140,33.3,3800306781,56,Back,,,,,,,4p2fapncvvibg0l9ungou0tbe,K. Louis,,,,,,,,,,,,,,,,,,,,,,,,,
2463785527,206,1,1,24,41,86c88s72zckr0kdwv0mu7kn3d,1,46.5,55.8,2022-09-24T12:55:00.827Z,2022-09-24T12:55:04Z,3800306875,140,55.6,3800306879,212,24.5,3800306881,213,1.2,3800306873,56,Left,3800306877,141,88.9,,,,,,,,,,ccz23lbc4iuxsq4tcplzv37ys,J. Rastocle,,,,,,,,,,,,,,,,,,,,,,,,,
2463785537,207,1,1,24,44,86c88s72zckr0kdwv0mu7kn3d,1,57.1,91.7,2022-09-24T12:55:04.123Z,2022-09-24T12:55:05Z,3800306941,212,14.5,3800306933,140,70.8,3800306931,56,Left,3800306945,213,0.1,3800306937,141,94.1,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,
2463785557,208,1,1,24,45,86c88s72zckr0kdwv0mu7kn3d,0,70.8,94.1,2022-09-24T12:55:05.612Z,2022-09-24T12:55:07Z,3800307037,141,79.0,3800307035,140,80.6,3800307039,212,14.5,3800307033,56,Left,3800307041,213,5.5,,,,,,,,,,cuy5d1nzj2yd36g3fydirt562,K. Bussy,,,,,,,,,,,,,,,,,,,,,,,,,
2463785561,225,49,1,24,47,114h4h9ekimxmk95iypp478kk,1,29.3,21.2,2022-09-24T12:55:07.146Z,2022-09-24T12:55:07Z,,,,,,,,,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,
2463785575,226,3,1,24,48,114h4h9ekimxmk95iypp478kk,0,32.3,22,2022-09-24T12:55:07.954Z,2022-09-24T12:55:11Z,3800307099,56,Back,3800307195,233,209,3800307101,285,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,
2463785591,209,7,1,24,48,86c88s72zckr0kdwv0mu7kn3d,0,67.7,78,2022-09-24T12:55:07.955Z,2022-09-24T12:55:11Z,3800307163,56,Center,3800307181,233,226,3800307189,286,,,,,,,,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,
2463785607,227,1,1,24,51,114h4h9ekimxmk95iypp478kk,1,41.6,23.4,2022-09-24T12:55:10.873Z,2022-09-24T12:55:13Z,3800307247,56,Center,3800307253,212,24.7,3800307251,141,32.4,3800307255,213,0.3,3800307249,140,64.4,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,
2463785635,228,1,1,24,53,114h4h9ekimxmk95iypp478kk,0,64.8,33,2022-09-24T12:55:13.507Z,2022-09-24T12:55:17Z,3800307387,213,0.4,3800307377,155,,3800307379,56,Center,3800307385,212,29.4,3800307383,141,48.4,3800307381,140,91.0,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,
2463785627,210,52,1,24,56,86c88s72zckr0kdwv0mu7kn3d,1,9.4,51,2022-09-24T12:55:16.501Z,2022-09-24T12:55:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
2463785683,211,1,1,25,3,86c88s72zckr0kdwv0mu7kn3d,1,9.4,51,2022-09-24T12:55:23.635Z,2022-09-24T12:55:25Z,3800307609,213,0.9,3800307605,141,71.2,3800307601,56,Back,3800307603,140,20.5,3800307607,212,18.0,3800307599,123,,,,,,,,1tvu4rv4o96wqjzk836y9bp3p,E. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
2463785699,212,1,1,25,5,86c88s72zckr0kdwv0mu7kn3d,1,20.5,71.2,2022-09-24T12:55:25.331Z,2022-09-24T12:55:28Z,3800307671,56,Back,3800307673,140,21.7,3800307675,141,91.7,3800307679,213,1.5,3800307677,212,14.0,,,,,,,,,,ccz23lbc4iuxsq4tcplzv37ys,J. Rastocle,,,,,,,,,,,,,,,,,,,,,,,,,
2463785735,213,1,1,25,8,86c88s72zckr0kdwv0mu7kn3d,1,22.4,92.3,2022-09-24T12:55:28.187Z,2022-09-24T12:55:34Z,3800307837,212,21.4,3800307835,141,67.3,3800307839,213,5.4,3800307831,56,Back,3800307833,140,34.8,,,,,,,,,,2o9qsqvvvl3x6oeacd8iugbv8,L. Notel,,,,,,,,,,,,,,,,,,,,,,,,,
2463785741,214,1,1,25,14,86c88s72zckr0kdwv0mu7kn3d,1,34.6,66.3,2022-09-24T12:55:34.539Z,2022-09-24T12:55:36Z,3800307863,140,38.8,3800307861,56,Back,3800307865,141,52.2,3800307869,213,5.1,3800307867,212,10.6,,,,,,,,,,ehxz768zrgon8drwzlso5k0t0,M. Ngock,,,,,,,,,,,,,,,,,,,,,,,,,
2463785759,215,1,1,25,16,86c88s72zckr0kdwv0mu7kn3d,1,38.5,51.2,2022-09-24T12:55:36.387Z,2022-09-24T12:55:42Z,3800307933,56,Back,3800307941,213,4.4,3800307935,140,31.9,3800307939,212,20.1,3800307937,141,23.4,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,
2463785771,216,1,1,25,22,86c88s72zckr0kdwv0mu7kn3d,0,40,16.4,2022-09-24T12:55:42.397Z,2022-09-24T12:55:44Z,3800307997,141,60.5,3800308003,1,,3800307991,155,,3800308001,213,0.7,3800307993,56,Center,3800307999,212,46.5,3800307995,140,73.8,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,
2463785775,229,1,1,25,25,114h4h9ekimxmk95iypp478kk,1,22.7,29.1,2022-09-24T12:55:45.098Z,2022-09-24T12:55:46Z,3800308031,140,34.7,3800308033,141,21.5,3800308035,212,13.6,3800308037,213,5.9,3800308027,3,,3800308029,56,Back,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
2463785777,230,49,1,25,26,114h4h9ekimxmk95iypp478kk,1,34.7,21.5,2022-09-24T12:55:46.305Z,2022-09-24T12:55:46Z,,,,,,,,,,,,,,,,,,,,,,,,,dq9w87alliunnaoezwtvn9hp1,M. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,
2463785813,231,1,1,25,30,114h4h9ekimxmk95iypp478kk,1,64.3,16.8,2022-09-24T12:55:50.273Z,2022-09-24T12:55:56Z,3800308187,212,12.9,3800308189,213,1.3,3800308185,141,34.8,3800308181,56,Center,3800308183,140,68.1,,,,,,,,,,dq9w87alliunnaoezwtvn9hp1,M. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,
2463785829,232,1,1,25,36,114h4h9ekimxmk95iypp478kk,1,58.1,31.9,2022-09-24T12:55:56.514Z,2022-09-24T12:55:58Z,3800308277,213,3.1,3800308275,212,29.3,3800308273,141,34.8,3800308271,140,30.3,3800308269,56,Back,,,,,,,,,,en70ces933pdy4dbgq0lgjhsl,Mélissa Gomes,,,,,,,,,,,,,,,,,,,,,,,,,
2463785865,233,1,1,25,38,114h4h9ekimxmk95iypp478kk,1,30.3,34.8,2022-09-24T12:55:57.882Z,2022-09-24T12:56:03Z,3800308451,212,23.7,3800308453,213,1.4,3800308447,140,35.1,3800308449,141,68.8,3800308445,56,Back,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,
2463785873,234,1,1,25,44,114h4h9ekimxmk95iypp478kk,0,56.9,74.4,2022-09-24T12:56:03.793Z,2022-09-24T12:56:04Z,3800308489,56,Left,3800308497,213,0.2,3800308493,141,81.8,3800308491,140,77.3,3800308495,212,22.0,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,
2463785883,217,8,1,25,45,86c88s72zckr0kdwv0mu7kn3d,1,24.9,22.1,2022-09-24T12:56:05.548Z,2022-09-24T12:56:05Z,3800308537,56,Back,,,,,,,,,,,,,,,,,,,,,,dvyjggz5eiinhhozhb17s707p,J. Pasquereau,,,,,,,,,,,,,,,,,,,,,,,,,
2463785903,235,1,1,25,47,114h4h9ekimxmk95iypp478kk,1,46.2,79.1,2022-09-24T12:56:06.946Z,2022-09-24T12:56:10Z,3800308631,56,Back,3800308633,140,48.1,3800308639,213,4.9,3800308635,141,62.7,3800308637,212,11.3,3800308629,3,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,
2463785917,236,1,1,25,50,114h4h9ekimxmk95iypp478kk,1,48.1,62.7,2022-09-24T12:56:10.178Z,2022-09-24T12:56:12Z,3800308703,56,Back,3800308709,212,13.8,3800308705,140,40.9,3800308707,141,45.7,3800308711,213,4.1,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,
2463785937,237,1,1,25,52,114h4h9ekimxmk95iypp478kk,1,44.6,45.1,2022-09-24T12:56:11.906Z,2022-09-24T12:56:14Z,3800308819,212,18.1,3800308815,140,60.2,3800308813,56,Center,3800308817,141,33.7,3800308821,213,5.8,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,
2463785955,218,45,1,25,54,86c88s72zckr0kdwv0mu7kn3d,0,37.8,58,2022-09-24T12:56:14.307Z,2022-09-24T12:56:17Z,3800308911,56,Back,3800308913,285,,3800308949,233,238,,,,,,,,,,,,,,,,aga4leu1tmnv7kibufwr119be,R. Corboz,,,,,,,,,,,,,,,,,,,,,,,,,
2463785947,238,3,1,25,54,114h4h9ekimxmk95iypp478kk,1,62.2,42,2022-09-24T12:56:14.307Z,2022-09-24T12:56:17Z,3800308921,233,218,3800308875,286,,3800308873,56,Center,,,,,,,,,,,,,,,,dq9w87alliunnaoezwtvn9hp1,M. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,
