id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2487756005,348,44,1,39,32,114h4h9ekimxmk95iypp478kk,1,51,94,2022-11-26T14:10:14.050Z,2022-11-26T14:10:15Z,3927015459,56,Left,3927015461,286,,3927015471,233,284,,,,,,,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756001,284,44,1,39,32,dgpni8xwxjhgekjmg0m8bb6nv,0,49,6,2022-11-26T14:10:14.051Z,2022-11-26T14:10:17Z,3927015453,285,,3927015451,56,Back,3927015519,233,348,,,,,,,,,,,,,,,,a52izyii7s44qihbp4upbukiy,J. Jinantuya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756009,349,1,1,39,33,114h4h9ekimxmk95iypp478kk,0,51.4,94.8,2022-11-26T14:10:14.897Z,2022-11-26T14:10:16Z,3927015489,56,Left,3927015497,213,0.6,3927015491,140,58.3,3927015495,212,8.7,3927015493,141,100.0,3927015487,3,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756013,285,5,1,39,34,dgpni8xwxjhgekjmg0m8bb6nv,1,41.2,-1.7,2022-11-26T14:10:15.509Z,2022-11-26T14:10:46Z,3927015569,233,350,3927015539,56,Back,3927015541,347,,,,,,,,,,,,,,,,,a52izyii7s44qihbp4upbukiy,J. Jinantuya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756017,350,5,1,39,34,114h4h9ekimxmk95iypp478kk,0,58.8,101.7,2022-11-26T14:10:15.509Z,2022-11-26T14:10:17Z,3927015555,56,Left,3927015557,347,,3927015587,233,285,,,,,,,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756163,286,1,1,39,45,dgpni8xwxjhgekjmg0m8bb6nv,1,48.8,0,2022-11-26T14:10:26.598Z,2022-11-26T14:10:31Z,3927016329,140,66.6,3927016331,141,4.9,3927016325,107,,3927016335,213,0.2,3927016333,212,19.2,3927016327,56,Right,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756175,287,44,1,39,50,dgpni8xwxjhgekjmg0m8bb6nv,1,65.4,6,2022-11-26T14:10:31.702Z,2022-11-26T14:10:35Z,3927016511,233,351,3927016387,56,Right,3927016389,286,,,,,,,,,,,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756199,351,44,1,39,50,114h4h9ekimxmk95iypp478kk,0,34.6,94,2022-11-26T14:10:31.703Z,2022-11-26T14:10:35Z,3927016509,285,,3927016515,233,287,3927016507,56,Back,,,,,,,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756177,288,61,1,39,51,dgpni8xwxjhgekjmg0m8bb6nv,0,66.6,4.9,2022-11-26T14:10:32.518Z,2022-11-26T14:10:32Z,3927016391,56,Right,,,,,,,,,,,,,,,,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756187,289,5,1,39,52,dgpni8xwxjhgekjmg0m8bb6nv,0,64.9,-2,2022-11-26T14:10:33.382Z,2022-11-26T14:10:37Z,3927016437,56,Right,3927016441,347,,3927016581,233,352,,,,,,,,,,,,,,,,ds4tjev271co53fycw64y4kfe,F. Komé,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756207,352,5,1,39,52,114h4h9ekimxmk95iypp478kk,1,35.1,102,2022-11-26T14:10:33.382Z,2022-11-26T14:10:46Z,3927016559,233,289,3927016545,347,,3927016543,56,Back,,,,,,,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756323,353,1,1,40,1,114h4h9ekimxmk95iypp478kk,0,39.7,100,2022-11-26T14:10:42.642Z,2022-11-26T14:10:48Z,3927017113,213,5.9,3927017107,140,57.6,3927017137,189,,3927017103,107,,3927017105,56,Left,3927017111,212,20.0,3927017109,141,91.8,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756337,290,61,1,40,8,dgpni8xwxjhgekjmg0m8bb6nv,1,40.2,4.4,2022-11-26T14:10:49.590Z,2022-11-26T14:10:52Z,3927017167,56,Back,3927017239,189,,,,,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756375,354,1,1,40,11,114h4h9ekimxmk95iypp478kk,0,56.6,81.5,2022-11-26T14:10:52.737Z,2022-11-26T14:10:53Z,3927017339,141,72.6,3927017341,212,7.1,3927017337,140,60.1,3927017343,213,5.3,3927017335,56,Center,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756381,291,49,1,40,13,dgpni8xwxjhgekjmg0m8bb6nv,1,39.6,34.9,2022-11-26T14:10:54.679Z,2022-11-26T14:10:54Z,,,,,,,,,,,,,,,,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756387,292,1,1,40,13,dgpni8xwxjhgekjmg0m8bb6nv,0,39.7,34.9,2022-11-26T14:10:55.030Z,2022-11-26T14:10:56Z,3927017389,212,17.3,3927017387,141,51.2,3927017383,56,Center,3927017391,213,0.7,3927017385,140,52.3,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756471,355,4,1,40,19,114h4h9ekimxmk95iypp478kk,1,53.9,42.8,2022-11-26T14:11:00.646Z,2022-11-26T14:11:05Z,3927017921,265,,3927017951,233,293,3927017917,56,Center,3927017919,152,,3927017915,13,,3927017923,286,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756429,293,4,1,40,19,dgpni8xwxjhgekjmg0m8bb6nv,0,46.1,57.2,2022-11-26T14:11:00.647Z,2022-11-26T14:13:10Z,3927017653,285,,3927017975,233,355,3927017647,152,,3927017649,265,,3927017643,13,,3927017645,56,Back,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756731,294,17,1,40,23,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2022-11-26T14:11:04.414Z,2022-11-26T14:11:36Z,3927019507,31,,3927019511,13,243,3927019509,392,,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756865,356,1,1,41,6,114h4h9ekimxmk95iypp478kk,1,54.4,44.8,2022-11-26T14:11:47.218Z,2022-11-26T14:13:01Z,3927023187,210,13,3927020231,1,,3927020207,155,,3927020213,56,Center,3927020223,212,47.7,3927020227,213,0.3,3927020217,140,97.7,3927020205,5,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,1,3927023189,154,,3927020221,141,3927020211,152,,,,,,,,66.0,,,,,,,,,,,,
2487756871,357,13,1,41,12,114h4h9ekimxmk95iypp478kk,1,97.7,66,2022-11-26T14:11:53.169Z,2022-11-26T14:13:01Z,3927023199,55,356,3927023207,328,,3927023195,29,,3927023193,74,,3927020257,56,Center,3927020603,72,,3927020255,65,,3927020253,22,,ae68tqogc2yplitpd1yixky22,J. Karličić,,3927023205,103,77.8,3927023203,102,3927023197,154,3927023211,231,50.4,3927023209,230,,,44.2,,99.9,,,,,,,,,,
2487756873,295,5,1,41,13,dgpni8xwxjhgekjmg0m8bb6nv,1,-1,49.4,2022-11-26T14:11:54.375Z,2022-11-26T14:11:57Z,3927020265,56,Back,3927020347,233,358,3927020267,346,,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487756881,358,5,1,41,13,114h4h9ekimxmk95iypp478kk,0,101,50.6,2022-11-26T14:11:54.375Z,2022-11-26T14:14:08Z,3927020321,346,,3927020379,233,295,3927020319,56,Center,,,,,,,,,,,,,,,,ae68tqogc2yplitpd1yixky22,J. Karličić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757123,296,1,1,41,42,dgpni8xwxjhgekjmg0m8bb6nv,1,4.7,59.4,2022-11-26T14:12:24.102Z,2022-11-26T14:12:27Z,3927021619,237,,3927021607,56,Back,3927021615,213,1.1,3927021613,212,11.0,3927021609,140,9.0,3927021611,141,74.2,3927021605,124,,,,,7iuwrwcupehj978vpf8sep591,R. Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757171,297,1,1,41,46,dgpni8xwxjhgekjmg0m8bb6nv,0,11.6,74.4,2022-11-26T14:12:27.399Z,2022-11-26T14:12:32Z,3927021855,141,85.9,3927021853,140,45.8,3927021859,213,0.2,3927021849,155,,3927021857,212,36.8,3927021851,56,Back,3927021861,1,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757161,359,49,1,41,50,114h4h9ekimxmk95iypp478kk,1,64.8,13.1,2022-11-26T14:12:31.938Z,2022-11-26T14:12:32Z,,,,,,,,,,,,,,,,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757175,360,1,1,41,51,114h4h9ekimxmk95iypp478kk,0,64.8,13.1,2022-11-26T14:12:32.193Z,2022-11-26T14:12:33Z,3927021875,56,Right,3927021877,140,71.0,3927021881,212,7.7,3927021879,141,7.0,3927021883,213,5.7,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757215,361,49,1,41,55,114h4h9ekimxmk95iypp478kk,1,34,24.6,2022-11-26T14:12:37.043Z,2022-11-26T14:12:37Z,,,,,,,,,,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757239,362,1,1,41,56,114h4h9ekimxmk95iypp478kk,1,34,24.6,2022-11-26T14:12:37.730Z,2022-11-26T14:12:41Z,3927022277,141,41.8,3927022275,140,10.5,3927022273,56,Back,3927022281,213,2.7,3927022279,212,27.3,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757251,363,1,1,42,0,114h4h9ekimxmk95iypp478kk,0,9.8,42.7,2022-11-26T14:12:41.618Z,2022-11-26T14:12:43Z,3927022335,141,100.0,3927022333,140,27.0,3927022329,155,,3927022337,212,44.0,3927022341,1,,3927022331,56,Back,3927022339,213,1.1,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757289,298,5,1,42,2,dgpni8xwxjhgekjmg0m8bb6nv,1,69.6,-1.1,2022-11-26T14:12:43.254Z,2022-11-26T14:14:08Z,3927022547,347,,3927022545,56,Right,3927022571,233,364,,,,,,,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757253,364,5,1,42,2,114h4h9ekimxmk95iypp478kk,0,30.4,101.1,2022-11-26T14:12:43.254Z,2022-11-26T14:12:49Z,3927022593,233,298,3927022349,347,,3927022347,56,Back,,,,,,,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757307,299,1,1,42,7,dgpni8xwxjhgekjmg0m8bb6nv,0,64.1,0,2022-11-26T14:12:48.550Z,2022-11-26T14:12:50Z,3927022665,141,5.9,3927022663,140,79.1,3927022669,213,0.3,3927022659,107,,3927022667,212,16.6,3927022661,56,Right,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757321,365,49,1,42,12,114h4h9ekimxmk95iypp478kk,1,16.7,93.6,2022-11-26T14:12:53.411Z,2022-11-26T14:12:53Z,,,,,,,,,,,,,,,,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757323,300,45,1,42,12,dgpni8xwxjhgekjmg0m8bb6nv,0,74.3,9.4,2022-11-26T14:12:53.895Z,2022-11-26T14:12:56Z,3927022853,233,366,3927022751,286,,3927022749,56,Right,,,,,,,,,,,,,,,,a52izyii7s44qihbp4upbukiy,J. Jinantuya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757337,366,3,1,42,12,114h4h9ekimxmk95iypp478kk,1,25.7,90.6,2022-11-26T14:12:53.895Z,2022-11-26T14:12:56Z,3927022825,56,Back,3927022839,233,300,3927022827,285,,,,,,,,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757351,367,1,1,42,14,114h4h9ekimxmk95iypp478kk,0,26.7,83.8,2022-11-26T14:12:55.618Z,2022-11-26T14:12:57Z,3927022897,140,31.3,3927022903,212,5.2,3927022901,141,80.8,3927022919,286,,3927022907,213,5.9,3927022915,233,301,3927022913,236,,3927022893,56,Back,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757343,301,74,1,42,14,dgpni8xwxjhgekjmg0m8bb6nv,1,65.1,17.3,2022-11-26T14:12:55.619Z,2022-11-26T14:12:58Z,3927022849,56,Right,3927022951,233,367,3927022851,285,,,,,,,,,,,,,,,,,c99gqg4cu9eqy5yu8fga71vit,L. Condon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757371,368,61,1,42,16,114h4h9ekimxmk95iypp478kk,1,31.3,80.8,2022-11-26T14:12:57.376Z,2022-11-26T14:12:58Z,3927022991,56,Back,,,,,,,,,,,,,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757367,302,49,1,42,17,dgpni8xwxjhgekjmg0m8bb6nv,1,64.1,4.4,2022-11-26T14:12:58.205Z,2022-11-26T14:12:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757413,303,1,1,42,19,dgpni8xwxjhgekjmg0m8bb6nv,0,67.6,5.5,2022-11-26T14:13:01.158Z,2022-11-26T14:13:02Z,3927023247,213,5.9,3927023237,141,0.0,3927023235,140,78.8,3927023233,56,Right,3927023241,212,12.8,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757417,304,5,1,42,20,dgpni8xwxjhgekjmg0m8bb6nv,0,83.9,-2,2022-11-26T14:13:02.097Z,2022-11-26T14:13:04Z,3927023263,347,,3927023331,233,369,3927023261,56,Right,,,,,,,,,,,,,,,,ero1axtkr33y6yetn4uti2oyx,M. Belkhiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757435,369,5,1,42,20,114h4h9ekimxmk95iypp478kk,1,16.1,102,2022-11-26T14:13:02.097Z,2022-11-26T14:14:08Z,3927023325,347,,3927023323,56,Back,3927023327,233,304,,,,,,,,,,,,,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757581,305,27,1,42,32,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2022-11-26T14:13:13.370Z,2022-11-26T14:13:22Z,3927024037,53,ero1axtkr33y6yetn4uti2oyx,3927024035,41,Injury,3927024081,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757543,370,27,1,42,32,114h4h9ekimxmk95iypp478kk,1,0,0,2022-11-26T14:13:13.370Z,2022-11-26T14:13:21Z,3927024127,233,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757631,306,28,1,42,45,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2022-11-26T14:13:26.679Z,2022-11-26T14:13:29Z,3927024397,233,371,3927024325,55,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757637,371,28,1,42,45,114h4h9ekimxmk95iypp478kk,1,0,0,2022-11-26T14:13:26.679Z,2022-11-26T14:13:35Z,3927024437,233,306,3927024373,55,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757753,372,1,1,42,56,114h4h9ekimxmk95iypp478kk,1,16,100,2022-11-26T14:13:37.714Z,2022-11-26T14:13:42Z,3927025037,141,89.9,3927025041,213,6.0,3927025031,107,,3927025035,140,39.1,3927025033,56,Back,3927025043,1,,3927025039,212,25.5,,,,bgywqsemj5lsfro2hc77q532t,D. Chatelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757755,373,61,1,43,0,114h4h9ekimxmk95iypp478kk,0,39.1,89.9,2022-11-26T14:13:41.955Z,2022-11-26T14:13:42Z,3927025047,56,Back,,,,,,,,,,,,,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757779,307,1,1,43,1,dgpni8xwxjhgekjmg0m8bb6nv,0,45,14,2022-11-26T14:13:42.871Z,2022-11-26T14:13:45Z,3927025191,1,,3927025185,141,37.4,3927025183,140,67.0,3927025189,213,0.6,3927025187,212,28.0,3927025179,157,,3927025181,56,Center,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757795,374,1,1,43,5,114h4h9ekimxmk95iypp478kk,0,32.2,64.5,2022-11-26T14:13:46.546Z,2022-11-26T14:13:47Z,3927025287,3,,3927025293,141,52.2,3927025295,212,10.9,3927025291,140,38.9,3927025289,56,Back,3927025297,213,5.4,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757797,308,61,1,43,6,dgpni8xwxjhgekjmg0m8bb6nv,1,59.1,38.2,2022-11-26T14:13:47.537Z,2022-11-26T14:13:47Z,3927025305,56,Center,,,,,,,,,,,,,,,,,,,,,,q195fj3dlx9i3r0zno98nhuc,A. Donnary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757809,309,49,1,43,8,dgpni8xwxjhgekjmg0m8bb6nv,1,59.3,59.9,2022-11-26T14:13:49.319Z,2022-11-26T14:13:49Z,,,,,,,,,,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757819,310,1,1,43,8,dgpni8xwxjhgekjmg0m8bb6nv,1,59.3,59.9,2022-11-26T14:13:49.654Z,2022-11-26T14:13:51Z,3927025463,140,57.9,3927025469,212,16.7,3927025471,213,4.6,3927025457,56,Center,3927025467,141,35.5,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757827,311,1,1,43,9,dgpni8xwxjhgekjmg0m8bb6nv,0,57.9,35.5,2022-11-26T14:13:50.919Z,2022-11-26T14:14:03Z,3927025521,56,Center,3927025527,212,35.9,3927025529,213,0.2,3927025519,155,,3927025995,4,,3927025525,141,47.5,3927025523,140,91.2,3927025531,1,,b062pdmskviwqwzf5dckoffmd,L. Bourgouin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757837,375,52,1,43,11,114h4h9ekimxmk95iypp478kk,1,12.4,50.6,2022-11-26T14:13:52.898Z,2022-11-26T14:13:53Z,,,,,,,,,,,,,,,,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487757887,376,1,1,43,13,114h4h9ekimxmk95iypp478kk,1,12.1,47.9,2022-11-26T14:13:55.058Z,2022-11-26T14:13:59Z,3927025845,123,,3927025851,141,11.4,3927025849,140,33.5,3927025857,1,,3927025847,56,Back,3927025853,212,33.5,3927025855,213,5.4,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758001,377,1,1,43,18,114h4h9ekimxmk95iypp478kk,0,38,6.8,2022-11-26T14:13:59.761Z,2022-11-26T14:14:18Z,3927026501,56,Right,3927026509,213,6.2,3927026503,140,62.4,3927026505,141,4.1,3927026507,212,25.7,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758017,312,27,1,43,30,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2022-11-26T14:14:11.935Z,2022-11-26T14:14:27Z,3927026557,41,Injury,3927026577,233,378,3927026559,53,b062pdmskviwqwzf5dckoffmd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758013,378,27,1,43,30,114h4h9ekimxmk95iypp478kk,1,0,0,2022-11-26T14:14:11.935Z,2022-11-26T14:14:30Z,3927026595,233,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758027,313,28,1,43,41,dgpni8xwxjhgekjmg0m8bb6nv,1,0,0,2022-11-26T14:14:22.162Z,2022-11-26T14:14:22Z,3927026641,233,379,3927026621,55,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758025,379,28,1,43,41,114h4h9ekimxmk95iypp478kk,1,0,0,2022-11-26T14:14:22.162Z,2022-11-26T14:14:23Z,3927026613,55,378,3927026649,233,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758099,314,68,1,43,49,dgpni8xwxjhgekjmg0m8bb6nv,0,0,0,2022-11-26T14:14:30.920Z,2022-11-26T14:14:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758109,380,68,1,43,50,114h4h9ekimxmk95iypp478kk,1,0,0,2022-11-26T14:14:31.938Z,2022-11-26T14:14:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758139,381,1,1,43,55,114h4h9ekimxmk95iypp478kk,0,54.2,2.2,2022-11-26T14:14:36.354Z,2022-11-26T14:14:37Z,3927027247,236,,3927027219,140,58.7,3927027253,286,,3927027225,213,0.1,3927027223,212,4.7,3927027221,141,2.6,3927027217,56,Right,3927027249,233,315,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758135,315,74,1,43,55,dgpni8xwxjhgekjmg0m8bb6nv,1,41.4,97.4,2022-11-26T14:14:36.355Z,2022-11-26T14:15:12Z,3927027195,56,Back,3927027197,285,,3927027273,233,381,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758149,316,5,1,43,56,dgpni8xwxjhgekjmg0m8bb6nv,0,42.4,101.7,2022-11-26T14:14:37.751Z,2022-11-26T14:14:39Z,3927027269,56,Back,3927027271,347,,3927027343,233,382,,,,,,,,,,,,,,,,aeoazf90glk79a2puhpm06pyh,D. Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758155,382,5,1,43,56,114h4h9ekimxmk95iypp478kk,1,57.6,-1.7,2022-11-26T14:14:37.751Z,2022-11-26T14:14:44Z,3927027297,347,,3927027295,56,Right,3927027337,233,316,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758219,383,1,1,44,2,114h4h9ekimxmk95iypp478kk,1,58.1,0,2022-11-26T14:14:43.970Z,2022-11-26T14:14:46Z,3927027627,141,11.4,3927027625,140,71.7,3927027623,56,Right,3927027631,213,0.6,3927027629,212,16.9,3927027621,107,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758223,384,61,1,44,5,114h4h9ekimxmk95iypp478kk,0,71.7,11.4,2022-11-26T14:14:46.739Z,2022-11-26T14:14:47Z,3927027653,56,Right,,,,,,,,,,,,,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758231,317,49,1,44,6,dgpni8xwxjhgekjmg0m8bb6nv,1,30.3,68.5,2022-11-26T14:14:47.865Z,2022-11-26T14:14:48Z,,,,,,,,,,,,,,,,,,,,,,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758257,318,1,1,44,6,dgpni8xwxjhgekjmg0m8bb6nv,0,30.3,68.5,2022-11-26T14:14:48.071Z,2022-11-26T14:14:51Z,3927027799,141,96.6,3927027805,1,,3927027803,213,0.4,3927027793,157,,3927027795,56,Left,3927027801,212,46.5,3927027797,140,70.7,,,,3edubak34lsocvkirgryo8vd,İ. Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758259,385,49,1,44,9,114h4h9ekimxmk95iypp478kk,1,33.5,4.1,2022-11-26T14:14:51.059Z,2022-11-26T14:14:51Z,,,,,,,,,,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487758273,386,1,1,44,10,114h4h9ekimxmk95iypp478kk,0,33.5,4.1,2022-11-26T14:14:51.507Z,2022-11-26T14:14:53Z,3927027901,140,60.1,3927027907,212,27.9,3927027893,157,,3927027909,213,6.3,3927027911,1,,3927027897,56,Right,3927027905,141,3.1,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
