id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2465198323,328,1,1,34,20,2w4xxgpg4t4h5b3yl74egastz,1,44.5,80.3,2022-09-30T19:34:39.471Z,2022-09-30T19:34:46Z,3807800165,141,95.4,3807800163,140,48.1,3807800169,212,10.9,3807800173,213,1.2,3807800159,56,Back,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,
2465198457,329,2,1,34,27,2w4xxgpg4t4h5b3yl74egastz,1,55.9,84.8,2022-09-30T19:34:46.785Z,2022-09-30T19:34:58Z,3807800865,56,Center,3807800861,1,,3807800869,140,84.0,3807800873,141,56.4,3807800859,7,7xb0niqg08hrxk8i2nq8zvfth,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,
2465198433,314,55,1,34,27,114h4h9ekimxmk95iypp478kk,1,20.1,31.2,2022-09-30T19:34:46.786Z,2022-09-30T19:42:49Z,,,,,,,,,,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
2465198667,315,1,1,34,52,114h4h9ekimxmk95iypp478kk,0,17.9,37.4,2022-09-30T19:35:11.552Z,2022-09-30T19:35:29Z,3807801995,56,Right,3807801991,241,,3807801999,141,15.5,3807802005,1,,3807801985,155,,3807801997,140,53.0,3807802003,213,5.9,3807801979,5,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,3807802001,212,,,,,,,,,39.8,,,,,,,,,,,,,,
2465198699,330,1,1,34,54,2w4xxgpg4t4h5b3yl74egastz,0,46.4,81.1,2022-09-30T19:35:13.511Z,2022-09-30T19:35:44Z,3807802159,213,0.0,3807802151,56,Left,3807802153,140,65.5,3807802155,141,81.4,3807802157,212,20.1,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,
2465198899,319,61,1,34,54,114h4h9ekimxmk95iypp478kk,1,68.1,2.8,2022-09-30T19:35:13.602Z,2022-09-30T19:35:37Z,3807803163,56,Right,,,,,,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,
2465198723,316,49,1,34,58,114h4h9ekimxmk95iypp478kk,1,29.7,6.8,2022-09-30T19:35:17.439Z,2022-09-30T19:35:17Z,,,,,,,,,,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
2465198843,317,1,1,34,59,114h4h9ekimxmk95iypp478kk,1,29.3,5.3,2022-09-30T19:35:19.071Z,2022-09-30T19:35:22Z,3807802901,155,,3807802903,56,Right,3807802905,140,55.2,3807802911,213,0.2,3807802909,212,27.7,3807802907,141,13.4,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
2465198859,318,1,1,35,3,114h4h9ekimxmk95iypp478kk,0,55.2,13.4,2022-09-30T19:35:22.782Z,2022-09-30T19:35:38Z,3807802981,212,15.3,3807802983,213,5.8,3807802979,141,2.8,3807804017,156,,3807802975,56,Right,3807802977,140,68.1,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,
2465198931,331,49,1,35,9,2w4xxgpg4t4h5b3yl74egastz,1,27,92.3,2022-09-30T19:35:28.848Z,2022-09-30T19:35:29Z,,,,,,,,,,,,,,,,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,
2465198943,332,1,1,35,9,2w4xxgpg4t4h5b3yl74egastz,1,27,92.3,2022-09-30T19:35:28.896Z,2022-09-30T19:35:30Z,3807803387,212,30.4,3807803389,213,4.2,3807803385,141,52.4,3807803383,140,14.0,3807803381,56,Back,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,
2465198965,333,1,1,35,10,2w4xxgpg4t4h5b3yl74egastz,1,14,52.4,2022-09-30T19:35:29.952Z,2022-09-30T19:35:31Z,3807803497,213,5.6,3807803491,140,26.0,3807803493,141,38.5,3807803495,212,15.8,3807803489,56,Back,,,,,,,,,,eysw04bv1brzlph7v3w06sm39,L. Schmitz,,,,,,,,,,,,,,,,,,,,,,,,,
2465198981,334,1,1,35,12,2w4xxgpg4t4h5b3yl74egastz,1,26,38.5,2022-09-30T19:35:31.376Z,2022-09-30T19:35:33Z,3807803595,140,29.3,3807803593,56,Back,3807803597,141,9.7,3807803599,212,19.9,3807803601,213,4.9,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,
2465199051,335,1,1,35,15,2w4xxgpg4t4h5b3yl74egastz,1,29.5,11,2022-09-30T19:35:34.319Z,2022-09-30T19:35:37Z,3807803949,56,Back,3807803953,141,55.2,3807803951,140,24.3,3807803957,213,1.8,3807803955,212,30.5,,,,,,,,,,1iy47sqcjh4x0w7bvvno90xxx,F. Robert,,,,,,,,,,,,,,,,,,,,,,,,,
2465199079,336,1,1,35,17,2w4xxgpg4t4h5b3yl74egastz,1,25.3,54.6,2022-09-30T19:35:37.119Z,2022-09-30T19:35:39Z,3807804089,56,Back,3807804095,212,21.5,3807804093,141,75.9,3807804091,140,40.4,3807804097,213,0.7,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,
2465199189,337,1,1,35,20,2w4xxgpg4t4h5b3yl74egastz,1,40.4,75.9,2022-09-30T19:35:39.328Z,2022-09-30T19:35:47Z,3807804683,213,2.4,3807804679,141,91.2,3807804681,212,14.9,3807804677,140,30.2,3807804675,56,Back,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,
2465199233,338,1,1,35,27,2w4xxgpg4t4h5b3yl74egastz,1,38.6,91.2,2022-09-30T19:35:47.007Z,2022-09-30T19:35:50Z,3807804947,56,Back,3807804949,140,37.8,3807804955,213,4.7,3807804953,212,24.3,3807804951,141,55.5,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,
2465199321,339,1,1,35,31,2w4xxgpg4t4h5b3yl74egastz,1,38,55.5,2022-09-30T19:35:50.705Z,2022-09-30T19:35:56Z,3807805425,56,Back,3807805433,213,5.0,3807805431,212,30.5,3807805429,141,12.6,3807805427,140,46.4,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,
2465199357,340,1,1,35,37,2w4xxgpg4t4h5b3yl74egastz,1,60.3,19.4,2022-09-30T19:35:56.815Z,2022-09-30T19:35:59Z,3807805659,213,2.1,3807805651,56,Center,3807805653,140,54.2,3807805657,212,11.8,3807805655,141,34.0,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,
2465199377,341,1,1,35,39,2w4xxgpg4t4h5b3yl74egastz,0,54.2,34,2022-09-30T19:35:59.055Z,2022-09-30T19:36:00Z,3807805791,213,6.2,3807805783,56,Center,3807805785,140,74.1,3807805787,141,31.8,3807805789,212,20.9,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,
2465199383,320,8,1,35,41,114h4h9ekimxmk95iypp478kk,1,25.6,73.5,2022-09-30T19:36:00.895Z,2022-09-30T19:36:01Z,3807805811,56,Back,,,,,,,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,
2465199461,342,1,1,35,45,2w4xxgpg4t4h5b3yl74egastz,1,58.2,38.3,2022-09-30T19:36:04.592Z,2022-09-30T19:36:06Z,3807806247,56,Back,3807806249,140,41.3,3807806255,213,3.2,3807806251,141,37.9,3807806253,212,17.7,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,
2465199557,343,1,1,35,47,2w4xxgpg4t4h5b3yl74egastz,1,41.3,37.9,2022-09-30T19:36:06.816Z,2022-09-30T19:36:11Z,3807806777,56,Back,3807806779,140,35.9,3807806783,212,18.4,3807806781,141,63.6,3807806785,213,1.9,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,
2465199595,344,1,1,35,52,2w4xxgpg4t4h5b3yl74egastz,1,35.9,63.6,2022-09-30T19:36:11.487Z,2022-09-30T19:36:14Z,3807807029,213,1.0,3807807023,140,47.4,3807807021,56,Back,3807807025,141,92.9,3807807027,212,23.3,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,
2465199681,345,1,1,35,54,2w4xxgpg4t4h5b3yl74egastz,1,47.4,92.9,2022-09-30T19:36:14.031Z,2022-09-30T19:36:20Z,3807807461,212,22.3,3807807463,213,3.5,3807807459,141,82.1,3807807457,140,27.3,3807807455,56,Back,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,
2465199787,346,1,1,36,0,2w4xxgpg4t4h5b3yl74egastz,1,27.3,82.1,2022-09-30T19:36:20.144Z,2022-09-30T19:36:28Z,3807808031,140,38.7,3807808033,141,92.6,3807808037,213,0.5,3807808029,56,Back,3807808035,212,13.9,,,,,,,,,,19awb0feelm6k12ooavqb5621,O. Deslandes,,,,,,,,,,,,,,,,,,,,,,,,,
2465199799,347,1,1,36,9,2w4xxgpg4t4h5b3yl74egastz,0,33.9,92.1,2022-09-30T19:36:28.586Z,2022-09-30T19:36:30Z,3807808123,233,321,3807808121,236,,3807808107,140,36.8,3807808113,213,6.1,3807808111,212,3.1,3807808109,141,91.2,3807808127,286,,3807808105,56,Back,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,
2465199783,321,74,1,36,9,114h4h9ekimxmk95iypp478kk,1,60.5,4.4,2022-09-30T19:36:28.587Z,2022-09-30T19:36:30Z,3807808131,233,347,3807808013,56,Right,3807808015,285,,,,,,,,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,
2465199803,322,5,1,36,10,114h4h9ekimxmk95iypp478kk,0,59.5,-1.2,2022-09-30T19:36:29.723Z,2022-09-30T19:36:31Z,3807808201,233,348,3807808137,347,,3807808135,56,Right,,,,,,,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,
2465199811,348,5,1,36,10,2w4xxgpg4t4h5b3yl74egastz,1,40.5,101.2,2022-09-30T19:36:29.723Z,2022-09-30T19:42:45Z,3807808175,56,Back,3807808177,347,,3807808179,233,322,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,
2465199929,349,1,1,36,16,2w4xxgpg4t4h5b3yl74egastz,0,49.5,100,2022-09-30T19:36:35.919Z,2022-09-30T19:36:39Z,3807808817,140,69.9,3807808819,141,92.9,3807808813,107,,3807808815,56,Left,3807808825,1,,3807808821,212,22.2,3807808823,213,6.0,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,
2465199953,323,8,1,36,21,114h4h9ekimxmk95iypp478kk,1,24.1,5.8,2022-09-30T19:36:41.152Z,2022-09-30T19:36:41Z,3807808921,56,Back,,,,,,,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
2465199967,324,5,1,36,22,114h4h9ekimxmk95iypp478kk,0,27,-1.4,2022-09-30T19:36:41.887Z,2022-09-30T19:36:44Z,3807808995,347,,3807808993,56,Back,3807809263,233,350,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
2465200001,350,5,1,36,22,2w4xxgpg4t4h5b3yl74egastz,1,73,101.4,2022-09-30T19:36:41.887Z,2022-09-30T19:42:45Z,3807809225,233,324,3807809179,347,,3807809175,56,Left,,,,,,,,,,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,
2465200173,351,1,1,36,30,2w4xxgpg4t4h5b3yl74egastz,1,71.9,100,2022-09-30T19:36:49.904Z,2022-09-30T19:36:52Z,3807810017,141,73.9,3807810019,212,19.4,3807810021,213,5.0,3807810015,140,77.7,3807810011,107,,3807810013,56,Center,,,,,,,cwudro7behcx3pta4l4na4a5m,I. Belloumou,,,,,,,,,,,,,,,,,,,,,,,,,
2465200177,352,61,1,36,33,2w4xxgpg4t4h5b3yl74egastz,0,79.9,73.3,2022-09-30T19:36:52.527Z,2022-09-30T19:36:52Z,3807810037,56,Center,,,,,,,,,,,,,,,,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,
2465200191,325,49,1,36,34,114h4h9ekimxmk95iypp478kk,1,21.4,25.8,2022-09-30T19:36:53.455Z,2022-09-30T19:36:53Z,,,,,,,,,,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,
2465200217,326,1,1,36,34,114h4h9ekimxmk95iypp478kk,1,21.4,25.8,2022-09-30T19:36:53.593Z,2022-09-30T19:36:55Z,3807810237,56,Back,3807810245,213,0.8,3807810243,212,16.9,3807810241,141,44.3,3807810239,140,32.2,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,
2465200257,327,1,1,36,35,114h4h9ekimxmk95iypp478kk,1,32.2,44.3,2022-09-30T19:36:54.953Z,2022-09-30T19:36:58Z,3807810497,156,,3807810475,212,7.3,3807810477,213,3.0,3807810471,140,25.3,3807810473,141,45.5,3807810469,56,Back,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,
2465200315,328,1,1,36,39,114h4h9ekimxmk95iypp478kk,1,26.5,51.9,2022-09-30T19:36:58.799Z,2022-09-30T19:37:02Z,3807810817,212,22.1,3807810813,141,82.1,3807810811,140,34.3,3807810819,213,1.2,3807810807,56,Back,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,
2465200395,329,1,1,36,43,114h4h9ekimxmk95iypp478kk,1,38.4,89,2022-09-30T19:37:02.670Z,2022-09-30T19:37:07Z,3807811269,212,13.2,3807811267,141,80.6,3807811271,213,3.6,3807811263,56,Back,3807811265,140,27.1,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,
2465200425,330,1,1,36,47,114h4h9ekimxmk95iypp478kk,1,26.1,89.9,2022-09-30T19:37:07.166Z,2022-09-30T19:37:09Z,3807811393,56,Back,3807811395,140,6.1,3807811401,213,3.1,3807811397,141,90.0,3807811399,212,21.0,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,
2465200469,331,1,1,36,50,114h4h9ekimxmk95iypp478kk,1,6.1,90,2022-09-30T19:37:09.344Z,2022-09-30T19:37:13Z,3807811799,141,89.9,3807811797,140,38.9,3807811805,1,,3807811803,213,6.3,3807811801,212,34.4,3807811795,56,Back,3807811793,157,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,
2465200485,332,1,1,36,54,114h4h9ekimxmk95iypp478kk,1,40,86.9,2022-09-30T19:37:13.563Z,2022-09-30T19:37:15Z,3807811875,212,10.8,3807811877,213,5.0,3807811871,140,42.9,3807811873,141,71.7,3807811869,56,Back,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,
2465200493,333,1,1,36,55,114h4h9ekimxmk95iypp478kk,0,42.9,71.7,2022-09-30T19:37:14.862Z,2022-09-30T19:37:16Z,3807811913,140,52.2,3807811911,56,Left,3807811917,212,14.2,3807811915,141,86.9,3807811919,213,0.8,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,
2465200503,353,8,1,36,58,2w4xxgpg4t4h5b3yl74egastz,1,47,28,2022-09-30T19:37:17.201Z,2022-09-30T19:37:17Z,3807811985,56,Back,,,,,,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,
2465200545,334,1,1,36,59,114h4h9ekimxmk95iypp478kk,0,48.2,81.4,2022-09-30T19:37:18.287Z,2022-09-30T19:37:19Z,3807812187,141,66.4,3807812185,140,51.1,3807812191,213,5.0,3807812183,56,Center,3807812189,212,10.6,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,
2465200573,354,49,1,37,0,2w4xxgpg4t4h5b3yl74egastz,1,53.8,39.8,2022-09-30T19:37:20.049Z,2022-09-30T19:37:20Z,,,,,,,,,,,,,,,,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,
2465200619,355,3,1,37,3,2w4xxgpg4t4h5b3yl74egastz,0,63.3,42,2022-09-30T19:37:22.287Z,2022-09-30T19:37:25Z,3807812511,286,,3807812507,56,Center,3807812795,233,335,,,,,,,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,
2465200653,335,7,1,37,3,114h4h9ekimxmk95iypp478kk,0,36.7,58,2022-09-30T19:37:22.288Z,2022-09-30T19:37:24Z,3807812767,233,355,3807812663,285,,3807812661,56,Back,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,
2465200667,356,61,1,37,5,2w4xxgpg4t4h5b3yl74egastz,1,62.2,46.9,2022-09-30T19:37:24.473Z,2022-09-30T19:37:24Z,3807812715,56,Center,,,,,,,,,,,,,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,
2465200703,336,49,1,37,7,114h4h9ekimxmk95iypp478kk,1,33,63.1,2022-09-30T19:37:26.192Z,2022-09-30T19:37:26Z,,,,,,,,,,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
2465200795,337,1,1,37,7,114h4h9ekimxmk95iypp478kk,1,33,63.1,2022-09-30T19:37:26.263Z,2022-09-30T19:37:30Z,3807813339,140,44.5,3807813341,141,73.2,3807813343,212,13.9,3807813345,213,0.5,3807813337,56,Back,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
2465200797,338,50,1,37,11,114h4h9ekimxmk95iypp478kk,1,43.1,64.4,2022-09-30T19:37:30.257Z,2022-09-30T19:37:32Z,3807813349,56,Back,3807813531,233,357,3807813351,286,,,,,,,,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,
2465200821,357,7,1,37,11,2w4xxgpg4t4h5b3yl74egastz,0,56.9,35.6,2022-09-30T19:37:30.258Z,2022-09-30T19:37:32Z,3807813445,285,,3807813443,56,Center,3807813519,233,338,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,
2465200833,339,43,1,37,12,114h4h9ekimxmk95iypp478kk,1,0,0,2022-09-30T19:37:31.681Z,2022-09-30T19:37:57Z,3807813503,56,Back,3807813505,286,0,3807815499,144,50,,,,,,,,,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,
2465200845,358,43,1,37,12,2w4xxgpg4t4h5b3yl74egastz,1,0,0,2022-09-30T19:37:31.682Z,2022-09-30T19:37:38Z,3807813569,285,0,3807813567,56,Center,3807813597,233,339,3807813969,144,7,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,
2465200967,340,4,1,37,20,114h4h9ekimxmk95iypp478kk,1,43.3,61,2022-09-30T19:37:39.919Z,2022-09-30T19:38:03Z,3807814277,13,,3807814279,56,Back,3807814281,152,,3807814285,286,,3807815073,233,359,3807816053,295,,,,,,,,bc1b4tkrsx8xsdqtoj198tg16,Amanda Gutierres,,,,,,,,,,,,,,,,,,,,,,,,,
2465201099,359,4,1,37,20,2w4xxgpg4t4h5b3yl74egastz,0,56.7,39,2022-09-30T19:37:39.920Z,2022-09-30T19:37:52Z,3807815097,233,340,3807815027,13,,3807815033,152,,3807815031,56,Center,3807815029,295,,3807815037,285,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,
2465201335,341,1,1,37,43,114h4h9ekimxmk95iypp478kk,0,48.4,64.5,2022-09-30T19:38:02.849Z,2022-09-30T19:38:05Z,3807816243,5,,3807816259,141,73.3,3807816257,140,82.4,3807816261,212,36.2,3807816263,213,0.2,3807816247,155,,3807816265,1,,3807816251,152,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,3807816253,56,,,,,,,,,Center,,,,,,,,,,,,,,
2465201375,360,8,1,37,48,2w4xxgpg4t4h5b3yl74egastz,1,20.2,29.8,2022-09-30T19:38:07.920Z,2022-09-30T19:38:08Z,3807816477,56,Back,3807816525,15,,,,,,,,,,,,,,,,,,,,7n7ebty9p63lyd49l0jcs1z9x,L. Gevitz,,,,,,,,,,,,,,,,,,,,,,,,,
2465201413,361,49,1,37,51,2w4xxgpg4t4h5b3yl74egastz,1,24.9,42.7,2022-09-30T19:38:10.418Z,2022-09-30T19:38:10Z,,,,,,,,,,,,,,,,,,,,,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,
2465201479,362,1,1,37,51,2w4xxgpg4t4h5b3yl74egastz,1,24.9,42.7,2022-09-30T19:38:10.976Z,2022-09-30T19:38:14Z,3807816977,56,Back,3807816985,213,5.9,3807816981,141,32.8,3807816983,212,19.3,3807816979,140,42.1,3807816975,157,,3807816987,1,,,,,dll89ri6yl7ufipj37pyfmzmd,C. Bilbault,,,,,,,,,,,,,,,,,,,,,,,,,
2465201513,363,3,1,37,55,2w4xxgpg4t4h5b3yl74egastz,0,56.5,31,2022-09-30T19:38:14.608Z,2022-09-30T19:38:18Z,3807817153,56,Center,3807817155,286,,3807817157,211,,,,,,,,,,,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,
2465201507,342,49,1,37,57,114h4h9ekimxmk95iypp478kk,1,35.8,74.2,2022-09-30T19:38:16.603Z,2022-09-30T19:38:16Z,,,,,,,,,,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,
2465201519,343,1,1,37,57,114h4h9ekimxmk95iypp478kk,1,35.8,74.2,2022-09-30T19:38:16.656Z,2022-09-30T19:38:18Z,3807817175,56,Back,3807817177,140,21.4,3807817181,212,18.1,3807817183,213,2.6,3807817179,141,88.7,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,
2465201527,344,61,1,37,59,114h4h9ekimxmk95iypp478kk,0,21.4,88.7,2022-09-30T19:38:18.207Z,2022-09-30T19:38:18Z,3807817231,56,Back,,,,,,,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,
2465201559,364,1,1,38,0,2w4xxgpg4t4h5b3yl74egastz,1,73.3,26.5,2022-09-30T19:38:19.344Z,2022-09-30T19:38:20Z,3807817367,56,Center,3807817369,140,61.7,3807817375,213,3.1,3807817371,141,26.5,3807817373,212,12.2,,,,,,,,,,2by52fw1zojghjkbe3cj1yjmd,D. Škorvánková,,,,,,,,,,,,,,,,,,,,,,,,,
2465201565,365,49,1,38,1,2w4xxgpg4t4h5b3yl74egastz,1,61.7,26.5,2022-09-30T19:38:20.385Z,2022-09-30T19:38:20Z,,,,,,,,,,,,,,,,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,
2465201625,366,1,1,38,1,2w4xxgpg4t4h5b3yl74egastz,1,61.7,26.5,2022-09-30T19:38:20.392Z,2022-09-30T19:38:24Z,3807817657,56,Right,3807817659,140,80.9,3807817665,213,6.0,3807817661,141,18.9,3807817663,212,20.8,,,,,,,,,,ao9cgwud5le6r07itko3j4y51,C. Boureille,,,,,,,,,,,,,,,,,,,,,,,,,
2465201655,367,1,1,38,4,2w4xxgpg4t4h5b3yl74egastz,0,88.3,17.9,2022-09-30T19:38:23.985Z,2022-09-30T19:38:26Z,3807817801,213,1.5,3807817799,212,23.8,3807817797,141,52.7,3807817789,2,,3807817793,56,Center,3807817791,155,,3807817795,140,90.5,,,,7xb0niqg08hrxk8i2nq8zvfth,N. Mondésir,,,,,,,,,,,,,,,,,,,,,,,,,
2465201719,345,12,1,38,8,114h4h9ekimxmk95iypp478kk,1,8.3,49.7,2022-09-30T19:38:28.047Z,2022-09-30T19:38:29Z,3807818117,56,Back,3807818119,140,17.3,3807818123,212,14.7,3807818121,141,66.3,3807818169,15,,3807818125,213,0.9,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,
2465201733,346,49,1,38,10,114h4h9ekimxmk95iypp478kk,1,20.5,67.6,2022-09-30T19:38:29.679Z,2022-09-30T19:38:29Z,,,,,,,,,,,,,,,,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,
