id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value
2480194311,170,12,1,18,53,114h4h9ekimxmk95iypp478kk,1,9.2,47.3,2022-11-01T06:53:41.399Z,2022-11-01T06:53:42Z,3887519081,212,19.5,3887519077,140,24.2,3887519075,56,Back,3887519083,213,0.6,3887519093,15,,3887519079,141,64.2,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194327,171,12,1,18,56,114h4h9ekimxmk95iypp478kk,1,20,63.3,2022-11-01T06:53:44.131Z,2022-11-01T06:53:48Z,3887519197,140,42.9,3887519195,56,Back,3887519199,141,100.0,3887519201,212,35.2,3887519209,167,,3887519203,213,0.8,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194331,172,5,1,18,59,114h4h9ekimxmk95iypp478kk,0,41.8,101.6,2022-11-01T06:53:48.048Z,2022-11-01T06:53:53Z,3887519289,233,177,3887519207,347,,3887519205,56,Back,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194337,177,5,1,18,59,drnln5nhp7dqype6j3upkoiqp,1,58.2,-1.6,2022-11-01T06:53:48.048Z,2022-11-01T06:57:55Z,3887519275,347,,3887519273,56,Right,3887519279,233,172,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194365,178,1,1,19,6,drnln5nhp7dqype6j3upkoiqp,1,59.4,0,2022-11-01T06:53:54.818Z,2022-11-01T06:53:59Z,3887519421,140,63.5,3887519423,141,15.0,3887519417,107,,3887519427,213,1.2,3887519425,212,12.3,3887519419,56,Right,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194379,179,1,1,19,11,drnln5nhp7dqype6j3upkoiqp,1,63.5,15,2022-11-01T06:53:59.571Z,2022-11-01T06:54:05Z,3887519539,140,87.3,3887519547,1,,3887519545,213,0.0,3887519535,157,,3887519537,56,Right,3887519543,212,25.0,3887519541,141,16.2,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194387,180,1,1,19,16,drnln5nhp7dqype6j3upkoiqp,0,87.8,23.9,2022-11-01T06:54:04.966Z,2022-11-01T07:31:48Z,3887519581,212,14.1,3887519577,140,89.1,3887519571,2,,3887519575,56,Center,3887519583,213,1.5,3887519573,155,,3887519579,141,44.5,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194393,174,12,1,19,17,114h4h9ekimxmk95iypp478kk,1,9.7,55.1,2022-11-01T06:54:05.940Z,2022-11-01T06:54:07Z,3887519635,213,1.1,3887519645,15,,3887519633,212,5.6,3887519629,140,12.2,3887519631,141,62.3,3887519627,56,Back,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194473,175,12,1,19,20,114h4h9ekimxmk95iypp478kk,1,12.2,62.3,2022-11-01T06:54:08.179Z,2022-11-01T06:54:39Z,3887520213,141,88.6,3887520209,56,Back,3887520217,213,0.8,3887520215,212,25.0,3887520211,140,28.8,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194401,181,61,1,19,22,drnln5nhp7dqype6j3upkoiqp,0,64.3,18.9,2022-11-01T06:54:10.291Z,2022-11-01T07:31:24Z,3887519701,56,Right,,,,,,,,,,,,,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194471,182,68,1,19,50,drnln5nhp7dqype6j3upkoiqp,0,0,0,2022-11-01T06:54:38.918Z,2022-11-01T06:54:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194475,176,68,1,19,50,114h4h9ekimxmk95iypp478kk,1,0,0,2022-11-01T06:54:38.965Z,2022-11-01T06:54:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194481,177,49,1,19,53,114h4h9ekimxmk95iypp478kk,1,29.6,81.2,2022-11-01T06:54:41.238Z,2022-11-01T06:54:41Z,,,,,,,,,,,,,,,,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194497,178,1,1,19,54,114h4h9ekimxmk95iypp478kk,1,28.3,82.1,2022-11-01T06:54:42.260Z,2022-11-01T06:54:48Z,3887520359,141,71.5,3887520357,140,19.9,3887520355,56,Back,3887520363,213,3.8,3887520361,212,11.4,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194505,179,1,1,20,0,114h4h9ekimxmk95iypp478kk,1,20.7,66.4,2022-11-01T06:54:48.277Z,2022-11-01T06:54:52Z,3887520435,140,4.4,3887520437,141,51.6,3887520441,213,3.7,3887520433,56,Back,3887520439,212,19.9,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194523,180,1,1,20,3,114h4h9ekimxmk95iypp478kk,1,7.1,49.3,2022-11-01T06:54:51.861Z,2022-11-01T06:54:55Z,3887520535,212,24.6,3887520539,213,5.4,3887520533,141,20.7,3887520531,140,21.5,3887520527,56,Back,,,,,,,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194533,181,1,1,20,6,114h4h9ekimxmk95iypp478kk,1,24.5,14.3,2022-11-01T06:54:54.934Z,2022-11-01T06:54:59Z,3887520621,141,13.4,3887520623,212,26.7,3887520615,155,,3887520617,56,Back,3887520625,213,6.3,3887520619,140,49.9,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194535,182,61,1,20,11,114h4h9ekimxmk95iypp478kk,0,46,5.3,2022-11-01T06:54:59.380Z,2022-11-01T06:55:06Z,3887520633,56,Back,,,,,,,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194555,183,5,1,20,15,drnln5nhp7dqype6j3upkoiqp,1,57,101.2,2022-11-01T06:55:04.119Z,2022-11-01T06:57:55Z,3887520749,347,,3887520747,56,Left,3887520755,233,183,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194549,183,5,1,20,15,114h4h9ekimxmk95iypp478kk,0,43,-1.2,2022-11-01T06:55:04.119Z,2022-11-01T06:55:06Z,3887520711,56,Back,3887520763,233,183,3887520713,347,,,,,,,,,,,,,,,,,4y78x1atris45m06oqr7axbzd,M. Cardia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194579,184,1,1,20,21,drnln5nhp7dqype6j3upkoiqp,1,55.9,100,2022-11-01T06:55:09.654Z,2022-11-01T06:55:13Z,3887520883,212,17.4,3887520885,213,5.7,3887520879,140,70.0,3887520881,141,88.6,3887520875,107,,3887520877,56,Left,,,,,,,9i6rsrclokuoxbbepiw0xehre,M. Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194605,185,43,1,20,24,drnln5nhp7dqype6j3upkoiqp,1,0,0,2022-11-01T06:55:12.964Z,2022-11-01T06:55:27Z,3887521209,144,1,3887521041,56,Left,3887521049,213,2.4,3887521043,140,61.6,3887521047,212,5.9,3887521045,141,97.1,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194611,186,4,1,20,29,drnln5nhp7dqype6j3upkoiqp,1,64.4,91.5,2022-11-01T06:55:17.444Z,2022-11-01T06:55:20Z,3887521085,233,184,3887521071,13,,3887521077,265,,3887521075,152,,3887521073,56,Left,3887521079,286,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194601,184,4,1,20,29,114h4h9ekimxmk95iypp478kk,0,35.6,8.5,2022-11-01T06:55:17.445Z,2022-11-01T06:55:21Z,3887521095,233,186,3887521015,152,,3887521017,265,,3887521011,13,,3887521019,285,,3887521013,56,Back,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194747,187,1,1,21,18,drnln5nhp7dqype6j3upkoiqp,0,63.2,91.4,2022-11-01T06:56:06.773Z,2022-11-01T06:56:10Z,3887522073,212,39.3,3887522069,140,90.4,3887522063,152,,3887522057,2,,3887522067,56,Center,3887522077,1,,3887522075,213,5.5,3887522059,5,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,3887522061,155,,3887522071,141,51.6,,,,,,,,,,,,,,,,,,,,,,,
2480194771,185,12,1,21,23,114h4h9ekimxmk95iypp478kk,1,8,54.5,2022-11-01T06:56:11.799Z,2022-11-01T06:56:16Z,3887522213,56,Back,3887522219,212,25.0,3887522223,213,5.7,3887522215,140,27.8,3887522217,141,34.0,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194767,188,1,1,21,25,drnln5nhp7dqype6j3upkoiqp,0,76.1,78.1,2022-11-01T06:56:14.113Z,2022-11-01T07:31:11Z,3887522179,56,Center,3887522175,3,,3887522181,140,79.5,3887522183,141,70.8,3887522187,213,5.3,3887522185,212,6.1,,,,,,,9i6rsrclokuoxbbepiw0xehre,M. Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194773,186,1,1,21,28,114h4h9ekimxmk95iypp478kk,0,25.2,42.8,2022-11-01T06:56:16.647Z,2022-11-01T06:56:17Z,3887522229,140,49.4,3887522231,141,49.9,3887522225,157,,3887522227,56,Back,3887522237,1,,3887522235,213,0.2,3887522233,212,25.9,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194783,189,1,1,21,31,drnln5nhp7dqype6j3upkoiqp,1,58.9,39.8,2022-11-01T06:56:19.668Z,2022-11-01T06:56:21Z,3887522301,56,Back,3887522309,213,2.7,3887522303,140,39.0,3887522307,212,23.6,3887522305,141,55.8,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194791,190,1,1,21,32,drnln5nhp7dqype6j3upkoiqp,1,39,55.8,2022-11-01T06:56:20.915Z,2022-11-01T06:56:25Z,3887522385,213,3.2,3887522383,212,28.4,3887522381,141,52.4,3887522377,56,Back,3887522379,140,12.0,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194809,191,1,1,21,37,drnln5nhp7dqype6j3upkoiqp,1,12.1,53.3,2022-11-01T06:56:25.140Z,2022-11-01T06:56:32Z,3887522493,56,Back,3887522499,212,11.4,3887522497,141,65.7,3887522495,140,19.4,3887522501,213,0.8,,,,,,,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194823,192,1,1,21,44,drnln5nhp7dqype6j3upkoiqp,1,23.2,68.5,2022-11-01T06:56:32.678Z,2022-11-01T06:56:38Z,3887522621,213,3.8,3887522619,212,23.3,3887522613,56,Back,3887522615,140,5.6,3887522617,141,47.6,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194831,193,1,1,21,50,drnln5nhp7dqype6j3upkoiqp,0,5.3,33.6,2022-11-01T06:56:38.498Z,2022-11-01T06:56:42Z,3887522683,213,5.9,3887522685,1,,3887522679,141,14.6,3887522673,155,,3887522677,140,38.1,3887522675,56,Back,3887522681,212,36.8,,,,3h1cw632st7suexo3fo6aremt,C. Perrault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194837,187,44,1,21,53,114h4h9ekimxmk95iypp478kk,1,63,79.4,2022-11-01T06:56:41.286Z,2022-11-01T06:56:43Z,3887522711,286,,3887522709,56,Left,3887522725,233,194,,,,,,,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194833,194,44,1,21,53,drnln5nhp7dqype6j3upkoiqp,0,37,20.6,2022-11-01T06:56:41.287Z,2022-11-01T06:56:43Z,3887522737,233,187,3887522695,56,Back,3887522697,285,,,,,,,,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194847,188,1,1,21,53,114h4h9ekimxmk95iypp478kk,1,64,73.3,2022-11-01T06:56:41.806Z,2022-11-01T07:38:08Z,3887522799,140,68.7,3887522801,141,83.8,3887522795,3,,3887522797,56,Left,3887522805,213,1.0,3887522803,212,8.7,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194849,189,49,1,21,57,114h4h9ekimxmk95iypp478kk,1,68.4,87.5,2022-11-01T06:56:45.606Z,2022-11-01T06:56:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194855,190,1,1,21,57,114h4h9ekimxmk95iypp478kk,1,68.4,87.5,2022-11-01T06:56:45.847Z,2022-11-01T06:56:46Z,3887522831,141,88.3,3887522829,140,51.2,3887522827,56,Left,3887522835,213,3.1,3887522833,212,18.1,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194861,191,1,1,21,58,114h4h9ekimxmk95iypp478kk,1,51.2,88.3,2022-11-01T06:56:46.754Z,2022-11-01T06:56:48Z,3887522871,56,Center,3887522879,212,12.3,3887522875,140,54.0,3887522877,141,70.8,3887522881,213,5.0,,,,,,,,,,cz9o6yad9c8s2potdvqau5slw,F. Liaigre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194863,192,61,1,22,0,114h4h9ekimxmk95iypp478kk,0,51.8,71.7,2022-11-01T06:56:48.166Z,2022-11-01T06:56:48Z,3887522889,56,Center,,,,,,,,,,,,,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194869,195,49,1,22,2,drnln5nhp7dqype6j3upkoiqp,1,63.7,16.2,2022-11-01T06:56:50.598Z,2022-11-01T06:56:50Z,,,,,,,,,,,,,,,,,,,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194879,196,1,1,22,2,drnln5nhp7dqype6j3upkoiqp,1,63.7,16.2,2022-11-01T06:56:51.108Z,2022-11-01T06:56:52Z,3887522977,141,23.6,3887522975,140,58.1,3887522981,213,2.4,3887522973,56,Center,3887522979,212,7.7,,,,,,,,,,3nahmpoi0glxeu95ip8hx8odm,A. Péniguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194885,197,1,1,22,4,drnln5nhp7dqype6j3upkoiqp,1,58.1,23.6,2022-11-01T06:56:52.406Z,2022-11-01T06:56:56Z,3887523033,140,66.6,3887523039,213,0.9,3887523031,56,Center,3887523037,212,13.6,3887523035,141,38.6,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194887,198,61,1,22,7,drnln5nhp7dqype6j3upkoiqp,0,66.6,38.6,2022-11-01T06:56:55.972Z,2022-11-01T06:56:56Z,3887523043,56,Center,,,,,,,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194891,193,49,1,22,8,114h4h9ekimxmk95iypp478kk,1,25.1,40,2022-11-01T06:56:56.839Z,2022-11-01T06:56:57Z,,,,,,,,,,,,,,,,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194895,194,1,1,22,8,114h4h9ekimxmk95iypp478kk,1,25.1,40,2022-11-01T06:56:57.094Z,2022-11-01T06:56:58Z,3887523079,140,26.2,3887523077,56,Back,3887523081,141,63.0,3887523083,212,15.7,3887523085,213,1.5,,,,,,,,,,b0badx1gx15s9wo6ly8z1rl61,A. Lardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194903,195,1,1,22,9,114h4h9ekimxmk95iypp478kk,1,26.2,63,2022-11-01T06:56:58.114Z,2022-11-01T06:57:01Z,3887523149,212,20.7,3887523143,56,Back,3887523147,141,93.3,3887523145,140,27.9,3887523151,213,1.5,,,,,,,,,,80dr0hzhre13aaavd0r4udpl,E. Palis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194905,196,3,1,22,13,114h4h9ekimxmk95iypp478kk,0,29.4,91.1,2022-11-01T06:57:01.190Z,2022-11-01T06:57:04Z,3887523159,285,,3887523157,56,Back,3887523207,233,199,,,,,,,,,,,,,,,,9mo419gtk6dy5lhcvatcllkyy,J. Dufour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194909,199,7,1,22,13,drnln5nhp7dqype6j3upkoiqp,1,70.6,8.9,2022-11-01T06:57:01.191Z,2022-11-01T06:57:03Z,3887523193,286,,3887523203,233,196,3887523191,56,Right,,,,,,,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194911,200,49,1,22,14,drnln5nhp7dqype6j3upkoiqp,1,68.2,10.4,2022-11-01T06:57:03.046Z,2022-11-01T06:57:03Z,,,,,,,,,,,,,,,,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194919,201,1,1,22,15,drnln5nhp7dqype6j3upkoiqp,1,68.2,10.4,2022-11-01T06:57:03.393Z,2022-11-01T06:57:05Z,3887523261,56,Center,3887523269,213,2.0,3887523263,140,63.6,3887523265,141,26.1,3887523267,212,11.7,,,,,,,,,,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194925,202,1,1,22,17,drnln5nhp7dqype6j3upkoiqp,0,63.6,26.1,2022-11-01T06:57:05.713Z,2022-11-01T06:57:07Z,3887523291,141,21.6,3887523287,56,Center,3887523289,140,100.0,3887523297,1,,3887523295,213,6.2,3887523293,212,39.3,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194929,197,5,1,22,19,114h4h9ekimxmk95iypp478kk,1,-1.1,78.5,2022-11-01T06:57:07.704Z,2022-11-01T06:57:55Z,3887523333,56,Back,3887523335,346,,3887523353,233,203,,,,,,,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194927,203,5,1,22,19,drnln5nhp7dqype6j3upkoiqp,0,101.1,21.5,2022-11-01T06:57:07.704Z,2022-11-01T06:57:10Z,3887523303,346,,3887523357,233,197,3887523301,56,Center,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480194991,198,1,1,22,35,114h4h9ekimxmk95iypp478kk,1,4.6,49.4,2022-11-01T06:57:23.590Z,2022-11-01T06:57:29Z,3887523777,237,,3887523767,140,14.1,3887523765,56,Back,3887523769,141,24.6,3887523773,213,5.2,3887523763,124,,3887523771,212,19.6,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195007,199,1,1,22,41,114h4h9ekimxmk95iypp478kk,1,21.7,24.3,2022-11-01T06:57:29.175Z,2022-11-01T06:57:34Z,3887523917,56,Back,3887523923,212,11.8,3887523919,140,29.1,3887523925,213,0.9,3887523921,141,37.4,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195011,200,61,1,22,46,114h4h9ekimxmk95iypp478kk,0,27.5,28.9,2022-11-01T06:57:34.580Z,2022-11-01T06:57:34Z,3887523937,56,Back,,,,,,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195027,204,4,1,22,48,drnln5nhp7dqype6j3upkoiqp,1,72.3,73.5,2022-11-01T06:57:36.804Z,2022-11-01T06:57:40Z,3887524051,56,Center,3887524057,286,,3887524055,265,,3887524067,233,201,3887524053,152,,3887524049,13,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195025,201,4,1,22,48,114h4h9ekimxmk95iypp478kk,0,27.7,26.5,2022-11-01T06:57:36.805Z,2022-11-01T06:57:40Z,3887524077,233,204,3887524043,152,,3887524039,13,,3887524047,285,,3887524045,265,,3887524041,56,Back,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195035,202,17,1,22,53,114h4h9ekimxmk95iypp478kk,1,0,0,2022-11-01T06:57:41.172Z,2022-11-01T06:58:09Z,3887524143,31,,3887524147,13,243,3887524651,393,,,,,,,,,,,,,,,,,84qomd74wlfrd9lpost35p4wk,M. Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195163,205,1,1,23,47,drnln5nhp7dqype6j3upkoiqp,1,70.9,72.9,2022-11-01T06:58:35.219Z,2022-11-01T06:58:37Z,3887525135,213,5.7,3887525121,152,,3887525133,212,10.6,3887525123,56,Center,3887525131,141,64.0,3887525127,140,79.2,3887525119,5,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195165,206,1,1,23,49,drnln5nhp7dqype6j3upkoiqp,0,79.2,64,2022-11-01T06:58:37.138Z,2022-11-01T06:58:38Z,3887525149,212,4.4,3887525143,56,Center,3887525147,141,68.2,3887525151,213,2.4,3887525145,140,76.0,,,,,,,,,,3vpsxb6kzdffwgumf9mfcmms5,A. Lahmari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195183,203,12,1,23,51,114h4h9ekimxmk95iypp478kk,1,21.1,33.1,2022-11-01T06:58:39.332Z,2022-11-01T06:58:44Z,3887525273,141,5.2,3887525269,56,Back,3887525271,140,32.6,3887525277,213,5.3,3887525275,212,22.5,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195177,207,1,1,23,53,drnln5nhp7dqype6j3upkoiqp,0,61.4,93.9,2022-11-01T06:58:42.018Z,2022-11-01T06:58:43Z,3887525251,213,6.2,3887525245,140,100.0,3887525247,141,88.6,3887525249,212,41.7,3887525253,1,,3887525243,56,Left,,,,,,,9i6rsrclokuoxbbepiw0xehre,M. Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195185,204,5,1,23,55,114h4h9ekimxmk95iypp478kk,1,-1,10.4,2022-11-01T06:58:43.338Z,2022-11-01T06:58:46Z,3887525281,346,,3887525287,233,208,3887525279,56,Back,,,,,,,,,,,,,,,,9gugnyggxqnc9fijivw8fvq39,M. Garbino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195179,208,5,1,23,55,drnln5nhp7dqype6j3upkoiqp,0,101,89.6,2022-11-01T06:58:43.338Z,2022-11-01T06:58:45Z,3887525259,346,,3887525295,233,204,3887525257,56,Left,,,,,,,,,,,,,,,,9i6rsrclokuoxbbepiw0xehre,M. Perea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195247,205,1,1,24,8,114h4h9ekimxmk95iypp478kk,1,5,49.9,2022-11-01T06:58:56.545Z,2022-11-01T06:59:02Z,3887525697,140,15.5,3887525695,56,Back,3887525703,213,5.2,3887525693,124,,3887525699,141,20.4,3887525707,237,,3887525701,212,22.9,,,,alr6k5xokhqe1xi6a5kdyj7x1,M. Chavas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195249,206,1,1,24,14,114h4h9ekimxmk95iypp478kk,0,25.2,16.8,2022-11-01T06:59:02.164Z,2022-11-01T06:59:03Z,3887525727,212,13.1,3887525725,141,19.4,3887525721,56,Back,3887525729,213,0.1,3887525723,140,37.6,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195263,209,8,1,24,18,drnln5nhp7dqype6j3upkoiqp,1,65.1,85.3,2022-11-01T06:59:06.678Z,2022-11-01T06:59:06Z,3887525809,56,Left,,,,,,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195281,207,61,1,24,23,114h4h9ekimxmk95iypp478kk,0,19.8,6.7,2022-11-01T06:59:11.894Z,2022-11-01T06:59:12Z,3887525915,56,Back,,,,,,,,,,,,,,,,,,,,,,elbn5tbmbvbk8x7oxl2maia6s,M. Haelewyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480195293,210,61,1,24,26,drnln5nhp7dqype6j3upkoiqp,1,83.8,91.8,2022-11-01T06:59:14.647Z,2022-11-01T06:59:14Z,3887525987,56,Left,,,,,,,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
