id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId
2461009541,290,1,2,46,49,9s9jvki6htleffykj88qcpwpy,0,21.4,5.3,2022-09-17T13:34:19.859Z,2022-09-17T13:34:21Z,3785595369,155,,3785595385,1,,3785595383,213,0.8,3785595381,212,32.3,3785595379,141,39.8,3785595377,140,42.5,3785595373,56,Back,,,,b0a55g6cu6u3fl9vbuvynx05,M. Tarrieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461009591,512,1,2,46,50,ad9ip2f3tijbv4nqaayyqqkee,1,58.4,65.1,2022-09-17T13:34:20.598Z,2022-09-17T13:34:24Z,3785595675,3,,3785595685,213,4.2,3785595679,140,54.6,3785595681,141,55.2,3785595683,212,7.8,3785595677,56,Center,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461009615,513,1,2,46,54,ad9ip2f3tijbv4nqaayyqqkee,1,54.6,55.2,2022-09-17T13:34:24.451Z,2022-09-17T13:34:25Z,3785595821,3,,3785595823,56,Center,3785595825,140,58.2,3785595827,141,68.2,3785595831,213,1.2,3785595829,212,9.6,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461009621,514,49,2,46,55,ad9ip2f3tijbv4nqaayyqqkee,1,58.2,68.2,2022-09-17T13:34:25.670Z,2022-09-17T13:34:26Z,,,,,,,,,,,,,,,,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461009723,515,1,2,46,58,ad9ip2f3tijbv4nqaayyqqkee,1,71.7,72.6,2022-09-17T13:34:28.293Z,2022-09-17T13:34:31Z,3785596449,213,4.9,3785596439,140,73.4,3785596445,212,8.4,3785596435,56,Center,3785596443,141,60.6,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461009765,516,1,2,47,1,ad9ip2f3tijbv4nqaayyqqkee,1,73.6,66.6,2022-09-17T13:34:31.822Z,2022-09-17T13:34:34Z,3785596677,212,24.9,3785596679,213,0.6,3785596675,141,88.6,3785596673,140,92.5,3785596671,56,Left,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461009825,517,1,2,47,3,ad9ip2f3tijbv4nqaayyqqkee,1,92.5,88.6,2022-09-17T13:34:34.086Z,2022-09-17T13:34:37Z,3785597105,140,87.1,3785597103,56,Center,3785597107,141,75.4,3785597109,212,10.6,3785597111,213,4.1,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461009917,518,1,2,47,7,ad9ip2f3tijbv4nqaayyqqkee,1,93.3,82,2022-09-17T13:34:37.590Z,2022-09-17T13:34:43Z,3785597615,140,89.7,3785597613,56,Left,3785597621,213,2.8,3785597619,212,4.0,3785597617,141,83.9,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461009995,519,1,2,47,13,ad9ip2f3tijbv4nqaayyqqkee,1,88.9,90.6,2022-09-17T13:34:43.541Z,2022-09-17T13:34:48Z,3785598111,141,81.7,3785598115,212,24.1,3785598119,213,3.4,3785598107,140,66.7,3785598105,56,Left,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010065,520,1,2,47,17,ad9ip2f3tijbv4nqaayyqqkee,1,61.5,77.3,2022-09-17T13:34:48.085Z,2022-09-17T13:34:51Z,3785598449,213,4.4,3785598443,140,54.5,3785598441,56,Center,3785598447,212,23.9,3785598445,141,43.9,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010165,521,1,2,47,21,ad9ip2f3tijbv4nqaayyqqkee,1,59.9,34.5,2022-09-17T13:34:51.317Z,2022-09-17T13:34:56Z,3785598983,212,14.9,3785598979,140,71.5,3785598981,141,47.2,3785598985,213,0.6,3785598977,56,Center,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010193,522,1,2,47,25,ad9ip2f3tijbv4nqaayyqqkee,1,69.5,54,2022-09-17T13:34:56.117Z,2022-09-17T13:34:57Z,3785599091,56,Center,3785599093,140,63.9,3785599095,141,67.3,3785599099,213,2.1,3785599097,212,10.8,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010255,523,1,2,47,27,ad9ip2f3tijbv4nqaayyqqkee,1,60,69.1,2022-09-17T13:34:57.541Z,2022-09-17T13:35:01Z,3785599359,141,47.3,3785599357,140,55.5,3785599355,56,Center,3785599361,212,15.6,3785599363,213,4.4,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010381,524,1,2,47,31,ad9ip2f3tijbv4nqaayyqqkee,1,56,44.6,2022-09-17T13:35:01.254Z,2022-09-17T13:35:07Z,3785599927,56,Right,3785599935,213,5.2,3785599929,140,69.7,3785599931,141,7.6,3785599933,212,29.0,3785599925,155,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010393,525,3,2,47,37,ad9ip2f3tijbv4nqaayyqqkee,0,87.6,9.9,2022-09-17T13:35:07.686Z,2022-09-17T13:35:11Z,3785600353,233,291,3785599989,56,Right,3785599991,286,,,,,,,,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010441,291,7,2,47,37,9s9jvki6htleffykj88qcpwpy,1,12.4,90.1,2022-09-17T13:35:07.687Z,2022-09-17T13:35:11Z,3785600307,233,525,3785600231,285,,3785600229,56,Back,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010447,292,49,2,47,40,9s9jvki6htleffykj88qcpwpy,1,17.8,82.4,2022-09-17T13:35:10.321Z,2022-09-17T13:35:10Z,,,,,,,,,,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010565,293,1,2,47,43,9s9jvki6htleffykj88qcpwpy,0,14.8,70.9,2022-09-17T13:35:13.715Z,2022-09-17T13:35:18Z,3785600869,141,52.1,3785601159,157,,3785600867,140,44.5,3785600865,56,Back,3785600873,213,5.9,3785600871,212,33.7,3785600875,1,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010551,526,49,2,47,44,ad9ip2f3tijbv4nqaayyqqkee,1,54.7,49.7,2022-09-17T13:35:15.015Z,2022-09-17T13:35:15Z,,,,,,,,,,,,,,,,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010741,527,1,2,47,50,ad9ip2f3tijbv4nqaayyqqkee,1,64,47.2,2022-09-17T13:35:20.998Z,2022-09-17T13:35:47Z,3785601715,213,4.8,3785601709,141,29.9,3785601711,212,11.9,3785601705,140,65.4,3785601701,56,Center,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010815,528,1,2,47,54,ad9ip2f3tijbv4nqaayyqqkee,1,65.5,30.7,2022-09-17T13:35:25.045Z,2022-09-17T13:35:38Z,3785602147,140,61.3,3785602145,56,Center,3785602149,141,42.7,3785602151,212,9.3,3785602153,213,2.1,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010863,529,1,2,47,57,ad9ip2f3tijbv4nqaayyqqkee,1,55.5,35.7,2022-09-17T13:35:27.573Z,2022-09-17T13:35:29Z,3785602405,213,5.5,3785602403,212,13.2,3785602401,141,21.6,3785602397,56,Center,3785602399,140,64.1,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010885,530,1,2,47,59,ad9ip2f3tijbv4nqaayyqqkee,1,64.1,21.6,2022-09-17T13:35:29.813Z,2022-09-17T13:35:32Z,3785602513,140,69.1,3785602511,56,Right,3785602515,141,13.1,3785602517,212,7.8,3785602519,213,5.4,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010931,531,1,2,48,2,ad9ip2f3tijbv4nqaayyqqkee,1,69.1,13.1,2022-09-17T13:35:32.213Z,2022-09-17T13:35:34Z,3785602709,213,5.8,3785602707,212,13.1,3785602705,141,4.4,3785602703,140,80.2,3785602701,56,Right,,,,,,,,,,dp5zny5ls8ys3ml75himru4et,K. Diani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010949,532,1,2,48,4,ad9ip2f3tijbv4nqaayyqqkee,0,77.6,4.4,2022-09-17T13:35:34.357Z,2022-09-17T13:35:35Z,3785602789,213,0.2,3785602783,140,82.1,3785602781,56,Right,3785602785,141,5.5,3785602787,212,4.8,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010957,294,8,2,48,5,9s9jvki6htleffykj88qcpwpy,1,14.4,93,2022-09-17T13:35:36.017Z,2022-09-17T13:35:36Z,3785602809,56,Back,,,,,,,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461010991,295,49,2,48,7,9s9jvki6htleffykj88qcpwpy,1,8.3,94.5,2022-09-17T13:35:37.443Z,2022-09-17T13:35:37Z,,,,,,,,,,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461011027,296,1,2,48,8,9s9jvki6htleffykj88qcpwpy,0,7.6,96.3,2022-09-17T13:35:38.689Z,2022-09-17T13:35:40Z,3785603225,233,533,3785603221,236,,3785603169,140,9.6,3785603167,56,Back,3785603173,212,2.2,3785603171,141,97.2,3785603175,213,0.3,3785603253,286,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461011031,533,74,2,48,8,ad9ip2f3tijbv4nqaayyqqkee,1,82.1,5.5,2022-09-17T13:35:38.690Z,2022-09-17T13:46:55Z,3785603185,285,,3785603183,56,Right,3785603275,233,296,,,,,,,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461011109,297,5,2,48,11,9s9jvki6htleffykj88qcpwpy,1,15,101.4,2022-09-17T13:35:41.509Z,2022-09-17T13:46:49Z,3785603647,233,534,3785603609,347,,3785603607,56,Back,,,,,,,,,,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461011063,534,5,2,48,11,ad9ip2f3tijbv4nqaayyqqkee,0,85,-1.4,2022-09-17T13:35:41.509Z,2022-09-17T13:35:45Z,3785603349,56,Right,3785603669,233,297,3785603351,347,,,,,,,,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461011341,298,1,2,48,25,9s9jvki6htleffykj88qcpwpy,1,8.5,100,2022-09-17T13:35:55.649Z,2022-09-17T13:35:58Z,3785604769,140,27.1,3785604767,56,Back,3785604765,107,,3785604773,212,20.4,3785604771,141,93.2,3785604775,213,6.0,,,,,,,8q7yvvg7c3uth4j25m162qq5l,S. Altunkulak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461011367,299,1,2,48,28,9s9jvki6htleffykj88qcpwpy,0,27.1,93.2,2022-09-17T13:35:58.818Z,2022-09-17T13:36:00Z,3785604927,168,,3785604933,141,85.7,3785604931,140,32.4,3785604929,56,Back,3785604935,212,7.5,3785604939,213,5.5,3785604925,3,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461011577,535,4,2,48,35,ad9ip2f3tijbv4nqaayyqqkee,1,69.6,13.4,2022-09-17T13:36:05.157Z,2022-09-17T13:36:13Z,3785606001,56,Right,3785606003,152,,3785606005,286,,3785605997,13,,3785605999,295,,3785606059,233,300,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461011533,300,4,2,48,35,9s9jvki6htleffykj88qcpwpy,0,30.4,86.6,2022-09-17T13:36:05.158Z,2022-09-17T13:36:13Z,3785606463,233,535,3785605769,152,,3785605773,285,,3785605761,13,,3785605765,56,Back,3785606367,295,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461012535,536,1,2,49,20,ad9ip2f3tijbv4nqaayyqqkee,0,66,6.4,2022-09-17T13:36:51.093Z,2022-09-17T13:36:59Z,3785611445,233,301,3785610933,155,,3785610931,5,,3785610947,1,,3785610935,152,,3785610929,2,,3785610943,212,38.4,3785610941,141,49.9,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,3785610945,213,0.9,3785610937,56,Center,,3785610939,140,89.3,,,,,,,,,,,,,,,,,,,,
2461012621,301,41,2,49,25,9s9jvki6htleffykj88qcpwpy,1,6.9,47.2,2022-09-17T13:36:56.065Z,2022-09-17T13:36:59Z,3785611347,212,26.5,3785611349,213,4.9,3785611485,233,536,3785611345,141,9.2,3785611343,140,12.3,,,,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461012757,537,1,2,49,29,ad9ip2f3tijbv4nqaayyqqkee,1,84.4,93,2022-09-17T13:36:59.813Z,2022-09-17T13:37:04Z,3785612027,140,68.9,3785612033,213,3.5,3785612031,212,17.7,3785612029,141,82.7,3785612025,56,Left,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461012775,538,1,2,49,34,ad9ip2f3tijbv4nqaayyqqkee,1,68.9,81.1,2022-09-17T13:37:04.165Z,2022-09-17T13:37:05Z,3785612137,56,Center,3785612145,213,3.3,3785612143,212,12.2,3785612141,141,78.1,3785612139,140,57.4,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461012811,539,1,2,49,35,ad9ip2f3tijbv4nqaayyqqkee,1,57.4,78.1,2022-09-17T13:37:05.398Z,2022-09-17T13:37:07Z,3785612335,140,58.8,3785612333,56,Center,3785612337,141,49.6,3785612341,213,4.8,3785612339,212,19.4,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461012851,540,1,2,49,36,ad9ip2f3tijbv4nqaayyqqkee,1,63.3,46.4,2022-09-17T13:37:06.979Z,2022-09-17T13:37:09Z,3785612537,212,16.5,3785612541,213,3.0,3785612535,141,49.1,3785612533,140,47.7,3785612531,56,Back,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461012933,541,1,2,49,38,ad9ip2f3tijbv4nqaayyqqkee,1,47.7,49.1,2022-09-17T13:37:09.030Z,2022-09-17T13:37:14Z,3785612973,56,Center,3785612975,140,57.1,3785612977,141,73.2,3785612981,213,1.0,3785612979,212,19.1,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461012961,542,1,2,49,44,ad9ip2f3tijbv4nqaayyqqkee,1,64.2,57.3,2022-09-17T13:37:14.389Z,2022-09-17T13:37:15Z,3785613127,56,Center,3785613131,141,67.5,3785613133,212,7.8,3785613129,140,60.8,3785613135,213,2.0,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461012983,543,1,2,49,45,ad9ip2f3tijbv4nqaayyqqkee,1,64.9,76.4,2022-09-17T13:37:15.765Z,2022-09-17T13:37:17Z,3785613321,141,77.2,3785613323,212,9.9,3785613325,213,3.1,3785613315,140,55.5,3785613311,56,Center,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013039,544,1,2,49,46,ad9ip2f3tijbv4nqaayyqqkee,1,55.5,76.6,2022-09-17T13:37:16.838Z,2022-09-17T13:37:58Z,3785613615,141,92.6,3785613613,140,65.7,3785613611,56,Left,3785617377,210,16,3785613619,213,0.8,3785617379,22,,3785613617,212,15.3,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2461013123,545,16,2,49,54,ad9ip2f3tijbv4nqaayyqqkee,1,71.9,89.1,2022-09-17T13:37:24.903Z,2022-09-17T13:37:58Z,3785617447,136,,3785617429,79,,3785617431,29,,3785614063,68,,3785617437,102,50.0,3785617441,215,,3785614397,375,49:52.371,3785617439,103,20.3,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,3785614389,72,,3785617433,55,544,,3785614065,56,Left,3785614393,374,2022-09-17 14:37:22.520,3785614061,22,,3785617455,231,3785617451,230,98.2,,,,,,,52.5,,
2461013949,302,1,2,50,34,9s9jvki6htleffykj88qcpwpy,1,49.9,50.1,2022-09-17T13:38:04.881Z,2022-09-17T13:51:05Z,3785618397,279,G,3785618389,140,43.5,3785618395,213,3.2,3785618387,56,Back,3785618393,212,6.7,3785618391,141,49.9,,,,,,,56n1erg5gb7fq7ab8hz42bug9,A. Lamontagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461013997,303,1,2,50,38,9s9jvki6htleffykj88qcpwpy,1,48.3,56.3,2022-09-17T13:38:08.400Z,2022-09-17T13:38:10Z,3785618653,213,1.7,3785618647,212,22.6,3785618635,56,Back,3785618643,141,89.0,3785618639,140,44.6,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014087,304,1,2,50,40,9s9jvki6htleffykj88qcpwpy,1,44.6,89,2022-09-17T13:38:10.257Z,2022-09-17T13:38:15Z,3785619047,141,83.9,3785619045,140,27.8,3785619043,56,Back,3785619049,212,18.0,3785619051,213,3.3,,,,,,,,,,8q7yvvg7c3uth4j25m162qq5l,S. Altunkulak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014111,305,1,2,50,44,9s9jvki6htleffykj88qcpwpy,0,26,88,2022-09-17T13:38:14.898Z,2022-09-17T13:38:16Z,3785619185,1,,3785619183,213,0.3,3785619173,140,60.5,3785619171,56,Left,3785619175,141,100.0,3785619177,212,37.5,3785619169,155,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014119,306,5,2,50,45,9s9jvki6htleffykj88qcpwpy,0,61.6,102,2022-09-17T13:38:16.038Z,2022-09-17T13:38:18Z,3785619209,347,,3785619207,56,Left,3785619433,233,546,,,,,,,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014149,546,5,2,50,45,ad9ip2f3tijbv4nqaayyqqkee,1,38.4,-2,2022-09-17T13:38:16.038Z,2022-09-17T13:46:49Z,3785619353,347,,3785619383,233,306,3785619351,56,Back,,,,,,,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014249,547,1,2,50,50,ad9ip2f3tijbv4nqaayyqqkee,1,37.3,0,2022-09-17T13:38:20.896Z,2022-09-17T13:38:24Z,3785619923,107,,3785619925,56,Back,3785619927,140,34.7,3785619931,212,17.1,3785619933,213,1.7,3785619929,141,22.8,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014273,548,1,2,50,54,ad9ip2f3tijbv4nqaayyqqkee,1,34.8,24.4,2022-09-17T13:38:24.206Z,2022-09-17T13:38:26Z,3785620043,213,1.5,3785620039,212,21.4,3785620035,141,55.8,3785620031,140,36.5,3785620027,56,Back,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014307,549,1,2,50,56,ad9ip2f3tijbv4nqaayyqqkee,0,44.5,53.9,2022-09-17T13:38:26.165Z,2022-09-17T13:38:28Z,3785620189,213,6.0,3785620187,212,31.1,3785620185,141,39.8,3785620183,140,72.7,3785620179,155,,3785620181,56,Center,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014353,307,1,2,50,59,9s9jvki6htleffykj88qcpwpy,0,24.3,59.4,2022-09-17T13:38:30.081Z,2022-09-17T13:38:31Z,3785620457,213,5.8,3785620455,212,25.7,3785620451,140,46.3,3785620453,141,42.8,3785620447,3,,3785620449,56,Back,,,,,,,9mq9unf2aecualxxm9gvnppl,S. Guellati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014427,550,1,2,51,2,ad9ip2f3tijbv4nqaayyqqkee,1,57.5,57.2,2022-09-17T13:38:32.890Z,2022-09-17T13:38:34Z,3785620861,213,3.0,3785620847,56,Back,3785620851,140,46.6,3785620857,212,11.6,3785620855,141,59.9,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014491,551,1,2,51,4,ad9ip2f3tijbv4nqaayyqqkee,1,46.6,59.9,2022-09-17T13:38:34.485Z,2022-09-17T13:38:37Z,3785621201,56,Left,3785621203,140,57.9,3785621205,141,88.0,3785621211,213,1.0,3785621207,212,22.5,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014521,552,1,2,51,6,ad9ip2f3tijbv4nqaayyqqkee,1,58.7,89.6,2022-09-17T13:38:37.141Z,2022-09-17T13:38:38Z,3785621371,212,16.4,3785621375,213,5.6,3785621369,141,73.8,3785621365,56,Center,3785621367,140,70.5,,,,,,,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014567,553,1,2,51,8,ad9ip2f3tijbv4nqaayyqqkee,1,70.5,73.8,2022-09-17T13:38:38.709Z,2022-09-17T13:38:40Z,3785621569,140,68.4,3785621567,56,Center,3785621575,213,3.8,3785621571,141,71.4,3785621573,212,2.7,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014599,554,1,2,51,9,ad9ip2f3tijbv4nqaayyqqkee,1,68.4,71.4,2022-09-17T13:38:40.021Z,2022-09-17T13:38:41Z,3785621733,141,63.4,3785621731,140,73.0,3785621729,56,Center,3785621737,213,5.4,3785621735,212,7.3,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014651,555,2,2,51,11,ad9ip2f3tijbv4nqaayyqqkee,1,72.2,65.7,2022-09-17T13:38:41.589Z,2022-09-17T13:38:44Z,3785622047,7,7add1fkvvxb1v573fobgh1ryt,3785622059,141,71.7,3785622055,140,85.6,3785622051,56,Center,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461014701,308,55,2,51,11,9s9jvki6htleffykj88qcpwpy,1,13.8,25.5,2022-09-17T13:38:41.590Z,2022-09-17T13:46:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5es3kc7x38rotmzzcs46kb3hm,É. Sévenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461015397,309,1,2,51,54,9s9jvki6htleffykj88qcpwpy,0,13.8,25.5,2022-09-17T13:39:24.226Z,2022-09-17T13:39:26Z,3785625923,241,,3785625921,157,,3785625925,56,Center,3785626061,189,,3785625927,140,67.5,3785625933,213,0.2,3785625931,212,57.6,3785625935,1,,dtl2shnzdg739pkag6fplb42y,M. Sieber,3785625929,141,43.0,3785625919,5,,,,,,,,,,,,,,,,,,,,,,,,,
2461015431,556,49,2,51,56,ad9ip2f3tijbv4nqaayyqqkee,1,43.1,61.8,2022-09-17T13:39:26.358Z,2022-09-17T13:39:26Z,,,,,,,,,,,,,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461015479,557,1,2,51,56,ad9ip2f3tijbv4nqaayyqqkee,1,43.1,61.8,2022-09-17T13:39:26.629Z,2022-09-17T13:39:28Z,3785626353,56,Center,3785626355,140,63.0,3785626357,141,69.7,3785626365,213,0.3,3785626361,212,21.6,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461015489,558,61,2,51,58,ad9ip2f3tijbv4nqaayyqqkee,0,63,69.7,2022-09-17T13:39:28.630Z,2022-09-17T13:39:29Z,3785626401,56,Center,,,,,,,,,,,,,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
