id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,keyPass,qualifier/14/value
2490112087,445,1,2,51,22,drnln5nhp7dqype6j3upkoiqp,0,35.6,79.1,2022-12-10T14:42:51.147Z,2022-12-10T14:42:52Z,3939493131,140,38.0,3939493135,212,2.7,3939493129,56,Back,3939493133,141,77.6,3939493137,213,5.9,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112145,446,1,2,51,26,drnln5nhp7dqype6j3upkoiqp,1,45.6,48.2,2022-12-10T14:42:55.770Z,2022-12-10T14:42:57Z,3939493427,212,20.9,3939493423,140,29.8,3939493425,141,29.5,3939493421,56,Back,3939493431,213,3.8,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112201,447,1,2,51,28,drnln5nhp7dqype6j3upkoiqp,1,29.4,26.8,2022-12-10T14:42:57.435Z,2022-12-10T14:43:05Z,3939493815,140,34.1,3939493817,141,4.7,3939493813,56,Back,3939493819,212,15.8,3939493821,213,5.0,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112205,448,1,2,51,36,drnln5nhp7dqype6j3upkoiqp,1,34.1,4.7,2022-12-10T14:43:05.531Z,2022-12-10T14:43:06Z,3939493841,56,Back,3939493853,213,1.1,3939493851,212,17.4,3939493847,141,27.1,3939493843,140,42.1,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112211,449,1,2,51,37,drnln5nhp7dqype6j3upkoiqp,1,42.1,27.1,2022-12-10T14:43:06.331Z,2022-12-10T14:43:07Z,3939493875,212,16.1,3939493869,56,Back,3939493871,140,45.6,3939493873,141,50.1,3939493877,213,1.3,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112229,450,1,2,51,37,drnln5nhp7dqype6j3upkoiqp,1,45.6,50.1,2022-12-10T14:43:06.891Z,2022-12-10T14:43:08Z,3939493975,140,44.4,3939493981,213,1.6,3939493979,212,17.4,3939493973,56,Back,3939493977,141,75.6,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112261,451,1,2,51,39,drnln5nhp7dqype6j3upkoiqp,1,44.4,75.6,2022-12-10T14:43:08.347Z,2022-12-10T14:43:11Z,3939494139,213,3.5,3939494133,140,26.7,3939494137,212,19.6,3939494131,56,Back,3939494135,141,66.3,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112275,452,1,2,51,41,drnln5nhp7dqype6j3upkoiqp,1,29.5,67.2,2022-12-10T14:43:11.067Z,2022-12-10T14:43:12Z,3939494219,213,4.7,3939494217,212,14.8,3939494213,140,29.1,3939494211,56,Back,3939494215,141,45.4,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112293,453,1,2,51,42,drnln5nhp7dqype6j3upkoiqp,1,29.1,45.4,2022-12-10T14:43:12.059Z,2022-12-10T14:43:16Z,3939494317,141,16.5,3939494313,56,Back,3939494321,213,4.9,3939494319,212,20.1,3939494315,140,33.3,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112307,454,1,2,51,47,drnln5nhp7dqype6j3upkoiqp,1,38.5,7.7,2022-12-10T14:43:16.362Z,2022-12-10T14:43:19Z,3939494399,140,32.6,3939494401,141,28.0,3939494405,213,2.0,3939494403,212,15.1,3939494397,56,Back,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112317,455,1,2,51,49,drnln5nhp7dqype6j3upkoiqp,1,31.5,26.7,2022-12-10T14:43:18.923Z,2022-12-10T14:43:20Z,3939494449,140,32.4,3939494455,212,12.2,3939494447,56,Back,3939494451,141,8.8,3939494459,213,4.8,,,,,,,,,,7gisthugglsa8l3wah7gw2klx,H. Mansuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112323,456,1,2,51,51,drnln5nhp7dqype6j3upkoiqp,0,32.3,8.8,2022-12-10T14:43:20.810Z,2022-12-10T14:43:21Z,3939494485,56,Back,3939494491,212,5.3,3939494487,140,37.2,3939494493,213,6.0,3939494489,141,6.8,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112343,464,61,2,51,54,9s9jvki6htleffykj88qcpwpy,1,61.6,98.4,2022-12-10T14:43:23.235Z,2022-12-10T14:43:23Z,3939494595,56,Left,,,,,,,,,,,,,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112335,457,5,2,51,55,drnln5nhp7dqype6j3upkoiqp,1,34.2,-1.5,2022-12-10T14:43:24.250Z,2022-12-10T14:46:01Z,3939494559,56,Back,3939494615,233,465,3939494563,347,,,,,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112347,465,5,2,51,55,9s9jvki6htleffykj88qcpwpy,0,65.8,101.5,2022-12-10T14:43:24.250Z,2022-12-10T14:43:25Z,3939494607,347,,3939494623,233,457,3939494601,56,Left,,,,,,,,,,,,,,,,5orsug2d4b7zzjat6eh9ks2qd,C. Bornes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112473,458,1,2,52,10,drnln5nhp7dqype6j3upkoiqp,1,31.5,0,2022-12-10T14:43:39.883Z,2022-12-10T14:43:43Z,3939495331,212,8.5,3939495325,56,Back,3939495329,141,2.0,3939495323,107,,3939495327,140,39.3,3939495333,213,0.3,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112477,459,50,2,52,14,drnln5nhp7dqype6j3upkoiqp,1,40.6,4.2,2022-12-10T14:43:43.692Z,2022-12-10T14:43:46Z,3939495347,56,Back,3939495349,286,,3939495435,233,466,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112491,466,7,2,52,14,9s9jvki6htleffykj88qcpwpy,1,59.4,95.8,2022-12-10T14:43:43.693Z,2022-12-10T14:43:45Z,3939495389,285,,3939495387,56,Left,3939495431,233,459,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112495,467,49,2,52,16,9s9jvki6htleffykj88qcpwpy,1,60.6,96.5,2022-12-10T14:43:45.226Z,2022-12-10T14:43:45Z,,,,,,,,,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112517,468,61,2,52,19,9s9jvki6htleffykj88qcpwpy,0,64.6,96.8,2022-12-10T14:43:48.665Z,2022-12-10T14:43:49Z,3939495527,56,Left,,,,,,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112521,460,49,2,52,20,drnln5nhp7dqype6j3upkoiqp,1,30.5,21.3,2022-12-10T14:43:49.292Z,2022-12-10T14:43:49Z,,,,,,,,,,,,,,,,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112555,461,1,2,52,20,drnln5nhp7dqype6j3upkoiqp,1,30.5,21.3,2022-12-10T14:43:49.546Z,2022-12-10T14:43:55Z,3939495709,140,34.5,3939495711,141,35.2,3939495715,213,1.2,3939495713,212,10.3,3939495707,56,Back,,,,,,,,,,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112577,462,1,2,52,25,drnln5nhp7dqype6j3upkoiqp,1,60.4,63.9,2022-12-10T14:43:54.874Z,2022-12-10T14:44:00Z,3939495863,141,88.4,3939495869,1,,3939495865,212,32.7,3939495861,140,87.2,3939495867,213,0.5,3939495859,56,Left,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112591,463,1,2,52,30,drnln5nhp7dqype6j3upkoiqp,0,87.2,88.4,2022-12-10T14:43:59.883Z,2022-12-10T14:44:03Z,3939495933,155,,3939495941,212,27.3,3939495939,141,51.2,3939495935,56,Center,3939495931,2,,3939495943,213,5.1,3939495937,140,96.9,3939495969,233,469,7alrgsdv6ycykqgigqizax39x,M. Léger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112599,469,11,2,52,33,9s9jvki6htleffykj88qcpwpy,1,3.2,44.6,2022-12-10T14:44:03.017Z,2022-12-10T14:44:03Z,3939495967,88,,3939495965,56,Back,3939495973,233,463,,,,,,,,,,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112625,470,1,2,52,35,9s9jvki6htleffykj88qcpwpy,1,12.4,48.1,2022-12-10T14:44:04.922Z,2022-12-10T14:44:07Z,3939496097,141,76.4,3939496091,123,,3939496101,213,1.0,3939496095,140,23.7,3939496099,212,22.6,3939496093,56,Back,,,,,,,dtl2shnzdg739pkag6fplb42y,M. Sieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112627,471,1,2,52,38,9s9jvki6htleffykj88qcpwpy,0,23.7,76.4,2022-12-10T14:44:07.370Z,2022-12-10T14:44:08Z,3939496117,56,Back,3939496125,213,6.1,3939496119,140,32.3,3939496121,141,73.3,3939496123,212,9.3,,,,,,,,,,1nyb823fkrzfuu4wczhgog7ah,L. Sureau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112631,464,8,2,52,39,drnln5nhp7dqype6j3upkoiqp,1,64.4,21.9,2022-12-10T14:44:08.923Z,2022-12-10T14:44:09Z,3939496139,56,Center,,,,,,,,,,,,,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112643,465,49,2,52,41,drnln5nhp7dqype6j3upkoiqp,1,68.1,26.5,2022-12-10T14:44:10.587Z,2022-12-10T14:44:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112649,466,61,2,52,42,drnln5nhp7dqype6j3upkoiqp,0,69.4,30.6,2022-12-10T14:44:11.963Z,2022-12-10T14:44:12Z,3939496211,56,Center,,,,,,,,,,,,,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112697,472,1,2,52,44,9s9jvki6htleffykj88qcpwpy,1,22.7,73.6,2022-12-10T14:44:13.595Z,2022-12-10T14:44:19Z,3939496475,141,75.1,3939496469,157,,3939496471,56,Back,3939496477,212,22.6,3939496473,140,44.2,3939496481,1,,3939496479,213,0.0,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112699,473,49,2,52,50,9s9jvki6htleffykj88qcpwpy,1,51.1,70.8,2022-12-10T14:44:19.708Z,2022-12-10T14:44:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ewogcy2itdu7e8vujgkitc0h6,I. Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112709,467,45,2,52,51,drnln5nhp7dqype6j3upkoiqp,0,36.8,37.8,2022-12-10T14:44:20.346Z,2022-12-10T14:44:25Z,3939496533,285,,3939496687,233,474,3939496531,56,Back,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112737,474,3,2,52,51,9s9jvki6htleffykj88qcpwpy,1,63.2,62.2,2022-12-10T14:44:20.346Z,2022-12-10T14:44:42Z,3939496681,286,,3939496679,56,Center,3939496683,233,467,,,,,,,,,,,,,,,,ewogcy2itdu7e8vujgkitc0h6,I. Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112749,475,1,2,52,55,9s9jvki6htleffykj88qcpwpy,1,74.8,35.8,2022-12-10T14:44:24.489Z,2022-12-10T14:44:44Z,3939496733,141,17.6,3939496741,213,4.3,3939496739,212,13.2,3939496729,56,Right,3939496731,140,70.3,,,,,,,,,,ewogcy2itdu7e8vujgkitc0h6,I. Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112779,476,1,2,52,57,9s9jvki6htleffykj88qcpwpy,1,71.2,15.3,2022-12-10T14:44:26.489Z,2022-12-10T14:44:30Z,3939496887,140,91.8,3939496893,213,0.1,3939496889,141,19.5,3939496885,56,Right,3939496891,212,21.8,,,,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112783,477,50,2,53,0,9s9jvki6htleffykj88qcpwpy,1,94.4,15.9,2022-12-10T14:44:29.930Z,2022-12-10T14:44:35Z,3939497117,233,468,3939496903,56,Right,3939496905,286,,,,,,,,,,,,,,,,,ewogcy2itdu7e8vujgkitc0h6,I. Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112821,468,7,2,53,0,drnln5nhp7dqype6j3upkoiqp,1,5.6,84.1,2022-12-10T14:44:29.931Z,2022-12-10T14:44:34Z,3939497083,167,,3939497087,56,Back,3939497105,233,477,3939497091,285,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112829,469,6,2,53,5,drnln5nhp7dqype6j3upkoiqp,0,6.4,89.6,2022-12-10T14:44:34.298Z,2022-12-10T14:46:49Z,3939497129,56,Back,3939497911,233,478,3939497131,73,,,,,,,,,,,,,,,,,24w5egwdnqme3z091t0e71c2y,M. Revelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490112837,478,6,2,53,5,9s9jvki6htleffykj88qcpwpy,1,93.6,10.4,2022-12-10T14:44:34.298Z,2022-12-10T14:48:04Z,3939501595,73,,3939497187,56,Right,3939501639,233,469,,,,,,,,,,,,,,,,ewogcy2itdu7e8vujgkitc0h6,I. Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113057,479,1,2,53,38,9s9jvki6htleffykj88qcpwpy,1,99.5,0.7,2022-12-10T14:45:07.242Z,2022-12-10T14:47:20Z,3939499203,25,,3939498569,140,95.8,3939498561,6,,3939498571,141,51.0,3939498563,155,,3939498577,1,,3939499201,154,,3939499199,210,16,50k8dmb17hvqbq37ae3p90aju,S. Champagnac,3939498565,224,1,3939498575,213,1.7,3939498567,56,Center,3939498573,212,3939498559,2,,,,,,,,,,,,,,,,,34.4,,,
2490113083,480,44,2,53,39,9s9jvki6htleffykj88qcpwpy,1,94.9,52.2,2022-12-10T14:45:08.625Z,2022-12-10T14:46:55Z,3939498817,233,470,3939498747,56,Center,3939498749,286,,,,,,,,,,,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113063,470,44,2,53,39,drnln5nhp7dqype6j3upkoiqp,0,5.1,47.8,2022-12-10T14:45:08.626Z,2022-12-10T14:46:56Z,3939498837,233,480,3939498607,285,,3939498605,56,Back,,,,,,,,,,,,,,,,eafhhlki76tgbbrwgeof4spyi,E. Jézéquel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113093,481,16,2,53,40,9s9jvki6htleffykj88qcpwpy,1,96,56.3,2022-12-10T14:45:09.498Z,2022-12-10T14:47:21Z,3939499229,103,27.2,3939498923,374,2022-12-10 14:45:09.138,3939499223,55,479,3939498785,56,Center,3939502683,61,,3939499737,77,,3939499233,230,98.9,3939498915,25,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,3939499235,231,,3939499219,29,,3939499221,154,,3939498927,375,3939499231,214,3939498921,328,,3939498917,15,3939499227,102,54.1,,,,,,,,53.6,53:40.040,,,
2490113341,471,1,2,54,34,drnln5nhp7dqype6j3upkoiqp,1,50.2,49.9,2022-12-10T14:46:03.419Z,2022-12-10T14:46:05Z,3939500229,279,G,3939500223,141,25.6,3939500221,140,34.1,3939500225,212,23.6,3939500227,213,3.9,3939500219,56,Back,3939500249,189,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113371,472,1,2,54,37,drnln5nhp7dqype6j3upkoiqp,1,29.9,15.3,2022-12-10T14:46:06.587Z,2022-12-10T14:46:07Z,3939500385,141,3.4,3939500381,56,Back,3939500383,140,39.1,3939500389,213,5.6,3939500387,212,12.6,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113401,473,1,2,54,38,drnln5nhp7dqype6j3upkoiqp,1,39.1,3.4,2022-12-10T14:46:07.739Z,2022-12-10T14:46:11Z,3939500531,212,11.7,3939500525,56,Back,3939500529,141,4.3,3939500533,213,3.1,3939500527,140,28.0,,,,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113407,474,1,2,54,42,drnln5nhp7dqype6j3upkoiqp,1,28,4.3,2022-12-10T14:46:11.356Z,2022-12-10T14:46:13Z,3939500563,212,38.7,3939500561,141,23.6,3939500557,56,Center,3939500565,213,0.3,3939500555,155,,3939500567,1,,3939500559,140,62.7,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113413,475,44,2,54,43,drnln5nhp7dqype6j3upkoiqp,1,61.8,26.8,2022-12-10T14:46:13.002Z,2022-12-10T14:46:14Z,3939500593,286,,3939500595,233,482,3939500591,56,Center,,,,,,,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113409,482,44,2,54,43,9s9jvki6htleffykj88qcpwpy,0,38.2,73.2,2022-12-10T14:46:13.003Z,2022-12-10T14:46:15Z,3939500571,56,Back,3939500573,285,,3939500601,233,475,,,,,,,,,,,,,,,,8ra0s724ht9u3luvku2ytnrze,F. Bogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113435,476,1,2,54,44,drnln5nhp7dqype6j3upkoiqp,0,61,25.9,2022-12-10T14:46:13.836Z,2022-12-10T14:46:16Z,3939500721,56,Back,3939500725,141,35.2,3939500729,213,2.8,3939500723,140,42.6,3939500727,212,20.3,,,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113433,483,61,2,54,46,9s9jvki6htleffykj88qcpwpy,0,54.9,67.2,2022-12-10T14:46:16.074Z,2022-12-10T14:46:16Z,3939500699,56,Center,,,,,,,,,,,,,,,,,,,,,,2cp4j91pqwjvy7as74ckhc4wl,L. Cance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113451,477,1,2,54,50,drnln5nhp7dqype6j3upkoiqp,0,55.5,27.1,2022-12-10T14:46:19.243Z,2022-12-10T14:46:20Z,3939500791,141,33.3,3939500785,155,,3939500795,213,0.3,3939500789,140,66.5,3939500793,212,12.3,3939500787,56,Center,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113455,484,8,2,54,51,9s9jvki6htleffykj88qcpwpy,1,33.7,68.2,2022-12-10T14:46:20.314Z,2022-12-10T14:46:20Z,3939500823,56,Back,3939500847,15,,,,,,,,,,,,,,,,,,,,1nyb823fkrzfuu4wczhgog7ah,L. Sureau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113475,485,50,2,54,55,9s9jvki6htleffykj88qcpwpy,1,54.4,93.8,2022-12-10T14:46:24.985Z,2022-12-10T14:46:42Z,3939501481,233,478,3939500953,56,Left,3939501471,286,,,,,,,,,,,,,,,,,2avvvwtcdl6hmzxei5qhjo4ph,S. Barbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113489,478,7,2,54,55,drnln5nhp7dqype6j3upkoiqp,1,45.6,6.2,2022-12-10T14:46:24.986Z,2022-12-10T14:46:42Z,3939501027,56,Back,3939501029,285,,3939501477,233,485,,,,,,,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113509,479,1,2,54,58,drnln5nhp7dqype6j3upkoiqp,1,46.6,4.3,2022-12-10T14:46:27.290Z,2022-12-10T14:46:30Z,3939501135,212,19.6,3939501131,140,60.5,3939501133,141,23.6,3939501137,213,0.7,3939501129,56,Center,,,,,,,,,,1eo54huy053pgofiws2n36s16,N. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113525,480,43,2,55,0,drnln5nhp7dqype6j3upkoiqp,1,0,0,2022-12-10T14:46:29.979Z,2022-12-10T14:46:51Z,3939501705,144,1,3939501195,56,Right,3939501203,213,4.9,3939501201,212,12.6,3939501199,141,5.5,3939501197,140,62.9,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113529,481,43,2,55,2,drnln5nhp7dqype6j3upkoiqp,1,0,0,2022-12-10T14:46:31.450Z,2022-12-10T14:46:48Z,3939501217,140,65.0,3939501221,212,2.3,3939501219,141,4.7,3939501223,213,6.0,3939501215,56,Right,3939501625,144,1,,,,,,,2k7qjez21ghq91378ecc585w5,L. Teinturier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113547,482,43,2,55,5,drnln5nhp7dqype6j3upkoiqp,1,0,0,2022-12-10T14:46:34.923Z,2022-12-10T14:46:49Z,3939501643,144,5,3939501617,233,487,3939501311,347,0,3939501309,56,Right,,,,,,,,,,,,,5d6w6h4s9rfioy07y1rqrmgyy,G. Kazadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113625,483,4,2,55,6,drnln5nhp7dqype6j3upkoiqp,1,62.1,15,2022-12-10T14:46:35.254Z,2022-12-10T14:47:59Z,3939501757,265,,3939501755,152,,3939501749,13,,3939503921,233,486,3939501753,56,Right,3939501759,286,,,,,,,,5vvgnuyaxp4x7hvzmgkku3pm2,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113549,486,4,2,55,6,9s9jvki6htleffykj88qcpwpy,0,37.9,85,2022-12-10T14:46:35.255Z,2022-12-10T14:47:59Z,3939501713,285,,3939501313,56,Back,3939503925,233,483,3939501709,152,,3939501711,265,,3939501707,13,,,,,,,,1nyb823fkrzfuu4wczhgog7ah,L. Sureau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113557,487,43,2,55,8,9s9jvki6htleffykj88qcpwpy,1,0,0,2022-12-10T14:46:37.210Z,2022-12-10T14:46:54Z,3939501333,56,Back,3939501335,347,0,3939501769,144,5,,,,,,,,,,,,,,,,1nyb823fkrzfuu4wczhgog7ah,L. Sureau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113687,484,1,2,55,31,drnln5nhp7dqype6j3upkoiqp,0,59.6,19.7,2022-12-10T14:47:00.331Z,2022-12-10T14:47:03Z,3939502083,196,,3939502093,212,56.0,3939502089,140,88.9,3939502085,152,,3939502095,213,1.0,3939502091,141,88.6,3939502081,155,,3939502087,56,Left,jbxmumw5e6sad0zo1hljqnl5,S. Cambot,3939502097,1,,3939502079,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113689,488,49,2,55,34,9s9jvki6htleffykj88qcpwpy,1,10.4,12.9,2022-12-10T14:47:03.450Z,2022-12-10T14:47:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113699,489,1,2,55,34,9s9jvki6htleffykj88qcpwpy,0,10.4,12.9,2022-12-10T14:47:03.609Z,2022-12-10T14:47:04Z,3939502157,213,0.1,3939502153,141,16.2,3939502149,56,Back,3939502155,212,18.7,3939502151,140,28.1,,,,,,,,,,dhmjb5r24tlk47urk93o5kj1m,M. Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113713,485,49,2,55,36,drnln5nhp7dqype6j3upkoiqp,1,73.5,96.8,2022-12-10T14:47:06.068Z,2022-12-10T14:47:26Z,,,,,,,,,,,,,,,,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113719,486,1,2,55,37,drnln5nhp7dqype6j3upkoiqp,0,72.8,96.8,2022-12-10T14:47:06.514Z,2022-12-10T14:47:27Z,3939502273,212,7.8,3939502269,140,79.4,3939502275,213,0.5,3939502271,141,100.0,3939502267,56,Left,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490113725,487,5,2,55,38,drnln5nhp7dqype6j3upkoiqp,0,77.5,101.6,2022-12-10T14:47:07.498Z,2022-12-10T14:48:00Z,3939502301,56,Left,3939502323,233,490,3939502303,347,,,,,,,,,,,,,,,,,85cmw667ykiku1pzcj07jreg9,S. Daoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
