id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value
2543568331,180,1,1,22,0,ac8jow4mdkvnsv5s0och4qqm,1,48.6,16.5,2023-05-04T17:22:55.483Z,2023-05-04T17:23:01Z,4250165879,140,64.7,4250165883,212,17.8,4250165881,141,8.2,4250165877,56,Right,4250165885,213,6.0,,,,,,,,,,48ffxxjaqagvfy72i4qvuvdnt,N. Vasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568335,181,61,1,22,5,ac8jow4mdkvnsv5s0och4qqm,1,65.6,9.1,2023-05-04T17:23:00.907Z,2023-05-04T17:23:58Z,4250165893,56,Right,,,,,,,,,,,,,,,,,,,,,,4w4fnup47fnga68td9bu83sut,L. Fritzson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568345,182,1,1,22,6,ac8jow4mdkvnsv5s0och4qqm,0,75,15,2023-05-04T17:23:01.380Z,2023-05-04T17:34:12Z,4250165931,140,79.4,4250165929,56,Center,4250165933,141,35.1,4250165937,213,1.2,4250165935,212,14.4,,,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568347,228,1,1,22,7,durq4oppf7c08tnbzrlebt0uz,1,21.5,64,2023-05-04T17:23:02.242Z,2023-05-05T17:35:44Z,4250165949,212,3.7,4250165951,213,0.5,4250165945,140,24.6,4250165947,141,66.7,4250165943,56,Back,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568353,229,49,1,22,8,durq4oppf7c08tnbzrlebt0uz,1,24.6,66.7,2023-05-04T17:23:03.524Z,2023-05-04T17:23:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568367,230,1,1,22,8,durq4oppf7c08tnbzrlebt0uz,1,24.6,66.7,2023-05-04T17:23:03.535Z,2023-05-04T17:23:05Z,4250166073,213,5.0,4250166069,141,57.3,4250166065,56,Back,4250166071,212,6.6,4250166067,140,26.3,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568383,231,1,1,22,9,durq4oppf7c08tnbzrlebt0uz,1,26.6,54.3,2023-05-04T17:23:04.668Z,2023-05-04T17:23:06Z,4250166147,212,11.0,4250166143,140,18.7,4250166145,141,43.7,4250166149,213,3.9,4250166141,56,Back,,,,,,,,,,1olk78ihxbzyq1kxcgdp78woa,C. Vindehall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568395,232,1,1,22,11,durq4oppf7c08tnbzrlebt0uz,0,18.4,43.7,2023-05-04T17:23:06.780Z,2023-05-05T17:35:57Z,4252122197,157,,4250166189,56,Center,4250166199,1,,4250166195,212,45.3,4250166197,213,6.2,4250166193,141,38.9,4250166191,140,61.4,,,,2s011oynto4q5ta4nwws4spn9,Netinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568407,183,1,1,22,14,ac8jow4mdkvnsv5s0och4qqm,1,34.3,56.7,2023-05-04T17:23:09.772Z,2023-05-04T17:23:12Z,4250166273,213,5.7,4250166265,56,Center,4250166269,141,37.9,4250166271,212,24.9,4250166263,3,,4250166267,140,54.6,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568409,184,49,1,22,17,ac8jow4mdkvnsv5s0och4qqm,1,54.6,37.9,2023-05-04T17:23:12.331Z,2023-05-04T17:23:12Z,,,,,,,,,,,,,,,,,,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568471,186,1,1,22,21,ac8jow4mdkvnsv5s0och4qqm,1,61.8,25.3,2023-05-04T17:23:16.843Z,2023-05-04T17:23:22Z,4250166571,212,21.4,4250166567,140,77.8,4250166573,213,5.6,4250166569,141,5.9,4250166565,56,Right,,,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568503,187,1,1,22,27,ac8jow4mdkvnsv5s0och4qqm,1,74.9,27.4,2023-05-04T17:23:22.780Z,2023-05-04T17:23:27Z,4250166713,212,5.4,4250166709,140,71.0,4250166715,213,3.9,4250166707,56,Center,4250166711,141,22.2,,,,,,,,,,9vyizhfym4y8vc07xrvba7skq,O. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568533,188,1,1,22,31,ac8jow4mdkvnsv5s0och4qqm,1,88.9,18.9,2023-05-04T17:23:27.035Z,2023-05-04T17:23:30Z,4250166871,56,Right,4250166879,213,4.6,4250166877,212,3.9,4250166875,141,13.2,4250166873,140,88.4,,,,,,,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568549,189,1,1,22,34,ac8jow4mdkvnsv5s0och4qqm,1,86.1,13.2,2023-05-04T17:23:29.899Z,2023-05-04T17:23:33Z,4250166961,213,2.5,4250166953,56,Center,4250166957,141,22.1,4250166955,140,78.9,4250166959,212,9.7,,,,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568559,190,1,1,22,37,ac8jow4mdkvnsv5s0och4qqm,0,84,21.8,2023-05-04T17:23:32.844Z,2023-05-05T17:36:15Z,4250166999,155,,4252122983,224,,4250167001,56,Center,4250167009,213,1.3,4250167005,141,42.1,4252122985,20,,4250166997,2,,4250167007,212,14.2,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,4250167003,140,,,,,,,,87.2,,,,,,,,,,,,,,,,,,,,,
2543568611,233,12,1,22,38,durq4oppf7c08tnbzrlebt0uz,1,13.8,56.3,2023-05-04T17:23:33.948Z,2023-05-05T17:36:30Z,4250167281,212,26.9,4250167277,140,36.6,4250167275,56,Back,4250167283,213,0.5,4250167279,141,74.5,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568591,191,27,1,22,42,ac8jow4mdkvnsv5s0och4qqm,1,0,0,2023-05-04T17:23:37.572Z,2023-05-04T17:23:43Z,4250167299,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568613,234,27,1,22,42,durq4oppf7c08tnbzrlebt0uz,1,0,0,2023-05-04T17:23:37.572Z,2023-05-04T17:23:42Z,4250167293,233,191,4250167289,53,1o38o018n6lidbvrmxotyjgx6,4250167287,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568883,192,28,1,23,38,ac8jow4mdkvnsv5s0och4qqm,1,0,0,2023-05-04T17:24:33.364Z,2023-05-04T17:24:35Z,4250169027,55,191,4250169121,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568887,235,28,1,23,38,durq4oppf7c08tnbzrlebt0uz,1,0,0,2023-05-04T17:24:33.364Z,2023-05-04T17:24:34Z,4250169097,233,192,4250169047,55,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568993,237,68,1,23,59,durq4oppf7c08tnbzrlebt0uz,0,0,0,2023-05-04T17:24:54.140Z,2023-05-05T17:37:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543568997,193,68,1,23,59,ac8jow4mdkvnsv5s0och4qqm,1,0,0,2023-05-04T17:24:54.149Z,2023-05-05T17:38:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569017,194,1,1,24,1,ac8jow4mdkvnsv5s0och4qqm,1,60.2,33,2023-05-04T17:24:56.763Z,2023-05-04T17:24:59Z,4250169799,212,21.5,4250169795,140,46.0,4250169801,213,2.3,4250169797,141,55.8,4250169793,56,Back,,,,,,,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569061,195,1,1,24,4,ac8jow4mdkvnsv5s0och4qqm,1,45.5,55.7,2023-05-04T17:24:59.148Z,2023-05-04T17:25:03Z,4250169963,140,53.9,4250169967,212,17.4,4250169965,141,33.7,4250169969,213,5.2,4250169961,56,Center,,,,,,,,,,btkupfjt9isuywcwqcbl1pgid,A. Calisir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569083,196,1,1,24,8,ac8jow4mdkvnsv5s0och4qqm,1,54.7,32.1,2023-05-04T17:25:03.148Z,2023-05-04T17:25:06Z,4250170083,213,5.2,4250170079,141,13.7,4250170075,56,Right,4250170077,140,60.3,4250170081,212,13.8,,,,,,,,,,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569091,197,1,1,24,11,ac8jow4mdkvnsv5s0och4qqm,0,59.3,11.4,2023-05-04T17:25:06.299Z,2023-05-04T17:34:55Z,4250170129,56,Right,4250170131,140,70.1,4250170137,213,0.0,4250170135,212,11.4,4250170133,141,12.2,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543572423,330,61,1,24,12,durq4oppf7c08tnbzrlebt0uz,1,33,80.8,2023-05-04T17:25:07.747Z,2023-05-05T17:38:15Z,4250189565,56,Back,,,,,,,,,,,,,,,,,,,,,,30117qloj2vhnxq4djfktp7u1,A. Zeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569113,238,49,1,24,13,durq4oppf7c08tnbzrlebt0uz,1,21.8,84.4,2023-05-04T17:25:08.067Z,2023-05-05T17:38:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569125,239,1,1,24,14,durq4oppf7c08tnbzrlebt0uz,1,21.8,84.4,2023-05-04T17:25:09.171Z,2023-05-05T17:38:21Z,4250170303,212,15.2,4250170299,140,35.0,4250170301,141,75.3,4250170297,56,Back,4250170305,213,5.9,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569131,240,1,1,24,15,durq4oppf7c08tnbzrlebt0uz,0,35.3,76.3,2023-05-04T17:25:10.915Z,2023-05-05T17:38:27Z,4250170341,56,Left,4250170337,155,,4250170347,212,24.8,4250170343,140,58.6,4250170345,141,82.1,4250170349,213,0.2,,,,,,,5gzobg231vp6fnjrrh6k49qz9,G. Engvall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569141,198,49,1,24,19,ac8jow4mdkvnsv5s0och4qqm,1,33.3,15.2,2023-05-04T17:25:14.940Z,2023-05-04T17:25:15Z,,,,,,,,,,,,,,,,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569151,199,1,1,24,20,ac8jow4mdkvnsv5s0och4qqm,0,31.2,9.7,2023-05-04T17:25:15.581Z,2023-05-04T17:25:17Z,4250170443,140,77.6,4250170447,212,48.8,4250170439,157,,4250170445,141,14.4,4250170451,1,,4250170449,213,0.1,4250170441,56,Right,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569161,241,1,1,24,22,durq4oppf7c08tnbzrlebt0uz,1,26,85.1,2023-05-04T17:25:18.042Z,2023-05-04T17:25:19Z,4250170509,141,89.0,4250170505,56,Back,4250170513,213,0.7,4250170511,212,4.1,4250170507,140,29.0,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569163,242,49,1,24,23,durq4oppf7c08tnbzrlebt0uz,1,29,89,2023-05-04T17:25:18.251Z,2023-05-05T17:38:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569181,243,1,1,24,24,durq4oppf7c08tnbzrlebt0uz,0,29,89,2023-05-04T17:25:19.779Z,2023-05-04T17:35:25Z,4250170631,141,66.9,4250170627,56,Back,4250170629,140,46.0,4250170625,155,,4250170637,213,5.6,4250170633,212,23.3,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569175,200,1,1,24,26,ac8jow4mdkvnsv5s0och4qqm,0,52.7,31.2,2023-05-04T17:25:21.708Z,2023-05-04T17:25:22Z,4250170605,213,5.9,4250170599,140,57.0,4250170595,3,,4250170601,141,28.3,4250170603,212,4.9,4250170597,56,Center,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569185,244,61,1,24,27,durq4oppf7c08tnbzrlebt0uz,1,46,66.9,2023-05-04T17:25:22.642Z,2023-05-04T17:25:23Z,4250170653,56,Back,,,,,,,,,,,,,,,,,,,,,,1olk78ihxbzyq1kxcgdp78woa,C. Vindehall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569199,201,49,1,24,28,ac8jow4mdkvnsv5s0och4qqm,1,53.4,15.3,2023-05-04T17:25:23.997Z,2023-05-04T17:35:32Z,,,,,,,,,,,,,,,,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569205,202,1,1,24,29,ac8jow4mdkvnsv5s0och4qqm,0,53.8,15.9,2023-05-04T17:25:24.114Z,2023-05-05T17:39:19Z,4250170763,212,17.9,4252131009,157,,4250170757,56,Right,4250170761,141,12.0,4252131011,1,,4250170765,213,6.1,4250170759,140,70.7,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569221,245,49,1,24,30,durq4oppf7c08tnbzrlebt0uz,1,25.9,83,2023-05-04T17:25:25.588Z,2023-05-04T17:25:25Z,,,,,,,,,,,,,,,,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569235,246,1,1,24,31,durq4oppf7c08tnbzrlebt0uz,1,26.5,83.5,2023-05-04T17:25:26.851Z,2023-05-04T17:25:29Z,4250170969,140,30.5,4250170973,212,8.8,4250170967,56,Back,4250170971,141,94.8,4250170975,213,1.1,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569241,247,1,1,24,34,durq4oppf7c08tnbzrlebt0uz,0,41.8,96.9,2023-05-04T17:25:29.730Z,2023-05-04T17:25:32Z,4250171001,1,,4250170991,56,Left,4250170999,213,0.1,4250170993,140,77.7,4250170997,212,37.8,4250170995,141,100.0,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569239,203,5,1,24,37,ac8jow4mdkvnsv5s0och4qqm,1,21.6,-1.8,2023-05-04T17:25:32.093Z,2023-05-04T17:25:33Z,4250170989,347,,4250170987,56,Back,4250171021,233,248,,,,,,,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569243,248,5,1,24,37,durq4oppf7c08tnbzrlebt0uz,0,78.4,101.8,2023-05-04T17:25:32.093Z,2023-05-04T18:01:09Z,4250171005,347,,4250171003,56,Left,4250171025,233,203,,,,,,,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569309,204,1,1,24,48,ac8jow4mdkvnsv5s0och4qqm,1,24,0,2023-05-04T17:25:43.084Z,2023-05-04T17:25:46Z,4250171441,107,,4250171445,140,21.1,4250171451,213,2.1,4250171449,212,5.8,4250171443,56,Back,4250171447,141,6.5,,,,,,,d83agzjsghnwbm4mq9b3x8dbe,A. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569317,205,1,1,24,50,ac8jow4mdkvnsv5s0och4qqm,0,20.3,6.4,2023-05-04T17:25:45.915Z,2023-05-04T17:36:00Z,4250171481,157,,4250171487,140,50.2,4250171483,56,Center,4250171499,213,0.5,4250171495,212,36.8,4250171503,1,,4250171491,141,34.5,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569333,249,1,1,24,52,durq4oppf7c08tnbzrlebt0uz,1,51.7,71.8,2023-05-04T17:25:47.963Z,2023-05-04T17:25:50Z,4250171591,213,5.8,4250171589,212,12.4,4250171587,141,63.6,4250171583,56,Center,4250171585,140,62.2,4250171581,3,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569337,250,1,1,24,55,durq4oppf7c08tnbzrlebt0uz,1,59.5,66.4,2023-05-04T17:25:50.274Z,2023-05-05T17:39:47Z,4250171619,213,5.2,4250171613,140,69.1,4250171617,212,23.0,4250171615,141,36.0,4250171611,56,Center,,,,,,,,,,30117qloj2vhnxq4djfktp7u1,A. Zeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569371,251,1,1,24,57,durq4oppf7c08tnbzrlebt0uz,1,69.7,24.3,2023-05-04T17:25:52.498Z,2023-05-04T17:25:55Z,4250171817,212,18.5,4250171813,140,58.4,4250171815,141,3.4,4250171819,213,4.0,4250171811,56,Right,,,,,,,,,,cpamr0c0qq5lf5u6de1cbvgx6,E. Bećirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569401,252,1,1,25,0,durq4oppf7c08tnbzrlebt0uz,1,63,3.1,2023-05-04T17:25:55.291Z,2023-05-04T17:26:00Z,4250171987,56,Right,4250171995,213,2.1,4250171991,141,18.0,4250171989,140,56.9,4250171993,212,12.0,,,,,,,,,,2s011oynto4q5ta4nwws4spn9,Netinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569419,253,1,1,25,5,durq4oppf7c08tnbzrlebt0uz,1,57.6,22.5,2023-05-04T17:26:00.116Z,2023-05-04T17:26:03Z,4250172089,56,Right,4250172097,213,5.1,4250172093,141,14.9,4250172095,212,5.5,4250172091,140,59.4,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569423,254,1,1,25,8,durq4oppf7c08tnbzrlebt0uz,1,59,19.8,2023-05-04T17:26:03.387Z,2023-05-04T17:26:04Z,4250172133,213,2.0,4250172129,141,27.6,4250172125,56,Center,4250172127,140,56.6,4250172131,212,5.9,,,,,,,,,,1olk78ihxbzyq1kxcgdp78woa,C. Vindehall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569443,255,1,1,25,9,durq4oppf7c08tnbzrlebt0uz,1,56.4,28,2023-05-04T17:26:04.779Z,2023-05-04T17:26:07Z,4250172223,140,53.4,4250172227,212,5.6,4250172221,56,Center,4250172229,213,4.1,4250172225,141,21.2,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569465,256,1,1,25,12,durq4oppf7c08tnbzrlebt0uz,0,53.4,21,2023-05-04T17:26:07.683Z,2023-05-04T17:26:10Z,4250172321,212,22.5,4250172315,56,Center,4250172317,140,73.8,4250172323,213,0.3,4250172319,141,31.2,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569477,206,8,1,25,14,ac8jow4mdkvnsv5s0och4qqm,1,24.9,65.5,2023-05-04T17:26:09.212Z,2023-05-05T17:40:16Z,4250172399,56,Back,4252133521,385,,,,,,,,,,,,,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569509,257,1,1,25,21,durq4oppf7c08tnbzrlebt0uz,1,70.2,96.2,2023-05-04T17:26:16.379Z,2023-05-04T17:26:18Z,4250172529,212,11.0,4250172527,141,91.5,4250172531,213,3.4,4250172525,140,60.2,4250172523,56,Left,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569529,258,1,1,25,23,durq4oppf7c08tnbzrlebt0uz,1,57,89.3,2023-05-04T17:26:18.323Z,2023-05-04T17:26:23Z,4250172635,140,42.1,4250172637,141,60.2,4250172633,56,Back,4250172641,213,4.0,4250172639,212,25.2,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569545,259,1,1,25,27,durq4oppf7c08tnbzrlebt0uz,1,45.5,44.3,2023-05-04T17:26:23.043Z,2023-05-04T17:26:27Z,4250172755,213,2.0,4250172751,141,63.4,4250172749,140,40.5,4250172753,212,14.0,4250172747,56,Back,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569555,260,1,1,25,32,durq4oppf7c08tnbzrlebt0uz,0,39.3,67.2,2023-05-04T17:26:27.451Z,2023-05-04T17:26:31Z,4250172837,141,68.4,4250172833,56,Center,4250172841,213,0.0,4250172835,140,92.2,4250172839,212,55.6,4250172831,155,,4250172843,1,,,,,1o38o018n6lidbvrmxotyjgx6,Bernardo Vilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569557,207,52,1,25,35,ac8jow4mdkvnsv5s0och4qqm,1,7.3,32.8,2023-05-04T17:26:30.908Z,2023-05-05T17:40:33Z,4252134449,377,,,,,,,,,,,,,,,,,,,,,,,4ztjiy8n0724xy818ophfp4ic,F. Sidklev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569595,208,1,1,25,39,ac8jow4mdkvnsv5s0och4qqm,1,8.8,28.2,2023-05-04T17:26:34.957Z,2023-05-04T17:26:37Z,4250173001,213,5.6,4250172999,212,10.0,4250172993,56,Back,4250172997,141,19.4,4250172995,140,16.4,4250172991,123,,,,,,,,4ztjiy8n0724xy818ophfp4ic,F. Sidklev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569617,209,1,1,25,41,ac8jow4mdkvnsv5s0och4qqm,1,16.4,19.4,2023-05-04T17:26:36.860Z,2023-05-04T17:26:40Z,4250173129,212,20.0,4250173125,140,17.5,4250173131,213,1.5,4250173127,141,48.7,4250173123,56,Back,,,,,,,,,,950x9v0qx1pqgkc67e6hnbpt6,A. Abrahamsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569631,210,1,1,25,45,ac8jow4mdkvnsv5s0och4qqm,1,19.1,49.4,2023-05-04T17:26:40.348Z,2023-05-04T17:26:42Z,4250173261,140,19.7,4250173267,213,1.5,4250173263,141,78.7,4250173265,212,19.9,4250173259,56,Back,,,,,,,,,,sxahqo62pj3wu3yfeah4fiay,A. Sögaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569649,211,1,1,25,47,ac8jow4mdkvnsv5s0och4qqm,1,19.3,82.3,2023-05-04T17:26:42.508Z,2023-05-04T17:26:46Z,4250173341,213,0.9,4250173339,212,14.1,4250173335,140,28.0,4250173337,141,98.0,4250173333,56,Back,,,,,,,,,,btkupfjt9isuywcwqcbl1pgid,A. Calisir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569667,212,1,1,25,51,ac8jow4mdkvnsv5s0och4qqm,1,32,92.9,2023-05-04T17:26:46.236Z,2023-05-04T17:26:50Z,4250173441,141,90.9,4250173437,56,Back,4250173445,213,3.3,4250173439,140,20.5,4250173443,212,12.2,,,,,,,,,,e1ogqatdx34wgtmvvq28ft39x,T. Waker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569677,213,3,1,25,55,ac8jow4mdkvnsv5s0och4qqm,1,25.4,96.2,2023-05-04T17:26:50.300Z,2023-05-05T17:41:06Z,4250173495,285,,4250173493,56,Back,4250173511,233,261,4252135809,465,,,,,,,,,,,,,,btkupfjt9isuywcwqcbl1pgid,A. Calisir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569671,261,45,1,25,55,durq4oppf7c08tnbzrlebt0uz,0,74.6,3.8,2023-05-04T17:26:50.300Z,2023-05-04T17:26:52Z,4250173455,56,Right,4250173457,286,,4250173519,233,213,,,,,,,,,,,,,,,,cpamr0c0qq5lf5u6de1cbvgx6,E. Bećirović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569689,214,1,1,25,56,ac8jow4mdkvnsv5s0och4qqm,0,22.3,94.7,2023-05-04T17:26:51.165Z,2023-05-04T17:26:52Z,4250173537,56,Back,4250173541,141,80.0,4250173545,213,5.9,4250173535,155,,4250173539,140,47.7,4250173543,212,28.5,,,,,,,btkupfjt9isuywcwqcbl1pgid,A. Calisir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569695,262,1,1,25,57,durq4oppf7c08tnbzrlebt0uz,1,60.2,15.2,2023-05-04T17:26:52.099Z,2023-05-04T17:26:53Z,4250173581,140,64.1,4250173585,212,5.0,4250173587,213,5.7,4250173583,141,11.0,4250173579,56,Right,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543569699,263,49,1,25,58,durq4oppf7c08tnbzrlebt0uz,1,64.2,10.6,2023-05-04T17:26:53.387Z,2023-05-05T17:41:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
