id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2543049457,27,1,1,1,3,czkf5t3ai00ghwbga03i5aqxw,0,58.1,4.1,2023-05-03T17:01:33.329Z,2023-05-03T17:01:33Z,4247358409,140,59.8,4247358415,213,1.5,4247358407,56,Center,4247358411,141,28.6,4247358413,212,16.8,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049455,11,49,1,1,3,9zqn9ugvg64it0lr5z8cq4g9v,1,40.2,74.2,2023-05-03T17:01:33.382Z,2023-05-03T17:01:33Z,,,,,,,,,,,,,,,,,,,,,,,,,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049477,12,1,1,1,3,9zqn9ugvg64it0lr5z8cq4g9v,0,40.2,74.2,2023-05-03T17:01:33.446Z,2023-05-03T17:01:35Z,4247358505,212,14.9,4247358507,213,0.9,4247358499,56,Back,4247358501,140,48.9,4247358503,141,91.5,,,,,,,,,,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543052863,94,61,1,1,4,czkf5t3ai00ghwbga03i5aqxw,1,49.3,21.1,2023-05-03T17:01:34.561Z,2023-05-04T13:45:36Z,4247377907,56,Back,,,,,,,,,,,,,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049487,28,49,1,1,5,czkf5t3ai00ghwbga03i5aqxw,1,46.7,9.1,2023-05-03T17:01:36.001Z,2023-05-03T17:01:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049499,29,1,1,1,6,czkf5t3ai00ghwbga03i5aqxw,1,46.7,9.1,2023-05-03T17:01:36.129Z,2023-05-03T17:01:38Z,4247358637,141,19.7,4247358635,140,44.9,4247358633,56,Back,4247358641,213,1.8,4247358639,212,7.5,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049507,30,1,1,1,8,czkf5t3ai00ghwbga03i5aqxw,1,44.9,19.7,2023-05-03T17:01:38.449Z,2023-05-03T17:01:39Z,4247358681,56,Back,4247358683,140,33.0,4247358689,213,2.9,4247358687,212,12.7,4247358685,141,23.3,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049521,31,1,1,1,9,czkf5t3ai00ghwbga03i5aqxw,1,33,23.3,2023-05-03T17:01:39.745Z,2023-05-03T17:01:41Z,4247358747,212,15.3,4247358745,141,45.7,4247358741,56,Back,4247358743,140,32.0,4247358749,213,1.6,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049537,32,1,1,1,11,czkf5t3ai00ghwbga03i5aqxw,1,31.7,52.5,2023-05-03T17:01:41.233Z,2023-05-03T17:01:42Z,4247358827,141,84.8,4247358825,140,34.3,4247358823,56,Back,4247358829,212,22.1,4247358831,213,1.4,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049555,33,1,1,1,12,czkf5t3ai00ghwbga03i5aqxw,1,33.8,81.7,2023-05-03T17:01:42.865Z,2023-05-03T17:01:45Z,4247358939,141,69.1,4247358941,212,10.4,4247358943,213,5.3,4247358935,56,Back,4247358937,140,39.4,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049565,34,1,1,1,15,czkf5t3ai00ghwbga03i5aqxw,0,41.1,74.7,2023-05-03T17:01:45.857Z,2023-05-03T17:01:47Z,4247358991,56,Center,4247358989,155,,4247358993,140,80.4,4247358999,213,6.2,4247359001,1,,4247358997,212,41.3,4247358995,141,72.0,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049577,13,1,1,1,18,9zqn9ugvg64it0lr5z8cq4g9v,1,22.1,29.8,2023-05-03T17:01:48.406Z,2023-05-03T17:01:49Z,4247359049,141,19.2,4247359047,140,34.3,4247359053,213,5.8,4247359045,56,Back,4247359051,212,14.7,4247359055,1,,4247359043,157,,,,,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049579,14,49,1,1,19,9zqn9ugvg64it0lr5z8cq4g9v,1,34.3,19.2,2023-05-03T17:01:49.671Z,2023-05-03T17:01:50Z,,,,,,,,,,,,,,,,,,,,,,,,,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049587,15,1,1,1,20,9zqn9ugvg64it0lr5z8cq4g9v,0,33.6,26.7,2023-05-03T17:01:50.406Z,2023-05-03T17:01:50Z,4247359089,140,33.6,4247359091,141,33.7,4247359093,212,4.8,4247359087,56,Back,4247359095,213,1.6,,,,,,,,,,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049593,35,49,1,1,22,czkf5t3ai00ghwbga03i5aqxw,1,67.8,68.4,2023-05-03T17:01:52.209Z,2023-05-03T17:01:52Z,,,,,,,,,,,,,,,,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049603,36,1,1,1,22,czkf5t3ai00ghwbga03i5aqxw,1,67.8,68.4,2023-05-03T17:01:52.385Z,2023-05-03T17:01:53Z,4247359147,212,7.6,4247359145,141,63.3,4247359141,56,Center,4247359143,140,61.4,4247359149,213,3.6,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049607,37,1,1,1,23,czkf5t3ai00ghwbga03i5aqxw,1,61.4,63.3,2023-05-03T17:01:53.680Z,2023-05-03T17:01:54Z,4247359175,213,1.2,4247359169,140,63.2,4247359171,141,71.5,4247359167,56,Center,4247359173,212,5.9,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049615,38,1,1,1,24,czkf5t3ai00ghwbga03i5aqxw,1,63.2,71.5,2023-05-03T17:01:54.546Z,2023-05-03T17:01:55Z,4247359207,141,65.5,4247359211,213,3.6,4247359205,140,55.9,4247359203,56,Center,4247359209,212,8.7,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049625,39,1,1,1,25,czkf5t3ai00ghwbga03i5aqxw,1,55.9,65.5,2023-05-03T17:01:55.393Z,2023-05-03T17:01:57Z,4247359279,140,38.9,4247359285,213,3.1,4247359281,141,66.7,4247359277,56,Back,4247359283,212,17.9,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049641,40,1,1,1,27,czkf5t3ai00ghwbga03i5aqxw,1,38.9,66.7,2023-05-03T17:01:57.665Z,2023-05-03T17:01:59Z,4247359397,213,5.7,4247359395,212,20.1,4247359393,141,49.9,4247359391,140,54.7,4247359389,56,Center,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543049655,41,2,1,1,29,czkf5t3ai00ghwbga03i5aqxw,1,54.7,49.9,2023-05-03T17:01:59.554Z,2023-05-03T17:10:27Z,4247359449,140,74.5,4247387725,7,5t5ib5l818gj98xrztrj0kbca,4247359447,56,Center,4247359451,141,23.1,,,,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
