id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2535212987,134,3,1,13,6,4jg5vd59i24chckyua90dr1lg,1,80,79.2,2023-04-17T17:13:45.984Z,2023-04-19T13:54:10Z,4202386675,464,,4198656851,286,,4198656853,233,84,4198656849,56,Left,,,,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535212995,135,1,1,13,7,4jg5vd59i24chckyua90dr1lg,0,80.7,75.7,2023-04-17T17:13:47.104Z,2023-04-17T17:13:48Z,4198656885,213,4.4,4198656879,140,77.9,4198656877,56,Center,4198656881,141,62.0,4198656883,212,9.8,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213001,136,61,1,13,10,4jg5vd59i24chckyua90dr1lg,1,75.5,59.1,2023-04-17T17:13:49.625Z,2023-04-19T13:54:53Z,4198656909,56,Center,4202387715,189,,,,,,,,,,,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213009,85,61,1,13,10,4mo3tith28qu9za01e8siplsn,1,24.6,33.1,2023-04-17T17:13:50.351Z,2023-04-19T13:54:51Z,4202387651,189,,4198656941,56,Back,,,,,,,,,,,,,,,,,,,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213017,86,52,1,13,12,4mo3tith28qu9za01e8siplsn,1,2.9,44,2023-04-17T17:13:51.678Z,2023-04-19T13:55:01Z,4202387831,376,,,,,,,,,,,,,,,,,,,,,,,b20ropdfff7oj1us6nliccamt,D. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213033,87,1,1,13,22,4mo3tith28qu9za01e8siplsn,1,11.2,48.9,2023-04-17T17:14:01.582Z,2023-04-17T17:15:28Z,4198657107,212,35.1,4198657101,56,Back,4198657109,213,1.0,4198659201,1,,4198657099,123,,4198657105,141,92.3,4198657141,287,,4198657103,140,29.3,b20ropdfff7oj1us6nliccamt,D. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213067,88,1,1,13,25,4mo3tith28qu9za01e8siplsn,0,33.3,93.5,2023-04-17T17:14:05.183Z,2023-04-17T17:14:12Z,4198657313,141,18.0,4198657315,212,66.3,4198657305,155,,4198657319,1,,4198657311,140,73.2,4198657309,56,Right,4198657307,196,,4198657317,213,5.4,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213061,137,44,1,13,29,4jg5vd59i24chckyua90dr1lg,1,30.2,80,2023-04-17T17:14:08.880Z,2023-04-17T17:14:12Z,4198657277,56,Back,4198657341,233,89,4198657279,285,,,,,,,,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213071,89,44,1,13,29,4mo3tith28qu9za01e8siplsn,0,69.8,20,2023-04-17T17:14:08.881Z,2023-04-17T17:14:12Z,4198657335,56,Right,4198657337,286,,4198657345,233,137,,,,,,,,,,,,,,,,40xz5b2qkj6qw867twakfkne2,V. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213069,138,1,1,13,29,4jg5vd59i24chckyua90dr1lg,0,33.7,78.1,2023-04-17T17:14:09.120Z,2023-04-17T17:14:11Z,4198657331,212,8.0,4198657325,56,Back,4198657323,3,,4198657327,140,33.7,4198657333,213,4.7,4198657329,141,66.4,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213085,90,1,1,13,32,4mo3tith28qu9za01e8siplsn,1,73.5,28.5,2023-04-17T17:14:12.511Z,2023-04-17T17:14:14Z,4198657383,140,70.6,4198657389,213,4.5,4198657381,56,Right,4198657387,212,13.7,4198657385,141,8.8,,,,,,,,,,2097lnalyp5iq6vxvmbsnbhuc,O. Alfonsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213105,91,1,1,13,35,4mo3tith28qu9za01e8siplsn,1,69.8,7.9,2023-04-17T17:14:14.543Z,2023-04-17T17:14:16Z,4198657491,212,11.3,4198657489,141,15.2,4198657487,140,60.1,4198657493,213,2.7,4198657485,56,Right,,,,,,,,,,142z7063thl0i1suzjq7kzr9x,O. Silverholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213107,92,1,1,13,36,4mo3tith28qu9za01e8siplsn,1,59.2,18.2,2023-04-17T17:14:16.094Z,2023-04-17T17:14:16Z,4198657507,56,Center,4198657515,213,1.0,4198657509,140,62.3,4198657513,212,5.6,4198657511,141,24.9,,,,,,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213113,93,1,1,13,37,4mo3tith28qu9za01e8siplsn,1,62.3,24.9,2023-04-17T17:14:16.606Z,2023-04-17T17:14:19Z,4198657541,140,57.7,4198657543,141,19.7,4198657545,212,6.0,4198657547,213,3.8,4198657539,56,Right,,,,,,,,,,174tz9lh744fhcxzabu00746h,L. Le Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213127,94,1,1,13,39,4mo3tith28qu9za01e8siplsn,1,57.1,25.6,2023-04-17T17:14:19.103Z,2023-04-17T17:14:22Z,4198657603,141,34.9,4198657601,140,45.1,4198657607,213,2.7,4198657605,212,14.1,4198657599,56,Back,,,,,,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213157,95,1,1,13,42,4mo3tith28qu9za01e8siplsn,0,43.7,33.1,2023-04-17T17:14:21.903Z,2023-04-17T17:14:32Z,4198657775,141,0.0,4198657773,140,92.9,4198657769,155,,4198657781,1,,4198657777,212,56.9,4198657779,213,5.9,4198657771,56,Right,,,,8hfaq7u5l18azxpig0vlv1exh,H. Zackrisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213159,96,5,1,13,52,4mo3tith28qu9za01e8siplsn,0,91,-2,2023-04-17T17:14:31.648Z,2023-04-17T17:38:19Z,4198657785,56,Right,4198657787,347,,4198657793,233,139,,,,,,,,,,,,,,,,8hfaq7u5l18azxpig0vlv1exh,H. Zackrisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213155,139,5,1,13,52,4jg5vd59i24chckyua90dr1lg,1,9,102,2023-04-17T17:14:31.648Z,2023-04-17T17:14:33Z,4198657763,56,Back,4198657789,233,96,4198657765,347,,,,,,,,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213179,140,1,1,14,3,4jg5vd59i24chckyua90dr1lg,1,10.6,100,2023-04-17T17:14:43.376Z,2023-04-17T17:14:44Z,4198657959,140,12.6,4198657961,141,90.0,4198657957,56,Back,4198657965,213,5.0,4198657955,107,,4198657963,212,8.2,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213185,141,1,1,14,5,4jg5vd59i24chckyua90dr1lg,1,12.6,90,2023-04-17T17:14:44.592Z,2023-04-17T17:14:46Z,4198657997,140,10.8,4198658003,213,2.1,4198657999,141,94.5,4198657995,56,Back,4198658017,156,,4198658001,212,3.6,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213203,142,1,1,14,6,4jg5vd59i24chckyua90dr1lg,0,10.8,94.5,2023-04-17T17:14:46.319Z,2023-04-17T17:21:59Z,4198658085,56,Back,4198658095,1,,4198658093,213,6.3,4198658083,157,,4198658087,140,25.4,4198658089,141,94.1,4198658091,212,15.3,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213223,97,61,1,14,8,4mo3tith28qu9za01e8siplsn,1,65.5,4.6,2023-04-17T17:14:47.870Z,2023-04-17T17:22:15Z,4198673305,56,Right,,,,,,,,,,,,,,,,,,,,,,142z7063thl0i1suzjq7kzr9x,O. Silverholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213205,143,43,1,14,9,4jg5vd59i24chckyua90dr1lg,1,0,0,2023-04-17T17:14:49.048Z,2023-04-17T17:22:28Z,4198658099,56,Back,4198673545,144,61,,,,,,,,,,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213227,144,1,1,14,10,4jg5vd59i24chckyua90dr1lg,1,36.3,74.4,2023-04-17T17:14:50.120Z,2023-04-17T17:22:58Z,4198658203,141,43.7,4198658201,140,21.5,4198658207,213,4.1,4198658199,56,Back,4198658205,212,26.0,,,,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213253,149,3,1,14,14,4jg5vd59i24chckyua90dr1lg,0,27.4,13,2023-04-17T17:14:54.224Z,2023-04-19T13:55:50Z,4202389259,465,,4198658289,56,Back,4198674977,233,98,4198658291,285,,,,,,,,,,,,,,520dbk81emwb7u262qivg8wyd,Kristopher Da Graca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213263,98,7,1,14,14,4mo3tith28qu9za01e8siplsn,1,72.6,87,2023-04-17T17:14:54.225Z,2023-04-19T13:55:53Z,4202389303,385,,4198658333,286,,4198658331,56,Left,4198658329,167,,4198658359,233,149,,,,,,,,,,1b0rwzo6ph64v5c00yajvgjmy,Eliton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213267,99,5,1,14,15,4mo3tith28qu9za01e8siplsn,0,69.4,101.8,2023-04-17T17:14:54.849Z,2023-04-17T17:38:19Z,4198658351,56,Left,4198658373,233,150,4198658353,347,,,,,,,,,,,,,,,,,1b0rwzo6ph64v5c00yajvgjmy,Eliton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213261,150,5,1,14,15,4jg5vd59i24chckyua90dr1lg,1,30.6,-1.8,2023-04-17T17:14:54.849Z,2023-04-17T17:23:33Z,4198658321,56,Back,4198658365,233,99,4198658323,347,,,,,,,,,,,,,,,,,520dbk81emwb7u262qivg8wyd,Kristopher Da Graca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213283,151,1,1,14,25,4jg5vd59i24chckyua90dr1lg,1,29.8,0,2023-04-17T17:15:05.104Z,2023-04-17T17:15:06Z,4198658455,140,26.6,4198658463,212,18.4,4198658449,107,,4198658451,56,Back,4198658467,213,1.8,4198658459,141,24.6,,,,,,,520dbk81emwb7u262qivg8wyd,Kristopher Da Graca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213289,152,1,1,14,26,4jg5vd59i24chckyua90dr1lg,1,26.6,24.6,2023-04-17T17:15:06.304Z,2023-04-19T13:56:13Z,4198658493,140,29.3,4198658495,141,52.7,4198658491,56,Back,4198658499,213,1.4,4202389715,189,,4198658497,212,19.3,,,,,,,85jw7q58nuiekjl7snvmkjyp6,P. Nwadike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213295,153,1,1,14,27,4jg5vd59i24chckyua90dr1lg,1,29.3,52.7,2023-04-17T17:15:07.264Z,2023-04-17T17:15:08Z,4198658525,140,34.1,4198658533,213,1.2,4198658531,212,15.9,4198658521,56,Back,4198658529,141,74.8,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213305,154,1,1,14,28,4jg5vd59i24chckyua90dr1lg,1,34.1,74.1,2023-04-17T17:15:08.095Z,2023-04-17T17:15:12Z,4198658625,141,50.3,4198658631,1,,4198658623,140,6.8,4198658627,212,32.9,4198658629,213,3.7,4198658621,56,Back,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213311,155,1,1,14,33,4jg5vd59i24chckyua90dr1lg,1,7.3,50.1,2023-04-17T17:15:12.818Z,2023-04-17T17:15:15Z,4198658699,212,36.8,4198658691,155,,4198658701,213,0.6,4198658697,141,80.6,4198658703,1,,4198658693,56,Back,4198658695,140,36.3,,,,4mnn3qqpodu948yni3okjj7qh,J. Tånnander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213315,156,1,1,14,35,4jg5vd59i24chckyua90dr1lg,1,36.3,80.6,2023-04-17T17:15:15.375Z,2023-04-17T17:24:20Z,4198658745,213,2.4,4198658739,140,31.2,4198658737,56,Back,4198658743,212,7.4,4198676183,156,,4198658741,141,88.1,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213321,157,1,1,14,36,4jg5vd59i24chckyua90dr1lg,1,31.2,88.1,2023-04-17T17:15:16.288Z,2023-04-17T17:16:43Z,4198658787,141,79.9,4198658781,56,Back,4198658791,212,7.1,4198658793,213,5.4,4198658783,140,35.4,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213347,158,1,1,14,37,4jg5vd59i24chckyua90dr1lg,1,35.4,79.9,2023-04-17T17:15:17.040Z,2023-04-17T17:24:31Z,4198659017,141,69.7,4198659015,140,31.6,4198659021,213,4.2,4198659013,56,Back,4198659019,212,8.0,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213349,159,50,1,14,41,4jg5vd59i24chckyua90dr1lg,1,32,70.4,2023-04-17T17:15:21.473Z,2023-04-17T17:15:24Z,4198659091,233,100,4198659033,56,Back,4198659089,285,,,,,,,,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213357,100,7,1,14,41,4mo3tith28qu9za01e8siplsn,0,68,29.6,2023-04-17T17:15:21.474Z,2023-04-19T13:56:31Z,4198659069,56,Center,4198659079,233,159,4198659071,286,,4202390305,385,,,,,,,,,,,,,,174tz9lh744fhcxzabu00746h,L. Le Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213361,160,1,1,14,42,4jg5vd59i24chckyua90dr1lg,1,34,73.2,2023-04-17T17:15:22.160Z,2023-04-17T17:15:25Z,4198659125,213,3.4,4198659119,140,19.9,4198659117,56,Back,4198659123,212,15.4,4198659121,141,67.2,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213377,161,1,1,14,45,4jg5vd59i24chckyua90dr1lg,1,20.4,67.2,2023-04-17T17:15:25.136Z,2023-04-17T17:15:29Z,4198659219,213,4.8,4198659211,56,Back,4198659217,212,18.6,4198659213,140,21.1,4198659215,141,39.8,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213395,162,1,1,14,49,4jg5vd59i24chckyua90dr1lg,0,27.4,36.9,2023-04-17T17:15:29.056Z,2023-04-17T17:15:32Z,4198659301,141,47.5,4198659297,56,Center,4198659303,212,32.6,4198659305,213,0.2,4198659299,140,57.7,4198659307,1,,,,,,,,85jw7q58nuiekjl7snvmkjyp6,P. Nwadike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213399,101,49,1,14,53,4mo3tith28qu9za01e8siplsn,1,44.6,51.8,2023-04-17T17:15:32.575Z,2023-04-17T17:15:32Z,,,,,,,,,,,,,,,,,,,,,,,,,8hfaq7u5l18azxpig0vlv1exh,H. Zackrisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213479,102,1,1,14,53,4mo3tith28qu9za01e8siplsn,1,46.6,46,2023-04-17T17:15:33.471Z,2023-04-17T17:15:40Z,4198659823,141,8.9,4198659821,140,63.9,4198659827,213,5.3,4198659819,56,Right,4198659825,212,31.1,,,,,,,,,,8hfaq7u5l18azxpig0vlv1exh,H. Zackrisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213531,103,1,1,15,0,4mo3tith28qu9za01e8siplsn,1,69.8,11.6,2023-04-17T17:15:40.127Z,2023-04-17T17:15:45Z,4198660145,212,7.4,4198660143,141,17.9,4198660137,56,Right,4198660147,213,2.5,4198660141,140,64.0,,,,,,,,,,142z7063thl0i1suzjq7kzr9x,O. Silverholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213557,104,1,1,15,5,4mo3tith28qu9za01e8siplsn,1,65.2,30.4,2023-04-17T17:15:45.183Z,2023-04-17T17:25:03Z,4198660315,213,1.6,4198660307,56,Center,4198660309,140,65.2,4198660313,212,17.2,4198660311,141,55.7,,,,,,,,,,40xz5b2qkj6qw867twakfkne2,V. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213567,105,1,1,15,8,4mo3tith28qu9za01e8siplsn,1,67,56.1,2023-04-17T17:15:47.631Z,2023-04-17T17:15:48Z,4198660377,213,2.8,4198660375,212,12.9,4198660369,56,Center,4198660373,141,62.6,4198660371,140,55.5,,,,,,,,,,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213581,106,1,1,15,8,4mo3tith28qu9za01e8siplsn,0,55.3,64.5,2023-04-17T17:15:48.479Z,2023-04-17T17:15:49Z,4198660453,56,Left,4198660463,1,,4198660455,140,76.8,4198660459,212,33.9,4198660461,213,0.8,4198660457,141,100.0,,,,,,,8hfaq7u5l18azxpig0vlv1exh,H. Zackrisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213587,107,5,1,15,10,4mo3tith28qu9za01e8siplsn,0,71.5,101.8,2023-04-17T17:15:49.601Z,2023-04-17T17:15:52Z,4198660491,347,,4198660489,56,Left,4198660629,233,163,,,,,,,,,,,,,,,,8hfaq7u5l18azxpig0vlv1exh,H. Zackrisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213601,163,5,1,15,10,4jg5vd59i24chckyua90dr1lg,1,28.5,-1.8,2023-04-17T17:15:49.601Z,2023-04-17T17:38:21Z,4198660559,56,Back,4198660595,233,107,4198660561,347,,,,,,,,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213711,164,1,1,15,14,4jg5vd59i24chckyua90dr1lg,1,31,0,2023-04-17T17:15:54.369Z,2023-04-17T17:15:59Z,4198661211,140,17.5,4198661213,141,13.8,4198661209,56,Back,4198661215,212,17.5,4198661207,107,,4198661217,213,2.5,,,,,,,520dbk81emwb7u262qivg8wyd,Kristopher Da Graca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213729,165,1,1,15,19,4jg5vd59i24chckyua90dr1lg,1,14,21.6,2023-04-17T17:15:59.376Z,2023-04-17T17:16:01Z,4198661315,212,14.9,4198661317,213,2.5,4198661311,140,2.2,4198661309,56,Back,4198661313,141,33.9,,,,,,,,,,85jw7q58nuiekjl7snvmkjyp6,P. Nwadike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213751,166,1,1,15,21,4jg5vd59i24chckyua90dr1lg,1,2.9,33.6,2023-04-17T17:16:00.977Z,2023-04-17T17:16:03Z,4198661463,140,5.8,4198661469,213,4.9,4198661461,56,Back,4198661467,212,13.3,4198661465,141,14.6,,,,,,,,,,4mnn3qqpodu948yni3okjj7qh,J. Tånnander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213773,167,1,1,15,23,4jg5vd59i24chckyua90dr1lg,1,6.3,12.5,2023-04-17T17:16:03.024Z,2023-04-17T17:16:04Z,4198661605,213,5.8,4198661599,140,18.0,4198661597,56,Back,4198661603,212,13.7,4198661601,141,3.7,,,,,,,,,,85jw7q58nuiekjl7snvmkjyp6,P. Nwadike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213817,168,1,1,15,25,4jg5vd59i24chckyua90dr1lg,1,18,3.7,2023-04-17T17:16:04.592Z,2023-04-17T17:16:07Z,4198661865,56,Back,4198661873,213,1.5,4198661871,212,11.0,4198661867,140,18.5,4198661869,141,19.8,,,,,,,,,,520dbk81emwb7u262qivg8wyd,Kristopher Da Graca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213845,169,1,1,15,28,4jg5vd59i24chckyua90dr1lg,1,14.4,26.7,2023-04-17T17:16:07.728Z,2023-04-17T17:16:10Z,4198662035,212,14.2,4198662029,56,Back,4198662037,213,2.6,4198662031,140,2.8,4198662033,141,37.3,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213885,170,1,1,15,30,4jg5vd59i24chckyua90dr1lg,1,3.1,37.3,2023-04-17T17:16:10.208Z,2023-04-17T17:16:13Z,4198662255,213,4.8,4198662247,56,Back,4198662251,141,12.9,4198662249,140,3.7,4198662253,212,16.6,,,,,,,,,,4mnn3qqpodu948yni3okjj7qh,J. Tånnander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213903,171,1,1,15,33,4jg5vd59i24chckyua90dr1lg,1,9.4,10.6,2023-04-17T17:16:13.281Z,2023-04-17T17:16:15Z,4198662365,141,12.2,4198662367,212,13.7,4198662361,56,Back,4198662369,213,0.1,4198662363,140,22.4,,,,,,,,,,85jw7q58nuiekjl7snvmkjyp6,P. Nwadike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213927,172,1,1,15,35,4jg5vd59i24chckyua90dr1lg,1,22.4,12.2,2023-04-17T17:16:14.881Z,2023-04-17T17:16:17Z,4198662503,140,17.5,4198662505,141,20.4,4198662501,56,Back,4198662509,213,2.3,4198662507,212,7.6,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213955,173,1,1,15,37,4jg5vd59i24chckyua90dr1lg,0,20.1,23,2023-04-17T17:16:17.011Z,2023-04-17T17:16:19Z,4198662661,212,28.6,4198662657,140,46.1,4198662659,141,35.7,4198662663,213,0.3,4198662655,56,Back,4198662653,155,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213967,108,49,1,15,40,4mo3tith28qu9za01e8siplsn,1,58.3,63.9,2023-04-17T17:16:20.096Z,2023-04-17T17:16:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535213995,109,1,1,15,40,4mo3tith28qu9za01e8siplsn,1,58.3,63.9,2023-04-17T17:16:20.271Z,2023-04-17T17:16:22Z,4198662875,140,67.5,4198662881,212,13.4,4198662877,141,50.3,4198662885,213,5.5,4198662873,56,Center,,,,,,,,,,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535214003,110,1,1,15,42,4mo3tith28qu9za01e8siplsn,0,69,51.8,2023-04-17T17:16:22.367Z,2023-04-17T17:25:50Z,4198662929,141,59.3,4198662931,212,7.2,4198662927,140,73.8,4198662925,56,Center,4198662933,213,0.8,,,,,,,,,,40xz5b2qkj6qw867twakfkne2,V. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535214009,174,49,1,15,44,4jg5vd59i24chckyua90dr1lg,1,31.7,37.9,2023-04-17T17:16:23.617Z,2023-04-17T17:16:23Z,,,,,,,,,,,,,,,,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535214021,175,1,1,15,44,4jg5vd59i24chckyua90dr1lg,0,31.7,37.9,2023-04-17T17:16:23.840Z,2023-04-17T17:16:24Z,4198663017,213,1.3,4198663015,212,3.7,4198663009,56,Back,4198663013,141,43.1,4198663011,140,32.7,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535214027,111,8,1,15,45,4mo3tith28qu9za01e8siplsn,1,72.7,47.6,2023-04-17T17:16:24.670Z,2023-04-19T13:57:23Z,4202391797,385,,4198663047,56,Center,,,,,,,,,,,,,,,,,,,2097lnalyp5iq6vxvmbsnbhuc,O. Alfonsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
