id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value,qualifier/15/value
2545960817,155,1,1,18,2,7hlumphk42363z3i2nry2wrzj,1,49.6,76.7,2023-05-08T17:18:38.940Z,2023-05-08T17:18:43Z,4262906779,56,Left,4262906781,140,52.3,4262906785,212,11.8,4262906787,213,1.3,4262906783,141,93.5,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545960821,156,61,1,18,7,7hlumphk42363z3i2nry2wrzj,0,53.5,93.3,2023-05-08T17:18:43.627Z,2023-05-08T17:18:44Z,4262906805,56,Left,,,,,,,,,,,,,,,,,,,,,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545960835,157,5,1,18,7,7hlumphk42363z3i2nry2wrzj,0,62.6,101.3,2023-05-08T17:18:43.749Z,2023-05-08T17:59:43Z,4262906863,56,Left,4262906909,233,178,4262906865,347,,,,,,,,,,,,,,,,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545960827,178,5,1,18,7,46yo78zak2j7kaxc5ak1fnm60,1,37.4,-1.3,2023-05-08T17:18:43.749Z,2023-05-08T17:18:45Z,4262906887,233,157,4262906823,347,,4262906821,56,Back,,,,,,,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545960907,179,1,1,18,13,46yo78zak2j7kaxc5ak1fnm60,1,31.9,0,2023-05-08T17:18:49.876Z,2023-05-08T17:18:51Z,4262907281,140,20.3,4262907279,56,Back,4262907277,107,,4262907285,212,13.1,4262907287,213,2.8,4262907283,141,5.2,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545960943,180,1,1,18,15,46yo78zak2j7kaxc5ak1fnm60,1,21.1,5.3,2023-05-08T17:18:51.780Z,2023-05-08T17:18:56Z,4262907487,56,Back,4262907489,140,15.8,4262907495,213,1.8,4262907493,212,21.2,4262907485,155,,4262907491,141,35.4,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961043,181,1,1,18,19,46yo78zak2j7kaxc5ak1fnm60,1,16.5,36.1,2023-05-08T17:18:56.148Z,2023-05-08T17:19:04Z,4262907973,212,18.2,4262907979,213,1.2,4262907969,141,60.8,4262907963,140,23.1,4262907957,56,Back,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961053,182,3,1,18,27,46yo78zak2j7kaxc5ak1fnm60,0,67.8,92.6,2023-05-08T17:19:04.148Z,2023-05-11T19:10:22Z,4262908013,56,Left,4262909591,233,158,4268888531,465,,4262908015,286,,,,,,,,,,,,,,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961117,158,7,1,18,27,7hlumphk42363z3i2nry2wrzj,0,32.2,7.4,2023-05-08T17:19:04.149Z,2023-05-11T19:10:24Z,4262909557,233,182,4262908343,285,,4268888555,385,,4262908341,56,Back,,,,,,,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961115,183,61,1,18,33,46yo78zak2j7kaxc5ak1fnm60,1,66.6,97.1,2023-05-08T17:19:09.469Z,2023-05-08T17:19:09Z,4262908337,56,Left,,,,,,,,,,,,,,,,,,,,,,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961153,159,5,1,18,34,7hlumphk42363z3i2nry2wrzj,1,35.8,-1.2,2023-05-08T17:19:10.484Z,2023-05-08T17:59:43Z,4262908497,347,,4262908523,233,184,4262908495,56,Back,,,,,,,,,,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961133,184,5,1,18,34,46yo78zak2j7kaxc5ak1fnm60,0,64.2,101.2,2023-05-08T17:19:10.484Z,2023-05-08T17:19:12Z,4262908547,233,159,4262908429,56,Left,4262908431,347,,,,,,,,,,,,,,,,,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961239,160,1,1,18,40,7hlumphk42363z3i2nry2wrzj,1,36.3,0,2023-05-08T17:19:17.243Z,2023-05-08T17:19:18Z,4262908905,56,Back,4262908913,213,1.2,4262908909,141,7.0,4262908907,140,38.5,4262908903,107,,4262908911,212,5.8,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961249,161,1,1,18,41,7hlumphk42363z3i2nry2wrzj,1,38.5,7,2023-05-08T17:19:17.900Z,2023-05-08T17:19:18Z,4262908941,140,34.8,4262908939,56,Back,4262908945,212,5.6,4262908943,141,1.0,4262908947,213,4.0,,,,,,,,,,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961285,162,1,1,18,42,7hlumphk42363z3i2nry2wrzj,1,34.2,3.7,2023-05-08T17:19:18.635Z,2023-05-08T17:19:21Z,4262909111,213,2.3,4262909107,141,19.4,4262909109,212,14.3,4262909103,56,Back,4262909105,140,25.1,,,,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961321,163,1,1,18,45,7hlumphk42363z3i2nry2wrzj,1,22.1,23.9,2023-05-08T17:19:21.644Z,2023-05-08T17:19:24Z,4262909321,213,1.5,4262909319,212,33.4,4262909317,141,72.7,4262909313,56,Back,4262909323,1,,4262909315,140,25.4,,,,,,,6f45blx9waafcnjbq3fr1efv9,N. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961345,164,1,1,18,48,7hlumphk42363z3i2nry2wrzj,1,26.8,70.3,2023-05-08T17:19:24.635Z,2023-05-08T17:19:27Z,4262909429,212,12.5,4262909427,141,52.1,4262909423,56,Back,4262909431,213,4.6,4262909425,140,25.5,,,,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961383,165,1,1,18,50,7hlumphk42363z3i2nry2wrzj,1,26.4,46,2023-05-08T17:19:27.371Z,2023-05-08T17:19:29Z,4262909611,140,22.5,4262909613,141,24.3,4262909617,213,4.4,4262909615,212,15.3,4262909609,56,Back,,,,,,,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961417,166,1,1,18,53,7hlumphk42363z3i2nry2wrzj,1,23.3,21.5,2023-05-08T17:19:29.499Z,2023-05-08T17:19:32Z,4262909811,213,5.2,4262909809,212,11.4,4262909807,141,7.0,4262909803,56,Back,4262909805,140,28.8,,,,,,,,,,6f45blx9waafcnjbq3fr1efv9,N. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961455,167,1,1,18,55,7hlumphk42363z3i2nry2wrzj,1,24,4.4,2023-05-08T17:19:32.267Z,2023-05-08T17:19:35Z,4262910041,56,Right,4262910039,155,,4262910051,1,,4262910045,141,14.6,4262910047,212,47.4,4262910049,213,0.1,4262910043,140,68.7,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961469,168,61,1,18,59,7hlumphk42363z3i2nry2wrzj,0,68.7,14.6,2023-05-08T17:19:35.821Z,2023-05-08T17:19:36Z,4262910125,56,Right,,,,,,,,,,,,,,,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961479,188,61,1,19,0,46yo78zak2j7kaxc5ak1fnm60,0,29.3,79,2023-05-08T17:19:37.348Z,2023-05-08T17:19:38Z,4262910169,56,Back,,,,,,,,,,,,,,,,,,,,,,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961487,169,61,1,19,1,7hlumphk42363z3i2nry2wrzj,1,69.5,11.6,2023-05-08T17:19:37.755Z,2023-05-08T17:19:38Z,4262910201,56,Right,,,,,,,,,,,,,,,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961527,170,1,1,19,4,7hlumphk42363z3i2nry2wrzj,1,70.6,17.3,2023-05-08T17:19:40.491Z,2023-05-08T17:19:42Z,4262910451,212,5.6,4262910449,141,25.2,4262910447,140,69.0,4262910453,213,1.9,4262910445,56,Center,,,,,,,,,,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961581,171,1,1,19,6,7hlumphk42363z3i2nry2wrzj,1,67.2,31.9,2023-05-08T17:19:42.507Z,2023-05-08T17:19:46Z,4262910723,56,Center,4262910729,212,27.2,4262910727,141,71.7,4262910725,140,64.6,4262910731,213,1.7,,,,,,,,,,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961649,172,1,1,19,10,7hlumphk42363z3i2nry2wrzj,1,63.8,77.8,2023-05-08T17:19:46.780Z,2023-05-08T17:19:53Z,4262911051,141,81.4,4262911055,213,0.2,4262911049,140,75.0,4262911047,56,Left,4262911053,212,12.0,,,,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961699,173,1,1,19,16,7hlumphk42363z3i2nry2wrzj,1,74.3,90.2,2023-05-08T17:19:53.195Z,2023-05-08T17:19:55Z,4262911327,213,0.1,4262911323,212,16.9,4262911317,56,Left,4262911321,141,93.8,4262911319,140,90.2,,,,,,,,,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961711,174,1,1,19,19,7hlumphk42363z3i2nry2wrzj,0,90.2,93.8,2023-05-08T17:19:55.563Z,2023-05-11T19:11:04Z,4268889793,72,,4262911375,2,,4262911381,140,95.9,4262911379,56,Center,4268889789,224,,4262911387,213,5.0,4262911383,141,68.4,4262911385,212,18.3,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961747,189,12,1,19,20,46yo78zak2j7kaxc5ak1fnm60,1,6.2,36.9,2023-05-08T17:19:57.428Z,2023-05-08T17:19:59Z,4262911541,141,30.4,4262911537,56,Back,4262911539,140,0.0,4262911545,213,3.7,4262911543,212,8.7,4262911597,167,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961737,175,6,1,19,21,7hlumphk42363z3i2nry2wrzj,1,98.4,69,2023-05-08T17:19:57.531Z,2023-05-08T17:19:59Z,4262911511,73,,4262911509,56,Center,4262911651,233,190,,,,,,,,,,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545961755,190,6,1,19,21,46yo78zak2j7kaxc5ak1fnm60,0,1.6,31,2023-05-08T17:19:57.531Z,2023-05-11T19:11:14Z,4262911663,233,175,4262911587,56,Back,4262911589,73,,,,,,,,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545962037,176,1,1,19,44,7hlumphk42363z3i2nry2wrzj,0,99.5,99.5,2023-05-08T17:20:21.083Z,2023-05-11T19:11:17Z,4262913419,140,100.0,4262913421,141,35.8,4262913413,56,Center,4262913405,2,,4262913407,6,,4262913409,155,,4262913425,213,4.7,4268890145,20,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,4262913423,212,4262913427,1,4262913411,223,,,,,43.3,,,,,,,,,,,,,,,,,,,,,
2545962041,177,5,1,19,49,7hlumphk42363z3i2nry2wrzj,0,101.2,38.8,2023-05-08T17:20:26.212Z,2023-05-08T17:59:43Z,4262913429,56,Center,4262913481,233,191,4262913431,346,,,,,,,,,,,,,,,,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545962033,191,5,1,19,49,46yo78zak2j7kaxc5ak1fnm60,1,-1.2,61.2,2023-05-08T17:20:26.212Z,2023-05-08T17:20:27Z,4262913389,346,,4262913387,56,Back,4262913463,233,177,,,,,,,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545962251,192,1,1,20,5,46yo78zak2j7kaxc5ak1fnm60,1,4.1,56.3,2023-05-08T17:20:41.604Z,2023-05-08T17:20:47Z,4262914715,140,12.8,4262914719,212,11.3,4262914721,213,0.6,4262914717,141,66.1,4262914713,56,Back,4262914711,124,,4262914725,237,,,,,nchbnx9d19b7p899usbyfr2t,S. Rossbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545962253,193,4,1,20,10,46yo78zak2j7kaxc5ak1fnm60,1,21.4,81.8,2023-05-08T17:20:46.916Z,2023-05-08T17:20:48Z,4262914747,285,,4262914731,13,,4262914771,233,178,4262914735,56,Back,4262914737,152,,4262914741,265,,,,,,,,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545962255,178,4,1,20,10,7hlumphk42363z3i2nry2wrzj,0,78.6,18.2,2023-05-08T17:20:46.917Z,2023-05-08T17:20:48Z,4262914757,13,,4262914759,56,Right,4262914763,265,,4262914765,286,,4262914793,233,193,4262914761,152,,,,,,,,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545962661,194,1,1,20,47,46yo78zak2j7kaxc5ak1fnm60,0,24.8,78.9,2023-05-08T17:21:23.620Z,2023-05-08T17:37:26Z,4262917251,140,76.1,4262917243,5,,4262917255,212,54.2,4262917247,152,,4262917249,56,Center,4262917257,213,6.2,4262917259,1,,4262917245,157,,nchbnx9d19b7p899usbyfr2t,S. Rossbach,4262917253,141,,,,,,,,,69.5,,,,,,,,,,,,,,,,,,,,,
2545962683,179,44,1,20,51,7hlumphk42363z3i2nry2wrzj,1,25.1,37.4,2023-05-08T17:21:27.692Z,2023-05-08T17:21:29Z,4262917355,285,,4262917489,233,195,4262917353,56,Back,,,,,,,,,,,,,,,,6f45blx9waafcnjbq3fr1efv9,N. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545962695,195,44,1,20,51,46yo78zak2j7kaxc5ak1fnm60,0,74.9,62.6,2023-05-08T17:21:27.693Z,2023-05-08T17:21:30Z,4262917403,56,Center,4262917507,233,179,4262917405,286,,,,,,,,,,,,,,,,,au1328z9bxkwrtv9y2dczkwk5,D. Vukojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545962703,180,1,1,20,51,7hlumphk42363z3i2nry2wrzj,1,27.6,37.9,2023-05-08T17:21:27.995Z,2023-05-08T17:21:29Z,4262917455,3,,4262917465,213,1.0,4262917463,212,9.5,4262917457,56,Back,4262917459,140,32.7,4262917461,141,49.4,,,,,,,6f45blx9waafcnjbq3fr1efv9,N. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545962707,181,49,1,20,52,7hlumphk42363z3i2nry2wrzj,1,32.7,49.4,2023-05-08T17:21:29.213Z,2023-05-08T17:21:29Z,,,,,,,,,,,,,,,,,,,,,,,,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545962739,182,1,1,20,53,7hlumphk42363z3i2nry2wrzj,1,36,48.7,2023-05-08T17:21:29.724Z,2023-05-08T17:21:31Z,4262917597,140,33.2,4262917599,141,55.8,4262917603,213,2.1,4262917601,212,5.7,4262917595,56,Back,,,,,,,,,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545962837,183,1,1,20,55,7hlumphk42363z3i2nry2wrzj,1,29.5,49.4,2023-05-08T17:21:31.804Z,2023-05-08T17:21:39Z,4262918111,213,4.4,4262918107,141,26.5,4262918109,212,16.6,4262918103,56,Back,4262918105,140,24.1,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545962893,184,1,1,21,3,7hlumphk42363z3i2nry2wrzj,1,13.9,7,2023-05-08T17:21:39.548Z,2023-05-08T17:21:44Z,4262918463,140,22.3,4262918469,212,8.9,4262918471,213,6.1,4262918465,141,5.0,4262918461,56,Back,,,,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545962919,185,1,1,21,7,7hlumphk42363z3i2nry2wrzj,1,39.7,30.9,2023-05-08T17:21:44.220Z,2023-05-08T17:21:47Z,4262918615,141,76.7,4262918617,212,31.1,4262918619,213,1.6,4262918613,140,39.9,4262918611,56,Back,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963035,186,1,1,21,10,7hlumphk42363z3i2nry2wrzj,1,41.7,74.8,2023-05-08T17:21:47.100Z,2023-05-08T17:21:58Z,4262919281,140,58.1,4262919279,56,Left,4262919285,212,22.6,4262919287,213,0.7,4262919283,141,96.3,,,,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963061,187,1,1,21,21,7hlumphk42363z3i2nry2wrzj,1,65.5,47.6,2023-05-08T17:21:58.028Z,2023-05-08T17:21:59Z,4262919511,212,24.4,4262919509,141,13.5,4262919507,140,72.6,4262919513,213,5.0,4262919505,56,Right,,,,,,,,,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963101,188,1,1,21,23,7hlumphk42363z3i2nry2wrzj,0,72.6,13.5,2023-05-08T17:21:59.708Z,2023-05-08T17:22:02Z,4262919709,212,32.8,4262919707,141,33.6,4262919703,56,Center,4262919711,213,0.4,4262919705,140,100.0,4262919713,1,,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963107,189,5,1,21,25,7hlumphk42363z3i2nry2wrzj,0,101,36.7,2023-05-08T17:22:02.165Z,2023-05-08T17:59:43Z,4262919741,56,Center,4262919805,233,196,4262919747,346,,,,,,,,,,,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963093,196,5,1,21,25,46yo78zak2j7kaxc5ak1fnm60,1,-1,63.3,2023-05-08T17:22:02.165Z,2023-05-08T17:24:10Z,4262919677,346,,4262919771,233,189,4262919675,56,Back,,,,,,,,,,,,,,,,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963235,198,1,1,21,35,46yo78zak2j7kaxc5ak1fnm60,1,3,49.6,2023-05-08T17:22:12.276Z,2023-05-08T17:24:16Z,4262920445,141,36.9,4262920443,140,9.7,4262920449,213,5.4,4262920447,212,11.1,4262920441,56,Back,4262928577,237,,4262928573,124,,,,,nchbnx9d19b7p899usbyfr2t,S. Rossbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963271,199,1,1,21,38,46yo78zak2j7kaxc5ak1fnm60,1,11.1,40.4,2023-05-08T17:22:14.804Z,2023-05-08T17:22:17Z,4262920627,141,64.2,4262920629,212,16.2,4262920623,56,Back,4262920631,213,1.5,4262920625,140,11.7,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963315,200,1,1,21,41,46yo78zak2j7kaxc5ak1fnm60,1,13,66.3,2023-05-08T17:22:17.687Z,2023-05-08T17:22:20Z,4262920883,213,4.6,4262920875,56,Back,4262920879,141,38.6,4262920881,212,18.9,4262920877,140,11.7,,,,,,,,,,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963341,201,1,1,21,43,46yo78zak2j7kaxc5ak1fnm60,1,11,37.7,2023-05-08T17:22:20.292Z,2023-05-08T17:22:21Z,4262921011,212,12.0,4262921007,140,3.4,4262921009,141,50.9,4262921013,213,2.3,4262921005,56,Back,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963373,202,1,1,21,45,46yo78zak2j7kaxc5ak1fnm60,1,3.4,50.9,2023-05-08T17:22:21.508Z,2023-05-08T17:22:23Z,4262921165,212,14.6,4262921159,56,Back,4262921167,213,1.0,4262921163,141,69.1,4262921161,140,10.7,,,,,,,,,,nchbnx9d19b7p899usbyfr2t,S. Rossbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963401,203,1,1,21,46,46yo78zak2j7kaxc5ak1fnm60,1,10.7,69.1,2023-05-08T17:22:23.300Z,2023-05-08T17:22:25Z,4262921325,213,1.1,4262921323,212,16.5,4262921321,141,90.5,4262921317,56,Back,4262921319,140,18.1,,,,,,,,,,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963453,204,1,1,21,48,46yo78zak2j7kaxc5ak1fnm60,1,18.8,93.9,2023-05-08T17:22:25.174Z,2023-05-08T17:22:28Z,4262921601,140,14.4,4262921599,56,Back,4262921605,212,7.8,4262921607,213,4.1,4262921603,141,84.7,,,,,,,,,,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963489,205,1,1,21,52,46yo78zak2j7kaxc5ak1fnm60,1,21.7,75.3,2023-05-08T17:22:28.660Z,2023-05-08T17:22:31Z,4262921777,1,,4262921773,212,51.5,4262921775,213,5.1,4262921765,196,,4262921767,56,Back,4262921763,155,,4262921769,140,39.5,4262921771,141,4.7,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963517,207,1,1,21,54,46yo78zak2j7kaxc5ak1fnm60,0,35.1,5,2023-05-08T17:22:30.700Z,2023-05-08T17:22:47Z,4262921925,140,49.0,4262921931,212,17.2,4262921933,213,0.6,4262921929,141,18.5,4262921923,56,Back,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963511,206,43,1,21,55,46yo78zak2j7kaxc5ak1fnm60,1,0,0,2023-05-08T17:22:31.780Z,2023-05-08T17:22:39Z,4262922387,144,1,4262921897,213,3.3,4262921893,141,5.0,4262921895,212,4.3,4262921889,56,Back,4262921891,140,35.1,,,,,,,7dkzh4tqb9wrcw8gkx5k1x9t5,P. Gwargis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963505,190,49,1,21,56,7hlumphk42363z3i2nry2wrzj,1,51.1,92,2023-05-08T17:22:33.212Z,2023-05-08T17:22:33Z,,,,,,,,,,,,,,,,,,,,,,,,,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963615,191,1,1,22,2,7hlumphk42363z3i2nry2wrzj,1,59.6,59.1,2023-05-08T17:22:38.508Z,2023-05-08T17:22:41Z,4262922453,212,5.7,4262922447,56,Center,4262922455,213,3.8,4262922449,140,55.2,4262922451,141,54.3,,,,,,,,,,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963647,192,1,1,22,4,7hlumphk42363z3i2nry2wrzj,1,57.1,37.4,2023-05-08T17:22:41.403Z,2023-05-08T17:22:45Z,4262922651,141,22.2,4262922655,213,5.1,4262922649,140,61.0,4262922647,56,Center,4262922653,212,11.1,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963649,193,1,1,22,9,7hlumphk42363z3i2nry2wrzj,1,61.8,13.8,2023-05-08T17:22:45.645Z,2023-05-08T17:22:46Z,4262922665,141,21.2,4262922671,213,1.2,4262922663,140,63.6,4262922669,212,5.4,4262922661,56,Center,,,,,,,,,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963659,194,1,1,22,9,7hlumphk42363z3i2nry2wrzj,1,63.6,21.2,2023-05-08T17:22:46.364Z,2023-05-08T17:22:48Z,4262922727,141,6.8,4262922729,212,11.1,4262922723,56,Right,4262922731,213,4.2,4262922725,140,58.6,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963679,195,1,1,22,11,7hlumphk42363z3i2nry2wrzj,1,58,8.5,2023-05-08T17:22:47.853Z,2023-05-08T17:22:51Z,4262922857,140,55.3,4262922859,141,26.1,4262922863,213,1.8,4262922855,56,Center,4262922861,212,12.3,,,,,,,,,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545963707,196,1,1,22,14,7hlumphk42363z3i2nry2wrzj,1,51.5,33.1,2023-05-08T17:22:51.276Z,2023-05-08T17:22:53Z,4262923011,141,56.6,4262923013,212,18.7,4262923015,213,2.1,4262923007,56,Back,4262923009,140,42.3,,,,,,,,,,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
