id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/12/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2547803901,183,43,1,16,26,9zqn9ugvg64it0lr5z8cq4g9v,1,0,0,2023-05-13T13:17:00.849Z,2023-05-13T13:50:25Z,4272752909,212,11.7,4272926493,144,1,4272752911,213,3.5,4272752905,140,75.9,4272752903,56,Right,4272752907,141,4.0,,,,,,,ena92ro3qpi2wgbzznu4xc4fe,V. Lunddal Friðriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547803965,187,1,1,16,27,9zqn9ugvg64it0lr5z8cq4g9v,1,57,9.4,2023-05-13T13:17:01.762Z,2023-05-13T13:50:27Z,4272753243,56,Back,4272753247,141,34.2,4272753251,213,2.2,4272753245,140,46.0,4272753249,212,20.4,,,,,,,,,,35gounciadqplhg50z8pgno5,Samuel Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804021,188,1,1,16,31,9zqn9ugvg64it0lr5z8cq4g9v,1,45.9,43.7,2023-05-13T13:17:06.195Z,2023-05-13T13:50:35Z,4272753527,213,1.6,4272753523,212,30.7,4272753521,141,88.9,4272753513,56,Back,4272753517,140,46.0,,,,,,,,,,15nsr315qb7jhyeik47x9wrxm,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804043,189,1,1,16,35,9zqn9ugvg64it0lr5z8cq4g9v,1,46,88.9,2023-05-13T13:17:09.458Z,2023-05-13T13:50:38Z,4272753655,140,58.2,4272753671,213,0.4,4272753653,56,Left,4272753661,141,97.4,4272753665,212,14.1,,,,,,,,,,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804061,190,1,1,16,36,9zqn9ugvg64it0lr5z8cq4g9v,0,58.3,97.4,2023-05-13T13:17:10.498Z,2023-05-13T13:50:41Z,4272753819,56,Left,4272753825,212,17.8,4272753821,140,75.2,4272753827,213,6.2,4272753823,141,95.3,,,,,,,,,,5xbrybr5fxvg6br9b6tq4a4fd,L. Olden Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804067,154,8,1,16,38,46yo78zak2j7kaxc5ak1fnm60,1,21.6,9.5,2023-05-13T13:17:12.894Z,2023-05-13T13:17:13Z,4272753855,56,Back,,,,,,,,,,,,,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804093,155,5,1,16,39,46yo78zak2j7kaxc5ak1fnm60,0,27.9,-1.8,2023-05-13T13:17:13.474Z,2023-05-13T13:42:31Z,4272754013,56,Back,4272754083,233,191,4272754015,347,,,,,,,,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804077,191,5,1,16,39,9zqn9ugvg64it0lr5z8cq4g9v,1,72.1,101.8,2023-05-13T13:17:13.474Z,2023-05-13T13:17:16Z,4272753909,347,,4272754029,233,155,4272753907,56,Left,,,,,,,,,,,,,,,,5xbrybr5fxvg6br9b6tq4a4fd,L. Olden Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804259,192,1,1,16,48,9zqn9ugvg64it0lr5z8cq4g9v,1,71.7,100,2023-05-13T13:17:22.658Z,2023-05-13T13:50:58Z,4272755009,140,58.8,4272755011,141,95.0,4272755013,212,14.4,4272755015,213,3.5,4272755005,107,,4272755007,56,Left,,,,,,,5xbrybr5fxvg6br9b6tq4a4fd,L. Olden Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804267,193,1,1,16,53,9zqn9ugvg64it0lr5z8cq4g9v,1,63.4,94.2,2023-05-13T13:17:27.939Z,2023-05-13T13:51:17Z,4272929859,213,5.2,4272929849,56,Center,4272929853,141,77.9,4272929857,212,12.6,4272929851,140,69.1,,,,,,,,,,15nsr315qb7jhyeik47x9wrxm,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804271,194,1,1,16,53,9zqn9ugvg64it0lr5z8cq4g9v,1,65.1,82.2,2023-05-13T13:17:28.082Z,2023-05-13T13:51:34Z,4272930987,213,3.9,4272930981,140,45.3,4272930983,141,51.8,4272930985,212,29.3,4272930979,56,Back,,,,,,,,,,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804375,196,1,1,16,57,9zqn9ugvg64it0lr5z8cq4g9v,0,47.2,48.7,2023-05-13T13:17:31.649Z,2023-05-13T13:18:07Z,4272755595,1,,4272755589,141,6.5,4272755591,212,56.8,4272755593,213,5.8,4272755583,155,,4272755587,140,93.9,4272755585,56,Right,,,,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804409,156,12,1,17,1,46yo78zak2j7kaxc5ak1fnm60,1,7.7,89.6,2023-05-13T13:17:36.037Z,2023-05-13T13:18:40Z,4272755745,140,3.2,4272755749,212,9.4,4272755751,213,2.1,4272755743,56,Back,4272755747,141,100.0,4272755777,167,,,,,,,,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804413,157,5,1,17,2,46yo78zak2j7kaxc5ak1fnm60,0,4.4,101.8,2023-05-13T13:17:36.778Z,2023-05-13T13:51:58Z,4272755763,347,,4272932927,361,,4272755761,56,Back,4272755815,233,197,,,,,,,,,,,,,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804383,197,5,1,17,2,9zqn9ugvg64it0lr5z8cq4g9v,1,95.6,-1.8,2023-05-13T13:17:36.778Z,2023-05-13T13:51:59Z,4272755617,56,Right,4272755781,233,157,4272755619,347,,4272933047,361,,,,,,,,,,,,,,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804481,198,1,1,17,7,9zqn9ugvg64it0lr5z8cq4g9v,1,93.9,0,2023-05-13T13:17:41.586Z,2023-05-13T13:18:16Z,4272756169,213,2.9,4272756153,56,Right,4272756157,140,78.9,4272756165,212,16.3,4272756149,107,,4272756161,141,4.3,,,,,,,619vlbweueymdkq1vu3jm2mwa,I. Sadiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804541,199,1,1,17,9,9zqn9ugvg64it0lr5z8cq4g9v,1,80.5,3.5,2023-05-13T13:17:43.506Z,2023-05-13T13:17:47Z,4272756465,140,61.6,4272756463,56,Right,4272756467,141,10.1,4272756469,212,20.3,4272756471,213,2.9,,,,,,,,,,ena92ro3qpi2wgbzznu4xc4fe,V. Lunddal Friðriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804577,200,1,1,17,12,9zqn9ugvg64it0lr5z8cq4g9v,1,61.6,10.1,2023-05-13T13:17:47.154Z,2023-05-13T13:17:50Z,4272756691,1,,4272756689,213,2.0,4272756683,140,46.7,4272756681,56,Back,4272756687,212,37.5,4272756685,141,60.2,,,,,,,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804605,201,1,1,17,16,9zqn9ugvg64it0lr5z8cq4g9v,1,46.6,60.2,2023-05-13T13:17:50.498Z,2023-05-13T13:17:52Z,4272756827,213,5.4,4272756821,140,57.7,4272756823,141,38.8,4272756825,212,18.6,4272756819,56,Center,,,,,,,,,,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804613,202,1,1,17,18,9zqn9ugvg64it0lr5z8cq4g9v,0,58.2,39.2,2023-05-13T13:17:52.353Z,2023-05-13T13:17:52Z,4272756875,141,37.6,4272756879,213,3.9,4272756871,56,Center,4272756877,212,1.6,4272756873,140,57.1,,,,,,,,,,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804617,158,61,1,17,18,46yo78zak2j7kaxc5ak1fnm60,1,46.7,46.3,2023-05-13T13:17:52.981Z,2023-05-13T13:17:53Z,4272756885,56,Back,,,,,,,,,,,,,,,,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804683,159,27,1,17,22,46yo78zak2j7kaxc5ak1fnm60,1,0,0,2023-05-13T13:17:56.350Z,2023-05-13T13:42:34Z,4272760703,53,991l8wbi9cfhm2pmyid7cle22,4272760701,41,Injury,4272884403,233,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547804801,203,27,1,17,22,9zqn9ugvg64it0lr5z8cq4g9v,1,0,0,2023-05-13T13:17:56.350Z,2023-05-13T13:42:34Z,4272884355,233,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547806207,160,28,1,19,6,46yo78zak2j7kaxc5ak1fnm60,1,0,0,2023-05-13T13:19:40.382Z,2023-05-13T13:19:41Z,4272765855,55,159,4272765941,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547806213,204,28,1,19,6,9zqn9ugvg64it0lr5z8cq4g9v,1,0,0,2023-05-13T13:19:40.382Z,2023-05-13T13:19:41Z,4272765889,55,203,4272765907,233,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547806533,162,68,1,19,23,46yo78zak2j7kaxc5ak1fnm60,1,0,0,2023-05-13T13:19:58.093Z,2023-05-13T13:20:13Z,4272769057,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547806539,205,68,1,19,23,9zqn9ugvg64it0lr5z8cq4g9v,0,0,0,2023-05-13T13:19:58.162Z,2023-05-13T13:19:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547840257,356,49,1,19,24,46yo78zak2j7kaxc5ak1fnm60,1,46.5,52.4,2023-05-13T13:19:58.199Z,2023-05-13T13:53:14Z,,,,,,,,,,,,,,,,,,,,,,,,,bd52544djk7t61roc813rewdm,D. Pavlović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547806599,163,1,1,19,25,46yo78zak2j7kaxc5ak1fnm60,1,43.4,46.3,2023-05-13T13:20:00.141Z,2023-05-13T13:53:32Z,4272767999,212,41.8,4272767995,140,83.1,4272768003,1,,4272767991,155,,4272768001,213,0.1,4272767997,141,50.3,4272767993,56,Center,,,,bd52544djk7t61roc813rewdm,D. Pavlović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547806603,164,61,1,19,27,46yo78zak2j7kaxc5ak1fnm60,0,83.2,50.4,2023-05-13T13:20:01.681Z,2023-05-13T13:20:02Z,4272768029,56,Center,,,,,,,,,,,,,,,,,,,,,,au1328z9bxkwrtv9y2dczkwk5,D. Vukojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547806651,206,12,1,19,28,9zqn9ugvg64it0lr5z8cq4g9v,1,14.1,47.6,2023-05-13T13:20:02.898Z,2023-05-13T13:20:04Z,4272768317,56,Back,4272768321,141,41.5,4272768323,212,7.4,4272768325,213,5.7,4272768319,140,19.9,,,,,,,,,,6lykrd3hzedl7xljr167gow5x,S. Sandberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547806667,207,1,1,19,30,9zqn9ugvg64it0lr5z8cq4g9v,1,20.1,41.2,2023-05-13T13:20:04.802Z,2023-05-13T13:20:06Z,4272768411,141,45.2,4272768413,212,4.8,4272768409,140,23.9,4272768415,213,0.6,4272768405,56,Back,4272768401,3,,,,,,,,ena92ro3qpi2wgbzznu4xc4fe,V. Lunddal Friðriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547806671,208,49,1,19,31,9zqn9ugvg64it0lr5z8cq4g9v,1,24.3,45.7,2023-05-13T13:20:05.857Z,2023-05-13T13:20:06Z,,,,,,,,,,,,,,,,,,,,,,,,,35gounciadqplhg50z8pgno5,Samuel Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547806707,209,1,1,19,31,9zqn9ugvg64it0lr5z8cq4g9v,1,24.3,45.7,2023-05-13T13:20:06.130Z,2023-05-13T13:20:09Z,4272768639,141,70.5,4272768641,212,19.0,4272768643,213,2.1,4272768629,56,Back,4272768635,140,15.9,,,,,,,,,,35gounciadqplhg50z8pgno5,Samuel Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547806817,210,1,1,19,35,9zqn9ugvg64it0lr5z8cq4g9v,1,19.9,74.1,2023-05-13T13:20:09.585Z,2023-05-13T13:53:40Z,4272769239,212,8.4,4272769241,213,5.4,4272769235,140,25.1,4272769237,141,64.8,4272769233,56,Back,,,,,,,,,,15nsr315qb7jhyeik47x9wrxm,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547806823,211,4,1,19,41,9zqn9ugvg64it0lr5z8cq4g9v,1,40.7,59.1,2023-05-13T13:20:15.249Z,2023-05-13T13:20:18Z,4272769409,233,165,4272769269,56,Back,4272769273,286,,4272769271,152,,4272769267,294,,4272769265,13,,,,,,,,35gounciadqplhg50z8pgno5,Samuel Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547806841,165,4,1,19,41,46yo78zak2j7kaxc5ak1fnm60,0,59.3,40.9,2023-05-13T13:20:15.250Z,2023-05-13T13:20:19Z,4272769425,233,211,4272769369,285,,4272769365,56,Center,4272769363,294,,4272769367,152,,4272769361,13,,,,,,,,au1328z9bxkwrtv9y2dczkwk5,D. Vukojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547806967,212,1,1,19,53,9zqn9ugvg64it0lr5z8cq4g9v,1,47.1,67.2,2023-05-13T13:20:28.179Z,2023-05-13T13:20:29Z,4272770081,152,,4272770083,56,Back,4272770087,141,61.4,4272770079,5,,4272770085,140,39.5,4272770089,212,8.9,4272770091,213,3.6,,,,35gounciadqplhg50z8pgno5,Samuel Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807039,213,1,1,19,54,9zqn9ugvg64it0lr5z8cq4g9v,1,39.5,61.4,2023-05-13T13:20:29.169Z,2023-05-13T13:20:33Z,4272770409,140,46.1,4272770413,141,65.7,4272770417,213,0.4,4272770407,56,Back,4272770415,212,7.5,,,,,,,,,,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807055,214,1,1,19,59,9zqn9ugvg64it0lr5z8cq4g9v,1,55.6,75.7,2023-05-13T13:20:33.634Z,2023-05-13T13:20:35Z,4272770503,56,Left,4272770507,141,94.2,4272770505,140,61.4,4272770511,213,1.1,4272770509,212,14.0,,,,,,,,,,35gounciadqplhg50z8pgno5,Samuel Gustafson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807061,215,50,1,20,1,9zqn9ugvg64it0lr5z8cq4g9v,1,62.4,90.4,2023-05-13T13:20:35.682Z,2023-05-13T13:20:38Z,4272770549,286,,4272770809,233,166,4272770547,56,Left,,,,,,,,,,,,,,,,15nsr315qb7jhyeik47x9wrxm,K. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807091,166,7,1,20,1,46yo78zak2j7kaxc5ak1fnm60,1,37.6,9.6,2023-05-13T13:20:35.683Z,2023-05-13T13:20:37Z,4272770669,285,,4272770719,233,215,4272770667,56,Back,,,,,,,,,,,,,,,,emu9b7x0mtz4rp5p1fvd9wm39,R. Örqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807099,167,49,1,20,3,46yo78zak2j7kaxc5ak1fnm60,1,35,19.7,2023-05-13T13:20:37.214Z,2023-05-13T13:20:37Z,,,,,,,,,,,,,,,,,,,,,,,,,emu9b7x0mtz4rp5p1fvd9wm39,R. Örqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807233,168,1,1,20,4,46yo78zak2j7kaxc5ak1fnm60,1,37.5,27.4,2023-05-13T13:20:38.430Z,2023-05-13T13:20:47Z,4272771539,140,44.3,4272771541,141,35.8,4272771543,212,9.1,4272771545,213,0.7,4272771537,56,Back,,,,,,,,,,emu9b7x0mtz4rp5p1fvd9wm39,R. Örqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807241,169,50,1,20,12,46yo78zak2j7kaxc5ak1fnm60,1,39.3,34.6,2023-05-13T13:20:47.198Z,2023-05-13T13:20:52Z,4272771921,233,216,4272771567,56,Back,4272771569,286,,,,,,,,,,,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807309,216,7,1,20,13,9zqn9ugvg64it0lr5z8cq4g9v,1,60.7,65.4,2023-05-13T13:20:47.199Z,2023-05-13T13:20:51Z,4272771853,285,,4272771895,233,169,4272771849,56,Center,,,,,,,,,,,,,,,,87cds2pw8n5bacxfbits3kk5w,R. Amané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807313,217,49,1,20,16,9zqn9ugvg64it0lr5z8cq4g9v,1,66.4,59.7,2023-05-13T13:20:50.514Z,2023-05-13T13:20:50Z,,,,,,,,,,,,,,,,,,,,,,,,,de2unef3dan4fnahz184pyqz8,B. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807351,218,1,1,20,16,9zqn9ugvg64it0lr5z8cq4g9v,1,66.8,59.7,2023-05-13T13:20:50.755Z,2023-05-13T13:20:53Z,4272772043,140,88.0,4272772047,212,22.3,4272772041,56,Center,4272772045,141,61.1,4272772049,213,0.0,,,,,,,,,,de2unef3dan4fnahz184pyqz8,B. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807365,219,61,1,20,18,9zqn9ugvg64it0lr5z8cq4g9v,0,88,61.1,2023-05-13T13:20:52.699Z,2023-05-13T13:54:31Z,4272772101,56,Center,,,,,,,,,,,,,,,,,,,,,,87cds2pw8n5bacxfbits3kk5w,R. Amané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807345,170,49,1,20,19,46yo78zak2j7kaxc5ak1fnm60,1,2.5,38,2023-05-13T13:20:53.550Z,2023-05-13T13:54:29Z,,,,,,,,,,,,,,,,,,,,,,,,,nchbnx9d19b7p899usbyfr2t,S. Rossbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807607,171,1,1,20,36,46yo78zak2j7kaxc5ak1fnm60,1,5.3,35.7,2023-05-13T13:21:10.989Z,2023-05-13T13:54:22Z,4272773441,56,Back,4272773443,140,16.5,4272773447,212,22.6,4272943657,189,,4272773445,141,7.4,4272773449,213,5.3,,,,,,,nchbnx9d19b7p899usbyfr2t,S. Rossbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807623,172,1,1,20,38,46yo78zak2j7kaxc5ak1fnm60,1,16.5,7.4,2023-05-13T13:21:12.301Z,2023-05-13T13:54:24Z,4272773539,212,12.5,4272773541,213,6.1,4272773535,140,28.3,4272773533,56,Back,4272773537,141,4.6,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807637,173,1,1,20,38,46yo78zak2j7kaxc5ak1fnm60,1,28.3,4.6,2023-05-13T13:21:13.198Z,2023-05-13T13:54:37Z,4272773601,140,24.3,4272773607,212,4.4,4272773603,141,6.7,4272773599,56,Back,4272773609,213,2.8,,,,,,,,,,eekz2ott1frktykurkd5tmy2,E. Bouzaiene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807685,174,1,1,20,39,46yo78zak2j7kaxc5ak1fnm60,1,22.5,8.5,2023-05-13T13:21:13.790Z,2023-05-13T13:21:17Z,4272773949,140,31.5,4272773955,213,1.0,4272773947,56,Back,4272773953,212,18.6,4272773951,141,32.1,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807767,175,1,1,20,42,46yo78zak2j7kaxc5ak1fnm60,1,27.5,34.9,2023-05-13T13:21:16.910Z,2023-05-13T13:21:20Z,4272774419,213,1.4,4272774421,1,,4272774415,141,88.4,4272774411,56,Back,4272774413,140,32.9,4272774417,212,36.8,,,,,,,2nduymuxduqebf1wyf0bjxgtm,J. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807855,176,1,1,20,50,46yo78zak2j7kaxc5ak1fnm60,1,47.1,88.6,2023-05-13T13:21:24.301Z,2023-05-13T13:21:26Z,4272774959,213,4.0,4272774949,140,40.0,4272774957,212,11.9,4272774953,141,75.0,4272774945,56,Back,,,,,,,,,,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807887,177,1,1,20,52,46yo78zak2j7kaxc5ak1fnm60,1,39.4,74.7,2023-05-13T13:21:26.397Z,2023-05-13T13:21:29Z,4272775173,212,26.9,4272775171,141,40.6,4272775169,140,26.5,4272775175,213,4.2,4272775167,56,Back,,,,,,,,,,6co35kabo4cg0o796clfc9z6y,K. Mammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807923,178,1,1,20,54,46yo78zak2j7kaxc5ak1fnm60,1,26.5,40.6,2023-05-13T13:21:29.149Z,2023-05-13T13:21:31Z,4272775379,56,Back,4272775385,212,13.3,4272775387,213,5.1,4272775383,141,22.8,4272775381,140,31.8,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547807969,179,1,1,20,56,46yo78zak2j7kaxc5ak1fnm60,1,31.8,22.8,2023-05-13T13:21:31.165Z,2023-05-13T13:21:34Z,4272775697,56,Back,4272775699,140,29.0,4272775703,212,9.8,4272775701,141,36.6,4272775705,213,1.9,,,,,,,,,,c8rh8b925j9iq99ri9z4jqfx0,O. Wallin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547808011,180,1,1,21,0,46yo78zak2j7kaxc5ak1fnm60,1,30,40.7,2023-05-13T13:21:34.557Z,2023-05-13T13:21:38Z,4272775947,141,28.6,4272775943,56,Back,4272775951,213,5.7,4272775949,212,15.0,4272775945,140,41.9,,,,,,,,,,2iq4fns3hb778wgkmsa2c9zze,S. Korač,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547808039,181,1,1,21,3,46yo78zak2j7kaxc5ak1fnm60,1,35.6,30.4,2023-05-13T13:21:37.917Z,2023-05-13T13:21:40Z,4272776107,140,53.0,4272776105,56,Center,4272776109,141,53.3,4272776111,212,24.0,4272776113,213,0.7,,,,,,,,,,bd52544djk7t61roc813rewdm,D. Pavlović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547808075,182,3,1,21,6,46yo78zak2j7kaxc5ak1fnm60,1,54,62.7,2023-05-13T13:21:40.445Z,2023-05-13T13:21:42Z,4272776291,56,Center,4272776293,286,,4272776323,233,220,,,,,,,,,,,,,,,,au1328z9bxkwrtv9y2dczkwk5,D. Vukojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547808065,220,45,1,21,6,9zqn9ugvg64it0lr5z8cq4g9v,0,46,37.3,2023-05-13T13:21:40.445Z,2023-05-13T13:21:43Z,4272776251,56,Back,4272776253,285,,4272776401,233,182,,,,,,,,,,,,,,,,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547808239,183,1,1,21,8,46yo78zak2j7kaxc5ak1fnm60,1,54.5,68.7,2023-05-13T13:21:42.349Z,2023-05-13T13:21:54Z,4272777301,1,,4272777285,56,Left,4272777299,213,0.4,4272777289,140,87.6,4272777297,212,38.5,4272777293,141,93.0,,,,,,,au1328z9bxkwrtv9y2dczkwk5,D. Vukojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547808247,184,4,1,21,18,46yo78zak2j7kaxc5ak1fnm60,1,89.6,91.2,2023-05-13T13:21:52.610Z,2023-05-13T13:21:55Z,4272777345,13,,4272777349,152,,4272777347,56,Left,4272777353,286,,4272777351,265,,4272777377,233,221,,,,,,,991l8wbi9cfhm2pmyid7cle22,D. Campos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547808219,221,4,1,21,18,9zqn9ugvg64it0lr5z8cq4g9v,0,10.4,8.8,2023-05-13T13:21:52.611Z,2023-05-13T13:21:56Z,4272777151,285,,4272777147,152,,4272777143,13,,4272777149,265,,4272777415,233,184,4272777145,56,Back,,,,,,,ena92ro3qpi2wgbzznu4xc4fe,V. Lunddal Friðriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547808641,185,1,1,21,45,46yo78zak2j7kaxc5ak1fnm60,0,87.5,93.6,2023-05-13T13:22:19.887Z,2023-05-13T13:22:21Z,4272779415,56,Center,4272779409,5,,4272779411,155,,4272779417,140,94.0,4272779413,152,,4272779419,141,52.4,4272779407,2,,4272779423,213,5.0,991l8wbi9cfhm2pmyid7cle22,D. Campos,,4272779421,212,,,,,,,,,,,,,,,,,,,28.8,,,,,,,,,,,,,,,,
