id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/value
2546389181,446,3,2,48,0,spvvjmk37iid7hsky9g3nce7,1,35.8,78.8,2023-05-09T18:08:52.977Z,2023-05-14T10:25:37Z,4265180789,56,Back,4265180797,233,508,4276810597,465,,4265180791,286,,,,,,,,,,,,,,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389177,508,45,2,48,0,2nnlsjfbcea40t4jeclcbw9lk,0,64.2,21.2,2023-05-09T18:08:52.977Z,2023-05-14T09:10:04Z,4265180805,233,446,4265180769,56,Center,4265180803,285,,,,,,,,,,,,,,,,,8cdx7aahcxg6be4qiwv9vq39w,V. Đukanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389185,447,1,2,48,1,spvvjmk37iid7hsky9g3nce7,1,39.5,77.6,2023-05-09T18:08:53.878Z,2023-05-14T09:11:55Z,4265180813,212,8.4,4265180807,56,Back,4265180815,213,4.4,4265180811,141,65.8,4265180809,140,37.1,,,,,,,,,,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389189,448,1,2,48,2,spvvjmk37iid7hsky9g3nce7,1,37.1,65.8,2023-05-09T18:08:54.854Z,2023-05-14T09:11:55Z,4265180833,140,29.5,4265180835,141,33.9,4265180837,212,23.1,4265180831,56,Back,4265180839,213,4.4,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389199,449,1,2,48,4,spvvjmk37iid7hsky9g3nce7,1,29.5,33.9,2023-05-09T18:08:56.357Z,2023-05-14T09:11:54Z,4265180885,213,5.1,4265180881,141,7.0,4265180883,212,19.8,4265180879,140,36.6,4265180877,56,Back,,,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389221,450,1,2,48,9,spvvjmk37iid7hsky9g3nce7,1,39.5,3.5,2023-05-09T18:09:01.782Z,2023-05-14T09:11:54Z,4265180959,141,17.6,4265180955,56,Back,4265180957,140,27.1,4265180963,213,2.5,4265180961,212,16.2,,,,,,,,,,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389225,451,1,2,48,13,spvvjmk37iid7hsky9g3nce7,1,27.1,17.6,2023-05-09T18:09:05.541Z,2023-05-14T09:11:54Z,4265180989,141,37.6,4265180993,213,0.9,4265180987,140,37.7,4265180985,56,Back,4265180991,212,17.6,,,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389229,452,1,2,48,14,spvvjmk37iid7hsky9g3nce7,1,37.7,37.6,2023-05-09T18:09:06.645Z,2023-05-14T09:11:54Z,4265181009,213,3.9,4265181001,56,Back,4265181007,212,13.7,4265181005,141,23.1,4265181003,140,28.6,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389235,453,1,2,48,15,spvvjmk37iid7hsky9g3nce7,1,24.8,23.3,2023-05-09T18:09:07.869Z,2023-05-14T10:25:57Z,4265181051,56,Back,4265181059,213,0.0,4265181055,141,23.9,4265181057,212,14.6,4265181053,140,38.7,,,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389251,454,1,2,48,17,spvvjmk37iid7hsky9g3nce7,1,35.4,16.1,2023-05-09T18:09:10.182Z,2023-05-14T09:11:53Z,4265181109,212,12.7,4265181103,56,Back,4265181107,141,1.9,4265181105,140,43.3,4265181111,213,5.4,,,,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389277,455,1,2,48,20,spvvjmk37iid7hsky9g3nce7,1,43.3,1.9,2023-05-09T18:09:12.653Z,2023-05-14T09:11:53Z,4265181143,213,2.6,4265181139,141,9.4,4265181135,56,Back,4265181137,140,34.9,4265181141,212,10.2,,,,,,,,,,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389285,456,1,2,48,22,spvvjmk37iid7hsky9g3nce7,0,34.9,9.4,2023-05-09T18:09:14.591Z,2023-05-14T09:11:53Z,4265181205,213,0.2,4265181207,1,,4265181201,141,19.7,4265181199,140,71.1,4265181203,212,38.6,4265181195,157,,4265181197,56,Right,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389297,509,1,2,48,24,2nnlsjfbcea40t4jeclcbw9lk,1,28.9,85.7,2023-05-09T18:09:17.307Z,2023-05-14T09:10:04Z,4265181261,3,,4265181265,140,41.9,4265181267,141,65.8,4265181263,56,Back,4265181271,213,5.5,4265181269,212,19.2,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389299,510,61,2,48,28,2nnlsjfbcea40t4jeclcbw9lk,1,41.9,65.8,2023-05-09T18:09:21.201Z,2023-05-14T09:10:03Z,4265181275,56,Back,,,,,,,,,,,,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389315,457,1,2,48,29,spvvjmk37iid7hsky9g3nce7,1,64.6,29.4,2023-05-09T18:09:22.293Z,2023-05-14T09:11:52Z,4265181391,212,12.7,4265181387,140,54.1,4265181393,213,2.6,4265181385,56,Center,4265181389,141,38.6,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389323,458,1,2,48,32,spvvjmk37iid7hsky9g3nce7,1,53.9,42.5,2023-05-09T18:09:24.749Z,2023-05-14T09:11:52Z,4265181419,56,Back,4265181423,141,32.8,4265181425,212,16.8,4265181427,213,3.5,4265181421,140,39.2,,,,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389341,459,1,2,48,34,spvvjmk37iid7hsky9g3nce7,1,38.6,30.6,2023-05-09T18:09:26.558Z,2023-05-14T09:11:52Z,4265181539,140,44.2,4265181545,213,5.1,4265181541,141,8.0,4265181537,56,Back,4265181543,212,16.5,,,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389349,460,1,2,48,37,spvvjmk37iid7hsky9g3nce7,0,42,16.1,2023-05-09T18:09:29.741Z,2023-05-14T10:26:29Z,4265181583,213,1.9,4265181579,141,24.6,4265181575,56,Back,4265181577,140,40.2,4265181581,212,6.1,,,,,,,,,,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389347,511,8,2,48,38,2nnlsjfbcea40t4jeclcbw9lk,1,58.2,72.3,2023-05-09T18:09:30.450Z,2023-05-14T10:26:33Z,4276812921,385,,4265181569,56,Center,,,,,,,,,,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389359,461,1,2,48,40,spvvjmk37iid7hsky9g3nce7,1,30.3,39.5,2023-05-09T18:09:32.557Z,2023-05-14T09:11:51Z,4265181659,212,27.2,4265181655,140,6.2,4265181657,141,54.2,4265181653,56,Back,4265181661,213,2.8,,,,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389371,462,1,2,48,43,spvvjmk37iid7hsky9g3nce7,1,8.8,57,2023-05-09T18:09:36.166Z,2023-05-14T09:11:51Z,4265181695,140,21.5,4265181697,141,61.5,4265181693,56,Back,4265181699,212,13.7,4265181701,213,0.2,,,,,,,,,,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389377,463,1,2,48,45,spvvjmk37iid7hsky9g3nce7,1,20.3,62,2023-05-09T18:09:38.301Z,2023-05-14T09:11:51Z,4265181737,141,81.4,4265181735,140,14.1,4265181739,212,14.7,4265181741,213,2.0,4265181733,56,Back,,,,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389387,464,1,2,48,47,spvvjmk37iid7hsky9g3nce7,1,14.1,81.4,2023-05-09T18:09:39.869Z,2023-05-14T09:11:50Z,4265181835,213,0.8,4265181829,140,22.3,4265181831,141,95.0,4265181833,212,12.6,4265181827,56,Back,,,,,,,,,,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389395,465,1,2,48,50,spvvjmk37iid7hsky9g3nce7,1,25.6,91.4,2023-05-09T18:09:42.781Z,2023-05-14T09:11:50Z,4265181849,140,33.7,4265181853,212,14.8,4265181855,213,5.3,4265181847,56,Back,4265181851,141,73.5,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389403,466,1,2,48,51,spvvjmk37iid7hsky9g3nce7,0,32.1,73.3,2023-05-09T18:09:44.245Z,2023-05-14T09:11:50Z,4265181889,141,49.7,4265181893,213,4.7,4265181885,56,Back,4265181887,140,31.6,4265181891,212,16.1,,,,,,,,,,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389421,512,4,2,48,57,2nnlsjfbcea40t4jeclcbw9lk,1,70,62.6,2023-05-09T18:09:50.148Z,2023-05-14T09:10:03Z,4265181983,152,,4265181979,13,,4265182003,233,467,4265181981,56,Center,4265181985,265,,4265181987,286,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389411,467,4,2,48,57,spvvjmk37iid7hsky9g3nce7,0,30,37.4,2023-05-09T18:09:50.149Z,2023-05-14T09:11:50Z,4265182015,233,512,4265181927,56,Back,4265181925,13,,4265181933,285,,4265181929,152,,4265181931,265,,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389429,468,17,2,49,0,spvvjmk37iid7hsky9g3nce7,1,0,0,2023-05-09T18:09:53.094Z,2023-05-14T09:11:49Z,4265182047,13,243,4265182045,392,,4265182043,31,,,,,,,,,,,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389639,513,13,2,50,17,2nnlsjfbcea40t4jeclcbw9lk,1,70.7,48.7,2023-05-09T18:11:10.297Z,2023-05-14T10:27:19Z,4265183411,103,83.3,4265183413,458,,4265183091,56,Center,4265183409,102,41.8,4265183089,18,,4265183417,231,50.2,4265183415,230,98.8,4265183407,81,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,4265183147,20,,4265183087,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389643,469,5,2,50,19,spvvjmk37iid7hsky9g3nce7,1,-0.9,52.2,2023-05-09T18:11:12.138Z,2023-05-14T10:27:22Z,4265183125,233,514,4265183107,346,,4265183105,56,Back,,,,,,,,,,,,,,,,akuyf0uf6ev1es1zjhs9fss89,A. Brorsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389645,514,5,2,50,19,2nnlsjfbcea40t4jeclcbw9lk,0,100.9,47.8,2023-05-09T18:11:12.138Z,2023-05-14T10:27:24Z,4265183115,346,,4265183133,233,469,4265183113,56,Center,,,,,,,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389711,470,1,2,50,34,spvvjmk37iid7hsky9g3nce7,1,4.3,49.9,2023-05-09T18:11:27.197Z,2023-05-14T09:11:49Z,4265183563,237,,4265183549,56,Back,4265183547,124,,4265183551,140,8.6,4265183555,212,18.2,4265183557,213,5.0,4265183553,141,24.0,,,,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389721,471,1,2,50,38,spvvjmk37iid7hsky9g3nce7,0,20.1,14,2023-05-09T18:11:30.966Z,2023-05-14T09:11:49Z,4265183601,213,0.2,4265183599,212,31.2,4265183593,56,Back,4265183595,140,49.1,4265183597,141,23.9,4265183591,155,,,,,,,,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389723,515,8,2,50,41,2nnlsjfbcea40t4jeclcbw9lk,1,50.9,75.6,2023-05-09T18:11:33.666Z,2023-05-14T10:27:39Z,4276814755,385,,4265183603,56,Center,,,,,,,,,,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389727,472,44,2,50,42,spvvjmk37iid7hsky9g3nce7,1,48.6,46,2023-05-09T18:11:35.168Z,2023-05-14T09:11:48Z,4265183613,56,Back,4265183621,233,516,4265183615,285,,,,,,,,,,,,,,,,,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389725,516,44,2,50,42,2nnlsjfbcea40t4jeclcbw9lk,0,51.4,54,2023-05-09T18:11:35.169Z,2023-05-14T09:10:02Z,4265183609,56,Center,4265183611,286,,4265183627,233,472,,,,,,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389733,473,1,2,50,43,spvvjmk37iid7hsky9g3nce7,0,48.4,46.3,2023-05-09T18:11:36.012Z,2023-05-14T09:11:48Z,4265183637,212,9.8,4265183635,141,34.5,4265183629,3,,4265183631,56,Center,4265183633,140,53.8,4265183639,213,5.3,,,,,,,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389735,517,49,2,50,45,2nnlsjfbcea40t4jeclcbw9lk,1,37.8,68.2,2023-05-09T18:11:37.579Z,2023-05-14T09:10:01Z,,,,,,,,,,,,,,,,,,,,,,,,,bntdkaauxt1thtg6ukfs38g0k,A. Demirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389745,518,1,2,50,46,2nnlsjfbcea40t4jeclcbw9lk,1,45.6,67.6,2023-05-09T18:11:38.836Z,2023-05-14T10:27:52Z,4265183683,141,39.4,4265183679,56,Back,4265183687,213,4.9,4265183685,212,19.6,4265183681,140,49.3,4265183677,155,,,,,,,,bntdkaauxt1thtg6ukfs38g0k,A. Demirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389757,519,1,2,50,48,2nnlsjfbcea40t4jeclcbw9lk,1,48.9,39.2,2023-05-09T18:11:40.730Z,2023-05-14T10:27:57Z,4265183741,212,17.3,4265183735,140,34.5,4265183731,56,Back,4265183743,213,3.7,4265183739,141,26.8,,,,,,,,,,5leej1ji11foystzd1xj4q961,A. Nalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389765,520,1,2,50,51,2nnlsjfbcea40t4jeclcbw9lk,1,30.9,30.9,2023-05-09T18:11:43.722Z,2023-05-14T09:10:00Z,4265183773,212,3.8,4265183775,213,0.6,4265183771,141,34.2,4265183769,140,33.8,4265183767,56,Back,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389767,521,50,2,50,53,2nnlsjfbcea40t4jeclcbw9lk,1,33.1,32.2,2023-05-09T18:11:46.010Z,2023-05-14T09:10:00Z,4265183809,285,,4265183805,233,474,4265183779,56,Back,,,,,,,,,,,,,,,,bntdkaauxt1thtg6ukfs38g0k,A. Demirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389771,474,7,2,50,53,spvvjmk37iid7hsky9g3nce7,0,66.9,67.8,2023-05-09T18:11:46.011Z,2023-05-14T10:28:05Z,4265183791,286,,4265183801,233,521,4276815567,385,,4265183789,56,Center,,,,,,,,,,,,,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389769,522,61,2,50,54,2nnlsjfbcea40t4jeclcbw9lk,1,34.2,29.1,2023-05-09T18:11:46.641Z,2023-05-14T09:10:00Z,4265183783,56,Back,,,,,,,,,,,,,,,,,,,,,,bntdkaauxt1thtg6ukfs38g0k,A. Demirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389775,475,49,2,50,56,spvvjmk37iid7hsky9g3nce7,1,63.8,64.9,2023-05-09T18:11:48.526Z,2023-05-14T10:28:13Z,,,,,,,,,,,,,,,,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389781,476,1,2,50,57,spvvjmk37iid7hsky9g3nce7,1,63.8,64.9,2023-05-09T18:11:49.933Z,2023-05-14T09:11:47Z,4265183827,212,11.2,4265183825,141,49.0,4265183821,56,Center,4265183823,140,66.6,4265183829,213,5.0,,,,,,,,,,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389793,477,1,2,50,58,spvvjmk37iid7hsky9g3nce7,1,66.6,49,2023-05-09T18:11:50.653Z,2023-05-14T09:11:47Z,4265183869,212,17.0,4265183871,213,0.2,4265183865,140,82.4,4265183867,141,54.3,4265183863,56,Center,,,,,,,,,,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389797,478,61,2,50,59,spvvjmk37iid7hsky9g3nce7,0,82.4,54.3,2023-05-09T18:11:51.717Z,2023-05-14T09:11:47Z,4265183879,56,Center,,,,,,,,,,,,,,,,,,,,,,bv57jiquzqjnzuxzw5r663aad,A. Ståhl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389789,523,49,2,51,0,2nnlsjfbcea40t4jeclcbw9lk,1,24.2,42.8,2023-05-09T18:11:52.898Z,2023-05-14T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389809,524,1,2,51,1,2nnlsjfbcea40t4jeclcbw9lk,1,21.9,43.7,2023-05-09T18:11:53.634Z,2023-05-14T09:09:59Z,4265183929,56,Back,4265183931,140,27.3,4265183937,213,0.9,4265183935,212,9.1,4265183933,141,54.2,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389833,525,1,2,51,4,2nnlsjfbcea40t4jeclcbw9lk,1,28,65.4,2023-05-09T18:11:56.674Z,2023-05-14T09:09:59Z,4265184037,213,0.9,4265184035,212,20.4,4265184029,56,Back,4265184031,140,39.4,4265184033,141,89.7,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389837,526,1,2,51,11,2nnlsjfbcea40t4jeclcbw9lk,1,66.7,90.9,2023-05-09T18:12:03.634Z,2023-05-14T09:09:59Z,4265184067,56,Left,4265184071,141,96.3,4265184069,140,81.3,4265184075,213,0.2,4265184073,212,15.8,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389861,527,1,2,51,16,2nnlsjfbcea40t4jeclcbw9lk,1,76.9,82.3,2023-05-09T18:12:08.425Z,2023-05-14T10:42:14Z,4265184183,155,,4265184503,210,13,4265184181,2,,4265184195,1,,4276816505,20,,4265184505,154,,4265184187,140,97.3,4265184185,56,Center,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,4265184191,212,33.6,4265184189,141,44.3,4265184193,213,5.4,4276816503,223,,1,,,,,,,,,,,,,,,,,,,,,
2546389863,528,13,2,51,19,2nnlsjfbcea40t4jeclcbw9lk,1,97.3,44.3,2023-05-09T18:12:12.067Z,2023-05-14T10:28:49Z,4265184515,154,,4265184517,55,527,4265184201,22,,4265184529,231,46.9,4265184203,60,,4265185335,391,,4265184525,328,,4265184527,230,100,5leej1ji11foystzd1xj4q961,A. Nalić,4265184511,84,,4265184255,72,,4265184205,56,Center,4265184513,29,,,4265184523,103,5.6,4276816839,214,4265184521,102,,,,,,,,,,,,43.0,,
2546389857,479,5,2,51,21,spvvjmk37iid7hsky9g3nce7,1,-0.8,61.4,2023-05-09T18:12:13.988Z,2023-05-14T09:11:46Z,4265184163,56,Back,4265184235,233,529,4265184165,346,,,,,,,,,,,,,,,,,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389867,529,5,2,51,21,2nnlsjfbcea40t4jeclcbw9lk,0,100.8,38.6,2023-05-09T18:12:13.988Z,2023-05-14T09:09:58Z,4265184239,233,479,4265184229,56,Center,4265184231,346,,,,,,,,,,,,,,,,,5leej1ji11foystzd1xj4q961,A. Nalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389913,480,1,2,51,41,spvvjmk37iid7hsky9g3nce7,1,3.9,49.6,2023-05-09T18:12:33.757Z,2023-05-14T10:29:28Z,4265184593,212,17.1,4265184589,140,9.0,4265184591,141,73.5,4265184595,213,1.3,4265184585,124,,4265184587,56,Back,4265184599,237,,4276817817,189,,4cytj4f9uirlo8vb8mcsv6v6y,N. Törnqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389923,481,1,2,51,44,spvvjmk37iid7hsky9g3nce7,0,24.7,70.2,2023-05-09T18:12:37.029Z,2023-05-14T09:11:46Z,4265184639,141,68.4,4265184643,213,6.3,4265184635,56,Center,4265184637,140,68.3,4265184633,155,,4265184641,212,45.8,4265184645,1,,,,,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389921,530,49,2,51,47,2nnlsjfbcea40t4jeclcbw9lk,1,28.1,31.6,2023-05-09T18:12:39.723Z,2023-05-14T09:09:58Z,,,,,,,,,,,,,,,,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389925,531,1,2,51,48,2nnlsjfbcea40t4jeclcbw9lk,0,28.1,34.3,2023-05-09T18:12:41.202Z,2023-05-14T10:29:36Z,4265184653,212,3.3,4265184655,213,5.0,4265184649,140,29.1,4265184651,141,29.7,4265184647,56,Back,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389931,482,61,2,51,49,spvvjmk37iid7hsky9g3nce7,1,68.6,70,2023-05-09T18:12:41.603Z,2023-05-14T09:11:46Z,4265184675,56,Center,,,,,,,,,,,,,,,,,,,,,,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389937,532,1,2,51,50,2nnlsjfbcea40t4jeclcbw9lk,1,27.3,41.2,2023-05-09T18:12:42.358Z,2023-05-14T10:29:40Z,4265184699,213,1.3,4265184695,141,61.1,4265184697,212,13.9,4265184691,56,Back,4265184693,140,30.4,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389943,533,1,2,51,52,2nnlsjfbcea40t4jeclcbw9lk,1,32.4,69.4,2023-05-09T18:12:44.809Z,2023-05-14T09:09:57Z,4265184731,56,Back,4265184737,212,11.0,4265184735,141,77.0,4265184733,140,41.6,4265184739,213,0.5,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389949,534,1,2,51,54,2nnlsjfbcea40t4jeclcbw9lk,1,44.2,76,2023-05-09T18:12:47.098Z,2023-05-14T09:09:56Z,4265184765,56,Back,4265184767,140,39.4,4265184773,213,4.2,4265184769,141,61.5,4265184771,212,11.1,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389967,535,1,2,51,57,2nnlsjfbcea40t4jeclcbw9lk,1,40.2,60.6,2023-05-09T18:12:49.762Z,2023-05-14T09:09:56Z,4265184873,213,4.6,4265184869,141,30.0,4265184871,212,20.9,4265184867,140,38.4,4265184865,56,Back,,,,,,,,,,bntdkaauxt1thtg6ukfs38g0k,A. Demirol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389973,536,1,2,52,3,2nnlsjfbcea40t4jeclcbw9lk,1,45.5,31.3,2023-05-09T18:12:56.202Z,2023-05-14T09:09:56Z,4265184901,141,69.0,4265184905,213,1.5,4265184903,212,25.8,4265184897,56,Back,4265184899,140,48.2,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546389995,537,1,2,52,7,2nnlsjfbcea40t4jeclcbw9lk,1,53.7,74.4,2023-05-09T18:12:59.434Z,2023-05-14T09:09:56Z,4265184973,56,Left,4265184975,140,63.8,4265184977,141,94.4,4265184979,212,17.2,4265184983,213,0.9,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
