id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/16/value,qualifier/14/value,assist,qualifier/17/id,qualifier/17/qualifierId
2534762279,647,1,2,52,12,czkf5t3ai00ghwbga03i5aqxw,1,78.5,71.2,2023-04-16T16:39:17.680Z,2023-04-16T16:39:18Z,4196250767,212,6.9,4196250765,141,80.8,4196250763,140,76.4,4196250761,56,Left,4196250769,213,1.9,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762367,648,1,2,52,13,czkf5t3ai00ghwbga03i5aqxw,1,76.1,82.7,2023-04-16T16:39:18.463Z,2023-04-16T16:39:23Z,4196251201,213,0.3,4196251195,140,88.3,4196251197,141,89.0,4196251199,212,13.5,4196251193,56,Left,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762379,649,1,2,52,18,czkf5t3ai00ghwbga03i5aqxw,1,86.8,88.4,2023-04-16T16:39:23.583Z,2023-04-16T16:39:24Z,4196251265,213,4.0,4196251263,212,8.9,4196251259,140,81.5,4196251257,56,Center,4196251261,141,78.1,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762391,650,1,2,52,19,czkf5t3ai00ghwbga03i5aqxw,1,81.5,76.3,2023-04-16T16:39:24.336Z,2023-04-16T16:39:25Z,4196251333,213,2.4,4196251325,56,Left,4196251331,212,7.7,4196251327,140,75.9,4196251329,141,83.6,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762439,651,1,2,52,20,czkf5t3ai00ghwbga03i5aqxw,1,75.9,83.6,2023-04-16T16:39:25.328Z,2023-04-16T16:39:27Z,4196251565,56,Center,4196251573,213,4.4,4196251571,212,11.4,4196251567,140,72.7,4196251569,141,67.6,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762479,652,1,2,52,22,czkf5t3ai00ghwbga03i5aqxw,1,71.5,71.4,2023-04-16T16:39:27.360Z,2023-04-16T16:39:30Z,4196251757,213,1.7,4196251755,212,11.5,4196251753,141,88.1,4196251749,56,Left,4196251751,140,69.6,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762537,653,1,2,52,25,czkf5t3ai00ghwbga03i5aqxw,1,68.7,86.8,2023-04-16T16:39:30.271Z,2023-04-17T20:44:04Z,4196252129,141,96.2,4196252127,140,79.3,4196252131,212,12.8,4196252133,213,0.5,4196252125,56,Left,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762561,654,1,2,52,29,czkf5t3ai00ghwbga03i5aqxw,1,78.7,86.6,2023-04-16T16:39:34.560Z,2023-04-16T16:39:35Z,4196252255,140,68.1,4196252253,56,Left,4196252257,141,87.5,4196252261,213,3.1,4196252259,212,11.1,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762621,655,1,2,52,30,czkf5t3ai00ghwbga03i5aqxw,1,67.9,87.2,2023-04-16T16:39:35.520Z,2023-04-16T16:39:40Z,4196252597,213,4.6,4196252595,212,10.8,4196252593,141,71.5,4196252589,56,Center,4196252591,140,66.3,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762681,656,1,2,52,34,czkf5t3ai00ghwbga03i5aqxw,1,67,71.4,2023-04-16T16:39:39.760Z,2023-04-16T16:39:43Z,4196252929,213,1.2,4196252921,56,Left,4196252923,140,70.7,4196252925,141,85.0,4196252927,212,10.0,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762725,657,1,2,52,38,czkf5t3ai00ghwbga03i5aqxw,1,73,82.3,2023-04-16T16:39:43.616Z,2023-04-16T16:39:45Z,4196253203,141,91.4,4196253201,140,85.2,4196253207,213,0.5,4196253205,212,14.2,4196253199,56,Left,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762755,658,1,2,52,40,czkf5t3ai00ghwbga03i5aqxw,1,85.2,91.4,2023-04-16T16:39:45.680Z,2023-04-16T16:39:48Z,4196253351,212,9.9,4196253343,56,Center,4196253353,213,4.4,4196253349,141,77.5,4196253347,140,82.5,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762767,659,61,2,52,42,czkf5t3ai00ghwbga03i5aqxw,0,83,76.4,2023-04-16T16:39:47.807Z,2023-04-16T16:50:34Z,4196253381,56,Center,,,,,,,,,,,,,,,,,,,,,,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762771,464,49,2,52,43,6i936isoyj6d0uuxdj537uc97,1,8.6,29.7,2023-04-16T16:39:48.268Z,2023-04-16T16:39:48Z,,,,,,,,,,,,,,,,,,,,,,,,,52a5br8e27u4mj5f4m3djjkd1,P. Ofosu-Ayeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762867,465,1,2,52,45,6i936isoyj6d0uuxdj537uc97,0,6.9,18.6,2023-04-16T16:39:50.686Z,2023-04-16T16:45:40Z,4196282677,236,,4196253905,213,4.7,4196282679,233,660,4196253903,212,3.7,4196282687,286,,4196253899,140,6.8,4196253901,141,13.1,4196253897,56,Back,52a5br8e27u4mj5f4m3djjkd1,P. Ofosu-Ayeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762873,660,74,2,52,45,czkf5t3ai00ghwbga03i5aqxw,1,93.1,83.5,2023-04-16T16:39:50.687Z,2023-04-16T17:36:51Z,4196253939,285,,4196282763,233,465,4196253937,56,Left,,,,,,,,,,,,,,,,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762901,661,49,2,52,47,czkf5t3ai00ghwbga03i5aqxw,1,90.9,83.3,2023-04-16T16:39:52.543Z,2023-04-16T16:50:53Z,,,,,,,,,,,,,,,,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762875,466,45,2,52,49,6i936isoyj6d0uuxdj537uc97,0,8.5,27.2,2023-04-16T16:39:54.189Z,2023-04-16T16:44:49Z,4196253943,56,Back,4196253945,285,,4196254323,233,662,,,,,,,,,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762939,662,3,2,52,49,czkf5t3ai00ghwbga03i5aqxw,1,91.5,72.8,2023-04-16T16:39:54.189Z,2023-04-17T20:44:32Z,4196254241,286,,4199125509,465,,4196254289,233,466,4196254239,56,Center,,,,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762957,663,1,2,52,49,czkf5t3ai00ghwbga03i5aqxw,0,96.5,73.9,2023-04-16T16:39:54.656Z,2023-04-16T16:50:15Z,4196254357,213,4.4,4196254355,212,7.3,4196254353,141,63.9,4196254349,56,Center,4196254351,140,94.1,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762955,467,12,2,52,50,6i936isoyj6d0uuxdj537uc97,1,4.2,47.3,2023-04-16T16:39:55.084Z,2023-04-16T16:50:49Z,4196254337,212,4.7,4196254335,141,40.4,4196254333,140,4.8,4196254331,56,Back,4196254339,213,4.8,,,,,,,,,,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534763125,469,49,2,52,51,6i936isoyj6d0uuxdj537uc97,1,37.6,23.3,2023-04-16T16:39:56.454Z,2023-04-16T16:50:43Z,,,,,,,,,,,,,,,,,,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534762969,468,1,2,52,54,6i936isoyj6d0uuxdj537uc97,0,8.2,28.5,2023-04-16T16:39:59.614Z,2023-04-16T16:52:25Z,4196254445,56,Back,4196254455,1,,4196254447,140,42.0,4196254449,141,27.6,4196254453,213,6.3,4196254451,212,35.5,4196254443,157,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534773135,818,49,2,52,55,czkf5t3ai00ghwbga03i5aqxw,1,62.4,69.3,2023-04-16T16:40:00.602Z,2023-04-16T16:52:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534773133,817,61,2,52,56,czkf5t3ai00ghwbga03i5aqxw,0,59.1,63.3,2023-04-16T16:40:01.445Z,2023-04-16T16:52:27Z,4196312121,56,Center,,,,,,,,,,,,,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534773143,569,3,2,52,56,6i936isoyj6d0uuxdj537uc97,0,42.3,40.4,2023-04-16T16:40:01.637Z,2023-04-17T20:44:58Z,4196313005,286,,4199126323,465,,4196313003,56,Back,4196315639,233,847,,,,,,,,,,,,,74rqympe5uuab87psxt8y5mcq,Alexander Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534774099,847,7,2,52,56,czkf5t3ai00ghwbga03i5aqxw,1,57.7,59.6,2023-04-16T16:40:01.638Z,2023-04-17T20:45:01Z,4199126465,383,,4196315587,285,,4196315701,233,569,4196315585,56,Center,,,,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534763097,664,1,2,53,2,czkf5t3ai00ghwbga03i5aqxw,1,44.2,39.6,2023-04-16T16:40:07.424Z,2023-04-16T16:53:29Z,4196255113,1,,4196255103,56,Back,4196255105,140,46.0,4196255109,212,7.3,4196255101,157,,4196255111,213,1.3,4196255107,141,49.9,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534763113,665,1,2,53,4,czkf5t3ai00ghwbga03i5aqxw,0,46,51.8,2023-04-16T16:40:09.680Z,2023-04-16T16:53:35Z,4196255189,56,Center,4196255185,155,,4196255211,213,0.2,4196255201,141,54.5,4196255193,140,52.9,4196255207,212,7.5,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534773551,575,8,2,53,4,6i936isoyj6d0uuxdj537uc97,1,48.4,41.5,2023-04-16T16:40:09.917Z,2023-04-17T20:45:12Z,4196318483,15,,4199126971,384,,4196318371,56,Back,,,,,,,,,,,,,,,,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534773581,577,49,2,53,6,6i936isoyj6d0uuxdj537uc97,1,51.1,61.8,2023-04-16T16:40:11.932Z,2023-04-16T16:55:09Z,,,,,,,,,,,,,,,,,,,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534773571,576,1,2,53,7,6i936isoyj6d0uuxdj537uc97,1,52.8,58.5,2023-04-16T16:40:12.773Z,2023-04-16T16:55:32Z,4196321469,212,27.0,4196321461,155,,4196321467,141,74.8,4196321471,213,0.4,4196321463,56,Center,4196321465,140,76.2,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534773537,574,3,2,53,8,6i936isoyj6d0uuxdj537uc97,0,77.2,80,2023-04-16T16:40:13.773Z,2023-04-17T20:45:22Z,4196324683,56,Left,4196324685,286,,4196325267,233,832,4199127227,465,,,,,,,,,,,,,,74rqympe5uuab87psxt8y5mcq,Alexander Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534773501,832,7,2,53,8,czkf5t3ai00ghwbga03i5aqxw,1,22.8,20,2023-04-16T16:40:13.774Z,2023-04-17T20:45:25Z,4199127351,383,,4196325223,56,Back,4196325379,233,574,4196325225,285,,,,,,,,,,,,,,eybt8xfc15yw9kwnbvm64zend,Carlos Moros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534763361,667,49,2,53,23,czkf5t3ai00ghwbga03i5aqxw,1,15,14.9,2023-04-16T16:40:28.210Z,2023-04-16T17:09:54Z,,,,,,,,,,,,,,,,,,,,,,,,,eybt8xfc15yw9kwnbvm64zend,Carlos Moros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534763413,668,1,2,53,24,czkf5t3ai00ghwbga03i5aqxw,1,6.3,12.2,2023-04-16T16:40:29.487Z,2023-04-16T17:09:58Z,4196256769,141,57.1,4196256767,140,14.4,4196256771,212,31.7,4196256779,189,,4196256773,213,1.3,4196256765,56,Back,,,,,,,eybt8xfc15yw9kwnbvm64zend,Carlos Moros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534773531,573,43,2,53,25,6i936isoyj6d0uuxdj537uc97,1,0,0,2023-04-16T16:40:30.598Z,2023-04-16T17:10:15Z,4196327155,212,21.8,4196327153,141,11.0,4196327149,56,Right,4196327157,213,4.2,4196327151,140,72.5,4196379831,144,1,,,,,,,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535299545,1167,1,2,53,25,czkf5t3ai00ghwbga03i5aqxw,1,17.9,52.4,2023-04-16T16:40:30.868Z,2023-04-17T20:46:00Z,4199128495,140,27.5,4199128497,141,87.3,4199128499,212,25.8,4199128501,213,1.2,4199128493,56,Back,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534763435,669,1,2,53,26,czkf5t3ai00ghwbga03i5aqxw,1,31.3,80.4,2023-04-16T16:40:31.776Z,2023-04-17T20:46:09Z,4196256913,56,Left,4196256919,212,26.1,4196256917,141,95.8,4196256921,213,0.4,4196256915,140,54.1,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534763459,670,1,2,53,27,czkf5t3ai00ghwbga03i5aqxw,1,46.1,89.4,2023-04-16T16:40:32.656Z,2023-04-16T16:40:34Z,4196257063,212,17.9,4196257065,213,5.8,4196257061,141,76.3,4196257057,56,Center,4196257059,140,60.9,,,,,,,,,,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534763569,671,1,2,53,29,czkf5t3ai00ghwbga03i5aqxw,1,59.6,73.9,2023-04-16T16:40:34.415Z,2023-04-16T16:49:29Z,4196257711,56,Center,4196257717,212,12.0,4196257713,140,70.1,4196257715,141,67.0,4196257721,213,5.9,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534763573,672,4,2,53,34,czkf5t3ai00ghwbga03i5aqxw,1,73,65.3,2023-04-16T16:40:39.951Z,2023-04-16T16:51:42Z,4196257751,56,Center,4196257875,233,470,4196257753,152,,4196257749,295,,4196257747,13,,4196257755,286,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534763589,470,4,2,53,34,6i936isoyj6d0uuxdj537uc97,0,27,34.7,2023-04-16T16:40:39.952Z,2023-04-16T16:40:44Z,4196257831,295,,4196257837,285,,4196257911,233,672,4196257833,56,Back,4196257829,13,,4196257835,152,,,,,,,,9j6wrg04o32zuepsj675m104p,J. Svedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764071,673,1,2,54,7,czkf5t3ai00ghwbga03i5aqxw,0,71.1,71.8,2023-04-16T16:41:12.866Z,2023-04-17T20:46:50Z,4196260507,140,96.7,4196260501,155,,4196260499,5,,4199129797,224,,4196260515,1,,4196260513,213,5.7,4199129799,72,,4196260497,2,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,4196260509,141,4196260511,212,4196260505,56,Center,,32.4,4196260503,152,,,,,,,,,,,,,,45.1,,,,,,
2534764119,471,12,2,54,9,6i936isoyj6d0uuxdj537uc97,1,5.8,57.6,2023-04-16T16:41:14.652Z,2023-04-16T16:41:17Z,4196260753,141,75.3,4196260749,56,Back,4196260755,212,14.2,4196260861,167,,4196260751,140,0.0,4196260787,15,,4196260757,213,2.1,,,,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764133,472,6,2,54,10,6i936isoyj6d0uuxdj537uc97,0,0,73.8,2023-04-16T16:41:15.758Z,2023-04-17T20:46:57Z,4196260825,73,,4196260943,233,674,4196260823,56,Back,,,,,,,,,,,,,,,,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764131,674,6,2,54,10,czkf5t3ai00ghwbga03i5aqxw,1,100,26.2,2023-04-16T16:41:15.758Z,2023-04-16T16:41:21Z,4196261259,75,,4196260817,56,Center,4196260897,233,472,,,,,,,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764527,675,1,2,54,28,czkf5t3ai00ghwbga03i5aqxw,0,99.4,0.5,2023-04-16T16:41:33.600Z,2023-04-17T22:07:32Z,4196262757,140,96.0,4196262761,212,28.9,4196262751,155,,4196262759,141,42.7,4199131173,20,,4196262763,213,1.7,4196262755,56,Center,4196262747,2,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,4196262749,6,4196262753,224,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764589,474,12,2,54,29,6i936isoyj6d0uuxdj537uc97,1,6,58.7,2023-04-16T16:41:34.717Z,2023-04-16T16:46:36Z,4196263097,213,0.5,4196263087,141,76.6,4196263081,56,Back,4196263091,212,25.4,4196263171,15,,4196263083,140,27.2,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764575,473,43,2,54,32,6i936isoyj6d0uuxdj537uc97,1,0,0,2023-04-16T16:41:37.404Z,2023-04-16T16:41:49Z,4196263787,144,44,4196263017,285,0,4196263015,56,Back,,,,,,,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764615,676,1,2,54,33,czkf5t3ai00ghwbga03i5aqxw,1,77.3,28.5,2023-04-16T16:41:38.544Z,2023-04-16T16:46:20Z,4196263267,213,5.0,4196263259,56,Right,4196263265,212,12.3,4196263263,141,11.1,4196263261,140,80.6,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764631,677,1,2,54,34,czkf5t3ai00ghwbga03i5aqxw,0,86.3,9.7,2023-04-16T16:41:39.167Z,2023-04-17T20:48:26Z,4196263353,2,,4196263365,213,1.2,4199132715,224,,4196263363,212,22.2,4196263355,155,,4196263359,140,93.2,4199132717,20,,4196263361,141,40.6,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,4196263357,56,,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,
2534769365,526,12,2,54,35,6i936isoyj6d0uuxdj537uc97,1,4,59.8,2023-04-16T16:41:40.140Z,2023-04-16T16:47:12Z,4196289801,140,23.9,4196289809,212,28.4,4196289811,213,0.7,4196289805,141,88.0,4196289799,56,Back,,,,,,,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764701,476,61,2,54,36,6i936isoyj6d0uuxdj537uc97,0,29.6,83.5,2023-04-16T16:41:42.004Z,2023-04-16T16:47:20Z,4196263715,56,Back,,,,,,,,,,,,,,,,,,,,,,74rqympe5uuab87psxt8y5mcq,Alexander Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764647,475,43,2,54,38,6i936isoyj6d0uuxdj537uc97,1,0,0,2023-04-16T16:41:43.245Z,2023-04-16T16:45:48Z,4196263471,213,0,4196263467,141,65.8,4196263497,15,0,4196263469,212,0,4196263465,140,8.3,4196283573,144,12,4196263463,56,Back,,,,1j1fgb6yydw3ck6uaz42rohd5,Viktor Granath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764719,678,1,2,54,41,czkf5t3ai00ghwbga03i5aqxw,1,76,12.5,2023-04-16T16:41:46.879Z,2023-04-16T16:47:15Z,4196263803,213,6.1,4196263795,56,Right,4196263797,140,85.9,4196263801,212,10.6,4196263799,141,9.5,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764763,679,1,2,54,44,czkf5t3ai00ghwbga03i5aqxw,0,92.9,16.7,2023-04-16T16:41:49.296Z,2023-04-17T20:49:20Z,4196264075,140,96.3,4196264063,2,,4199134885,224,,4196264085,212,24.1,4196264081,141,51.8,4199134887,20,,4196264087,213,1.4,4196264071,56,Center,6736te1pno19jo5i82obbns2d,M. Eriksson,4196264067,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764793,477,44,2,54,47,6i936isoyj6d0uuxdj537uc97,1,3.6,46.8,2023-04-16T16:41:52.831Z,2023-04-16T16:41:55Z,4196264213,56,Back,4196264215,285,,4196264221,233,680,,,,,,,,,,,,,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764773,680,44,2,54,47,czkf5t3ai00ghwbga03i5aqxw,0,96.4,53.2,2023-04-16T16:41:52.832Z,2023-04-16T16:41:56Z,4196264293,233,477,4196264111,286,,4196264109,56,Center,,,,,,,,,,,,,,,,eybt8xfc15yw9kwnbvm64zend,Carlos Moros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764821,478,12,2,54,48,6i936isoyj6d0uuxdj537uc97,1,3.7,45.5,2023-04-16T16:41:53.348Z,2023-04-16T16:47:44Z,4196264347,213,3.4,4196264341,140,0.0,4196264345,212,4.7,4196264339,56,Back,4196264397,167,,4196264343,141,43.6,,,,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764825,479,6,2,54,48,6i936isoyj6d0uuxdj537uc97,0,0,40.7,2023-04-16T16:41:53.351Z,2023-04-17T20:49:31Z,4196264357,73,,4196264355,56,Back,4196264417,233,681,,,,,,,,,,,,,,,,9g2ih9necaprsrtqfmul1bumt,Andreas Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534764815,681,6,2,54,48,czkf5t3ai00ghwbga03i5aqxw,1,100,59.3,2023-04-16T16:41:53.351Z,2023-04-16T17:37:12Z,4196264313,73,,4196264399,233,479,4196264311,56,Center,,,,,,,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534765131,682,1,2,55,3,czkf5t3ai00ghwbga03i5aqxw,1,99.5,99.5,2023-04-16T16:42:08.879Z,2023-04-16T16:42:12Z,4196265939,213,3.8,4196265931,56,Left,4196265933,140,89.5,4196265935,141,86.5,4196265929,6,,4196265937,212,13.7,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534765143,683,1,2,55,7,czkf5t3ai00ghwbga03i5aqxw,0,88.5,88.4,2023-04-16T16:42:12.303Z,2023-04-17T20:49:52Z,4196265985,2,,4196265995,212,8.2,4196265993,141,76.3,4196265997,213,4.8,4199135817,223,,4196265987,155,,4196265989,56,Center,4199135819,20,,6051gs5j7d6zss35h2twoqnd,H. Finndell,4196265991,140,,,,,,,,,,,,,,,,,,,,,,,88.8,,,,,,
2534765137,480,61,2,55,7,6i936isoyj6d0uuxdj537uc97,1,9.9,15,2023-04-16T16:42:12.799Z,2023-04-16T16:48:19Z,4196265971,56,Back,,,,,,,,,,,,,,,,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534765177,481,5,2,55,9,6i936isoyj6d0uuxdj537uc97,0,14.7,-1.6,2023-04-16T16:42:14.622Z,2023-04-16T16:43:08Z,4196266163,56,Back,4196266167,347,,4196270293,233,684,,,,,,,,,,,,,,,,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534765189,684,5,2,55,9,czkf5t3ai00ghwbga03i5aqxw,1,85.3,101.6,2023-04-16T16:42:14.622Z,2023-04-16T17:36:59Z,4196270273,233,481,4196266211,347,,4196266209,56,Left,,,,,,,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534765351,685,1,2,55,14,czkf5t3ai00ghwbga03i5aqxw,1,86,100,2023-04-16T16:42:19.311Z,2023-04-16T16:54:59Z,4196266995,140,95.2,4196267001,213,5.7,4196266993,56,Left,4196266997,141,92.9,4196266991,107,,4196266999,212,11.3,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534765429,686,1,2,55,19,czkf5t3ai00ghwbga03i5aqxw,1,94.5,92.9,2023-04-16T16:42:24.224Z,2023-04-16T16:42:27Z,4196267387,213,2.7,4196267379,56,Left,4196267385,212,7.8,4196267383,141,97.7,4196267381,140,87.8,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
