id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,assist,qualifier/17/value
2537029339,304,1,1,25,38,2nnlsjfbcea40t4jeclcbw9lk,1,43.7,96.5,2023-04-22T13:26:46.722Z,2023-04-22T13:26:50Z,4208318807,140,31.1,4208318817,212,13.7,4208318823,213,3.4,4208318813,141,91.1,4208318805,56,Back,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029385,305,1,1,25,42,2nnlsjfbcea40t4jeclcbw9lk,1,31.1,81.8,2023-04-22T13:26:50.519Z,2023-04-22T13:26:57Z,4208319119,212,11.5,4208319113,56,Back,4208319115,140,30.1,4208319121,213,4.6,4208319117,141,64.9,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029413,306,1,1,25,48,2nnlsjfbcea40t4jeclcbw9lk,1,30.5,47.5,2023-04-22T13:26:57.061Z,2023-04-22T13:27:00Z,4208319293,56,Back,4208319299,212,21.4,4208319295,140,38.0,4208319301,213,5.1,4208319297,141,18.3,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029419,307,1,1,25,52,2nnlsjfbcea40t4jeclcbw9lk,0,43.5,16.8,2023-04-22T13:27:00.379Z,2023-04-22T13:28:36Z,4208319343,213,0.2,4208319451,286,,4208319335,56,Back,4208319341,212,3.9,4208319437,236,,4208319339,141,18.2,4208319333,155,,4208319337,140,47.1,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,4208319441,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029431,184,74,1,25,52,4mo3tith28qu9za01e8siplsn,1,57,84.2,2023-04-22T13:27:00.380Z,2023-04-22T13:38:02Z,4208319397,285,,4208319395,56,Left,4208319471,233,307,,,,,,,,,,,,,,,,1b0rwzo6ph64v5c00yajvgjmy,Eliton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029443,185,49,1,25,55,4mo3tith28qu9za01e8siplsn,1,36.5,74.5,2023-04-22T13:27:03.586Z,2023-04-22T13:27:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029449,186,1,1,25,55,4mo3tith28qu9za01e8siplsn,0,36.5,74.5,2023-04-22T13:27:03.743Z,2023-04-22T13:27:04Z,4208319515,212,10.6,4208319509,56,Back,4208319513,141,84.7,4208319511,140,44.1,4208319507,155,,4208319517,213,0.7,,,,,,,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029473,308,49,1,25,57,2nnlsjfbcea40t4jeclcbw9lk,1,54.7,16.1,2023-04-22T13:27:05.882Z,2023-04-22T13:28:37Z,,,,,,,,,,,,,,,,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029509,309,1,1,25,57,2nnlsjfbcea40t4jeclcbw9lk,0,54.7,15.9,2023-04-22T13:27:06.161Z,2023-04-22T13:27:09Z,4208319853,140,67.7,4208319849,56,Center,4208319865,213,1.1,4208319857,141,51.6,4208319861,212,27.9,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029521,187,49,1,26,2,4mo3tith28qu9za01e8siplsn,1,30,58.4,2023-04-22T13:27:10.455Z,2023-04-22T13:27:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2wasw4729h0il5c90z5nna9nu,N. Dahlström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029553,188,1,1,26,5,4mo3tith28qu9za01e8siplsn,1,29.8,63.3,2023-04-22T13:27:13.590Z,2023-04-22T13:27:16Z,4208320123,141,58.8,4208320125,212,8.0,4208320119,56,Back,4208320127,213,3.5,4208320121,140,22.8,,,,,,,,,,2wasw4729h0il5c90z5nna9nu,N. Dahlström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029589,189,1,1,26,7,4mo3tith28qu9za01e8siplsn,1,21.9,60,2023-04-22T13:27:15.987Z,2023-04-22T13:27:18Z,4208320347,141,54.9,4208320345,140,7.4,4208320343,56,Back,4208320349,212,15.6,4208320351,213,3.4,,,,,,,,,,8hfaq7u5l18azxpig0vlv1exh,H. Zackrisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029653,190,1,1,26,10,4mo3tith28qu9za01e8siplsn,0,7.4,54.9,2023-04-22T13:27:18.503Z,2023-04-22T13:27:23Z,4208320687,141,44.0,4208320689,212,57.7,4208320683,56,Center,4208320691,213,6.2,4208320685,140,61.9,4208320695,1,,4208320681,157,,,,,b20ropdfff7oj1us6nliccamt,D. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029669,310,1,1,26,15,2nnlsjfbcea40t4jeclcbw9lk,0,37.7,59.4,2023-04-22T13:27:23.339Z,2023-04-22T13:27:24Z,4208320783,56,Center,4208320789,212,15.8,4208320791,213,6.2,4208320785,140,52.7,4208320787,141,57.2,4208320781,3,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029699,191,1,1,26,18,4mo3tith28qu9za01e8siplsn,1,45.1,34.6,2023-04-22T13:27:26.934Z,2023-04-22T13:27:28Z,4208320951,140,55.7,4208320949,56,Center,4208320953,141,27.6,4208320955,212,12.1,4208320957,213,5.9,,,,,,,,,,174tz9lh744fhcxzabu00746h,L. Le Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029743,192,1,1,26,19,4mo3tith28qu9za01e8siplsn,1,56.6,25.5,2023-04-22T13:27:28.134Z,2023-04-22T13:27:31Z,4208321207,56,Center,4208321213,212,15.4,4208321215,213,0.6,4208321209,140,68.6,4208321211,141,38.5,,,,,,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029777,193,1,1,26,22,4mo3tith28qu9za01e8siplsn,1,69.4,32.1,2023-04-22T13:27:30.878Z,2023-04-22T13:27:34Z,4208321377,213,4.9,4208321369,140,73.3,4208321363,56,Right,4208321371,141,5.9,4208321375,212,18.3,,,,,,,,,,2097lnalyp5iq6vxvmbsnbhuc,O. Alfonsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029813,194,1,1,26,25,4mo3tith28qu9za01e8siplsn,1,72.1,10.9,2023-04-22T13:27:33.973Z,2023-04-22T13:27:36Z,4208321521,56,Right,4208321527,212,13.7,4208321523,140,60.5,4208321529,213,2.7,4208321525,141,20.0,,,,,,,,,,40xz5b2qkj6qw867twakfkne2,V. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029835,195,1,1,26,27,4mo3tith28qu9za01e8siplsn,0,64.1,21.5,2023-04-22T13:27:36.286Z,2023-04-22T13:27:39Z,4208321671,140,86.1,4208321667,155,,4208321669,56,Center,4208321675,212,37.3,4208321673,141,64.5,4208321679,1,,4208321677,213,0.9,,,,174tz9lh744fhcxzabu00746h,L. Le Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029869,311,1,1,26,31,2nnlsjfbcea40t4jeclcbw9lk,0,13.6,30.4,2023-04-22T13:27:40.282Z,2023-04-22T13:27:41Z,4208321861,213,0.2,4208321857,141,35.8,4208321851,3,,4208321855,140,34.0,4208321853,56,Back,4208321859,212,21.7,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029909,196,1,1,26,34,4mo3tith28qu9za01e8siplsn,1,66.4,61.8,2023-04-22T13:27:42.575Z,2023-04-22T13:27:45Z,4208322071,140,70.6,4208322067,3,,4208322069,56,Center,4208322075,212,12.3,4208322073,141,78.7,4208322077,213,1.2,,,,,,,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029977,197,1,1,26,37,4mo3tith28qu9za01e8siplsn,1,70.4,79.4,2023-04-22T13:27:45.666Z,2023-04-22T13:27:49Z,4208322425,56,Left,4208322431,141,93.9,4208322429,140,80.5,4208322435,213,0.7,4208322433,212,14.5,,,,,,,,,,1b0rwzo6ph64v5c00yajvgjmy,Eliton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537029993,198,3,1,26,40,4mo3tith28qu9za01e8siplsn,1,79.2,91,2023-04-22T13:27:49.302Z,2023-04-23T10:04:03Z,4208322639,233,312,4208322535,56,Left,4212660629,464,,4208322537,286,,,,,,,,,,,,,,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030005,312,45,1,26,40,2nnlsjfbcea40t4jeclcbw9lk,0,20.8,9,2023-04-22T13:27:49.302Z,2023-04-22T13:27:52Z,4208322651,233,198,4208322611,285,,4208322609,56,Back,,,,,,,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030013,199,1,1,26,42,4mo3tith28qu9za01e8siplsn,1,81.2,84.8,2023-04-22T13:27:50.946Z,2023-04-22T13:27:53Z,4208322683,140,77.4,4208322689,213,2.4,4208322685,141,90.6,4208322687,212,5.6,4208322681,56,Left,,,,,,,,,,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030037,200,1,1,26,44,4mo3tith28qu9za01e8siplsn,1,76.2,86.9,2023-04-22T13:27:53.116Z,2023-04-22T13:27:55Z,4208322829,56,Center,4208322831,140,80.9,4208322833,141,56.7,4208322835,212,21.1,4208322837,213,4.9,,,,,,,,,,1b0rwzo6ph64v5c00yajvgjmy,Eliton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030043,201,61,1,26,46,4mo3tith28qu9za01e8siplsn,0,79.8,57.5,2023-04-22T13:27:55.026Z,2023-04-22T13:27:55Z,4208322865,56,Center,,,,,,,,,,,,,,,,,,,,,,40xz5b2qkj6qw867twakfkne2,V. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030069,314,49,1,26,47,2nnlsjfbcea40t4jeclcbw9lk,1,28.3,49.1,2023-04-22T13:27:55.499Z,2023-04-22T13:29:18Z,,,,,,,,,,,,,,,,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030065,313,1,1,26,47,2nnlsjfbcea40t4jeclcbw9lk,1,19.8,35.8,2023-04-22T13:27:55.898Z,2023-04-22T13:29:19Z,4208322999,140,28.3,4208322997,56,Back,4208323001,141,49.1,4208323003,212,12.7,4208323005,213,0.8,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030071,315,1,1,26,49,2nnlsjfbcea40t4jeclcbw9lk,1,29.9,46.1,2023-04-22T13:27:57.919Z,2023-04-22T13:27:58Z,4208323061,140,27.3,4208323059,56,Back,4208323063,141,34.3,4208323065,212,8.5,4208323067,213,4.4,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030121,316,1,1,26,50,2nnlsjfbcea40t4jeclcbw9lk,1,27.3,34.3,2023-04-22T13:27:58.770Z,2023-04-22T13:28:06Z,4208323411,213,1.4,4208323407,141,53.9,4208323409,212,13.5,4208323403,56,Back,4208323405,140,29.6,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030149,317,1,1,26,58,2nnlsjfbcea40t4jeclcbw9lk,1,62.2,94.8,2023-04-22T13:28:06.762Z,2023-04-22T13:28:11Z,4208323637,141,68.8,4208323641,213,4.4,4208323639,212,18.5,4208323633,56,Center,4208323635,140,57.0,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030165,318,1,1,27,3,2nnlsjfbcea40t4jeclcbw9lk,1,55.3,67.5,2023-04-22T13:28:11.626Z,2023-04-22T13:28:13Z,4208323741,140,64.8,4208323753,213,0.4,4208323749,212,10.7,4208323745,141,73.2,4208323737,56,Center,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030205,319,1,1,27,5,2nnlsjfbcea40t4jeclcbw9lk,1,64.8,70.2,2023-04-22T13:28:13.826Z,2023-04-22T13:28:18Z,4208323981,56,Center,4208323989,213,6.2,4208323983,140,86.0,4208323985,141,66.7,4208323987,212,22.4,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030247,320,1,1,27,10,2nnlsjfbcea40t4jeclcbw9lk,1,84.8,80.3,2023-04-22T13:28:18.499Z,2023-04-23T10:04:45Z,4208324179,213,6.0,4208324173,140,90.5,4208324175,141,77.5,4208324177,212,6.3,4208324171,56,Center,4208324833,210,13,,,,,,,5ib5990rsa8y9pf2bu4risjqh,A. Saidi,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2537030251,321,13,1,27,12,2nnlsjfbcea40t4jeclcbw9lk,1,95,71.5,2023-04-22T13:28:20.809Z,2023-04-23T10:04:46Z,4208324867,75,,4208324881,231,55.1,4208324869,29,,4208441753,65,,4208324865,120,,4208324871,55,320,4208324201,22,,4208324387,20,,8cdx7aahcxg6be4qiwv9vq39w,V. Đukanović,4208324879,230,98.9,4208324875,102,40.7,4208324877,103,8.3,4208324205,56,,,,,,,Center,,,,,,,,,,,,,,,,,
2537030267,202,5,1,27,15,4mo3tith28qu9za01e8siplsn,1,-1.1,50.2,2023-04-22T13:28:24.082Z,2023-04-22T13:28:50Z,4208324277,346,,4208324283,233,322,4208324275,56,Back,,,,,,,,,,,,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030261,322,5,1,27,15,2nnlsjfbcea40t4jeclcbw9lk,0,101.1,49.8,2023-04-22T13:28:24.082Z,2023-04-22T13:28:25Z,4208324265,346,,4208324303,233,202,4208324263,56,Center,,,,,,,,,,,,,,,,8cdx7aahcxg6be4qiwv9vq39w,V. Đukanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030643,203,1,1,27,48,4mo3tith28qu9za01e8siplsn,0,5.1,41.5,2023-04-22T13:28:56.920Z,2023-04-22T13:29:00Z,4208326387,74,,4208326373,56,Center,4208326379,212,61.1,4208326375,140,62.2,4208326383,1,,4208326377,141,24.4,4208326371,124,,4208326381,213,6.1,b20ropdfff7oj1us6nliccamt,D. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030653,323,44,1,27,51,2nnlsjfbcea40t4jeclcbw9lk,1,32.5,77,2023-04-22T13:28:59.815Z,2023-04-22T13:29:01Z,4208326553,233,204,4208326451,285,,4208326449,56,Back,,,,,,,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030647,204,44,1,27,51,4mo3tith28qu9za01e8siplsn,0,67.5,23,2023-04-22T13:28:59.816Z,2023-04-22T13:29:02Z,4208326399,286,,4208326397,56,Center,4208326575,233,323,,,,,,,,,,,,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030687,324,1,1,27,51,2nnlsjfbcea40t4jeclcbw9lk,0,27.2,78.4,2023-04-22T13:28:59.883Z,2023-04-22T13:29:49Z,4208326637,212,25.3,4208326635,141,100.0,4208326639,213,0.7,4208326633,140,46.0,4208326631,56,Back,4208326629,3,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030693,205,5,1,27,53,4mo3tith28qu9za01e8siplsn,1,57.2,-1.6,2023-04-22T13:29:02.019Z,2023-04-22T13:29:03Z,4208326671,347,,4208326669,56,Right,4208326693,233,325,,,,,,,,,,,,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030695,325,5,1,27,53,2nnlsjfbcea40t4jeclcbw9lk,0,42.8,101.6,2023-04-22T13:29:02.019Z,2023-04-22T13:38:00Z,4208326675,347,,4208326673,56,Back,4208326711,233,205,,,,,,,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030795,206,1,1,28,2,4mo3tith28qu9za01e8siplsn,1,60.4,0,2023-04-22T13:29:11.214Z,2023-04-22T13:29:14Z,4208327317,1,,4208327309,140,39.0,4208327315,213,2.9,4208327303,107,,4208327305,56,Back,4208327313,212,22.9,4208327311,141,5.0,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030819,207,1,1,28,5,4mo3tith28qu9za01e8siplsn,1,38.2,5.3,2023-04-22T13:29:14.213Z,2023-04-22T13:29:18Z,4208327457,213,2.2,4208327453,141,25.8,4208327455,212,17.6,4208327449,56,Back,4208327451,140,27.9,,,,,,,,,,2wasw4729h0il5c90z5nna9nu,N. Dahlström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030837,208,1,1,28,10,4mo3tith28qu9za01e8siplsn,1,27.9,33.1,2023-04-22T13:29:18.630Z,2023-04-22T13:29:21Z,4208327563,213,2.8,4208327559,141,42.1,4208327555,56,Back,4208327561,212,17.9,4208327557,140,11.9,,,,,,,,,,8hfaq7u5l18azxpig0vlv1exh,H. Zackrisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030855,209,1,1,28,12,4mo3tith28qu9za01e8siplsn,1,13.9,41.8,2023-04-22T13:29:21.223Z,2023-04-22T13:29:24Z,4208327649,157,,4208327651,56,Center,4208327663,213,6.0,4208327665,1,,4208327655,140,61.1,4208327659,141,24.1,4208327661,212,51.0,,,,b20ropdfff7oj1us6nliccamt,D. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030865,210,1,1,28,16,4mo3tith28qu9za01e8siplsn,0,61.1,23.7,2023-04-22T13:29:24.544Z,2023-04-22T13:29:25Z,4208327705,141,26.7,4208327703,140,71.7,4208327709,213,0.2,4208327707,212,11.3,4208327701,56,Center,4208327699,168,,4208327697,3,,,,,1dbt7rghmrochy28w24ro9hhx,J. Lindner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030867,326,49,1,28,17,2nnlsjfbcea40t4jeclcbw9lk,1,27.1,75.4,2023-04-22T13:29:25.449Z,2023-04-22T13:29:25Z,,,,,,,,,,,,,,,,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030923,327,1,1,28,17,2nnlsjfbcea40t4jeclcbw9lk,1,25,74.4,2023-04-22T13:29:26.295Z,2023-04-22T13:29:31Z,4208328053,213,3.8,4208328047,140,3.5,4208328051,212,28.5,4208328045,56,Back,4208328049,141,48.7,,,,,,,,,,77zrjzfkfp7hozuj05ktwhtqt,M. Fenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030953,328,1,1,28,22,2nnlsjfbcea40t4jeclcbw9lk,0,4.8,43.3,2023-04-22T13:29:31.100Z,2023-04-22T13:29:34Z,4208328229,140,32.2,4208328225,155,,4208328231,141,23.4,4208328233,212,31.8,4208328235,213,5.8,4208328227,56,Back,,,,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030947,211,44,1,28,24,4mo3tith28qu9za01e8siplsn,1,64.7,75.2,2023-04-22T13:29:32.790Z,2023-04-22T13:29:35Z,4208328279,233,329,4208328191,56,Center,4208328197,286,,,,,,,,,,,,,,,,,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030957,329,44,1,28,24,2nnlsjfbcea40t4jeclcbw9lk,0,35.3,24.8,2023-04-22T13:29:32.791Z,2023-04-22T13:29:35Z,4208328283,233,211,4208328249,56,Back,4208328251,285,,,,,,,,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537030961,212,1,1,28,25,4mo3tith28qu9za01e8siplsn,0,61.3,74.8,2023-04-22T13:29:33.398Z,2023-04-22T13:29:34Z,4208328275,212,12.8,4208328273,141,82.7,4208328277,213,0.4,4208328271,140,72.4,4208328267,3,,4208328269,56,Left,,,,,,,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537031009,330,4,1,28,28,2nnlsjfbcea40t4jeclcbw9lk,1,25.4,9.6,2023-04-22T13:29:37.115Z,2023-04-22T13:29:39Z,4208328551,295,,4208328549,13,,4208328567,233,213,4208328553,56,Back,4208328555,152,,4208328557,285,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537031007,213,4,1,28,28,4mo3tith28qu9za01e8siplsn,0,74.6,90.4,2023-04-22T13:29:37.116Z,2023-04-22T13:29:39Z,4208328535,295,,4208328539,152,,4208328533,13,,4208328541,286,,4208328575,233,330,4208328537,56,Left,,,,,,,1b0rwzo6ph64v5c00yajvgjmy,Eliton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537031043,331,1,1,28,33,2nnlsjfbcea40t4jeclcbw9lk,1,29.6,7.4,2023-04-22T13:29:41.379Z,2023-04-22T13:29:43Z,4208328761,212,13.1,4208328757,140,21.4,4208328759,141,21.9,4208328753,152,,4208328755,56,Back,4208328763,213,2.3,4208328749,5,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537031073,332,1,1,28,35,2nnlsjfbcea40t4jeclcbw9lk,1,24.2,22.7,2023-04-22T13:29:43.778Z,2023-04-22T13:29:48Z,4208328935,140,8.6,4208328941,213,2.4,4208328939,212,22.8,4208328933,56,Back,4208328937,141,46.1,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537031121,333,1,1,28,39,2nnlsjfbcea40t4jeclcbw9lk,1,8.6,46.1,2023-04-22T13:29:47.890Z,2023-04-22T13:29:52Z,4208329201,213,1.0,4208329191,155,,4208329203,1,,4208329197,141,96.5,4208329195,140,30.1,4208329199,212,41.0,4208329193,56,Back,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537031249,334,1,1,28,44,2nnlsjfbcea40t4jeclcbw9lk,1,44.6,95.6,2023-04-22T13:29:52.469Z,2023-04-22T13:30:02Z,4208329813,56,Back,4208329819,212,13.3,4208329815,140,43.7,4208329817,141,76.1,4208329821,213,4.6,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537031255,335,4,1,28,51,2nnlsjfbcea40t4jeclcbw9lk,1,53.4,70.8,2023-04-22T13:30:00.094Z,2023-04-22T13:30:02Z,4208329855,286,,4208329853,152,,4208329849,295,,4208329851,56,Center,4208329871,233,214,4208329847,13,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537031239,214,4,1,28,51,4mo3tith28qu9za01e8siplsn,0,46.6,29.2,2023-04-22T13:30:00.095Z,2023-04-22T13:30:03Z,4208329767,152,,4208329769,285,,4208329763,295,,4208329765,56,Back,4208329877,233,335,4208329761,13,,,,,,,,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537031345,336,1,1,28,58,2nnlsjfbcea40t4jeclcbw9lk,1,49.6,69,2023-04-22T13:30:06.722Z,2023-04-22T13:30:10Z,4208330311,141,95.4,4208330307,56,Left,4208330313,212,19.9,4208330305,152,,4208330315,213,1.1,4208330309,140,57.7,4208330303,5,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537031383,337,1,1,29,2,2nnlsjfbcea40t4jeclcbw9lk,1,61.6,95.6,2023-04-22T13:30:10.626Z,2023-04-22T13:30:13Z,4208330481,140,52.1,4208330477,56,Left,4208330483,141,93.6,4208330489,213,3.3,4208330485,212,10.1,,,,,,,,,,8cdx7aahcxg6be4qiwv9vq39w,V. Đukanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537031417,338,1,1,29,4,2nnlsjfbcea40t4jeclcbw9lk,1,52.8,94.7,2023-04-22T13:30:12.662Z,2023-04-22T13:30:16Z,4208330715,141,59.6,4208330719,213,4.4,4208330713,140,46.1,4208330717,212,24.9,4208330711,56,Back,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
