id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2531173471,223,1,1,21,59,czkf5t3ai00ghwbga03i5aqxw,1,26.3,36.6,2023-04-09T15:53:32.226Z,2023-04-09T15:53:34Z,4177139155,141,59.4,4177139153,140,21.6,4177139159,213,1.9,4177139157,212,16.3,4177139151,56,Back,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173517,224,1,1,22,2,czkf5t3ai00ghwbga03i5aqxw,1,21.6,59.4,2023-04-09T15:53:34.801Z,2023-04-09T15:53:40Z,4177139295,212,37.8,4177139293,141,5.9,4177139287,155,,4177139289,56,Back,4177139291,140,31.5,4177139299,1,,4177139297,213,5.0,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173539,225,1,1,22,7,czkf5t3ai00ghwbga03i5aqxw,1,27.5,14,2023-04-09T15:53:40.362Z,2023-04-09T15:53:42Z,4177139361,56,Back,4177139369,213,2.9,4177139367,212,8.6,4177139363,140,19.5,4177139365,141,16.8,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173553,226,1,1,22,9,czkf5t3ai00ghwbga03i5aqxw,1,19.5,16.8,2023-04-09T15:53:42.298Z,2023-04-09T15:53:44Z,4177139435,212,17.8,4177139433,141,7.6,4177139429,56,Back,4177139431,140,35.4,4177139439,213,5.9,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173557,227,1,1,22,12,czkf5t3ai00ghwbga03i5aqxw,0,34.1,7.9,2023-04-09T15:53:44.802Z,2023-04-09T15:58:06Z,4177139463,213,2.4,4177139457,140,25.2,4177139459,141,19.4,4177139455,56,Back,4177139461,212,12.2,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173561,237,49,1,22,13,4jg5vd59i24chckyua90dr1lg,1,74.8,77.9,2023-04-09T15:53:45.685Z,2023-04-09T15:58:24Z,,,,,,,,,,,,,,,,,,,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173619,238,1,1,22,14,4jg5vd59i24chckyua90dr1lg,0,79.7,66,2023-04-09T15:53:47.261Z,2023-04-09T15:58:28Z,4177139737,141,17.0,4177139739,212,36.3,4177139733,56,Right,4177139741,213,5.1,4177139743,1,,4177139735,140,93.3,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173625,228,49,1,22,20,czkf5t3ai00ghwbga03i5aqxw,1,7.7,85.9,2023-04-09T15:53:52.826Z,2023-04-09T15:53:52Z,,,,,,,,,,,,,,,,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173679,229,1,1,22,24,czkf5t3ai00ghwbga03i5aqxw,1,25.6,91.8,2023-04-09T15:53:56.986Z,2023-04-09T15:54:04Z,4177140089,212,15.5,4177140087,141,70.8,4177140083,56,Back,4177140085,140,19.9,4177140091,213,4.3,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173727,230,1,1,22,31,czkf5t3ai00ghwbga03i5aqxw,1,31.4,75.4,2023-04-09T15:54:04.265Z,2023-04-09T15:54:10Z,4177140385,141,90.3,4177140389,212,10.2,4177140381,140,32.4,4177140379,56,Back,4177140393,213,1.5,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173739,231,1,1,22,37,czkf5t3ai00ghwbga03i5aqxw,1,34.7,80.5,2023-04-09T15:54:09.850Z,2023-04-09T15:54:12Z,4177140451,213,3.8,4177140439,56,Back,4177140447,212,10.8,4177140441,140,26.6,4177140443,141,70.6,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173775,232,1,1,22,39,czkf5t3ai00ghwbga03i5aqxw,1,25.6,66.7,2023-04-09T15:54:11.897Z,2023-04-09T15:54:16Z,4177140613,213,4.9,4177140609,141,33.4,4177140607,140,29.7,4177140611,212,23.0,4177140605,56,Back,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173791,233,1,1,22,43,czkf5t3ai00ghwbga03i5aqxw,1,36.3,27.4,2023-04-09T15:54:16.058Z,2023-04-09T15:54:18Z,4177140703,213,4.9,4177140699,141,7.0,4177140697,140,38.3,4177140701,212,14.0,4177140693,56,Back,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173807,234,1,1,22,45,czkf5t3ai00ghwbga03i5aqxw,1,38.7,8.6,2023-04-09T15:54:17.962Z,2023-04-09T15:54:19Z,4177140763,56,Back,4177140771,213,1.1,4177140765,140,43.0,4177140769,212,9.3,4177140767,141,20.6,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173815,235,1,1,22,46,czkf5t3ai00ghwbga03i5aqxw,1,43,20.6,2023-04-09T15:54:19.114Z,2023-04-09T15:54:20Z,4177140815,140,36.1,4177140819,212,7.3,4177140817,141,19.2,4177140813,56,Back,4177140821,213,3.3,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173831,236,1,1,22,47,czkf5t3ai00ghwbga03i5aqxw,1,35.9,21.3,2023-04-09T15:54:20.234Z,2023-04-09T15:54:22Z,4177140903,213,2.0,4177140895,56,Back,4177140901,212,13.3,4177140897,140,30.9,4177140899,141,39.2,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173851,237,1,1,22,49,czkf5t3ai00ghwbga03i5aqxw,0,31.9,40.6,2023-04-09T15:54:22.298Z,2023-04-09T15:54:23Z,4177140989,213,0.9,4177140981,56,Back,4177140987,212,24.7,4177140983,140,46.3,4177140985,141,69.4,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173849,239,8,1,22,50,4jg5vd59i24chckyua90dr1lg,1,56,29.8,2023-04-09T15:54:23.445Z,2023-04-09T15:54:23Z,4177140979,56,Center,,,,,,,,,,,,,,,,,,,,,,21ht7s882is4sisnr8dpf61yi,J. Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173861,240,49,1,22,51,4jg5vd59i24chckyua90dr1lg,1,46.2,33.4,2023-04-09T15:54:24.581Z,2023-04-09T15:54:24Z,,,,,,,,,,,,,,,,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173867,241,1,1,22,52,4jg5vd59i24chckyua90dr1lg,1,46.2,33.4,2023-04-09T15:54:24.861Z,2023-04-09T15:54:26Z,4177141057,140,54.0,4177141059,141,42.4,4177141063,213,0.6,4177141061,212,10.2,4177141055,56,Center,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173891,242,1,1,22,53,4jg5vd59i24chckyua90dr1lg,1,54.3,42.2,2023-04-09T15:54:25.949Z,2023-04-09T15:54:28Z,4177141179,141,38.6,4177141177,140,50.5,4177141181,212,4.7,4177141175,56,Center,4177141183,213,3.7,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173919,243,1,1,22,55,4jg5vd59i24chckyua90dr1lg,1,51.4,45.8,2023-04-09T15:54:28.413Z,2023-04-09T15:54:31Z,4177141299,56,Back,4177141305,212,16.1,4177141307,213,2.3,4177141301,140,41.3,4177141303,141,63.6,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173955,244,1,1,22,58,4jg5vd59i24chckyua90dr1lg,1,42.1,61.1,2023-04-09T15:54:31.373Z,2023-04-09T15:54:34Z,4177141489,56,Back,4177141493,141,39.4,4177141491,140,40.6,4177141497,213,4.6,4177141495,212,14.8,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173965,245,1,1,23,2,4jg5vd59i24chckyua90dr1lg,1,44.1,39.1,2023-04-09T15:54:34.749Z,2023-04-09T15:54:36Z,4177141541,141,62.4,4177141543,212,16.3,4177141539,140,40.5,4177141537,56,Back,4177141545,213,1.8,,,,,,,,,,85jw7q58nuiekjl7snvmkjyp6,P. Nwadike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531173993,246,1,1,23,3,4jg5vd59i24chckyua90dr1lg,1,40.6,62,2023-04-09T15:54:36.021Z,2023-04-09T15:54:37Z,4177141685,56,Back,4177141695,212,8.8,4177141691,141,57.2,4177141697,213,5.9,4177141689,140,48.4,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174019,247,1,1,23,6,4jg5vd59i24chckyua90dr1lg,1,47.9,59.1,2023-04-09T15:54:39.205Z,2023-04-09T15:54:41Z,4177141835,141,97.1,4177141833,140,48.9,4177141839,213,1.5,4177141831,56,Back,4177141837,212,25.9,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174025,248,1,1,23,8,4jg5vd59i24chckyua90dr1lg,0,53.1,96.2,2023-04-09T15:54:41.238Z,2023-04-09T15:54:41Z,4177141863,141,77.3,4177141861,140,68.4,4177141867,213,5.6,4177141865,212,20.6,4177141859,56,Center,4177141857,155,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174031,238,8,1,23,10,czkf5t3ai00ghwbga03i5aqxw,1,28.8,24,2023-04-09T15:54:42.858Z,2023-04-09T15:54:43Z,4177141897,56,Back,,,,,,,,,,,,,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174049,239,49,1,23,11,czkf5t3ai00ghwbga03i5aqxw,1,29.6,19.7,2023-04-09T15:54:44.522Z,2023-04-09T15:54:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174053,240,1,1,23,11,czkf5t3ai00ghwbga03i5aqxw,0,29.6,19.7,2023-04-09T15:54:44.581Z,2023-04-09T15:59:12Z,4177141981,141,28.6,4177141979,140,36.7,4177141977,56,Back,4177141983,212,9.6,4177141985,213,0.7,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174055,249,8,1,23,13,4jg5vd59i24chckyua90dr1lg,1,63.6,76.7,2023-04-09T15:54:46.069Z,2023-04-09T15:54:48Z,4177141989,56,Center,,,,,,,,,,,,,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174093,241,1,1,23,15,czkf5t3ai00ghwbga03i5aqxw,1,33.5,35.1,2023-04-09T15:54:48.578Z,2023-04-09T15:59:50Z,4177142253,212,32.6,4177142259,1,,4177142251,141,57.9,4177142255,213,2.6,4177142249,140,6.2,4177142247,56,Back,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174115,242,1,1,23,18,czkf5t3ai00ghwbga03i5aqxw,1,6.2,57.9,2023-04-09T15:54:50.714Z,2023-04-09T15:54:53Z,4177142369,56,Back,4177142373,141,85.0,4177142371,140,19.9,4177142377,213,0.9,4177142375,212,23.4,,,,,,,,,,1xmg6k4n9a6zmhmq6ysq6tch6,J. Widell Zetterström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174137,243,1,1,23,20,czkf5t3ai00ghwbga03i5aqxw,1,20.5,86.2,2023-04-09T15:54:53.394Z,2023-04-09T15:59:58Z,4177142485,212,16.1,4177142479,56,Back,4177142483,141,68.2,4177142487,213,4.0,4177142481,140,10.6,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174159,244,1,1,23,22,czkf5t3ai00ghwbga03i5aqxw,0,10.6,68.2,2023-04-09T15:54:55.195Z,2023-04-09T15:54:58Z,4177142601,141,84.2,4177142607,1,,4177142603,212,31.2,4177142597,56,Back,4177142599,140,38.4,4177142595,157,,4177142605,213,0.4,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174177,250,44,1,23,26,4jg5vd59i24chckyua90dr1lg,1,61.3,20.6,2023-04-09T15:54:58.828Z,2023-04-09T15:54:59Z,4177142683,56,Right,4177142685,286,,4177142719,233,245,,,,,,,,,,,,,,,,520dbk81emwb7u262qivg8wyd,Kristopher Da Graca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174179,245,44,1,23,26,czkf5t3ai00ghwbga03i5aqxw,0,38.7,79.4,2023-04-09T15:54:58.829Z,2023-04-09T15:55:00Z,4177142729,233,250,4177142689,56,Back,4177142691,285,,,,,,,,,,,,,,,,,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174185,251,1,1,23,26,4jg5vd59i24chckyua90dr1lg,1,61,25.5,2023-04-09T15:54:59.037Z,2023-04-09T16:00:20Z,4177142737,140,72.9,4177142739,141,34.3,4177142733,3,,4177142741,212,13.9,4177142735,56,Center,4177142743,213,0.4,,,,,,,520dbk81emwb7u262qivg8wyd,Kristopher Da Graca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174189,252,49,1,23,27,4jg5vd59i24chckyua90dr1lg,1,73,34.3,2023-04-09T15:55:00.373Z,2023-04-09T16:00:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174199,253,1,1,23,27,4jg5vd59i24chckyua90dr1lg,1,73,34.3,2023-04-09T15:55:00.605Z,2023-04-09T16:00:31Z,4177142811,141,38.5,4177142813,212,6.5,4177142815,213,2.7,4177142809,140,67.4,4177142807,56,Center,,,,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174219,254,1,1,23,29,4jg5vd59i24chckyua90dr1lg,1,67.5,38.9,2023-04-09T15:55:01.933Z,2023-04-09T16:00:48Z,4177142953,213,6.2,4177143297,154,,4177142945,56,Center,4177142951,212,25.5,4177142943,155,,4177142947,140,91.6,4177143295,210,13,4177142949,141,34.3,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2531174221,255,13,1,23,30,4jg5vd59i24chckyua90dr1lg,1,91.8,34.6,2023-04-09T15:55:03.100Z,2023-04-09T16:00:49Z,4177143301,73,,4177143307,55,254,4177143315,230,98.4,4177142963,56,Center,4177142961,63,,4177143303,29,,4177143313,103,13.9,4177142959,22,,21ht7s882is4sisnr8dpf61yi,J. Persson,4177143075,20,4177143311,102,63.9,,,4177143317,231,4177143305,154,,,,,,,,,,,,,,46.8,,,,,,
2531174237,246,5,1,23,31,czkf5t3ai00ghwbga03i5aqxw,1,-1,41.4,2023-04-09T15:55:04.109Z,2023-04-09T16:16:55Z,4177143051,56,Back,4177143053,346,,4177143099,233,256,,,,,,,,,,,,,,,,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174235,256,5,1,23,31,4jg5vd59i24chckyua90dr1lg,0,101,58.6,2023-04-09T15:55:04.109Z,2023-04-09T15:55:05Z,4177143047,346,,4177143045,56,Center,4177143113,233,246,,,,,,,,,,,,,,,,21ht7s882is4sisnr8dpf61yi,J. Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174467,247,1,1,23,52,czkf5t3ai00ghwbga03i5aqxw,1,5,55.8,2023-04-09T15:55:25.498Z,2023-04-09T16:01:20Z,4177144261,237,,4177144243,56,Back,4177144255,1,,4177144249,141,23.1,4177144263,189,,4177144245,140,32.4,4177144253,213,5.6,4177144251,212,36.4,1xmg6k4n9a6zmhmq6ysq6tch6,J. Widell Zetterström,4177144239,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174493,249,1,1,23,58,czkf5t3ai00ghwbga03i5aqxw,1,37.8,16.7,2023-04-09T15:55:31.186Z,2023-04-09T15:55:32Z,4177144385,140,42.8,4177144383,56,Back,4177144391,213,0.9,4177144387,141,27.1,4177144389,212,8.8,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174517,250,1,1,23,59,czkf5t3ai00ghwbga03i5aqxw,1,42.8,27.1,2023-04-09T15:55:32.297Z,2023-04-09T15:55:34Z,4177144545,212,14.0,4177144539,56,Back,4177144543,141,35.2,4177144547,213,2.7,4177144541,140,30.5,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174543,251,1,1,24,1,czkf5t3ai00ghwbga03i5aqxw,1,30.5,35.2,2023-04-09T15:55:34.505Z,2023-04-09T16:01:42Z,4177144659,141,52.4,4177144657,140,34.1,4177144663,213,1.3,4177144661,212,12.3,4177144655,56,Back,,,,,,,,,,7pel84swlqfux6obt6lznze1h,R. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174553,252,1,1,24,4,czkf5t3ai00ghwbga03i5aqxw,1,35.1,64.2,2023-04-09T15:55:36.705Z,2023-04-09T15:55:38Z,4177144725,141,76.7,4177144723,140,57.2,4177144729,213,0.4,4177144721,56,Center,4177144727,212,24.7,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174575,253,1,1,24,5,czkf5t3ai00ghwbga03i5aqxw,1,57.2,76.7,2023-04-09T15:55:38.042Z,2023-04-09T15:55:39Z,4177144823,56,Back,4177144829,212,13.3,4177144827,141,84.4,4177144831,213,2.7,4177144825,140,45.6,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174597,254,1,1,24,6,czkf5t3ai00ghwbga03i5aqxw,1,45.6,84.4,2023-04-09T15:55:39.626Z,2023-04-09T15:55:43Z,4177144965,141,65.5,4177144963,140,40.8,4177144961,56,Back,4177144969,213,4.3,4177144967,212,13.8,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174615,255,1,1,24,10,czkf5t3ai00ghwbga03i5aqxw,0,41,63.7,2023-04-09T15:55:43.410Z,2023-04-09T15:55:46Z,4177145119,1,,4177145111,140,71.6,4177145117,213,5.4,4177145113,141,5.6,4177145115,212,50.9,4177145109,56,Right,4177145107,155,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174625,258,8,1,24,14,4jg5vd59i24chckyua90dr1lg,1,30.4,95.9,2023-04-09T15:55:46.973Z,2023-04-09T15:55:47Z,4177145187,15,,4177145173,56,Back,,,,,,,,,,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174635,259,43,1,24,16,4jg5vd59i24chckyua90dr1lg,1,0,0,2023-04-09T15:55:49.269Z,2023-04-09T16:02:33Z,4177162917,144,49,,,,,,,,,,,,,,,,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174639,260,61,1,24,17,4jg5vd59i24chckyua90dr1lg,0,37.1,97.4,2023-04-09T15:55:49.717Z,2023-04-09T16:02:35Z,4177145259,56,Back,,,,,,,,,,,,,,,,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174647,256,5,1,24,17,czkf5t3ai00ghwbga03i5aqxw,1,63.1,-2,2023-04-09T15:55:50.189Z,2023-04-09T16:16:56Z,4177145295,347,,4177145309,233,261,4177145293,56,Right,,,,,,,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174645,261,5,1,24,17,4jg5vd59i24chckyua90dr1lg,0,36.9,102,2023-04-09T15:55:50.189Z,2023-04-09T15:55:51Z,4177145287,347,,4177145319,233,256,4177145285,56,Back,,,,,,,,,,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174727,257,1,1,24,23,czkf5t3ai00ghwbga03i5aqxw,1,65.2,0,2023-04-09T15:55:55.698Z,2023-04-09T15:56:00Z,4177145767,213,2.3,4177145761,140,58.7,4177145763,141,10.1,4177145759,56,Right,4177145757,107,,4177145765,212,10.7,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174785,258,1,1,24,27,czkf5t3ai00ghwbga03i5aqxw,1,58.7,9.8,2023-04-09T15:56:00.025Z,2023-04-09T15:56:05Z,4177146093,56,Back,4177146095,140,43.4,4177146099,212,24.7,4177146097,141,37.3,4177146101,213,2.3,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174819,259,1,1,24,32,czkf5t3ai00ghwbga03i5aqxw,1,53.2,49,2023-04-09T15:56:05.466Z,2023-04-09T15:56:08Z,4177146295,213,1.3,4177146291,141,92.7,4177146293,212,30.8,4177146289,140,60.8,4177146287,56,Left,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174831,260,1,1,24,35,czkf5t3ai00ghwbga03i5aqxw,1,60.8,92.9,2023-04-09T15:56:07.946Z,2023-04-09T15:56:09Z,4177146365,141,64.0,4177146369,213,5.2,4177146361,56,Center,4177146367,212,21.9,4177146363,140,70.1,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174833,261,1,1,24,37,czkf5t3ai00ghwbga03i5aqxw,0,70.1,64,2023-04-09T15:56:09.754Z,2023-04-09T15:56:10Z,4177146379,212,7.8,4177146377,141,67.3,4177146381,213,0.3,4177146373,56,Center,4177146375,140,77.2,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174847,262,49,1,24,38,4jg5vd59i24chckyua90dr1lg,1,26.4,26.7,2023-04-09T15:56:11.245Z,2023-04-09T15:56:11Z,,,,,,,,,,,,,,,,,,,,,,,,,520dbk81emwb7u262qivg8wyd,Kristopher Da Graca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174859,263,1,1,24,38,4jg5vd59i24chckyua90dr1lg,1,26.4,27.1,2023-04-09T15:56:11.557Z,2023-04-09T15:56:12Z,4177146505,212,8.3,4177146503,141,29.4,4177146501,140,34.2,4177146507,213,0.2,4177146499,56,Back,,,,,,,,,,520dbk81emwb7u262qivg8wyd,Kristopher Da Graca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174873,264,1,1,24,39,4jg5vd59i24chckyua90dr1lg,1,34.2,29.4,2023-04-09T15:56:12.437Z,2023-04-09T15:56:13Z,4177146577,141,26.1,4177146579,212,4.1,4177146571,56,Back,4177146575,140,30.9,4177146581,213,3.7,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174893,265,1,1,24,40,4jg5vd59i24chckyua90dr1lg,1,30.8,26.1,2023-04-09T15:56:13.173Z,2023-04-09T15:56:15Z,4177146687,141,46.0,4177146689,212,13.8,4177146683,56,Back,4177146685,140,28.4,4177146691,213,1.8,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174917,266,1,1,24,42,4jg5vd59i24chckyua90dr1lg,1,27.8,49.1,2023-04-09T15:56:15.325Z,2023-04-09T15:56:18Z,4177146815,140,18.7,4177146817,141,53.0,4177146819,212,9.9,4177146821,213,2.9,4177146813,56,Back,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531174947,267,1,1,24,45,4jg5vd59i24chckyua90dr1lg,1,22.6,51.9,2023-04-09T15:56:18.076Z,2023-04-09T15:56:21Z,4177147035,212,9.7,4177147033,141,38.2,4177147029,56,Back,4177147037,213,4.4,4177147031,140,20.0,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
