id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,keyPass
2538008185,114,56,1,17,42,evf5hhqgnjhwjsth1m6pawxdp,1,0,0,2023-04-23T13:21:00.348Z,2023-04-23T13:21:00Z,4213523905,56,Back,,,,,,,,,,,,,,,,,,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538008229,115,5,1,17,43,evf5hhqgnjhwjsth1m6pawxdp,1,-0.4,70.9,2023-04-23T13:21:00.589Z,2023-04-23T13:58:17Z,4213524095,346,,4213524153,233,214,4213524093,56,Back,,,,,,,,,,,,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538008201,214,5,1,17,43,czkf5t3ai00ghwbga03i5aqxw,0,100.4,29.1,2023-04-23T13:21:00.589Z,2023-04-23T13:21:03Z,4213523987,56,Center,4213524179,233,115,4213523989,346,,,,,,,,,,,,,,,,,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538008755,116,1,1,18,4,evf5hhqgnjhwjsth1m6pawxdp,1,4.6,55.2,2023-04-23T13:21:22.463Z,2023-04-23T13:21:23Z,4213526757,140,12.2,4213526755,56,Back,4213526769,237,,4213526763,213,1.1,4213526761,212,18.2,4213526759,141,79.3,4213526753,124,,,,,cnfkqyunacrm7mli650a3l3ze,A. Benediktsson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538008789,117,1,1,18,6,evf5hhqgnjhwjsth1m6pawxdp,1,11.7,76.1,2023-04-23T13:21:23.747Z,2023-04-23T13:21:25Z,4213526943,213,5.4,4213526939,141,45.7,4213526937,140,27.7,4213526941,212,26.6,4213526935,56,Back,,,,,,,,,,aq0upomgtrmvzxuvvw0n4rf9w,J. Bångsbo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538008867,118,1,1,18,7,evf5hhqgnjhwjsth1m6pawxdp,1,27.7,46.4,2023-04-23T13:21:25.579Z,2023-04-23T13:21:29Z,4213527327,141,31.9,4213527325,140,12.4,4213527323,56,Back,4213527331,213,3.7,4213527329,212,18.8,,,,,,,,,,5por6xcmx2po85tvz9cy76m6t,S. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009009,119,1,1,18,11,evf5hhqgnjhwjsth1m6pawxdp,0,28.4,22.7,2023-04-23T13:21:29.210Z,2023-04-23T13:21:35Z,4213528197,141,0.0,4213528201,213,5.9,4213528195,140,72.2,4213528203,1,,4213528193,56,Right,4213528199,212,48.9,,,,,,,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009013,120,5,1,18,16,evf5hhqgnjhwjsth1m6pawxdp,0,69.6,-1.4,2023-04-23T13:21:33.979Z,2023-04-23T13:58:17Z,4213528217,347,,4213528379,233,215,4213528215,56,Right,,,,,,,,,,,,,,,,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538008995,215,5,1,18,16,czkf5t3ai00ghwbga03i5aqxw,1,30.4,101.4,2023-04-23T13:21:33.979Z,2023-04-23T13:21:36Z,4213528103,56,Back,4213528331,233,120,4213528105,347,,,,,,,,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009183,216,1,1,18,21,czkf5t3ai00ghwbga03i5aqxw,1,32.4,100,2023-04-23T13:21:38.683Z,2023-04-23T13:21:40Z,4213529009,56,Back,4213529015,212,12.5,4213529011,140,25.6,4213529017,213,4.1,4213529013,141,86.6,4213529007,107,,4213529067,189,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009255,217,1,1,18,23,czkf5t3ai00ghwbga03i5aqxw,1,25.5,85.9,2023-04-23T13:21:40.892Z,2023-04-23T13:21:42Z,4213529375,140,22.9,4213529383,212,15.6,4213529371,56,Back,4213529385,213,4.5,4213529379,141,63.3,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009425,218,1,1,18,24,czkf5t3ai00ghwbga03i5aqxw,1,25.6,63,2023-04-23T13:21:42.571Z,2023-04-23T13:21:48Z,4213530189,213,1.1,4213530183,140,30.2,4213530185,141,76.7,4213530187,212,10.5,4213530181,56,Back,,,,,,,,,,eybt8xfc15yw9kwnbvm64zend,Carlos Moros,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009447,219,1,1,18,31,czkf5t3ai00ghwbga03i5aqxw,1,35.3,72.7,2023-04-23T13:21:48.715Z,2023-04-23T13:21:49Z,4213530265,141,72.0,4213530267,212,6.2,4213530261,56,Back,4213530269,213,6.2,4213530263,140,41.2,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009523,220,1,1,18,32,czkf5t3ai00ghwbga03i5aqxw,1,41.2,72,2023-04-23T13:21:49.611Z,2023-04-23T13:21:53Z,4213530703,212,6.4,4213530697,56,Back,4213530705,213,3.2,4213530699,140,35.1,4213530701,141,71.4,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009555,221,1,1,18,35,czkf5t3ai00ghwbga03i5aqxw,1,39.2,73.2,2023-04-23T13:21:53.035Z,2023-04-23T13:21:54Z,4213530911,212,8.8,4213530907,141,83.8,4213530903,140,34.4,4213530913,213,2.2,4213530899,56,Back,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009679,222,1,1,18,36,czkf5t3ai00ghwbga03i5aqxw,1,34,84.4,2023-04-23T13:21:53.979Z,2023-04-23T13:22:00Z,4213531591,56,Back,4213531597,212,13.5,4213531595,141,67.3,4213531593,140,27.5,4213531599,213,4.2,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009731,223,1,1,18,42,czkf5t3ai00ghwbga03i5aqxw,1,34.3,43.7,2023-04-23T13:21:59.946Z,2023-04-23T13:22:02Z,4213531849,141,27.7,4213531853,213,5.4,4213531845,56,Back,4213531847,140,43.3,4213531851,212,14.4,,,,,,,,,,eybt8xfc15yw9kwnbvm64zend,Carlos Moros,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009825,224,1,1,18,44,czkf5t3ai00ghwbga03i5aqxw,1,43.3,30,2023-04-23T13:22:02.219Z,2023-04-23T13:22:06Z,4213532319,141,50.3,4213532321,212,13.8,4213532315,56,Back,4213532323,213,1.6,4213532317,140,42.5,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009837,225,1,1,18,48,czkf5t3ai00ghwbga03i5aqxw,0,39.5,39.8,2023-04-23T13:22:06.411Z,2023-04-23T13:58:57Z,4213532397,1,,4213532385,56,Center,4213532391,141,26.1,4213532395,213,6.0,4213532389,140,72.6,4213532393,212,36.0,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538009867,121,1,1,18,50,evf5hhqgnjhwjsth1m6pawxdp,0,30,74.7,2023-04-23T13:22:08.210Z,2023-04-23T13:58:56Z,4213532557,56,Back,4213532565,213,0.1,4213532561,141,77.3,4213532563,212,18.0,4213532559,140,47.1,,,,,,,,,,aq0upomgtrmvzxuvvw0n4rf9w,J. Bångsbo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010019,226,1,1,18,52,czkf5t3ai00ghwbga03i5aqxw,1,61.7,14.6,2023-04-23T13:22:10.203Z,2023-04-23T13:22:16Z,4213533391,212,14.4,4213533385,56,Right,4213533387,140,74.7,4213533395,213,6.0,4213533389,141,7.9,,,,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010101,227,1,1,18,58,czkf5t3ai00ghwbga03i5aqxw,1,76.3,24.9,2023-04-23T13:22:16.203Z,2023-04-23T13:22:19Z,4213533741,56,Center,4213533751,212,19.8,4213533743,140,85.5,4213533753,213,1.1,4213533749,141,50.3,,,,,,,,,,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010111,228,3,1,19,0,czkf5t3ai00ghwbga03i5aqxw,0,87.3,56.4,2023-04-23T13:22:18.031Z,2023-04-25T14:23:53Z,4213533875,233,122,4213533801,56,Center,4213533803,286,,4219580841,465,,,,,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010119,122,7,1,19,0,evf5hhqgnjhwjsth1m6pawxdp,0,12.7,43.6,2023-04-23T13:22:18.032Z,2023-04-25T14:23:55Z,4219580883,385,,4213533821,56,Back,4213533823,285,,4213533861,233,228,,,,,,,,,,,,,9z851x28so30uk7ihonmrk79x,E. Salomonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010163,229,1,1,19,1,czkf5t3ai00ghwbga03i5aqxw,1,87.5,56.4,2023-04-23T13:22:18.811Z,2023-04-25T14:24:30Z,4213534131,141,62.4,4213534135,212,4.3,4213535749,154,,4213534127,140,88.8,4213534123,56,Center,4213535747,210,15,4213534139,213,1.2,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2538010177,230,15,1,19,2,czkf5t3ai00ghwbga03i5aqxw,1,89,62.4,2023-04-23T13:22:19.707Z,2023-04-25T14:24:31Z,4213534179,17,,4213535789,102,49.4,4213535901,233,123,4213534181,56,Center,4213535779,78,,4213535783,154,,4213534825,20,,4213535793,328,,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,4213535797,147,4213535785,55,229,4213535791,103,17.1,4213535795,146,99.0,4213535781,29,,4213534177,22,,,,,,,,,,50.5,
2538010193,123,10,1,19,2,evf5hhqgnjhwjsth1m6pawxdp,1,3.6,47.6,2023-04-23T13:22:19.807Z,2023-04-25T14:24:53Z,4213535291,179,,4219581935,377,,4213534273,56,Back,4213534271,182,,4213535405,233,230,4213535289,174,,,,,,,,cnfkqyunacrm7mli650a3l3ze,A. Benediktsson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010225,231,13,1,19,3,czkf5t3ai00ghwbga03i5aqxw,1,88,53.8,2023-04-23T13:22:20.994Z,2023-04-25T14:26:04Z,4213583069,214,,4213536533,230,98.2,4213534403,17,,4213534407,56,Center,4213536519,328,,4213536537,231,51.1,4213536515,102,42.0,4213536177,20,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,4213536517,103,4213534397,22,,4213536513,84,,4213536527,458,,,,,,,,,,,,,,,,4.2,
2538010261,124,5,1,19,7,evf5hhqgnjhwjsth1m6pawxdp,1,-0.7,61.6,2023-04-23T13:22:25.260Z,2023-04-23T13:58:17Z,4213534671,233,232,4213534601,56,Back,4213534603,346,,,,,,,,,,,,,,,,,cnfkqyunacrm7mli650a3l3ze,A. Benediktsson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010245,232,5,1,19,7,czkf5t3ai00ghwbga03i5aqxw,0,100.7,38.4,2023-04-23T13:22:25.260Z,2023-04-23T13:22:27Z,4213534701,233,124,4213534513,346,,4213534509,56,Center,,,,,,,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010889,125,1,1,19,26,evf5hhqgnjhwjsth1m6pawxdp,1,4.6,41.2,2023-04-23T13:22:43.795Z,2023-04-23T13:32:31Z,4213585813,189,,4213537929,212,30.5,4213537923,56,Back,4213537925,140,19.7,4213537927,141,2.9,4213537921,124,,4213537931,213,5.3,4213537935,237,,cnfkqyunacrm7mli650a3l3ze,A. Benediktsson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020187,184,1,1,19,31,evf5hhqgnjhwjsth1m6pawxdp,1,32.8,1.9,2023-04-23T13:22:48.755Z,2023-04-23T13:32:32Z,4213587865,56,Back,4213587867,140,26.2,4213587873,213,2.2,4213587871,212,11.8,4213587869,141,15.9,4213588289,189,,,,,,,,9z851x28so30uk7ihonmrk79x,E. Salomonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538020199,185,1,1,19,33,evf5hhqgnjhwjsth1m6pawxdp,1,29.3,19,2023-04-23T13:22:50.933Z,2023-04-23T13:32:34Z,4213590667,212,4.9,4213590661,56,Back,4213590665,141,26.2,4213590663,140,29.3,4213590671,213,1.6,,,,,,,,,,5por6xcmx2po85tvz9cy76m6t,S. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010929,126,1,1,19,37,evf5hhqgnjhwjsth1m6pawxdp,1,30.1,36.1,2023-04-23T13:22:54.869Z,2023-04-23T13:32:35Z,4213538117,141,52.8,4213538115,140,43.7,4213538121,213,0.7,4213538119,212,18.2,4213538113,56,Back,,,,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538010955,127,1,1,19,40,evf5hhqgnjhwjsth1m6pawxdp,0,45.3,49.6,2023-04-23T13:22:58.516Z,2023-04-23T13:32:38Z,4213538227,56,Center,4213538233,212,21.7,4213538235,213,5.5,4213538229,140,59.4,4213538231,141,26.2,,,,,,,,,,ci4crclo00uz8rtudodhpwoh5,G. Norlin,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011009,233,49,1,19,43,czkf5t3ai00ghwbga03i5aqxw,1,32.1,83.6,2023-04-23T13:23:01.259Z,2023-04-23T13:23:01Z,,,,,,,,,,,,,,,,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011119,234,1,1,19,44,czkf5t3ai00ghwbga03i5aqxw,1,31,83.8,2023-04-23T13:23:02.218Z,2023-04-23T13:23:06Z,4213538975,140,8.4,4213538977,141,61.4,4213538979,212,28.2,4213538973,56,Back,4213538981,213,3.7,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011185,235,1,1,19,48,czkf5t3ai00ghwbga03i5aqxw,1,8.3,60.2,2023-04-23T13:23:06.235Z,2023-04-23T13:23:09Z,4213539345,141,39.5,4213539347,212,15.6,4213539341,56,Back,4213539343,140,14.8,4213539349,213,5.2,,,,,,,,,,8adttli9ehdhi2216vpipzkr9,T. Vaiho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011267,236,1,1,19,51,czkf5t3ai00ghwbga03i5aqxw,1,20.5,36.1,2023-04-23T13:23:09.356Z,2023-04-23T13:23:12Z,4213539689,140,22.1,4213539693,212,19.9,4213539691,141,65.2,4213539695,213,1.5,4213539687,56,Back,,,,,,,,,,eybt8xfc15yw9kwnbvm64zend,Carlos Moros,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011355,237,1,1,19,55,czkf5t3ai00ghwbga03i5aqxw,1,27.1,67.8,2023-04-23T13:23:12.826Z,2023-04-23T13:23:18Z,4213540215,212,7.2,4213540217,213,0.7,4213540211,140,32.3,4213540213,141,74.8,4213540209,56,Back,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011453,238,1,1,20,0,czkf5t3ai00ghwbga03i5aqxw,1,40.1,72.9,2023-04-23T13:23:18.458Z,2023-04-23T13:23:23Z,4213540807,213,0.1,4213540795,56,Center,4213540797,140,66.3,4213540799,141,78.1,4213540793,155,,4213540803,212,27.7,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011473,239,1,1,20,5,czkf5t3ai00ghwbga03i5aqxw,1,71,71.2,2023-04-23T13:23:23.274Z,2023-04-23T13:23:24Z,4213540873,213,4.8,4213540867,140,71.5,4213540865,56,Center,4213540869,141,64.6,4213540871,212,4.5,,,,,,,,,,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011485,240,61,1,20,6,czkf5t3ai00ghwbga03i5aqxw,0,71.5,64.6,2023-04-23T13:23:24.235Z,2023-04-23T13:23:24Z,4213540931,56,Center,,,,,,,,,,,,,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011561,128,49,1,20,11,evf5hhqgnjhwjsth1m6pawxdp,1,29.4,44.9,2023-04-23T13:23:29.247Z,2023-04-23T13:23:29Z,,,,,,,,,,,,,,,,,,,,,,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011617,129,1,1,20,11,evf5hhqgnjhwjsth1m6pawxdp,1,29.4,44.9,2023-04-23T13:23:29.547Z,2023-04-23T13:23:32Z,4213541661,56,Back,4213541667,212,27.1,4213541665,141,81.5,4213541663,140,19.3,4213541669,213,2.0,,,,,,,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011655,130,1,1,20,14,evf5hhqgnjhwjsth1m6pawxdp,1,20.5,81.8,2023-04-23T13:23:31.867Z,2023-04-23T13:23:33Z,4213541889,140,4.7,4213541893,212,17.6,4213541891,141,73.0,4213541897,213,3.5,4213541887,56,Back,,,,,,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011689,131,1,1,20,15,evf5hhqgnjhwjsth1m6pawxdp,0,3.7,73.2,2023-04-23T13:23:33.435Z,2023-04-25T14:27:27Z,4213542051,213,0.3,4213542041,56,Back,4213542045,141,75.7,4213542081,236,,4213542087,286,,4219585679,155,,4213542083,233,241,4213542043,140,9.8,aq0upomgtrmvzxuvvw0n4rf9w,J. Bångsbo,4213542049,212,,,,,,,,,,,,,,,,,,,,,,,,6.6,
2538011683,241,74,1,20,15,czkf5t3ai00ghwbga03i5aqxw,1,87.9,30.9,2023-04-23T13:23:33.436Z,2023-04-23T13:58:23Z,4213542027,56,Center,4213542111,233,131,4213542029,285,,,,,,,,,,,,,,,,,1m0qpbce7dob7mdbo7titbqp5,V. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011731,132,5,1,20,18,evf5hhqgnjhwjsth1m6pawxdp,1,9.8,101.6,2023-04-23T13:23:35.887Z,2023-04-23T13:23:37Z,4213542285,56,Back,4213542341,233,242,4213542287,347,,,,,,,,,,,,,,,,,aq0upomgtrmvzxuvvw0n4rf9w,J. Bångsbo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538011721,242,5,1,20,18,czkf5t3ai00ghwbga03i5aqxw,0,90.2,-1.6,2023-04-23T13:23:35.887Z,2023-04-23T13:58:17Z,4213542231,347,,4213542227,56,Right,4213542405,233,132,,,,,,,,,,,,,,,,1m0qpbce7dob7mdbo7titbqp5,V. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538012205,133,1,1,20,40,evf5hhqgnjhwjsth1m6pawxdp,1,10.9,100,2023-04-23T13:23:58.235Z,2023-04-23T13:24:00Z,4213544561,141,85.0,4213544565,213,5.6,4213544557,140,24.4,4213544549,107,,4213544553,56,Back,4213544563,212,18.1,,,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538012285,134,43,1,20,42,evf5hhqgnjhwjsth1m6pawxdp,1,0,0,2023-04-23T13:24:00.155Z,2023-04-23T13:24:10Z,4213544889,56,Back,4213544891,285,0,4213545455,144,44,,,,,,,,,,,,,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538012589,136,44,1,20,44,evf5hhqgnjhwjsth1m6pawxdp,1,26.9,81.6,2023-04-23T13:24:01.625Z,2023-04-23T13:24:23Z,4213546315,285,,4213546467,233,244,4213546313,56,Back,,,,,,,,,,,,,,,,4k8cw1lmtdkcx1vetcwccnefp,M. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538012521,244,44,1,20,44,czkf5t3ai00ghwbga03i5aqxw,0,73.1,18.4,2023-04-23T13:24:01.626Z,2023-04-23T13:24:24Z,4213546067,56,Right,4213546069,286,,4213546509,233,136,,,,,,,,,,,,,,,,eybt8xfc15yw9kwnbvm64zend,Carlos Moros,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538012303,135,1,1,20,44,evf5hhqgnjhwjsth1m6pawxdp,0,28.8,76.9,2023-04-23T13:24:01.867Z,2023-04-23T13:56:08Z,4213545003,141,78.5,4213544995,3,,4213544997,168,,4213544999,56,Back,4213545005,212,2.1,4213545001,140,30.5,4213545007,213,0.5,,,,4k8cw1lmtdkcx1vetcwccnefp,M. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538012297,243,4,1,20,45,czkf5t3ai00ghwbga03i5aqxw,1,65.4,25.6,2023-04-23T13:24:03.451Z,2023-04-23T13:25:12Z,4213544949,56,Center,4213544953,286,,4213551293,233,137,4213544945,13,,4213544951,152,,4213544947,294,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538012725,137,4,1,20,45,evf5hhqgnjhwjsth1m6pawxdp,0,34.6,74.4,2023-04-23T13:24:03.452Z,2023-04-23T13:25:13Z,4213547003,13,,4213551301,233,243,4213547011,285,,4213548961,294,,4213547007,152,,4213547005,56,Back,,,,,,,3ihcnb7xmqlsefg10xbdraqqd,S. Ohlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013277,138,27,1,21,9,evf5hhqgnjhwjsth1m6pawxdp,1,0,0,2023-04-23T13:24:27.109Z,2023-04-23T13:25:05Z,4213550595,233,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538012869,246,27,1,21,9,czkf5t3ai00ghwbga03i5aqxw,1,0,0,2023-04-23T13:24:27.109Z,2023-04-23T13:25:05Z,4213547689,41,Injury,4213547691,53,6051gs5j7d6zss35h2twoqnd,4213550567,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013805,139,28,1,22,2,evf5hhqgnjhwjsth1m6pawxdp,1,0,0,2023-04-23T13:25:20.362Z,2023-04-23T13:25:23Z,4213552279,233,247,4213552183,55,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538013753,247,28,1,22,2,czkf5t3ai00ghwbga03i5aqxw,1,0,0,2023-04-23T13:25:20.362Z,2023-04-23T13:25:23Z,4213551985,55,246,4213552253,233,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014187,248,1,1,22,22,czkf5t3ai00ghwbga03i5aqxw,1,67.1,24.7,2023-04-23T13:25:40.571Z,2023-04-23T13:25:42Z,4213553999,155,,4213554011,213,0.1,4213554003,56,Center,4213554009,212,27.2,4213554007,141,30.1,4213554001,152,,4213554005,140,92.8,4213553995,5,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014201,249,1,1,22,25,czkf5t3ai00ghwbga03i5aqxw,0,95.5,30.4,2023-04-23T13:25:42.810Z,2023-04-23T13:25:45Z,4213554063,213,2.2,4213554199,195,,4213554055,56,Center,4213554057,140,90.9,4213554059,141,39.7,4213554061,212,8.0,,,,,,,5t5ib5l818gj98xrztrj0kbca,O. Fallenius,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014379,140,12,1,22,28,evf5hhqgnjhwjsth1m6pawxdp,1,11.6,68.4,2023-04-23T13:25:46.158Z,2023-04-23T13:37:05Z,4213554831,213,5.9,4213554823,140,48.9,4213554825,141,47.9,4213554827,212,41.6,4213554821,56,Back,,,,,,,,,,5por6xcmx2po85tvz9cy76m6t,S. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014357,250,1,1,22,31,czkf5t3ai00ghwbga03i5aqxw,1,52.6,56.3,2023-04-23T13:25:49.178Z,2023-04-23T13:25:50Z,4213554743,141,68.5,4213554745,212,8.3,4213554747,213,1.5,4213554741,140,53.5,4213554739,56,Center,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014517,251,1,1,22,33,czkf5t3ai00ghwbga03i5aqxw,1,53.7,69.6,2023-04-23T13:25:50.602Z,2023-04-23T13:37:32Z,4213555577,141,89.6,4213555583,213,1.0,4213555575,140,61.9,4213555579,212,16.1,4213555573,56,Left,,,,,,,,,,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014561,252,1,1,22,43,czkf5t3ai00ghwbga03i5aqxw,1,45.1,84.2,2023-04-23T13:26:00.651Z,2023-04-23T13:37:35Z,4213555765,213,4.0,4213555761,141,40.9,4213555767,1,,4213555759,140,20.6,4213555757,56,Back,4213555763,212,39.1,,,,,,,1m0qpbce7dob7mdbo7titbqp5,V. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014669,253,1,1,22,48,czkf5t3ai00ghwbga03i5aqxw,1,21.5,41.3,2023-04-23T13:26:05.609Z,2023-04-23T13:26:07Z,4213556353,213,5.7,4213556349,141,36.4,4213556345,56,Back,4213556351,212,6.1,4213556347,140,26.4,,,,,,,,,,8adttli9ehdhi2216vpipzkr9,T. Vaiho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538014769,254,1,1,22,52,czkf5t3ai00ghwbga03i5aqxw,0,27.8,26.5,2023-04-23T13:26:10.508Z,2023-04-23T13:26:13Z,4213556923,213,6.1,4213556915,56,Right,4213556917,140,72.6,4213556913,155,,4213556919,141,15.9,4213556921,212,47.6,4213556927,1,,,,,eybt8xfc15yw9kwnbvm64zend,Carlos Moros,,,,,,,,,,,,,,,,,,,,,,,,,,,
