id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2527654917,164,1,1,14,20,durq4oppf7c08tnbzrlebt0uz,1,40.4,45.4,2023-04-02T15:46:38.512Z,2023-04-02T15:46:41Z,4158495633,213,3.0,4158495627,140,28.4,4158495631,212,12.7,4158495625,56,Back,4158495629,141,47.6,,,,,,,,,,37ugegawhu80qktxkp12mwoa1,H. Näsström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655003,165,1,1,14,23,durq4oppf7c08tnbzrlebt0uz,1,30.2,38.3,2023-04-02T15:46:40.937Z,2023-04-02T15:46:47Z,4158496073,140,36.2,4158496075,141,14.1,4158496077,212,17.6,4158496071,56,Back,4158496079,213,5.1,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655053,166,1,1,14,29,durq4oppf7c08tnbzrlebt0uz,1,61.3,4.7,2023-04-02T15:46:47.185Z,2023-04-02T15:46:52Z,4158496287,140,74.5,4158496285,56,Right,4158496293,213,6.2,4158496289,141,3.8,4158496291,212,13.9,,,,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655033,132,45,1,14,32,evf5hhqgnjhwjsth1m6pawxdp,0,26.2,81,2023-04-02T15:46:50.795Z,2023-04-02T15:46:53Z,4158496215,56,Back,4158496217,285,,4158496391,233,167,,,,,,,,,,,,,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655059,167,3,1,14,32,durq4oppf7c08tnbzrlebt0uz,1,73.8,19,2023-04-02T15:46:50.795Z,2023-04-02T15:46:53Z,4158496319,286,,4158496317,56,Right,4158496359,233,132,,,,,,,,,,,,,,,,7t6lyj5pvvgzfscj775acuqc5,M. Bustos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655109,168,1,1,14,34,durq4oppf7c08tnbzrlebt0uz,1,71.3,29.1,2023-04-02T15:46:52.721Z,2023-04-02T15:46:55Z,4158496599,212,13.1,4158496601,213,1.3,4158496591,56,Center,4158496597,141,47.5,4158496593,140,75.1,,,,,,,,,,7t6lyj5pvvgzfscj775acuqc5,M. Bustos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655119,169,1,1,14,37,durq4oppf7c08tnbzrlebt0uz,0,74.5,45.5,2023-04-02T15:46:55.616Z,2023-04-02T15:46:56Z,4158496669,212,2.7,4158496667,141,45.5,4158496663,56,Center,4158496671,213,0,4158496665,140,77.1,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655105,133,61,1,14,37,evf5hhqgnjhwjsth1m6pawxdp,1,23.1,70.3,2023-04-02T15:46:55.664Z,2023-04-02T16:19:09Z,4158496561,56,Back,,,,,,,,,,,,,,,,,,,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655133,134,1,1,14,38,evf5hhqgnjhwjsth1m6pawxdp,1,24.4,71.8,2023-04-02T15:46:56.275Z,2023-04-02T15:46:57Z,4158496749,213,5.1,4158496743,140,26.7,4158496745,141,62.6,4158496741,56,Back,4158496747,212,6.7,,,,,,,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655141,135,49,1,14,39,evf5hhqgnjhwjsth1m6pawxdp,1,28.7,61.1,2023-04-02T15:46:57.251Z,2023-04-02T15:46:57Z,,,,,,,,,,,,,,,,,,,,,,,,,ci4crclo00uz8rtudodhpwoh5,G. Norlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655261,136,1,1,14,40,evf5hhqgnjhwjsth1m6pawxdp,1,29.4,59.1,2023-04-02T15:46:58.163Z,2023-04-02T15:47:03Z,4158497349,141,87.7,4158497353,213,1.0,4158497341,56,Back,4158497351,212,22.7,4158497345,140,40.6,,,,,,,,,,ci4crclo00uz8rtudodhpwoh5,G. Norlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655321,137,1,1,14,46,evf5hhqgnjhwjsth1m6pawxdp,0,67.9,92,2023-04-02T15:47:04.371Z,2023-04-02T15:47:06Z,4158497633,213,6.2,4158497629,141,87.4,4158497627,140,91.8,4158497631,212,25.3,4158497625,56,Left,,,,,,,,,,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655347,170,49,1,14,49,durq4oppf7c08tnbzrlebt0uz,1,11.5,13.8,2023-04-02T15:47:07.490Z,2023-04-02T15:47:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655389,171,12,1,14,49,durq4oppf7c08tnbzrlebt0uz,1,11.5,13.8,2023-04-02T15:47:07.905Z,2023-04-02T15:47:10Z,4158498003,213,5.2,4158497995,56,Back,4158498001,212,12.3,4158498103,167,,4158497997,140,17.3,4158497999,141,0.0,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655387,138,5,1,14,50,evf5hhqgnjhwjsth1m6pawxdp,1,82.4,101.9,2023-04-02T15:47:08.906Z,2023-04-02T15:47:10Z,4158498115,233,172,4158497981,56,Left,4158497983,347,,,,,,,,,,,,,,,,,4w0adddkbx4642lkebbcmxbzd,E. Marković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655393,172,5,1,14,50,durq4oppf7c08tnbzrlebt0uz,0,17.6,-1.9,2023-04-02T15:47:08.906Z,2023-04-02T16:11:42Z,4158498029,56,Back,4158498031,347,,4158498127,233,138,,,,,,,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655947,139,1,1,15,17,evf5hhqgnjhwjsth1m6pawxdp,1,85.3,100,2023-04-02T15:47:35.260Z,2023-04-02T15:47:39Z,4158500701,1,,4158500699,213,3.3,4158500695,141,95.0,4158500689,107,,4158500693,140,56.0,4158500691,56,Left,4158500697,212,31.1,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527655983,140,1,1,15,21,evf5hhqgnjhwjsth1m6pawxdp,1,58,90.9,2023-04-02T15:47:39.611Z,2023-04-02T15:47:41Z,4158500909,1,,4158500907,213,4.3,4158500897,56,Back,4158500901,140,45.7,4158500905,212,35.8,4158500903,141,41.8,,,,,,,aq0upomgtrmvzxuvvw0n4rf9w,J. Bångsbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656045,141,1,1,15,23,evf5hhqgnjhwjsth1m6pawxdp,1,45.8,42.8,2023-04-02T15:47:41.851Z,2023-04-02T15:47:46Z,4158501299,212,26.0,4158501297,141,80.6,4158501293,56,Back,4158501301,213,1.7,4158501295,140,41.9,,,,,,,,,,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656075,142,1,1,15,28,evf5hhqgnjhwjsth1m6pawxdp,1,43.3,84.4,2023-04-02T15:47:46.467Z,2023-04-02T15:47:49Z,4158501461,141,98.0,4158501457,56,Left,4158501465,213,0.5,4158501463,212,19.2,4158501459,140,59.3,,,,,,,,,,aq0upomgtrmvzxuvvw0n4rf9w,J. Bångsbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656151,143,1,1,15,31,evf5hhqgnjhwjsth1m6pawxdp,0,59.4,98,2023-04-02T15:47:49.140Z,2023-04-02T15:47:52Z,4158501869,212,19.7,4158501861,155,,4158501867,141,100.0,4158501865,140,78.1,4158501871,213,0.1,4158501863,56,Left,,,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656185,174,56,1,15,33,durq4oppf7c08tnbzrlebt0uz,1,0,0,2023-04-02T15:47:51.786Z,2023-04-02T15:55:29Z,4158502021,56,Back,,,,,,,,,,,,,,,,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656157,144,5,1,15,34,evf5hhqgnjhwjsth1m6pawxdp,0,77.8,101.4,2023-04-02T15:47:52.864Z,2023-04-02T15:47:57Z,4158501901,56,Left,4158502207,233,175,4158501903,347,,,,,,,,,,,,,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656205,175,5,1,15,34,durq4oppf7c08tnbzrlebt0uz,1,22.2,-1.4,2023-04-02T15:47:52.864Z,2023-04-02T16:11:42Z,4158502133,347,,4158502187,233,144,4158502131,56,Back,,,,,,,,,,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656285,176,1,1,15,40,durq4oppf7c08tnbzrlebt0uz,1,22.5,0,2023-04-02T15:47:58.057Z,2023-04-02T15:48:00Z,4158502449,212,16.0,4158502443,56,Back,4158502445,140,11.1,4158502451,213,2.4,4158502441,107,,4158502447,141,14.0,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656349,177,1,1,15,42,durq4oppf7c08tnbzrlebt0uz,1,11.4,14.3,2023-04-02T15:48:00.289Z,2023-04-02T15:48:03Z,4158502807,141,39.7,4158502811,212,19.8,4158502803,140,2.2,4158502817,213,2.1,4158502799,56,Back,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656485,178,1,1,15,45,durq4oppf7c08tnbzrlebt0uz,1,3.7,42.5,2023-04-02T15:48:03.625Z,2023-04-02T15:48:10Z,4158503451,140,4.9,4158503457,213,1.4,4158503453,141,54.9,4158503455,212,8.5,4158503449,56,Back,,,,,,,,,,82h0pn6m1ma6jzh5fefmdpjo5,P. Vaitsiakhovich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656509,179,1,1,15,51,durq4oppf7c08tnbzrlebt0uz,1,19.1,67.5,2023-04-02T15:48:09.873Z,2023-04-02T15:48:11Z,4158503559,140,29.4,4158503563,212,10.8,4158503565,213,6.2,4158503557,56,Back,4158503561,141,66.7,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656541,180,1,1,15,53,durq4oppf7c08tnbzrlebt0uz,1,29.4,66.7,2023-04-02T15:48:11.017Z,2023-04-02T15:48:13Z,4158503785,140,20.6,4158503783,56,Back,4158503787,141,67.9,4158503791,213,3.1,4158503789,212,9.3,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656595,181,1,1,15,55,durq4oppf7c08tnbzrlebt0uz,1,21.3,69.6,2023-04-02T15:48:13.505Z,2023-04-02T15:48:16Z,4158504093,140,25.5,4158504097,141,94.4,4158504087,56,Back,4158504099,212,17.4,4158504101,213,1.3,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656659,182,1,1,15,58,durq4oppf7c08tnbzrlebt0uz,1,23,93,2023-04-02T15:48:16.144Z,2023-04-02T15:48:20Z,4158504373,141,65.2,4158504375,212,19.6,4158504369,56,Back,4158504371,140,18.0,4158504377,213,4.4,,,,,,,,,,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656695,183,1,1,16,2,durq4oppf7c08tnbzrlebt0uz,1,17.3,61.8,2023-04-02T15:48:20.169Z,2023-04-02T15:48:21Z,4158504559,213,5.0,4158504553,140,24.3,4158504555,141,27.1,4158504551,56,Back,4158504557,212,24.7,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656743,184,1,1,16,3,durq4oppf7c08tnbzrlebt0uz,1,24.3,27.1,2023-04-02T15:48:21.777Z,2023-04-02T15:48:23Z,4158504841,141,18.8,4158504845,213,5.9,4158504837,56,Back,4158504839,140,37.0,4158504843,212,14.5,,,,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656809,185,1,1,16,5,durq4oppf7c08tnbzrlebt0uz,1,37,18.8,2023-04-02T15:48:23.530Z,2023-04-02T15:48:26Z,4158505111,212,13.1,4158505103,141,17.0,4158505099,140,24.6,4158505115,213,3.2,4158505097,56,Back,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656853,186,1,1,16,8,durq4oppf7c08tnbzrlebt0uz,1,26.4,17.1,2023-04-02T15:48:26.145Z,2023-04-02T15:48:28Z,4158505291,212,10.1,4158505293,213,2.0,4158505289,141,30.6,4158505285,56,Back,4158505287,140,22.3,,,,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527656979,187,1,1,16,10,durq4oppf7c08tnbzrlebt0uz,1,23.5,34,2023-04-02T15:48:27.985Z,2023-04-02T15:48:33Z,4158505937,56,Back,4158505951,213,0.9,4158505941,140,29.1,4158505947,141,44.0,4158505949,212,9.0,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657055,188,1,1,16,15,durq4oppf7c08tnbzrlebt0uz,1,32.4,50.7,2023-04-02T15:48:33.577Z,2023-04-02T15:48:38Z,4158506305,212,13.8,4158506303,141,70.8,4158506299,56,Back,4158506301,140,30.8,4158506307,213,1.7,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657243,189,1,1,16,20,durq4oppf7c08tnbzrlebt0uz,1,38.1,75.3,2023-04-02T15:48:38.169Z,2023-04-02T15:48:47Z,4158507257,213,0.7,4158507251,140,53.5,4158507249,56,Left,4158507253,141,94.5,4158507255,212,20.8,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657319,190,1,1,16,29,durq4oppf7c08tnbzrlebt0uz,1,77.4,87.7,2023-04-02T15:48:47.825Z,2023-04-02T15:48:50Z,4158507527,141,89.4,4158507531,213,3.1,4158507523,56,Left,4158507525,140,64.2,4158507529,212,13.9,,,,,,,,,,cx25wp1s7ql07ga2yu1975ka1,A. Ademi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657413,191,1,1,16,32,durq4oppf7c08tnbzrlebt0uz,1,63.6,84.8,2023-04-02T15:48:50.257Z,2023-04-02T15:48:54Z,4158507929,141,56.7,4158507931,212,19.3,4158507925,56,Center,4158507933,213,4.6,4158507927,140,61.2,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657469,192,1,1,16,36,durq4oppf7c08tnbzrlebt0uz,1,61.3,41.8,2023-04-02T15:48:54.169Z,2023-04-02T15:48:58Z,4158508365,212,9.6,4158508363,141,31.2,4158508361,140,67.3,4158508359,56,Center,4158508369,213,5.4,,,,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657517,193,1,1,16,40,durq4oppf7c08tnbzrlebt0uz,1,71.9,24.9,2023-04-02T15:48:58.681Z,2023-04-02T15:49:00Z,4158508639,141,7.6,4158508643,213,5.1,4158508637,140,76.8,4158508641,212,12.8,4158508635,56,Right,,,,,,,,,,2rvopmj69lbwtn0eevmn8cn9x,O. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657591,194,1,1,16,42,durq4oppf7c08tnbzrlebt0uz,1,74.3,7.6,2023-04-02T15:49:00.745Z,2023-04-02T15:49:04Z,4158509017,56,Right,4158509021,141,17.7,4158509019,140,63.7,4158509023,212,13.1,4158509025,213,2.6,,,,,,,,,,7t6lyj5pvvgzfscj775acuqc5,M. Bustos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657603,195,1,1,16,46,durq4oppf7c08tnbzrlebt0uz,1,65.2,19.8,2023-04-02T15:49:04.449Z,2023-04-02T15:49:05Z,4158509083,213,2.6,4158509077,140,56.1,4158509079,141,28.2,4158509081,212,11.1,4158509075,56,Center,,,,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657641,196,1,1,16,47,durq4oppf7c08tnbzrlebt0uz,1,56.1,28.2,2023-04-02T15:49:05.833Z,2023-04-02T15:49:07Z,4158509265,141,30.6,4158509263,140,67.2,4158509261,56,Center,4158509267,212,11.8,4158509269,213,0.1,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657677,197,1,1,16,49,durq4oppf7c08tnbzrlebt0uz,1,67.2,30.6,2023-04-02T15:49:07.577Z,2023-04-02T15:49:09Z,4158509477,212,14.7,4158509471,56,Right,4158509475,141,9.1,4158509473,140,65.5,4158509479,213,4.6,,,,,,,,,,37ugegawhu80qktxkp12mwoa1,H. Näsström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657729,198,1,1,16,51,durq4oppf7c08tnbzrlebt0uz,1,65.5,9.1,2023-04-02T15:49:08.985Z,2023-04-02T15:49:11Z,4158509709,141,10.1,4158509705,56,Right,4158509711,212,5.6,4158509707,140,60.2,4158509713,213,3.0,,,,,,,,,,7t6lyj5pvvgzfscj775acuqc5,M. Bustos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657747,199,1,1,16,53,durq4oppf7c08tnbzrlebt0uz,1,60.2,10.1,2023-04-02T15:49:11.017Z,2023-04-02T15:49:12Z,4158509807,141,15.2,4158509811,213,0.6,4158509803,56,Right,4158509805,140,65.1,4158509809,212,6.2,,,,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657791,200,1,1,16,54,durq4oppf7c08tnbzrlebt0uz,1,65.1,15.2,2023-04-02T15:49:12.097Z,2023-04-02T15:49:14Z,4158510047,141,17.6,4158510049,212,5.2,4158510045,140,60.4,4158510051,213,2.8,4158510043,56,Right,,,,,,,,,,37ugegawhu80qktxkp12mwoa1,H. Näsström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657841,201,1,1,16,56,durq4oppf7c08tnbzrlebt0uz,1,54.3,16.4,2023-04-02T15:49:14.105Z,2023-04-02T15:49:17Z,4158510323,213,5.1,4158510315,56,Right,4158510319,141,9.5,4158510317,140,56.0,4158510321,212,5.0,,,,,,,,,,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657901,202,1,1,16,58,durq4oppf7c08tnbzrlebt0uz,1,47.9,7.1,2023-04-02T15:49:16.873Z,2023-04-02T15:49:20Z,4158510599,212,20.6,4158510595,140,29.6,4158510593,56,Back,4158510597,141,18.0,4158510601,213,2.8,,,,,,,,,,37ugegawhu80qktxkp12mwoa1,H. Näsström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527657943,203,1,1,17,2,durq4oppf7c08tnbzrlebt0uz,1,30.9,26.7,2023-04-02T15:49:20.049Z,2023-04-02T15:49:23Z,4158510811,56,Back,4158510817,212,13.0,4158510819,213,1.6,4158510815,141,45.8,4158510813,140,30.8,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527658087,204,1,1,17,5,durq4oppf7c08tnbzrlebt0uz,1,31.9,46.3,2023-04-02T15:49:22.921Z,2023-04-02T15:49:31Z,4158511469,56,Back,4158511475,212,2.8,4158511473,141,50.4,4158511477,213,1.7,4158511471,140,31.6,,,,,,,,,,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527658089,205,3,1,17,11,durq4oppf7c08tnbzrlebt0uz,0,38.6,63,2023-04-02T15:49:29.298Z,2023-04-02T15:49:32Z,4158511495,286,,4158511493,56,Back,4158511651,233,145,,,,,,,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527658065,145,7,1,17,11,evf5hhqgnjhwjsth1m6pawxdp,1,61.4,37,2023-04-02T15:49:29.299Z,2023-04-02T15:49:32Z,4158511387,56,Center,4158511389,285,,4158511575,233,205,,,,,,,,,,,,,,,,ci4crclo00uz8rtudodhpwoh5,G. Norlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527658071,146,49,1,17,12,evf5hhqgnjhwjsth1m6pawxdp,1,65,51,2023-04-02T15:49:30.315Z,2023-04-02T15:49:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4k8cw1lmtdkcx1vetcwccnefp,M. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527658169,147,1,1,17,12,evf5hhqgnjhwjsth1m6pawxdp,1,65.2,46.7,2023-04-02T15:49:30.858Z,2023-04-02T15:49:34Z,4158511929,213,4.5,4158511927,212,6.8,4158511921,56,Center,4158511923,140,63.8,4158511925,141,36.9,,,,,,,,,,4k8cw1lmtdkcx1vetcwccnefp,M. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527658219,148,3,1,17,16,evf5hhqgnjhwjsth1m6pawxdp,1,69.2,26.4,2023-04-02T15:49:34.355Z,2023-04-02T15:49:37Z,4158512251,233,206,4158512187,56,Center,4158512189,286,,,,,,,,,,,,,,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527658201,206,45,1,17,16,durq4oppf7c08tnbzrlebt0uz,0,30.8,73.6,2023-04-02T15:49:34.355Z,2023-04-02T15:49:38Z,4158512297,233,148,4158512107,285,,4158512105,56,Back,,,,,,,,,,,,,,,,9jszz4regvdvl0v4i8s41jbah,V. Bergh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527658259,149,1,1,17,19,evf5hhqgnjhwjsth1m6pawxdp,0,67,30.9,2023-04-02T15:49:36.948Z,2023-04-02T15:49:39Z,4158512415,213,0.7,4158512407,56,Center,4158512413,212,46.7,4158512411,141,76.0,4158512405,155,,4158512417,1,,4158512409,140,100.0,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527658265,150,5,1,17,21,evf5hhqgnjhwjsth1m6pawxdp,0,100.6,68.6,2023-04-02T15:49:38.969Z,2023-04-02T15:49:41Z,4158512459,56,Center,4158512617,233,207,4158512461,346,,,,,,,,,,,,,,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527658287,207,5,1,17,21,durq4oppf7c08tnbzrlebt0uz,1,-0.6,31.4,2023-04-02T15:49:38.969Z,2023-04-02T16:11:42Z,4158512561,56,Back,4158512595,233,150,4158512563,346,,,,,,,,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527658693,208,1,1,17,38,durq4oppf7c08tnbzrlebt0uz,1,4.7,41.2,2023-04-02T15:49:55.929Z,2023-04-02T15:49:58Z,4158514611,237,,4158514605,212,9.7,4158514603,141,37.3,4158514607,213,6.0,4158514597,124,,4158514601,140,13.6,4158514599,56,Back,,,,82h0pn6m1ma6jzh5fefmdpjo5,P. Vaitsiakhovich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527658723,209,1,1,17,40,durq4oppf7c08tnbzrlebt0uz,1,20.6,38.5,2023-04-02T15:49:58.625Z,2023-04-02T15:50:00Z,4158514773,56,Back,4158514781,213,1.2,4158514775,140,24.5,4158514779,212,11.6,4158514777,141,54.5,,,,,,,,,,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527658729,210,61,1,17,42,durq4oppf7c08tnbzrlebt0uz,0,24.5,54.5,2023-04-02T15:50:00.258Z,2023-04-02T15:50:00Z,4158514799,56,Back,,,,,,,,,,,,,,,,,,,,,,6vy0wrnn1jz4tjp9ofxr9qesq,Wenderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527658733,151,49,1,17,42,evf5hhqgnjhwjsth1m6pawxdp,1,73.7,23.1,2023-04-02T15:50:00.819Z,2023-04-02T15:50:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3ihcnb7xmqlsefg10xbdraqqd,S. Ohlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527658795,152,1,1,17,45,evf5hhqgnjhwjsth1m6pawxdp,0,85.8,24.9,2023-04-02T15:50:03.683Z,2023-04-02T15:50:04Z,4158515139,140,88.8,4158515141,141,43.1,4158515133,2,,4158515143,212,12.8,4158515145,213,1.3,4158515137,56,Center,,,,,,,3ihcnb7xmqlsefg10xbdraqqd,S. Ohlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
