id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/17/value,qualifier/14/value
2543094387,505,1,2,53,19,4jg5vd59i24chckyua90dr1lg,1,36.2,76.6,2023-05-03T18:11:28.899Z,2023-05-03T18:11:32Z,4247611597,140,20.7,4247611595,56,Back,4247611599,141,82.6,4247611601,212,16.8,4247611603,213,2.9,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543094445,506,1,2,53,23,4jg5vd59i24chckyua90dr1lg,1,20.8,76.6,2023-05-03T18:11:32.533Z,2023-05-04T13:15:59Z,4247611927,141,11.3,4247611925,140,39.6,4247611919,155,,4247611933,1,,4247611921,196,,4247611931,213,5.1,4247611923,56,Back,4247611929,212,48.6,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543094449,507,61,2,53,27,4jg5vd59i24chckyua90dr1lg,0,39.7,11.3,2023-05-03T18:11:36.884Z,2023-05-03T18:12:09Z,4247611953,56,Back,,,,,,,,,,,,,,,,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543094453,524,49,2,53,28,bqtquhot4yruw677rkc607lk6,1,63.3,77.6,2023-05-03T18:11:37.700Z,2023-05-03T18:11:37Z,,,,,,,,,,,,,,,,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543094465,525,1,2,53,28,bqtquhot4yruw677rkc607lk6,1,59.7,75.4,2023-05-03T18:11:38.148Z,2023-05-04T13:16:05Z,4247612029,141,76.3,4247612039,213,0.0,4247612033,212,17.0,4247612019,56,Center,4247612025,140,75.9,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543094489,526,1,2,53,30,bqtquhot4yruw677rkc607lk6,1,70.1,76.9,2023-05-03T18:11:39.364Z,2023-05-03T18:11:43Z,4247612189,212,5.6,4247612183,56,Center,4247612185,140,69.0,4247612187,141,68.8,4247612191,213,4.5,,,,,,,,,,3aoh34sqan7y34c2qa1d6xkyy,N. Shamoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543094503,527,1,2,53,33,bqtquhot4yruw677rkc607lk6,0,72.1,70,2023-05-03T18:11:42.948Z,2023-05-04T13:16:20Z,4247612283,141,51.8,4247612277,155,,4247612287,213,5.8,4247612281,140,92.7,4247612285,212,24.9,4247612279,56,Center,,,,,,,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543094517,508,12,2,53,36,4jg5vd59i24chckyua90dr1lg,1,7,51.1,2023-05-03T18:11:45.651Z,2023-05-04T13:16:26Z,4247612367,140,0.0,4247612365,56,Back,4247612371,212,8.5,4247612373,213,3.1,4247612369,141,51.6,4247612407,167,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543094521,509,6,2,53,36,4jg5vd59i24chckyua90dr1lg,0,3.1,49.9,2023-05-03T18:11:46.238Z,2023-05-04T13:16:54Z,4249642435,394,,4247612393,73,,4247612457,233,528,4247612391,56,Back,,,,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543094527,528,6,2,53,36,bqtquhot4yruw677rkc607lk6,1,96.9,50.1,2023-05-03T18:11:46.238Z,2023-05-03T18:12:27Z,4247614139,75,,4247612429,233,509,4247612409,56,Center,,,,,,,,,,,,,,,,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543094981,529,1,2,54,22,bqtquhot4yruw677rkc607lk6,0,99.5,0.8,2023-05-03T18:12:31.908Z,2023-05-04T13:17:02Z,4247615069,56,Center,4247615079,1,,4247615063,6,,4247615073,141,48.4,4247615061,2,,4247615071,140,93.2,4249642683,72,,4247615075,212,33.0,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,4247615065,155,,4247615077,213,1.8,4247615067,223,,,,,,,,,,,,,,,,,,,,,,,,,
2543094995,510,12,2,54,25,4jg5vd59i24chckyua90dr1lg,1,7.4,51.3,2023-05-03T18:12:35.107Z,2023-05-04T13:17:14Z,4247615147,141,24.0,4247615145,140,14.8,4247615151,213,5.1,4247615143,56,Back,4247615149,212,20.1,4247615165,15,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095027,530,3,2,54,32,bqtquhot4yruw677rkc607lk6,0,89.1,89.2,2023-05-03T18:12:41.477Z,2023-05-04T13:17:25Z,4249643529,464,,4247615349,286,,4247615347,56,Left,4247615643,233,511,,,,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095075,511,7,2,54,32,4jg5vd59i24chckyua90dr1lg,0,10.9,10.8,2023-05-03T18:12:41.478Z,2023-05-04T13:17:30Z,4247615599,56,Back,4247615601,285,,4249643733,385,,4247615617,233,530,,,,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095039,531,61,2,54,34,bqtquhot4yruw677rkc607lk6,0,88.5,90,2023-05-03T18:12:44.020Z,2023-05-03T18:12:44Z,4247615409,56,Left,,,,,,,,,,,,,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095089,512,5,2,54,35,4jg5vd59i24chckyua90dr1lg,1,14.2,-1,2023-05-03T18:12:45.124Z,2023-05-03T18:12:52Z,4247615681,233,532,4247615669,347,,4247615665,56,Back,,,,,,,,,,,,,,,,94v0gyaccr498bwf5enqyhox6,T. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095049,532,5,2,54,35,bqtquhot4yruw677rkc607lk6,0,85.8,101,2023-05-03T18:12:45.124Z,2023-05-03T18:12:50Z,4247615457,56,Left,4247615459,347,,4247615691,233,512,,,,,,,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095261,513,1,2,54,55,4jg5vd59i24chckyua90dr1lg,1,16.6,0,2023-05-03T18:13:05.267Z,2023-05-03T18:13:06Z,4247616553,212,16.7,4247616551,141,10.6,4247616545,107,,4247616547,56,Back,4247616549,140,2.8,4247616555,213,2.6,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095281,514,1,2,54,57,4jg5vd59i24chckyua90dr1lg,1,3.6,11.4,2023-05-03T18:13:06.435Z,2023-05-04T13:19:07Z,4247616679,141,16.5,4247616681,212,15.2,4247616675,56,Back,4247616677,140,17.7,4247616683,213,0.2,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543475293,930,1,2,54,57,4jg5vd59i24chckyua90dr1lg,0,14.9,15.3,2023-05-03T18:13:06.547Z,2023-05-04T13:19:22Z,4249648077,141,21.3,4249648075,140,33.9,4249648073,56,Back,4249648079,212,20.4,4249648081,213,0.2,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095287,515,43,2,54,59,4jg5vd59i24chckyua90dr1lg,1,0,0,2023-05-03T18:13:09.011Z,2023-05-03T18:13:56Z,4247616691,56,Back,4247616695,141,12.5,4247619727,144,1,4247616697,212,6.5,4247616699,213,0.1,4247616693,140,20.4,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095285,533,49,2,54,59,bqtquhot4yruw677rkc607lk6,1,71.6,80.8,2023-05-03T18:13:09.060Z,2023-05-03T18:13:09Z,,,,,,,,,,,,,,,,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095319,534,1,2,55,0,bqtquhot4yruw677rkc607lk6,1,70.1,74.6,2023-05-03T18:13:10.131Z,2023-05-04T13:19:37Z,4247616889,212,20.2,4247616883,56,Center,4247616885,140,88.6,4247616891,213,6.0,4247616887,141,66.2,,,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095359,535,1,2,55,1,bqtquhot4yruw677rkc607lk6,1,87.9,64.9,2023-05-03T18:13:10.348Z,2023-05-04T13:20:52Z,4247617101,141,55.4,4247618085,154,,4247617099,140,85.2,4247617103,212,7.1,4247617105,213,4.3,4247620239,156,,4247617097,56,Center,4247618083,210,15,91suopiz6irxqevhzv8lx76ne,M. Rajović,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095373,536,15,2,55,2,bqtquhot4yruw677rkc607lk6,1,85.2,55.7,2023-05-03T18:13:11.884Z,2023-05-04T13:20:52Z,4247618091,29,,4247618101,55,535,4247618087,78,,4247617169,17,,4249650935,328,,4247618109,102,51.0,4247618111,103,4.4,4247617813,20,,cm6h40v4lws2jjbslwjjlvd1x,D. Hümmet,,4247618113,146,98.8,4247617171,56,Center,4247618095,154,,4247617167,22,,4247618115,147,4247619685,233,50.4,,,,,,,,,,,,,,516,,
2543095375,516,10,2,55,2,4jg5vd59i24chckyua90dr1lg,1,2,49.7,2023-05-03T18:13:11.984Z,2023-05-04T15:57:54Z,4247617187,56,Back,4249651833,376,,4247619609,174,,4247619613,183,,4249651831,389,,4247619711,233,536,,,,,,,4mnn3qqpodu948yni3okjj7qh,J. Tånnander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095435,517,12,2,55,6,4jg5vd59i24chckyua90dr1lg,1,10.3,45.2,2023-05-03T18:13:15.748Z,2023-05-04T13:21:14Z,4247617509,140,19.8,4247617515,213,0.2,4247617511,141,48.0,4247617513,212,10.2,4247617507,56,Back,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095463,518,4,2,55,9,4jg5vd59i24chckyua90dr1lg,1,19.1,46.4,2023-05-03T18:13:18.515Z,2023-05-03T18:13:46Z,4247617631,13,,4247617633,56,Back,4247617639,285,,4247619193,294,,4247617635,152,,4247617669,233,537,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095439,537,4,2,55,9,bqtquhot4yruw677rkc607lk6,0,80.9,53.6,2023-05-03T18:13:18.516Z,2023-05-03T18:13:22Z,4247617539,56,Center,4247617707,233,518,4247617541,152,,4247617535,13,,4247617537,294,,4247617543,286,,,,,,,,cm6h40v4lws2jjbslwjjlvd1x,D. Hümmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095579,519,1,2,55,22,4jg5vd59i24chckyua90dr1lg,0,19.1,53.6,2023-05-03T18:13:31.427Z,2023-05-04T13:22:21Z,4247618359,141,63.1,4247618365,213,0.1,4247618353,56,Center,4247618367,1,,4247618347,157,,4247618387,189,,4247618349,152,,4247618343,5,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,4247618357,140,60.5,4247618363,212,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095591,538,61,2,55,24,bqtquhot4yruw677rkc607lk6,1,26.1,45,2023-05-03T18:13:33.500Z,2023-05-04T13:22:26Z,4247618463,189,,4247618435,56,Back,,,,,,,,,,,,,,,,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095631,539,4,2,55,24,bqtquhot4yruw677rkc607lk6,1,39.3,43,2023-05-03T18:13:33.762Z,2023-05-03T18:13:38Z,4247618709,13,,4247618711,294,,4247618713,56,Back,4247618719,233,520,4247618717,286,,4247618715,152,,,,,,,,a0dcnofzjvroty4idvyxfaggl,Romário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543095593,520,4,2,55,24,4jg5vd59i24chckyua90dr1lg,0,60.7,57,2023-05-03T18:13:33.763Z,2023-05-03T18:13:57Z,4247618439,13,,4247618447,285,,4247618441,56,Center,4247619785,294,,4247618443,152,,4247618771,233,539,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096711,532,17,2,55,45,4jg5vd59i24chckyua90dr1lg,1,0,0,2023-05-03T18:13:54.703Z,2023-05-03T18:15:48Z,4247624843,283,d3qsmvvwbct9lbo2cuer9j1sl,4247624837,31,,4247627205,189,,4247624839,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096029,540,1,2,56,10,bqtquhot4yruw677rkc607lk6,1,42.4,37.7,2023-05-03T18:14:19.844Z,2023-05-03T18:14:21Z,4247620985,141,30.1,4247620987,212,12.8,4247620977,5,,4247620979,152,,4247620981,56,Center,4247620989,213,5.9,4247620983,140,53.6,,,,cq3y184r3wicnhyzbfr2slv4l,R. Sjöstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096055,541,1,2,56,11,bqtquhot4yruw677rkc607lk6,1,53.6,30.1,2023-05-03T18:14:20.964Z,2023-05-04T13:23:18Z,4247621149,56,Back,4247621155,212,17.4,4247621157,213,3.4,4247621153,141,24.1,4247621151,140,37.5,,,,,,,,,,cm6h40v4lws2jjbslwjjlvd1x,D. Hümmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096087,542,1,2,56,13,bqtquhot4yruw677rkc607lk6,1,38.6,21.9,2023-05-03T18:14:22.869Z,2023-05-03T18:14:25Z,4247621317,140,53.3,4247621329,213,5.6,4247621321,141,4.4,4247621311,56,Right,4247621325,212,19.5,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096095,543,50,2,56,15,bqtquhot4yruw677rkc607lk6,1,45.1,10.1,2023-05-03T18:14:24.870Z,2023-05-03T18:16:01Z,4247621353,286,,4247621351,56,Back,4247621683,233,521,,,,,,,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096139,521,7,2,56,15,4jg5vd59i24chckyua90dr1lg,1,54.9,89.9,2023-05-03T18:14:24.871Z,2023-05-04T13:23:28Z,4249658617,384,,4247621611,285,,4247621609,56,Left,4247621651,233,543,,,,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096145,522,49,2,56,16,4jg5vd59i24chckyua90dr1lg,1,67.7,90.5,2023-05-03T18:14:26.034Z,2023-05-03T18:17:18Z,,,,,,,,,,,,,,,,,,,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096147,523,1,2,56,16,4jg5vd59i24chckyua90dr1lg,1,63,86.3,2023-05-03T18:14:26.188Z,2023-05-04T13:23:40Z,4247633575,56,Center,4247633577,140,52.6,4247633583,213,4.0,4247633579,141,68.6,4247633581,212,16.3,,,,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096157,524,1,2,56,16,4jg5vd59i24chckyua90dr1lg,0,53.6,70.3,2023-05-03T18:14:26.314Z,2023-05-04T13:23:56Z,4247634513,141,79.1,4247634507,155,,4249659925,4,,4247634511,140,70.5,4247634515,212,18.7,4247634509,56,Left,4247634517,213,0.3,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096153,544,1,2,56,20,bqtquhot4yruw677rkc607lk6,1,26.9,26.6,2023-05-03T18:14:29.644Z,2023-05-04T13:24:06Z,4247621659,140,35.9,4247621665,213,5.8,4247621655,3,,4247621657,56,Back,4247621663,212,11.0,4247621661,141,18.4,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543098547,569,49,2,56,21,bqtquhot4yruw677rkc607lk6,1,36.6,13.9,2023-05-03T18:14:30.716Z,2023-05-03T18:17:56Z,,,,,,,,,,,,,,,,,,,,,,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096215,545,1,2,56,22,bqtquhot4yruw677rkc607lk6,0,35.3,24.8,2023-05-03T18:14:32.100Z,2023-05-04T13:24:14Z,4247622015,140,61.0,4247622017,141,51.6,4247622023,1,,4247622021,213,0.6,4247622011,157,,4247622019,212,32.6,4247622013,56,Center,,,,ah01wimesmr2z3ngqdeme6k15,A. Lindahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096227,525,61,2,56,28,4jg5vd59i24chckyua90dr1lg,0,35.4,57.6,2023-05-03T18:14:37.347Z,2023-05-04T13:24:30Z,4247622077,56,Back,,,,,,,,,,,,,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096239,546,3,2,56,28,bqtquhot4yruw677rkc607lk6,0,61.1,42,2023-05-03T18:14:37.685Z,2023-05-04T13:24:36Z,4247637543,233,526,4247622131,56,Center,4247622133,286,,4249661671,465,,,,,,,,,,,,,,cm6h40v4lws2jjbslwjjlvd1x,D. Hümmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096249,526,7,2,56,28,4jg5vd59i24chckyua90dr1lg,1,38.9,58,2023-05-03T18:14:37.686Z,2023-05-04T13:26:14Z,4247637511,285,,4247637537,233,546,4247622155,56,Back,4249666657,383,,,,,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096259,527,49,2,56,30,4jg5vd59i24chckyua90dr1lg,1,41.5,63.1,2023-05-03T18:14:40.099Z,2023-05-03T18:18:35Z,,,,,,,,,,,,,,,,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096275,528,1,2,56,31,4jg5vd59i24chckyua90dr1lg,1,43.4,64.9,2023-05-03T18:14:40.931Z,2023-05-04T13:24:52Z,4247622315,213,0.5,4247622309,140,68.4,4247622311,141,87.2,4247622307,56,Left,4247622313,212,30.3,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096401,529,1,2,56,37,4jg5vd59i24chckyua90dr1lg,1,91.9,70.9,2023-05-03T18:14:46.819Z,2023-05-04T13:27:10Z,4247623041,56,Center,4247624129,210,13,4247623049,213,4.4,4247623043,140,84.4,4247623045,141,39.1,4247623047,212,23.0,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096423,530,13,2,56,42,4jg5vd59i24chckyua90dr1lg,1,84.4,39.7,2023-05-03T18:14:52.116Z,2023-05-04T13:27:11Z,4247624155,231,47.8,4249666383,121,,4247623125,56,Center,4247624143,55,529,4247624139,84,,4247623123,17,,4247624147,102,43.2,4247624153,230,99.5,72eskzopskdqlizss1nhznuqy,A. Alsanati,,4247624141,29,,4247624149,103,12.5,4247624137,72,,4247623121,22,,,,,,,,,,,,,,,,,,,,,,
2543096439,531,5,2,56,44,4jg5vd59i24chckyua90dr1lg,0,101,40.8,2023-05-03T18:14:53.320Z,2023-05-03T18:17:16Z,4247623181,346,,4247623179,56,Center,4247623227,233,547,,,,,,,,,,,,,,,,72eskzopskdqlizss1nhznuqy,A. Alsanati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096433,547,5,2,56,44,bqtquhot4yruw677rkc607lk6,1,-1,59.2,2023-05-03T18:14:53.320Z,2023-05-03T18:14:54Z,4247623207,233,531,4247623159,56,Back,4247623161,346,,,,,,,,,,,,,,,,,cm6h40v4lws2jjbslwjjlvd1x,D. Hümmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096689,548,1,2,57,6,bqtquhot4yruw677rkc607lk6,1,4.3,46.7,2023-05-03T18:15:16.116Z,2023-05-04T13:27:19Z,4247624713,56,Back,4249669539,189,,4247624725,237,,4247624719,212,10.0,4247624711,124,,4247624721,213,0.5,4247624717,141,54.3,4247624715,140,12.5,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096703,549,1,2,57,7,bqtquhot4yruw677rkc607lk6,1,12.5,54.3,2023-05-03T18:15:17.236Z,2023-05-04T13:27:23Z,4247624785,140,2.4,4247624791,213,3.6,4247624787,141,46.0,4247624789,212,12.0,4247624783,56,Back,,,,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096769,550,1,2,57,9,bqtquhot4yruw677rkc607lk6,1,3.1,40.6,2023-05-03T18:15:18.358Z,2023-05-04T13:27:33Z,4247625121,213,6.1,4247625105,56,Back,4247625123,1,,4247625117,212,42.7,4249670083,155,,4247625113,141,28.6,4247625109,140,43.0,,,,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096777,551,61,2,57,11,bqtquhot4yruw677rkc607lk6,0,43,28.6,2023-05-03T18:15:21.124Z,2023-05-03T18:19:47Z,4247625147,56,Back,,,,,,,,,,,,,,,,,,,,,,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096965,533,49,2,57,17,4jg5vd59i24chckyua90dr1lg,1,62.3,61,2023-05-03T18:15:27.083Z,2023-05-03T18:21:44Z,,,,,,,,,,,,,,,,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096969,534,1,2,57,18,4jg5vd59i24chckyua90dr1lg,1,60.1,43.7,2023-05-03T18:15:28.243Z,2023-05-04T13:27:42Z,4247646565,141,46.0,4247646567,212,10.0,4247646569,213,0.2,4247646563,140,69.5,4247646561,56,Center,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543096985,535,1,2,57,19,4jg5vd59i24chckyua90dr1lg,1,69.1,50.5,2023-05-03T18:15:28.556Z,2023-05-03T18:21:46Z,4247646887,212,8.9,4247646885,141,45.2,4247646881,56,Center,4247646883,140,61.3,4247646889,213,3.6,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543100671,575,1,2,57,20,4jg5vd59i24chckyua90dr1lg,1,64.4,38.4,2023-05-03T18:15:29.828Z,2023-05-04T13:27:51Z,4247650017,56,Right,4247650023,212,15.9,4247650021,141,15.7,4247650025,213,5.0,4247650019,140,68.1,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543100681,576,1,2,57,20,4jg5vd59i24chckyua90dr1lg,1,63.8,12,2023-05-03T18:15:29.987Z,2023-05-04T13:28:00Z,4247650611,56,Right,4247650615,140,75.5,4247650619,141,4.4,4247650625,213,5.9,4247650621,212,13.3,,,,,,,,,,27a8ay3weff9zyxw7usa54cet,A. Bjarnason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543100685,577,1,2,57,20,4jg5vd59i24chckyua90dr1lg,0,78.2,6.4,2023-05-03T18:15:30.147Z,2023-05-04T13:28:23Z,4247651357,213,1.0,4247651355,212,35.2,4247651347,155,,4249672437,387,,4249672435,225,,4247651345,2,,4247651353,141,50.5,4249672439,72,,72eskzopskdqlizss1nhznuqy,A. Alsanati,,4247651349,56,Center,4247651351,140,95.7,4247651359,1,,,,,,,,,,,,,,,,,,,,,,,,,
2543096935,552,52,2,57,27,bqtquhot4yruw677rkc607lk6,1,3.9,59.4,2023-05-03T18:15:37.212Z,2023-05-04T13:28:40Z,4249673499,377,,,,,,,,,,,,,,,,,,,,,,,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543097053,553,1,2,57,28,bqtquhot4yruw677rkc607lk6,1,12.9,64.2,2023-05-03T18:15:37.516Z,2023-05-03T18:21:04Z,4247626741,123,,4247626743,56,Back,4247626749,212,16.2,4247626747,141,41.6,4247626745,140,17.9,4247626751,213,5.0,,,,,,,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543097075,554,1,2,57,30,bqtquhot4yruw677rkc607lk6,1,19.3,38.5,2023-05-03T18:15:40.132Z,2023-05-03T18:15:41Z,4247626883,141,35.1,4247626887,213,6.1,4247626881,140,29.4,4247626885,212,10.9,4247626879,56,Back,,,,,,,,,,4r8xqhcqxugg2wk1g2n4x1at,L. Sætra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543097095,555,1,2,57,32,bqtquhot4yruw677rkc607lk6,1,29.4,35.1,2023-05-03T18:15:41.396Z,2023-05-04T13:29:00Z,4247626979,141,34.5,4247626981,212,10.2,4247626983,213,3.2,4247626975,56,Back,4247627003,156,,4247626977,140,19.7,,,,,,,b6uj13lah92mxcmbs45ujr9p1,S. Skrabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
