id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,assist
2534558011,178,1,1,16,19,2nnlsjfbcea40t4jeclcbw9lk,1,65.3,4.6,2023-04-16T13:16:48.808Z,2023-04-16T13:16:54Z,4195204791,212,11.1,4195204787,140,57.6,4195204793,213,2.4,4195204789,141,15.8,4195204785,56,Right,,,,,,,,,,2v1tnyzorjyx7pyf3auj73ytw,M. Madjed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558091,179,1,1,16,24,2nnlsjfbcea40t4jeclcbw9lk,1,51,39.8,2023-04-16T13:16:54.120Z,2023-04-16T13:16:58Z,4195205165,212,19.3,4195205161,140,57.9,4195205167,213,1.2,4195205163,141,66.1,4195205159,56,Center,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558219,180,1,1,16,28,2nnlsjfbcea40t4jeclcbw9lk,1,67,78.4,2023-04-16T13:16:57.880Z,2023-04-16T13:17:03Z,4195205871,212,19.1,4195205867,140,82.0,4195205869,141,94.4,4195205877,213,0.6,4195205865,56,Left,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558243,181,1,1,16,33,2nnlsjfbcea40t4jeclcbw9lk,0,73.9,81.5,2023-04-16T13:17:03.416Z,2023-04-17T08:42:47Z,4195205971,141,58.5,4198015183,2,,4198015263,20,,4195205969,140,87.5,4198015261,223,,4195205967,56,Center,4195205975,213,5.5,4195205973,212,21.2,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558261,156,8,1,16,35,5mbo4f0vps12dr0fcvjn3wyp5,1,14.6,43.7,2023-04-16T13:17:04.950Z,2023-04-17T08:42:53Z,4198015371,385,,4195206037,56,Back,,,,,,,,,,,,,,,,,,,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558363,182,1,1,16,37,2nnlsjfbcea40t4jeclcbw9lk,1,63.7,60,2023-04-16T13:17:06.808Z,2023-04-16T13:17:09Z,4195206583,212,10.5,4195206585,213,4.8,4195206575,56,Center,4195206579,140,64.4,4195206581,141,44.6,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558373,183,50,1,16,39,2nnlsjfbcea40t4jeclcbw9lk,1,68.4,31.8,2023-04-16T13:17:09.127Z,2023-04-16T13:17:11Z,4195206643,286,,4195206791,233,157,4195206641,56,Center,,,,,,,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558387,157,7,1,16,39,5mbo4f0vps12dr0fcvjn3wyp5,0,31.6,68.2,2023-04-16T13:17:09.128Z,2023-04-17T08:43:05Z,4195206731,233,183,4195206713,285,,4195206709,56,Back,4198015485,385,,,,,,,,,,,,,,6utvjndbc0etrvdrul1oajdp0,A. Fesshaie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558485,184,1,1,16,43,2nnlsjfbcea40t4jeclcbw9lk,1,70.6,19.8,2023-04-16T13:17:13.416Z,2023-04-16T13:17:14Z,4195207267,213,1.3,4195207259,56,Center,4195207263,141,52.2,4195207265,212,22.6,4195207261,140,75.4,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558521,185,1,1,16,45,2nnlsjfbcea40t4jeclcbw9lk,1,74.1,52.8,2023-04-16T13:17:14.728Z,2023-04-17T08:43:18Z,4195207429,140,84.5,4195207433,212,15.3,4195207435,213,5.5,4195207431,141,37.1,4195207427,56,Center,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558533,186,61,1,16,46,2nnlsjfbcea40t4jeclcbw9lk,0,80.6,45.2,2023-04-16T13:17:16.535Z,2023-04-16T13:17:17Z,4195207513,56,Center,,,,,,,,,,,,,,,,,,,,,,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558601,158,12,1,16,48,5mbo4f0vps12dr0fcvjn3wyp5,1,12,48.4,2023-04-16T13:17:18.109Z,2023-04-16T13:17:20Z,4195207861,141,96.0,4195207853,56,Back,4195207873,213,1.1,4195207855,140,27.8,4195207867,212,36.4,,,,,,,,,,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558699,187,61,1,16,51,2nnlsjfbcea40t4jeclcbw9lk,1,73.8,5.6,2023-04-16T13:17:20.856Z,2023-04-17T08:43:35Z,4195208421,56,Right,,,,,,,,,,,,,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558795,188,1,1,16,54,2nnlsjfbcea40t4jeclcbw9lk,1,69.1,17.1,2023-04-16T13:17:24.088Z,2023-04-16T13:17:28Z,4195208943,212,28.3,4195208939,140,43.7,4195208941,141,30.9,4195208937,56,Back,4195208945,213,2.8,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558833,189,1,1,16,58,2nnlsjfbcea40t4jeclcbw9lk,1,45.6,33.6,2023-04-16T13:17:28.311Z,2023-04-16T13:17:30Z,4195209145,213,1.5,4195209137,56,Back,4195209141,141,54.8,4195209139,140,46.7,4195209143,212,14.5,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558875,190,1,1,17,1,2nnlsjfbcea40t4jeclcbw9lk,1,46.2,56.3,2023-04-16T13:17:30.711Z,2023-04-16T13:17:32Z,4195209323,140,54.5,4195209327,212,16.6,4195209329,213,1.0,4195209321,56,Center,4195209325,141,77.0,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534558951,191,1,1,17,2,2nnlsjfbcea40t4jeclcbw9lk,1,57,78.4,2023-04-16T13:17:32.087Z,2023-04-16T13:17:36Z,4195209759,141,94.5,4195209755,140,68.7,4195209753,56,Left,4195209765,212,16.5,4195209773,213,0.7,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559021,192,1,1,17,6,2nnlsjfbcea40t4jeclcbw9lk,1,71.2,93.8,2023-04-16T13:17:36.103Z,2023-04-17T08:43:49Z,4195210127,141,86.6,4195210131,213,4.2,4195210123,56,Left,4195210129,212,5.7,4195210125,140,68.5,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559051,193,1,1,17,9,2nnlsjfbcea40t4jeclcbw9lk,1,67.4,78.5,2023-04-16T13:17:38.887Z,2023-04-16T13:17:40Z,4195210297,213,0.8,4195210293,141,93.8,4195210289,56,Left,4195210295,212,14.9,4195210291,140,77.6,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559089,194,1,1,17,10,2nnlsjfbcea40t4jeclcbw9lk,0,78,93.9,2023-04-16T13:17:40.263Z,2023-04-16T13:17:42Z,4195210497,212,9.5,4195210483,56,Left,4195210499,213,5.7,4195210495,141,86.6,4195210487,140,85.7,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559063,160,8,1,17,11,5mbo4f0vps12dr0fcvjn3wyp5,1,29.2,11.4,2023-04-16T13:17:40.900Z,2023-04-17T08:44:00Z,4195210365,56,Back,4198016365,383,,,,,,,,,,,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559111,161,1,1,17,13,5mbo4f0vps12dr0fcvjn3wyp5,0,19.9,9.2,2023-04-16T13:17:42.786Z,2023-04-16T13:23:03Z,4195210601,140,18.9,4195210599,56,Back,4195210605,212,1.1,4195210603,141,9.8,4195210607,213,2.8,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559119,195,61,1,17,13,2nnlsjfbcea40t4jeclcbw9lk,1,86.4,84.7,2023-04-16T13:17:43.544Z,2023-04-16T13:23:05Z,4195210637,56,Left,,,,,,,,,,,,,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559137,162,49,1,17,14,5mbo4f0vps12dr0fcvjn3wyp5,1,12.3,17,2023-04-16T13:17:44.243Z,2023-04-16T13:17:44Z,,,,,,,,,,,,,,,,,,,,,,,,,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559185,163,1,1,17,14,5mbo4f0vps12dr0fcvjn3wyp5,1,12.3,17,2023-04-16T13:17:44.430Z,2023-04-16T13:17:45Z,4195210951,155,,4195210957,140,13.8,4195210961,212,8.3,4195210955,56,Back,4195210963,213,4.9,4195210959,141,5.0,,,,,,,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559213,164,1,1,17,16,5mbo4f0vps12dr0fcvjn3wyp5,0,13.8,5,2023-04-16T13:17:45.747Z,2023-04-16T13:17:47Z,4195211089,141,9.2,4195211085,56,Back,4195211091,212,25.8,4195211083,155,,4195211087,140,38.2,4195211095,213,0.1,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559375,198,1,1,17,20,2nnlsjfbcea40t4jeclcbw9lk,0,60.1,88.7,2023-04-16T13:17:50.072Z,2023-04-16T13:31:10Z,4195212017,56,Left,4195212021,141,90.6,4195212015,3,,4195212019,140,77.9,4195212023,212,18.7,4195212025,213,0.1,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559385,199,43,1,17,24,2nnlsjfbcea40t4jeclcbw9lk,1,0,0,2023-04-16T13:17:54.040Z,2023-04-16T13:18:00Z,4195212791,144,61,4195212069,56,Left,,,,,,,,,,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559437,165,1,1,17,25,5mbo4f0vps12dr0fcvjn3wyp5,0,22.4,7.7,2023-04-16T13:17:55.588Z,2023-04-17T08:44:53Z,4195212357,212,3.9,4195262335,286,,4195262325,236,,4195212351,56,Back,4195262327,233,200,4195212353,140,25.2,4195212355,141,4.0,4195212359,213,5.6,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559433,200,74,1,17,25,2nnlsjfbcea40t4jeclcbw9lk,1,76.5,96,2023-04-16T13:17:55.589Z,2023-04-17T08:44:48Z,4195262375,233,165,4195212337,56,Left,4195217049,285,,,,,,,,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559461,166,5,1,17,28,5mbo4f0vps12dr0fcvjn3wyp5,1,22.7,-1.6,2023-04-16T13:17:58.131Z,2023-04-16T13:17:59Z,4195212455,347,,4195212625,233,201,4195212453,56,Back,,,,,,,,,,,,,,,,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559473,201,5,1,17,28,2nnlsjfbcea40t4jeclcbw9lk,0,77.3,101.6,2023-04-16T13:17:58.131Z,2023-04-16T13:56:23Z,4195212483,56,Left,4195212677,233,166,4195212485,347,,,,,,,,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559871,167,1,1,17,41,5mbo4f0vps12dr0fcvjn3wyp5,0,30.8,0,2023-04-16T13:18:11.498Z,2023-04-16T13:18:13Z,4195214653,140,43.2,4195214657,212,13.7,4195214659,213,0.3,4195214651,56,Back,4195214649,107,,4195214655,141,4.7,,,,,,,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559949,202,1,1,17,44,2nnlsjfbcea40t4jeclcbw9lk,1,64.6,92.4,2023-04-16T13:18:14.119Z,2023-04-16T13:18:16Z,4195215147,212,16.4,4195215139,3,,4195215141,56,Center,4195215143,140,70.8,4195215145,141,70.2,4195215149,213,5.1,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559965,203,1,1,17,46,2nnlsjfbcea40t4jeclcbw9lk,0,71,69.6,2023-04-16T13:18:16.583Z,2023-04-16T13:18:17Z,4195215221,141,53.9,4195215225,213,4.5,4195215217,56,Center,4195215219,140,68.6,4195215223,212,11.0,,,,,,,,,,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559981,168,43,1,17,48,5mbo4f0vps12dr0fcvjn3wyp5,1,0,0,2023-04-16T13:18:17.883Z,2023-04-17T08:46:13Z,4198018453,144,49,,,,,,,,,,,,,,,,,,,,,,5q20jb98g7acxc4ixvuhspwtm,A. Magashy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534559995,169,1,1,17,48,5mbo4f0vps12dr0fcvjn3wyp5,1,32.6,40.9,2023-04-16T13:18:18.001Z,2023-04-16T13:18:19Z,4195215387,140,23.6,4195215391,212,10.2,4195215385,56,Back,4195215393,213,3.5,4195215389,141,35.1,,,,,,,,,,5q20jb98g7acxc4ixvuhspwtm,A. Magashy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534560061,170,1,1,17,49,5mbo4f0vps12dr0fcvjn3wyp5,1,23.6,35.1,2023-04-16T13:18:18.839Z,2023-04-16T13:18:21Z,4195215731,141,61.5,4195215727,56,Back,4195215733,212,18.0,4195215729,140,23.6,4195215735,213,1.6,,,,,,,,,,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534560257,171,1,1,17,51,5mbo4f0vps12dr0fcvjn3wyp5,1,24.1,64,2023-04-16T13:18:20.999Z,2023-04-16T13:18:30Z,4195216671,56,Back,4195216679,213,0.9,4195216675,141,92.3,4195216673,140,39.4,4195216677,212,25.1,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534560301,172,1,1,18,0,5mbo4f0vps12dr0fcvjn3wyp5,1,68.7,96,2023-04-16T13:18:30.060Z,2023-04-16T13:18:31Z,4195216919,212,22.4,4195216915,140,49.2,4195216913,56,Back,4195216921,213,3.6,4195216917,141,82.7,,,,,,,,,,8uvq88srclwb1303aev72iz8p,E. Otieno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534560363,173,1,1,18,1,5mbo4f0vps12dr0fcvjn3wyp5,1,49.2,82.7,2023-04-16T13:18:31.578Z,2023-04-16T13:18:34Z,4195217193,56,Center,4195217203,212,13.9,4195217197,140,53.6,4195217199,141,63.4,4195217209,213,5.1,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534560429,174,1,1,18,4,5mbo4f0vps12dr0fcvjn3wyp5,1,51.9,60.3,2023-04-16T13:18:33.906Z,2023-04-16T13:18:36Z,4195217567,212,19.2,4195217575,213,4.5,4195217559,56,Back,4195217565,141,33.0,4195217561,140,47.3,,,,,,,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534560481,175,1,1,18,7,5mbo4f0vps12dr0fcvjn3wyp5,1,53.6,31.6,2023-04-16T13:18:36.627Z,2023-04-16T13:18:38Z,4195217855,56,Right,4195217859,141,3.4,4195217863,213,5.4,4195217857,140,67.6,4195217861,212,24.2,,,,,,,,,,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534560495,176,1,1,18,8,5mbo4f0vps12dr0fcvjn3wyp5,1,68,4.3,2023-04-16T13:18:38.466Z,2023-04-17T08:46:32Z,4195217945,141,11.3,4195217949,213,1.7,4195217943,140,67.2,4195217941,56,Right,4195217947,212,4.8,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534560525,177,1,1,18,9,5mbo4f0vps12dr0fcvjn3wyp5,1,67.2,11.3,2023-04-16T13:18:39.418Z,2023-04-16T13:18:40Z,4195218113,212,5.6,4195218109,140,65.8,4195218107,56,Right,4195218111,141,3.4,4195218115,213,4.4,,,,,,,,,,5lg03j9iuxh9pm63esegw20vd,V. Thill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534560585,178,1,1,18,10,5mbo4f0vps12dr0fcvjn3wyp5,1,65.8,3.4,2023-04-16T13:18:40.555Z,2023-04-16T13:18:42Z,4195218375,213,2.4,4195218371,212,17.0,4195218361,56,Right,4195218369,141,20.7,4195218365,140,54.1,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534560663,179,1,1,18,13,5mbo4f0vps12dr0fcvjn3wyp5,1,54.1,25.8,2023-04-16T13:18:42.650Z,2023-04-16T13:18:46Z,4195218781,212,16.0,4195218775,56,Center,4195218779,141,46.7,4195218777,140,61.0,4195218783,213,1.1,,,,,,,,,,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534560681,180,1,1,18,16,5mbo4f0vps12dr0fcvjn3wyp5,1,56.9,47.6,2023-04-16T13:18:46.291Z,2023-04-16T13:18:47Z,4195218843,140,47.5,4195218849,213,3.2,4195218845,141,47.2,4195218847,212,9.9,4195218841,56,Back,,,,,,,,,,5verheyzkwkwrmn3k10t7tz6y,R. Tihi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534560727,181,1,1,18,17,5mbo4f0vps12dr0fcvjn3wyp5,1,47.5,47.2,2023-04-16T13:18:46.880Z,2023-04-16T13:18:49Z,4195219055,212,12.4,4195219049,56,Center,4195219051,140,53.8,4195219057,213,5.3,4195219053,141,31.8,,,,,,,,,,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534560873,182,1,1,18,19,5mbo4f0vps12dr0fcvjn3wyp5,1,60.2,31.3,2023-04-16T13:18:48.649Z,2023-04-16T13:18:55Z,4195219767,141,8.3,4195219771,213,5.6,4195219763,56,Right,4195219765,140,77.7,4195219769,212,24.1,,,,,,,,,,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534560913,183,1,1,18,25,5mbo4f0vps12dr0fcvjn3wyp5,1,79.3,8.3,2023-04-16T13:18:55.547Z,2023-04-16T13:18:57Z,4195219967,141,8.9,4195219963,56,Right,4195219971,213,3.1,4195219969,212,6.7,4195219965,140,72.9,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534560959,184,1,1,18,27,5mbo4f0vps12dr0fcvjn3wyp5,1,72.5,10.9,2023-04-16T13:18:56.899Z,2023-04-16T13:18:58Z,4195220173,141,10.9,4195220181,213,3.1,4195220165,56,Right,4195220169,140,64.4,4195220177,212,8.5,,,,,,,,,,5lg03j9iuxh9pm63esegw20vd,V. Thill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534561045,185,1,1,18,29,5mbo4f0vps12dr0fcvjn3wyp5,1,66.5,14.7,2023-04-16T13:18:58.683Z,2023-04-16T13:19:02Z,4195220655,141,45.5,4195220659,213,2.1,4195220651,56,Center,4195220657,212,23.7,4195220653,140,56.0,,,,,,,,,,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534561101,186,1,1,18,33,5mbo4f0vps12dr0fcvjn3wyp5,1,60.6,43.1,2023-04-16T13:19:02.709Z,2023-04-16T13:19:05Z,4195220991,140,78.0,4195220995,212,31.4,4195220993,141,5.6,4195220989,56,Right,4195220997,213,5.3,,,,,,,,,,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534561169,187,1,1,18,35,5mbo4f0vps12dr0fcvjn3wyp5,0,78.8,8.3,2023-04-16T13:19:05.115Z,2023-04-16T13:19:07Z,4195221429,141,27.7,4195221425,56,Center,4195221433,212,26.4,4195221435,213,0.5,4195221427,140,100.0,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534561175,188,5,1,18,38,5mbo4f0vps12dr0fcvjn3wyp5,0,100.9,29.6,2023-04-16T13:19:07.836Z,2023-04-16T13:19:10Z,4195221467,56,Center,4195221771,233,204,4195221469,346,,,,,,,,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534561197,204,5,1,18,38,2nnlsjfbcea40t4jeclcbw9lk,1,-0.9,70.4,2023-04-16T13:19:07.836Z,2023-04-16T13:56:23Z,4195221581,346,,4195221579,56,Back,4195221687,233,188,,,,,,,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534561665,205,1,1,18,56,2nnlsjfbcea40t4jeclcbw9lk,1,4.1,45.8,2023-04-16T13:19:26.023Z,2023-04-16T13:19:29Z,4195224267,237,,4195224261,212,10.7,4195224257,140,8.1,4195224259,141,60.2,4195224263,213,1.2,4195224255,56,Back,4195224253,124,,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534561759,206,1,1,18,59,2nnlsjfbcea40t4jeclcbw9lk,1,12,63.7,2023-04-16T13:19:28.951Z,2023-04-16T13:19:32Z,4195224705,213,1.3,4195224655,56,Back,4195224683,141,81.5,4195224669,140,15.2,4195224697,212,12.6,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534561897,207,1,1,19,2,2nnlsjfbcea40t4jeclcbw9lk,1,17.4,88.7,2023-04-16T13:19:31.847Z,2023-04-16T13:19:37Z,4195225471,56,Back,4195225475,141,93.2,4195225473,140,35.9,4195225481,213,0.2,4195225477,212,19.7,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534561917,208,61,1,19,6,2nnlsjfbcea40t4jeclcbw9lk,0,30.8,89.1,2023-04-16T13:19:35.623Z,2023-04-16T13:31:21Z,4195225607,56,Back,,,,,,,,,,,,,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534561889,189,49,1,19,7,5mbo4f0vps12dr0fcvjn3wyp5,1,69.2,16.2,2023-04-16T13:19:37.227Z,2023-04-16T13:19:37Z,,,,,,,,,,,,,,,,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534562017,190,15,1,19,11,5mbo4f0vps12dr0fcvjn3wyp5,1,77.3,25.3,2023-04-16T13:19:40.794Z,2023-04-17T08:47:37Z,4195227075,458,,4195227067,102,53.6,4195226139,22,,4195226147,56,Center,4195227081,147,46.8,4195227063,120,,4195227131,233,209,4195227077,146,98.5,35s5mefte5hagf4wjv96u9756,Rui Modesto,4195226143,18,4195227065,77,,4195227061,20,,4195227071,215,,,4195227069,103,,,,,,,,,,23.4,,,,,,,,
2534562105,209,10,1,19,11,2nnlsjfbcea40t4jeclcbw9lk,1,3.1,50.6,2023-04-16T13:19:40.894Z,2023-04-17T08:47:30Z,4198019745,378,,4195226573,179,,4195226581,56,Back,4195226567,173,,4195226579,182,,4195227211,233,190,,,,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534562179,210,49,1,19,17,2nnlsjfbcea40t4jeclcbw9lk,1,16.3,10.1,2023-04-16T13:19:47.240Z,2023-04-16T13:19:47Z,,,,,,,,,,,,,,,,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534562213,211,1,1,19,17,2nnlsjfbcea40t4jeclcbw9lk,1,16.3,10.1,2023-04-16T13:19:47.398Z,2023-04-16T13:19:48Z,4195227187,141,31.0,4195227181,140,38.4,4195227193,212,27.2,4195227197,213,0.5,4195227177,56,Back,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534562237,212,1,1,19,18,2nnlsjfbcea40t4jeclcbw9lk,1,38.4,31,2023-04-16T13:19:48.358Z,2023-04-16T13:19:49Z,4195227307,140,46.4,4195227313,212,8.4,4195227305,56,Back,4195227309,141,30.0,4195227317,213,6.2,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
