id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist
2548753789,472,1,2,55,1,2nnlsjfbcea40t4jeclcbw9lk,1,85.2,68.8,2023-05-14T14:16:32.267Z,2023-05-14T14:16:33Z,4277764337,56,Center,4277764339,140,91.3,4277764341,141,64.3,4277764343,212,7.1,4277764345,213,5.8,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548754225,473,1,2,55,2,2nnlsjfbcea40t4jeclcbw9lk,1,91.3,64.3,2023-05-14T14:16:33.156Z,2023-05-14T14:17:35Z,4277766579,56,Center,4277766585,212,11.8,4277766583,141,54.8,4277766581,140,81.9,4277767693,210,16,4277767695,22,,4277766587,213,3.7,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2548754235,474,16,2,55,8,2nnlsjfbcea40t4jeclcbw9lk,1,81.3,47,2023-05-14T14:16:39.075Z,2023-05-14T14:17:36Z,4277767809,231,49.8,4277767791,133,,4277766787,375,55:07.372,4277767797,102,47.8,4277766779,20,,4277766633,56,Center,4277767789,29,,4277767805,230,98.0,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,4277767801,215,4277767799,103,19.6,,,4277767793,55,4277766783,374,4277766629,18,,4277766625,22,4277769441,80,473,,,,,,,2023-05-14 15:16:37.891,,,,,,
2548755017,550,1,2,56,19,czkf5t3ai00ghwbga03i5aqxw,1,50.1,49.9,2023-05-14T14:17:49.551Z,2023-05-14T14:17:58Z,4277770587,279,G,4277770583,212,7.8,4277770585,213,2.9,4277770577,56,Back,4277770581,141,53.1,4277770579,140,43.0,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755053,551,1,2,56,20,czkf5t3ai00ghwbga03i5aqxw,1,43,53.1,2023-05-14T14:17:51.423Z,2023-05-14T14:17:53Z,4277770769,213,4.5,4277770761,56,Back,4277770765,141,37.7,4277770763,140,41.1,4277770767,212,10.7,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755097,552,1,2,56,23,czkf5t3ai00ghwbga03i5aqxw,0,43,45.2,2023-05-14T14:17:53.841Z,2023-05-14T14:28:55Z,4277771023,1,,4277771021,213,0.8,4277771007,155,,4277771019,212,52.4,4277771011,56,Left,4277771015,140,77.1,4277771017,141,100.0,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755127,475,5,2,56,25,2nnlsjfbcea40t4jeclcbw9lk,1,22.2,-1.5,2023-05-14T14:17:55.524Z,2023-05-14T14:36:37Z,4277771191,233,553,4277771153,56,Back,4277771155,347,,,,,,,,,,,,,,,,,5leej1ji11foystzd1xj4q961,A. Nalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755105,553,5,2,56,25,czkf5t3ai00ghwbga03i5aqxw,0,77.8,101.5,2023-05-14T14:17:55.524Z,2023-05-14T14:17:58Z,4277771241,233,475,4277771049,56,Left,4277771051,347,,,,,,,,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755377,476,1,2,56,39,2nnlsjfbcea40t4jeclcbw9lk,1,21.8,0,2023-05-14T14:18:10.044Z,2023-05-14T14:18:10Z,4277772389,212,8.2,4277772391,213,1.1,4277772387,141,8.8,4277772381,107,,4277772383,56,Back,4277772385,140,25.3,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755399,477,1,2,56,40,2nnlsjfbcea40t4jeclcbw9lk,1,25.3,8.9,2023-05-14T14:18:10.812Z,2023-05-14T14:18:12Z,4277772531,156,,4277772477,56,Back,4277772485,141,2.5,4277772493,213,4.0,4277772479,140,21.9,4277772489,212,5.6,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755503,478,50,2,56,46,2nnlsjfbcea40t4jeclcbw9lk,1,21.4,4.1,2023-05-14T14:18:17.054Z,2023-05-14T14:18:18Z,4277772973,285,,4277772971,56,Back,4277773047,233,554,,,,,,,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755507,554,7,2,56,46,czkf5t3ai00ghwbga03i5aqxw,0,78.6,95.9,2023-05-14T14:18:17.055Z,2023-05-14T14:29:18Z,4277773017,233,478,4277772989,56,Left,4277772991,286,,,,,,,,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755511,479,61,2,56,46,2nnlsjfbcea40t4jeclcbw9lk,1,19.8,2.3,2023-05-14T14:18:17.515Z,2023-05-14T14:29:16Z,4277773007,56,Back,,,,,,,,,,,,,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755523,480,5,2,56,47,2nnlsjfbcea40t4jeclcbw9lk,0,16.2,-1.7,2023-05-14T14:18:18.309Z,2023-05-14T14:18:20Z,4277773085,56,Back,4277773235,233,555,4277773087,347,,,,,,,,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755533,555,5,2,56,47,czkf5t3ai00ghwbga03i5aqxw,1,83.8,101.7,2023-05-14T14:18:18.309Z,2023-05-14T14:36:37Z,4277773173,233,480,4277773139,56,Left,4277773141,347,,,,,,,,,,,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755569,556,1,2,56,49,czkf5t3ai00ghwbga03i5aqxw,1,89.3,100,2023-05-14T14:18:20.464Z,2023-05-14T14:18:21Z,4277773321,56,Left,4277773323,140,79.1,4277773325,141,93.8,4277773327,212,11.7,4277773319,107,,4277773329,213,3.6,,,,,,,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755577,557,3,2,56,51,czkf5t3ai00ghwbga03i5aqxw,0,89,93.8,2023-05-14T14:18:21.631Z,2023-05-14T14:18:24Z,4277773357,286,,4277773569,233,481,4277773355,56,Left,,,,,,,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755605,481,7,2,56,51,2nnlsjfbcea40t4jeclcbw9lk,1,11,6.2,2023-05-14T14:18:21.632Z,2023-05-14T14:18:24Z,4277773549,233,557,4277773487,167,,4277773491,285,,4277773489,56,Back,,,,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755611,482,5,2,56,52,2nnlsjfbcea40t4jeclcbw9lk,0,11.2,-1.7,2023-05-14T14:18:23.228Z,2023-05-14T14:18:27Z,4277773521,56,Back,4277773523,347,,4277773857,233,559,,,,,,,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755659,559,5,2,56,52,czkf5t3ai00ghwbga03i5aqxw,1,88.8,101.7,2023-05-14T14:18:23.228Z,2023-05-14T14:36:37Z,4277773843,233,482,4277773797,56,Left,4277773799,347,,,,,,,,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755645,558,43,2,56,54,czkf5t3ai00ghwbga03i5aqxw,1,0,0,2023-05-14T14:18:25.055Z,2023-05-14T14:18:40Z,4277773713,3,0,4277773717,168,0,4277773721,140,84.9,4277773725,212,0,4277774883,144,1,4277773723,141,100.0,4277773719,56,Left,4277773727,213,3.1,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755707,560,1,2,56,56,czkf5t3ai00ghwbga03i5aqxw,1,84.9,100,2023-05-14T14:18:27.008Z,2023-05-14T14:18:41Z,4277773981,213,4.7,4277773979,212,9.3,4277773977,141,88.3,4277773971,107,,4277773975,140,85.1,4277773973,56,Left,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755717,561,1,2,56,59,czkf5t3ai00ghwbga03i5aqxw,1,84.6,88.3,2023-05-14T14:18:29.536Z,2023-05-14T14:29:48Z,4277774019,56,Left,4277774027,213,1.6,4277774021,140,84.5,4277774025,212,6.4,4277774023,141,97.7,,,,,,,,,,f3gxyvlnuwl9wglyroa6q2mll,J. Asoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755723,562,1,2,56,59,czkf5t3ai00ghwbga03i5aqxw,0,84.2,97.5,2023-05-14T14:18:30.016Z,2023-05-14T15:08:59Z,4277774053,56,Left,4277774055,140,85.9,4277774061,213,5.8,4277774057,141,96.2,4277774073,233,483,4277774059,212,2.0,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755711,483,61,2,57,0,2nnlsjfbcea40t4jeclcbw9lk,1,6.1,4.1,2023-05-14T14:18:30.827Z,2023-05-14T14:30:05Z,4277774003,56,Back,,,,,,,,,,,,,,,,,,,,,,csye3q50ciculdiggvcefx8x6,N. Adjei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755761,563,15,2,57,1,czkf5t3ai00ghwbga03i5aqxw,1,84.9,70.8,2023-05-14T14:18:31.862Z,2023-05-14T14:32:53Z,4277774237,64,,4277832099,102,53.8,4277832103,215,,4277774235,22,,4277821501,233,484,4277832113,231,52.0,4277832097,76,,4277774239,56,Center,f3gxyvlnuwl9wglyroa6q2mll,J. Asoro,4277832107,146,4277832105,458,,,88.0,4277821475,82,4277832101,103,4277821471,20,,4277832109,147,4277832111,230,,67.3,98.6,,,,,19,,,,,,
2548755785,484,10,2,57,1,2nnlsjfbcea40t4jeclcbw9lk,1,12.2,29.5,2023-05-14T14:18:31.962Z,2023-05-14T14:32:58Z,4277774367,56,Back,4277821519,233,563,4277774363,94,,,,,,,,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755799,564,15,2,57,4,czkf5t3ai00ghwbga03i5aqxw,1,81.2,64,2023-05-14T14:18:35.455Z,2023-05-14T14:33:12Z,4277774403,56,Center,4277774399,22,,4277833423,215,,4277833433,230,99.0,4277832785,82,,4277774401,18,,4277833417,78,,4277832781,20,,6051gs5j7d6zss35h2twoqnd,H. Finndell,4277833429,146,4277833425,328,,,87.2,4277833431,147,4277833435,231,4277833421,103,19,4277833419,102,4277833427,458,59.4,49.6,,4277833519,233,,,50,,,,,485,
2548755813,485,10,2,57,5,2nnlsjfbcea40t4jeclcbw9lk,1,14.5,41.5,2023-05-14T14:18:35.555Z,2023-05-14T14:33:23Z,4277774463,94,,4277774465,56,Back,4277832855,233,564,,,,,,,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755857,486,49,2,57,7,2nnlsjfbcea40t4jeclcbw9lk,1,13.8,57.5,2023-05-14T14:18:38.373Z,2023-05-14T14:18:38Z,,,,,,,,,,,,,,,,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755877,487,1,2,57,8,2nnlsjfbcea40t4jeclcbw9lk,0,13.8,57.5,2023-05-14T14:18:38.725Z,2023-05-14T14:18:39Z,4277774857,212,44.8,4277774861,1,,4277774855,141,36.3,4277774853,140,54.2,4277774851,56,Center,4277774849,157,,4277774859,213,6.0,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755969,565,49,2,57,14,czkf5t3ai00ghwbga03i5aqxw,1,42.1,86.5,2023-05-14T14:18:45.408Z,2023-05-14T14:18:45Z,,,,,,,,,,,,,,,,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548755985,566,1,2,57,14,czkf5t3ai00ghwbga03i5aqxw,1,42.1,86.5,2023-05-14T14:18:45.455Z,2023-05-14T14:18:46Z,4277775449,141,55.4,4277775451,212,22.4,4277775453,213,4.4,4277775445,56,Back,4277775447,140,35.2,,,,,,,,,,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756007,567,1,2,57,16,czkf5t3ai00ghwbga03i5aqxw,0,35.2,55.4,2023-05-14T14:18:46.575Z,2023-05-14T14:18:47Z,4277775555,56,Right,4277775553,155,,4277775561,212,53.6,4277775563,213,5.7,4277775557,140,78.1,4277775565,1,,4277775559,141,12.6,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756027,488,49,2,57,18,2nnlsjfbcea40t4jeclcbw9lk,1,20.1,87.5,2023-05-14T14:18:48.692Z,2023-05-14T14:18:48Z,,,,,,,,,,,,,,,,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756053,489,1,2,57,18,2nnlsjfbcea40t4jeclcbw9lk,1,20.1,87.5,2023-05-14T14:18:48.740Z,2023-05-14T14:18:50Z,4277775805,212,14.4,4277775803,141,85.7,4277775799,56,Back,4277775801,140,33.8,4277775807,213,6.2,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756069,490,1,2,57,19,2nnlsjfbcea40t4jeclcbw9lk,1,33.8,85.7,2023-05-14T14:18:49.875Z,2023-05-14T14:18:51Z,4277775865,140,28.3,4277775871,213,3.8,4277775863,56,Back,4277775869,212,7.4,4277775867,141,79.0,,,,,,,,,,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756121,491,1,2,57,20,2nnlsjfbcea40t4jeclcbw9lk,1,28.3,79,2023-05-14T14:18:50.844Z,2023-05-14T14:18:55Z,4277776189,140,45.1,4277776191,141,64.2,4277776195,213,5.8,4277776193,212,20.3,4277776187,56,Back,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756157,492,50,2,57,24,2nnlsjfbcea40t4jeclcbw9lk,1,44.5,62.6,2023-05-14T14:18:55.147Z,2023-05-14T14:34:00Z,4277837121,286,,4277776371,56,Back,4277837213,233,568,,,,,,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756153,568,7,2,57,24,czkf5t3ai00ghwbga03i5aqxw,0,55.5,37.4,2023-05-14T14:18:55.148Z,2023-05-14T14:33:58Z,4277776357,285,,4277837177,233,492,4277776355,56,Center,,,,,,,,,,,,,,,,6736te1pno19jo5i82obbns2d,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548764071,570,49,2,57,25,2nnlsjfbcea40t4jeclcbw9lk,1,48.6,69.5,2023-05-14T14:18:55.926Z,2023-05-14T14:34:38Z,,,,,,,,,,,,,,,,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756169,493,1,2,57,26,2nnlsjfbcea40t4jeclcbw9lk,1,43.3,77.9,2023-05-14T14:18:57.428Z,2023-05-14T14:34:40Z,4277776465,212,10.3,4277776457,140,34.0,4277776461,141,73.0,4277776453,56,Back,4277776469,213,3.5,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756189,494,1,2,57,28,2nnlsjfbcea40t4jeclcbw9lk,1,34.1,73,2023-05-14T14:18:58.844Z,2023-05-14T14:19:00Z,4277776589,141,94.2,4277776591,212,15.8,4277776587,140,40.2,4277776593,213,1.2,4277776585,56,Back,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756199,495,1,2,57,29,2nnlsjfbcea40t4jeclcbw9lk,1,40.2,94.2,2023-05-14T14:19:00.396Z,2023-05-14T14:34:52Z,4277776667,213,4.1,4277776665,212,12.5,4277776657,56,Back,4277776663,141,78.8,4277776661,140,33.7,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756221,496,1,2,57,30,2nnlsjfbcea40t4jeclcbw9lk,1,33.7,78.8,2023-05-14T14:19:01.132Z,2023-05-14T14:19:02Z,4277776771,141,82.6,4277776773,212,10.7,4277776775,213,0.2,4277776767,56,Back,4277776769,140,43.6,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756249,497,1,2,57,32,2nnlsjfbcea40t4jeclcbw9lk,1,43.6,82.6,2023-05-14T14:19:02.573Z,2023-05-14T14:34:59Z,4277776947,141,82.7,4277776945,140,33.4,4277776943,56,Back,4277776951,213,3.1,4277776949,212,10.7,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756273,498,1,2,57,33,2nnlsjfbcea40t4jeclcbw9lk,1,35.6,90.9,2023-05-14T14:19:04.083Z,2023-05-14T14:19:05Z,4277777037,212,8.0,4277777031,56,Back,4277777035,141,82.0,4277777033,140,40.6,4277777039,213,5.4,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756361,499,1,2,57,34,2nnlsjfbcea40t4jeclcbw9lk,1,42,81.4,2023-05-14T14:19:05.011Z,2023-05-14T14:35:04Z,4277777515,213,2.0,4277777507,56,Back,4277777513,212,9.0,4277777509,140,38.8,4277777511,141,93.6,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756377,500,1,2,57,38,2nnlsjfbcea40t4jeclcbw9lk,0,60.5,97.7,2023-05-14T14:19:09.124Z,2023-05-14T14:19:10Z,4277777571,141,93.3,4277777573,212,3.7,4277777575,213,5.3,4277777567,56,Left,4277777569,140,62.6,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756403,569,8,2,57,40,czkf5t3ai00ghwbga03i5aqxw,1,42.6,15.6,2023-05-14T14:19:11.136Z,2023-05-14T14:19:11Z,4277777699,56,Back,,,,,,,,,,,,,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756423,501,5,2,57,41,2nnlsjfbcea40t4jeclcbw9lk,1,54.9,101.7,2023-05-14T14:19:11.692Z,2023-05-14T14:19:13Z,4277777781,347,,4277777779,56,Left,4277777811,233,570,,,,,,,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548756415,570,5,2,57,41,czkf5t3ai00ghwbga03i5aqxw,0,45.1,-1.7,2023-05-14T14:19:11.692Z,2023-05-14T14:36:38Z,4277777747,347,,4277777821,233,501,4277777745,56,Back,,,,,,,,,,,,,,,,a97r48wblkhztm400rnvciok5,J. Löfgren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757023,502,17,2,58,21,2nnlsjfbcea40t4jeclcbw9lk,1,0,0,2023-05-14T14:19:52.100Z,2023-05-14T14:19:55Z,4277780831,37,243,4277780829,31,,,,,,,,,,,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757037,503,1,2,58,26,2nnlsjfbcea40t4jeclcbw9lk,1,57.8,100,2023-05-14T14:19:56.524Z,2023-05-14T14:19:57Z,4277780905,107,,4277780907,56,Left,4277780911,141,91.5,4277780909,140,58.7,4277780913,212,7.2,4277780915,213,4.8,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757049,504,1,2,58,26,2nnlsjfbcea40t4jeclcbw9lk,1,59.2,89.9,2023-05-14T14:19:57.483Z,2023-05-14T14:19:59Z,4277780981,213,1.7,4277780979,212,5.2,4277780977,141,97.5,4277780975,140,58.6,4277780973,56,Left,,,,,,,,,,8x51gbtkf78eskjolnedvoi51,L. Sadiku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757073,505,1,2,58,28,2nnlsjfbcea40t4jeclcbw9lk,1,58.6,97.5,2023-05-14T14:19:59.132Z,2023-05-14T14:20:01Z,4277781119,140,52.5,4277781117,56,Left,4277781123,212,6.7,4277781125,213,3.4,4277781121,141,94.7,,,,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757099,506,1,2,58,30,2nnlsjfbcea40t4jeclcbw9lk,1,52.5,94.7,2023-05-14T14:20:00.972Z,2023-05-14T14:20:02Z,4277781279,141,89.7,4277781275,56,Back,4277781277,140,36.2,4277781283,213,3.3,4277781281,212,17.4,,,,,,,,,,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757115,507,1,2,58,32,2nnlsjfbcea40t4jeclcbw9lk,1,37.5,85,2023-05-14T14:20:02.620Z,2023-05-14T14:20:04Z,4277781387,212,20.7,4277781385,141,54.8,4277781383,140,35.0,4277781381,56,Back,4277781389,213,4.6,,,,,,,,,,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757147,508,1,2,58,33,2nnlsjfbcea40t4jeclcbw9lk,1,34.8,54.8,2023-05-14T14:20:04.100Z,2023-05-14T14:20:08Z,4277781629,141,28.5,4277781627,140,38.9,4277781633,213,4.9,4277781625,56,Back,4277781631,212,18.4,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757217,509,1,2,58,38,2nnlsjfbcea40t4jeclcbw9lk,1,39.7,33.3,2023-05-14T14:20:08.564Z,2023-05-14T14:20:12Z,4277781993,140,21.6,4277781985,56,Back,4277782011,213,2.8,4277782005,212,20.1,4277781999,141,42.7,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757259,510,1,2,58,41,2nnlsjfbcea40t4jeclcbw9lk,1,21.5,41.6,2023-05-14T14:20:12.100Z,2023-05-14T14:20:15Z,4277782231,141,54.5,4277782235,213,2.7,4277782233,212,19.5,4277782227,56,Back,4277782229,140,4.9,,,,,,,,,,64wjz8rl45dql3qdc7ynk3ckq,E. Kurtulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757301,511,1,2,58,44,2nnlsjfbcea40t4jeclcbw9lk,1,5,56.1,2023-05-14T14:20:15.028Z,2023-05-14T14:20:19Z,4277782497,56,Back,4277782507,1,,4277782503,212,37.2,4277782495,155,,4277782505,213,0.9,4277782501,141,97.4,4277782499,140,28.3,,,,4qyy11gb9nepxkd3i7f9axh0q,O. Dovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757323,512,1,2,58,48,2nnlsjfbcea40t4jeclcbw9lk,0,27.9,96.8,2023-05-14T14:20:19.503Z,2023-05-14T14:20:20Z,4277782625,141,94.4,4277782631,213,6.2,4277782621,140,53.5,4277782613,155,,4277782617,56,Left,4277782629,212,26.9,,,,,,,b1sztx2xd79amygbbvdia24et,S. Strand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757403,571,1,2,58,50,czkf5t3ai00ghwbga03i5aqxw,1,45.8,5.5,2023-05-14T14:20:20.704Z,2023-05-14T14:20:25Z,4277783017,3,,4277783027,213,0.8,4277783019,56,Center,4277783021,140,56.5,4277783023,141,23.4,4277783025,212,16.6,,,,,,,7yld2a7aw6d3lmmwpu1wovxsl,P. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757391,513,45,2,58,54,2nnlsjfbcea40t4jeclcbw9lk,0,43,75.6,2023-05-14T14:20:24.684Z,2023-05-14T14:20:38Z,4277783089,233,572,4277782965,285,,4277782961,56,Back,,,,,,,,,,,,,,,,5leej1ji11foystzd1xj4q961,A. Nalić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757411,572,3,2,58,54,czkf5t3ai00ghwbga03i5aqxw,1,57,24.4,2023-05-14T14:20:24.684Z,2023-05-14T14:20:26Z,4277783079,233,513,4277783045,56,Center,4277783047,286,,,,,,,,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757413,573,49,2,58,54,czkf5t3ai00ghwbga03i5aqxw,1,56.3,12,2023-05-14T14:20:25.280Z,2023-05-14T14:20:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548757433,574,1,2,58,55,czkf5t3ai00ghwbga03i5aqxw,1,56.3,11,2023-05-14T14:20:25.535Z,2023-05-14T14:20:27Z,4277783181,212,18.1,4277783177,140,73.3,4277783183,213,0.2,4277783175,56,Right,4277783179,141,15.2,,,,,,,,,,6051gs5j7d6zss35h2twoqnd,H. Finndell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
