id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,keyPass,qualifier/12/value,qualifier/16/value
2547980497,92,1,1,10,34,7hlumphk42363z3i2nry2wrzj,0,44,6.4,2023-05-13T15:41:14.448Z,2023-05-16T17:17:47Z,4282856285,140,42.7,4283856653,233,97,4273666969,56,Back,4282856291,213,3.0,4282856287,141,6.6,4282856497,236,,4282856499,286,,4282856289,212,1.4,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547980549,97,74,1,10,34,4mo3tith28qu9za01e8siplsn,1,57.2,91.8,2023-05-13T15:41:14.449Z,2023-05-16T17:17:47Z,4283856657,233,92,4273667275,56,Left,4273667277,285,,,,,,,,,,,,,,,,,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547980529,93,5,1,10,35,7hlumphk42363z3i2nry2wrzj,1,43.3,-1,2023-05-13T15:41:15.343Z,2023-05-13T15:41:18Z,4273667471,233,98,4273667167,347,,4273667165,56,Back,,,,,,,,,,,,,,,,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547980561,98,5,1,10,35,4mo3tith28qu9za01e8siplsn,0,56.7,101,2023-05-13T15:41:15.343Z,2023-05-13T17:46:15Z,4273667533,233,93,4273667357,56,Left,4273667361,347,,,,,,,,,,,,,,,,,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547980905,94,1,1,10,52,7hlumphk42363z3i2nry2wrzj,1,42.4,0,2023-05-13T15:41:32.143Z,2023-05-13T15:41:34Z,4273669405,56,Back,4273669411,212,27.4,4273669407,140,28.1,4273669415,1,,4273669413,213,2.2,4273669409,141,32.7,4273669403,107,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547980983,95,1,1,10,54,7hlumphk42363z3i2nry2wrzj,1,28.7,43.4,2023-05-13T15:41:34.863Z,2023-05-13T15:41:38Z,4273669825,141,77.6,4273669831,212,24.7,4273669835,213,1.2,4273669819,140,36.7,4273669813,56,Back,,,,,,,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981039,96,1,1,10,58,7hlumphk42363z3i2nry2wrzj,1,38.1,78.4,2023-05-13T15:41:38.687Z,2023-05-13T16:18:29Z,4273670203,56,Back,4273670209,212,13.7,4273670207,141,71.1,4273670205,140,25.9,4273670211,213,3.5,,,,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981089,97,1,1,11,1,7hlumphk42363z3i2nry2wrzj,1,26.7,71.1,2023-05-13T15:41:42.015Z,2023-05-13T15:41:44Z,4273670513,56,Back,4273670519,212,13.4,4273670521,213,0.0,4273670517,141,71.7,4273670515,140,39.5,,,,,,,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981143,98,1,1,11,4,7hlumphk42363z3i2nry2wrzj,1,39.5,71.7,2023-05-13T15:41:44.207Z,2023-05-13T15:47:26Z,4273670811,140,15.7,4273670813,141,57.6,4273670817,213,3.5,4273670809,56,Back,4273670815,212,26.8,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981313,99,1,1,11,8,7hlumphk42363z3i2nry2wrzj,1,13.6,57.5,2023-05-13T15:41:48.223Z,2023-05-13T15:41:54Z,4273671651,56,Back,4273671657,212,14.6,4273671655,141,54.6,4273671653,140,27.4,4273671659,213,6.1,,,,,,,,,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981337,100,3,1,11,13,7hlumphk42363z3i2nry2wrzj,1,37.9,34.6,2023-05-13T15:41:53.271Z,2023-05-16T11:44:22Z,4273711287,286,,4273671761,56,Back,4273711283,233,129,4282909371,465,,,,,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547987559,129,45,1,11,13,4mo3tith28qu9za01e8siplsn,0,62.1,65.4,2023-05-13T15:41:53.271Z,2023-05-16T17:17:41Z,4273711209,285,,4273711207,56,Center,4273711331,233,100,,,,,,,,,,,,,,,,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981355,101,3,1,11,15,7hlumphk42363z3i2nry2wrzj,0,34.5,37.1,2023-05-13T15:41:55.135Z,2023-05-16T11:44:29Z,4273671871,56,Back,4273671905,211,,4282909701,465,,4273671875,286,,,,,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981343,99,49,1,11,15,4mo3tith28qu9za01e8siplsn,1,63.7,75.7,2023-05-13T15:41:55.544Z,2023-05-13T15:41:55Z,,,,,,,,,,,,,,,,,,,,,,,,,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981375,100,1,1,11,15,4mo3tith28qu9za01e8siplsn,1,63.7,75.7,2023-05-13T15:41:55.735Z,2023-05-13T15:41:56Z,4273671979,140,41.7,4273671977,56,Back,4273671987,213,3.2,4273671981,141,72.6,4273671983,212,23.2,,,,,,,,,,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981383,101,1,1,11,16,4mo3tith28qu9za01e8siplsn,0,42.7,73,2023-05-13T15:41:56.662Z,2023-05-13T16:21:21Z,4273672049,213,4.6,4273672043,140,42.3,4273888001,233,403,4273672045,141,68.0,4273888005,286,,4273672047,212,3.4,4273887999,236,,4273672041,56,Back,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548020061,403,74,1,11,16,7hlumphk42363z3i2nry2wrzj,1,59.7,27.9,2023-05-13T15:41:56.663Z,2023-05-13T17:45:38Z,4273887943,285,,4273887939,56,Center,4273888029,233,101,,,,,,,,,,,,,,,,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548021153,418,49,1,11,18,7hlumphk42363z3i2nry2wrzj,1,58.1,8.5,2023-05-13T15:41:58.197Z,2023-05-13T16:23:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981439,102,1,1,11,19,7hlumphk42363z3i2nry2wrzj,0,53.8,7.9,2023-05-13T15:41:59.601Z,2023-05-13T15:44:28Z,4273690993,233,102,4273690911,56,Right,4273690917,212,3.1,4273690915,141,9.3,4273690997,286,,4273690991,236,,4273690913,140,56.6,4273690919,213,0.3,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981469,102,74,1,11,19,4mo3tith28qu9za01e8siplsn,1,46.7,79.3,2023-05-13T15:41:59.602Z,2023-05-13T17:45:39Z,4273672469,285,,4273691055,233,102,4273672467,56,Back,,,,,,,,,,,,,,,,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981511,103,43,1,11,21,7hlumphk42363z3i2nry2wrzj,1,0,0,2023-05-13T15:42:01.951Z,2023-05-13T16:23:26Z,4273672699,56,Center,4273672705,212,15.4,4273896591,144,1,4273672701,140,53.8,4273672703,141,28.5,4273672707,213,1.9,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981503,103,49,1,11,22,4mo3tith28qu9za01e8siplsn,1,42.1,76.1,2023-05-13T15:42:02.775Z,2023-05-13T15:42:02Z,,,,,,,,,,,,,,,,,,,,,,,,,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981663,104,1,1,11,25,4mo3tith28qu9za01e8siplsn,1,67,70.6,2023-05-13T15:42:05.319Z,2023-05-13T15:42:10Z,4273673511,141,91.8,4273673517,212,16.9,4273673507,140,75.4,4273673503,56,Left,4273673519,213,1.0,,,,,,,,,,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981671,105,3,1,11,29,4mo3tith28qu9za01e8siplsn,0,79.9,96.2,2023-05-13T15:42:09.974Z,2023-05-16T11:45:15Z,4273673561,286,,4273673557,56,Left,4282911685,465,,4273673951,233,104,,,,,,,,,,,,,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981723,104,7,1,11,29,7hlumphk42363z3i2nry2wrzj,1,20.1,3.8,2023-05-13T15:42:09.975Z,2023-05-16T11:45:18Z,4282911849,385,,4273673915,233,105,4273673825,285,,4273673817,167,,4273673821,56,Back,,,,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981757,105,5,1,11,31,7hlumphk42363z3i2nry2wrzj,0,21,-1,2023-05-13T15:42:11.287Z,2023-05-13T17:46:15Z,4273674057,347,,4273674297,233,106,4273674055,56,Back,,,,,,,,,,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547981693,106,5,1,11,31,4mo3tith28qu9za01e8siplsn,1,79,101,2023-05-13T15:42:11.287Z,2023-05-13T15:42:15Z,4273673675,56,Left,4273674185,233,105,4273673677,347,,,,,,,,,,,,,,,,,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547982439,107,1,1,11,55,4mo3tith28qu9za01e8siplsn,1,84.2,100,2023-05-13T15:42:36.055Z,2023-05-13T15:42:41Z,4273677785,213,5.0,4273677779,140,93.2,4273677775,107,,4273677781,141,57.8,4273677783,212,31.5,4273677787,1,,4273677777,56,Center,,,,1b0rwzo6ph64v5c00yajvgjmy,Eliton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547982451,108,44,1,11,57,4mo3tith28qu9za01e8siplsn,1,94.4,56.6,2023-05-13T15:42:37.760Z,2023-05-16T11:46:10Z,4273677863,233,106,4273677825,286,,4273677823,56,Center,,,,,,,,,,,,,,,,8hfaq7u5l18azxpig0vlv1exh,H. Zackrisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547982421,106,44,1,11,57,7hlumphk42363z3i2nry2wrzj,0,5.6,43.4,2023-05-13T15:42:37.761Z,2023-05-16T11:46:11Z,4273677687,285,,4273677683,56,Back,4273677897,233,108,,,,,,,,,,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547983481,109,1,1,11,57,4mo3tith28qu9za01e8siplsn,1,94.2,57.8,2023-05-13T15:42:37.834Z,2023-05-16T11:58:46Z,4273683221,213,5.1,4273683211,168,,4273683209,3,,4273683213,56,Center,4273685979,160,,4273683217,141,48.2,4273683215,140,97.1,4273685975,210,16,8hfaq7u5l18azxpig0vlv1exh,H. Zackrisson,4273683219,212,7.2,4273685977,154,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2547983495,110,16,1,11,59,4mo3tith28qu9za01e8siplsn,1,97,50.9,2023-05-13T15:42:39.158Z,2023-05-16T11:49:55Z,4273684637,328,,4273684623,160,,4273684645,375,11:58.901,4273686067,102,53.0,4273686075,231,49.3,4273686057,76,,4273683281,16,,4273686073,230,99.5,174tz9lh744fhcxzabu00746h,L. Le Roux,4282924331,395,0.6,4273684641,374,4273686061,154,,4273683283,56,,2023-05-13 16:42:38.965,Center,4273686071,214,4282924333,396,49.8,4273686063,55,109,4273686059,29,4273684627,15,4273686069,103,17.1,,,,
2547984025,107,1,1,13,2,7hlumphk42363z3i2nry2wrzj,1,49.9,50,2023-05-13T15:43:42.464Z,2023-05-13T16:24:47Z,4273686203,141,59.3,4273686199,56,Back,4273686209,279,G,4273686207,213,2.8,4273686201,140,30.0,4273686205,212,21.8,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547984107,108,1,1,13,5,7hlumphk42363z3i2nry2wrzj,0,30.3,55.7,2023-05-13T15:43:45.968Z,2023-05-13T15:43:49Z,4273686661,212,47.2,4273686653,155,,4273686659,141,36.3,4273686665,1,,4273686663,213,6.0,4273686657,140,73.5,4273686655,56,Center,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547984163,111,1,1,13,10,4mo3tith28qu9za01e8siplsn,0,28.5,63.6,2023-05-13T15:43:50.647Z,2023-05-13T15:43:51Z,4273686939,140,35.6,4273686935,3,,4273686945,213,6.1,4273686937,56,Back,4273686943,212,7.6,4273686941,141,61.7,,,,,,,8hfaq7u5l18azxpig0vlv1exh,H. Zackrisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547984197,109,61,1,13,12,7hlumphk42363z3i2nry2wrzj,0,67.3,33.9,2023-05-13T15:43:52.272Z,2023-05-13T15:43:52Z,4273687075,56,Center,,,,,,,,,,,,,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547984211,112,49,1,13,12,4mo3tith28qu9za01e8siplsn,1,36.6,59.9,2023-05-13T15:43:52.775Z,2023-05-13T15:43:52Z,,,,,,,,,,,,,,,,,,,,,,,,,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547984247,113,1,1,13,12,4mo3tith28qu9za01e8siplsn,1,35.8,61.2,2023-05-13T15:43:53.047Z,2023-05-16T11:50:58Z,4273687379,212,10.8,4273687381,213,5.1,4273687375,140,39.9,4273687377,141,46.6,4273687369,56,Back,,,,,,,,,,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547984279,114,1,1,13,14,4mo3tith28qu9za01e8siplsn,1,40.6,54.6,2023-05-13T15:43:54.407Z,2023-05-16T11:51:09Z,4273687559,140,53.1,4273687565,213,0.5,4273687563,212,15.2,4273687557,56,Center,4273687561,141,65.8,,,,,,,,,,2097lnalyp5iq6vxvmbsnbhuc,O. Alfonsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547984305,115,1,1,13,16,4mo3tith28qu9za01e8siplsn,0,54.3,64.7,2023-05-13T15:43:56.359Z,2023-05-16T11:51:36Z,4282929341,141,66.2,4282929343,212,4.8,4282929339,140,58.8,4273687695,56,Center,4282929345,213,0.2,,,,,,,,,,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547984287,110,61,1,13,16,7hlumphk42363z3i2nry2wrzj,1,41.1,34.4,2023-05-13T15:43:56.459Z,2023-05-16T11:51:40Z,4273687619,56,Back,,,,,,,,,,,,,,,,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547984417,116,1,1,13,17,4mo3tith28qu9za01e8siplsn,1,61.6,68.4,2023-05-13T15:43:57.127Z,2023-05-13T15:44:02Z,4273688269,141,92.4,4273688255,56,Left,4273688275,212,20.9,4273688263,140,74.0,4273688279,213,0.9,,,,,,,,,,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547984577,117,1,1,13,21,4mo3tith28qu9za01e8siplsn,1,74.4,69.1,2023-05-13T15:44:01.927Z,2023-05-13T15:44:08Z,4273689139,140,92.3,4273689145,213,0.7,4273689143,212,23.6,4273689137,56,Left,4273689141,141,90.2,,,,,,,,,,1b0rwzo6ph64v5c00yajvgjmy,Eliton Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547984649,118,1,1,13,28,4mo3tith28qu9za01e8siplsn,0,85,83.5,2023-05-13T15:44:08.086Z,2023-05-16T11:52:00Z,4273689503,155,,4273689513,213,4.9,4282930271,223,,4273689509,141,0.0,4273689507,140,96.5,4273689515,1,,4273689501,2,,4282930341,345,,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,4273689505,56,Right,4273689511,212,4282930273,20,,,,,59.1,,,,,,,,,,,,,,,,,,,,
2547984681,111,5,1,13,31,7hlumphk42363z3i2nry2wrzj,1,4.9,101.4,2023-05-13T15:44:11.241Z,2023-05-13T17:46:15Z,4273689669,56,Back,4273689671,347,,4273689741,233,119,,,,,,,,,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547984657,119,5,1,13,31,4mo3tith28qu9za01e8siplsn,0,95.1,-1.4,2023-05-13T15:44:11.241Z,2023-05-13T15:44:14Z,4273689789,233,111,4273689553,347,,4273689551,56,Right,,,,,,,,,,,,,,,,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547985883,112,1,1,14,23,7hlumphk42363z3i2nry2wrzj,0,6.1,100,2023-05-13T15:45:03.424Z,2023-05-13T16:45:12Z,4273696307,213,6.1,4273696301,140,30.8,4273696297,107,,4273696305,212,26.2,4273696299,56,Back,4273696303,141,96.0,4273696309,1,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547985895,113,43,1,14,26,7hlumphk42363z3i2nry2wrzj,1,0,0,2023-05-13T15:45:06.352Z,2023-05-13T16:28:26Z,4273915057,144,61,4273696359,56,Back,,,,,,,,,,,,,,,,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547985907,120,61,1,14,27,4mo3tith28qu9za01e8siplsn,1,77.4,10.3,2023-05-13T15:45:07.236Z,2023-05-13T16:28:06Z,4273696403,56,Right,,,,,,,,,,,,,,,,,,,,,,174tz9lh744fhcxzabu00746h,L. Le Roux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547985945,121,49,1,14,28,4mo3tith28qu9za01e8siplsn,1,77.7,4.4,2023-05-13T15:45:08.806Z,2023-05-13T15:45:09Z,,,,,,,,,,,,,,,,,,,,,,,,,142z7063thl0i1suzjq7kzr9x,O. Silverholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986001,122,1,1,14,29,4mo3tith28qu9za01e8siplsn,1,77.7,4.4,2023-05-13T15:45:09.191Z,2023-05-13T15:45:11Z,4273696945,213,2.1,4273696939,140,67.7,4273696937,56,Center,4273696943,212,21.6,4273696941,141,32.2,,,,,,,,,,142z7063thl0i1suzjq7kzr9x,O. Silverholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986017,123,1,1,14,30,4mo3tith28qu9za01e8siplsn,1,67.8,32.4,2023-05-13T15:45:10.855Z,2023-05-13T15:45:11Z,4273697007,140,63.9,4273697013,213,1.8,4273697005,56,Center,4273697011,212,17.8,4273697009,141,57.9,,,,,,,,,,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986135,124,1,1,14,31,4mo3tith28qu9za01e8siplsn,1,63.9,57.9,2023-05-13T15:45:11.655Z,2023-05-13T15:45:16Z,4273697691,213,1.1,4273697687,141,87.2,4273697685,140,72.8,4273697683,56,Left,4273697689,212,22.0,,,,,,,,,,8hfaq7u5l18azxpig0vlv1exh,H. Zackrisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986239,125,1,1,14,36,4mo3tith28qu9za01e8siplsn,1,77.7,90.8,2023-05-13T15:45:16.871Z,2023-05-16T11:52:51Z,4273698225,140,97.4,4282932387,224,,4273698231,213,5.3,4273698221,155,,4273698227,141,41.9,4273698233,1,,4273698229,212,39.2,4273698219,2,,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,4273698223,56,Center,4282932389,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986261,126,1,1,14,41,4mo3tith28qu9za01e8siplsn,0,99,42.4,2023-05-13T15:45:21.256Z,2023-05-16T11:58:30Z,4273698345,3,,4273698355,212,3.8,4273698347,56,Center,4273698351,141,47.8,4273698359,213,1.8,4273698349,140,98.2,,,,,,,2097lnalyp5iq6vxvmbsnbhuc,O. Alfonsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986247,114,61,1,14,41,7hlumphk42363z3i2nry2wrzj,1,6.4,63.4,2023-05-13T15:45:21.434Z,2023-05-13T15:45:21Z,4273698275,56,Back,,,,,,,,,,,,,,,,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986269,115,52,1,14,42,7hlumphk42363z3i2nry2wrzj,1,3.5,54.3,2023-05-13T15:45:22.864Z,2023-05-16T11:58:55Z,4282952339,376,,,,,,,,,,,,,,,,,,,,,,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986347,116,1,1,14,45,7hlumphk42363z3i2nry2wrzj,1,13,53.4,2023-05-13T15:45:25.409Z,2023-05-13T15:45:27Z,4273698767,141,12.6,4273698749,123,,4273698825,287,,4273698763,140,24.9,4273698755,56,Back,4273698769,212,30.4,4273698771,213,5.1,,,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986477,117,1,1,14,49,7hlumphk42363z3i2nry2wrzj,1,34.2,6.5,2023-05-13T15:45:29.937Z,2023-05-13T15:45:33Z,4273699599,140,22.7,4273699603,212,18.0,4273699601,141,26.2,4273699605,213,2.3,4273699597,56,Back,,,,,,,,,,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986601,118,1,1,14,53,7hlumphk42363z3i2nry2wrzj,1,26.5,40.8,2023-05-13T15:45:33.456Z,2023-05-16T11:59:18Z,4273700315,213,1.6,4273700307,56,Back,4273700309,140,25.4,4273700311,141,78.3,4273700313,212,25.5,,,,,,,,,,5vholxar2s1konelieg8wjv85,M. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986657,119,1,1,14,58,7hlumphk42363z3i2nry2wrzj,1,33.2,92.9,2023-05-13T15:45:38.720Z,2023-05-13T15:45:41Z,4273700605,56,Back,4273700611,212,15.8,4273700609,141,76.1,4273700615,213,3.9,4273700607,140,22.8,,,,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986687,120,1,1,15,0,7hlumphk42363z3i2nry2wrzj,1,22.5,76.1,2023-05-13T15:45:40.896Z,2023-05-13T15:45:42Z,4273700827,212,22.3,4273700821,56,Back,4273700823,140,7.2,4273700825,141,53.3,4273700829,213,3.9,,,,,,,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986807,121,1,1,15,2,7hlumphk42363z3i2nry2wrzj,1,7.2,53.3,2023-05-13T15:45:42.816Z,2023-05-13T15:45:47Z,4273701463,212,17.6,4273701457,56,Back,4273701461,141,30.0,4273701459,140,14.6,4273701465,213,5.2,,,,,,,,,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986899,122,1,1,15,7,7hlumphk42363z3i2nry2wrzj,1,22.8,29.9,2023-05-13T15:45:47.664Z,2023-05-16T11:59:40Z,4273702015,212,19.4,4273702009,56,Back,4273702011,140,22.8,4273702013,141,58.5,4273702017,213,1.6,,,,,,,,,,5vholxar2s1konelieg8wjv85,M. Lund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986937,123,1,1,15,12,7hlumphk42363z3i2nry2wrzj,1,25.5,58.1,2023-05-13T15:45:52.640Z,2023-05-13T15:45:54Z,4273702225,141,52.5,4273702229,213,5.1,4273702223,140,27.1,4273702221,56,Back,4273702227,212,4.2,,,,,,,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547986981,124,1,1,15,14,7hlumphk42363z3i2nry2wrzj,1,27.7,57,2023-05-13T15:45:54.480Z,2023-05-13T15:45:56Z,4273702527,141,91.2,4273702525,140,32.1,4273702531,213,1.4,4273702523,56,Back,4273702529,212,23.7,,,,,,,,,,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547987005,125,1,1,15,16,7hlumphk42363z3i2nry2wrzj,1,32.3,94.2,2023-05-13T15:45:56.577Z,2023-05-13T15:45:57Z,4273702683,56,Back,4273702689,212,8.5,4273702691,213,5.4,4273702687,141,84.5,4273702685,140,37.4,,,,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547987031,126,1,1,15,17,7hlumphk42363z3i2nry2wrzj,1,37.4,84.5,2023-05-13T15:45:57.456Z,2023-05-13T15:45:59Z,4273702843,213,2.4,4273702837,140,30.3,4273702841,212,10.4,4273702835,56,Back,4273702839,141,95.1,,,,,,,,,,5e2tf15sp7zo70njveqg1b2z9,J. Ortmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
