id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2540717347,470,3,2,46,18,4jg5vd59i24chckyua90dr1lg,0,92.5,82.8,2023-04-29T14:09:53.983Z,2023-04-30T13:02:52Z,4234916569,286,,4239674697,464,,4234916565,56,Left,4234917047,233,472,,,,,,,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540717385,472,7,2,46,18,5mbo4f0vps12dr0fcvjn3wyp5,1,7.5,17.2,2023-04-29T14:09:53.984Z,2023-04-30T13:02:57Z,4234917015,233,470,4234916811,167,,4234916815,285,,4239675241,385,,4234916813,56,Back,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540717391,471,5,2,46,19,4jg5vd59i24chckyua90dr1lg,1,90.8,102,2023-04-29T14:09:55.423Z,2023-04-29T14:09:57Z,4234917101,233,473,4234916855,347,,4234916853,56,Left,,,,,,,,,,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540717413,473,5,2,46,19,5mbo4f0vps12dr0fcvjn3wyp5,0,9.2,-2,2023-04-29T14:09:55.423Z,2023-04-29T15:07:12Z,4234916949,56,Back,4234916951,347,,4234917201,233,471,,,,,,,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540717689,472,1,2,46,27,4jg5vd59i24chckyua90dr1lg,1,86.7,100,2023-04-29T14:10:03.279Z,2023-04-29T14:10:05Z,4234918491,140,68.0,4234918493,141,94.1,4234918489,56,Left,4234918487,107,,4234918501,213,3.4,4234918497,212,20.4,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540717945,473,1,2,46,29,4jg5vd59i24chckyua90dr1lg,1,65.2,93.9,2023-04-29T14:10:04.799Z,2023-04-30T13:04:17Z,4234921721,210,13,4234919819,212,14.6,4234919815,141,79.3,4234919823,213,3.9,4234919813,140,55.0,4234919811,56,Left,,,,,,,7ckkvggtampx9s3nklr1u62vo,M. Jeng,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2540717965,474,13,2,46,33,4jg5vd59i24chckyua90dr1lg,1,65.8,76.4,2023-04-29T14:10:09.512Z,2023-04-30T13:04:17Z,4234921835,230,98.8,4234921833,215,,4234919927,19,,4234921825,102,46.6,4234921819,29,,4234921821,55,473,4234919929,56,Center,4234920987,20,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,4234921831,103,4234921837,231,53.4,72.2,,4234919925,22,,4234921817,74,,,,,,,,,,,,,,,
2540717927,474,5,2,46,35,5mbo4f0vps12dr0fcvjn3wyp5,1,-1.1,44.1,2023-04-29T14:10:11.098Z,2023-04-29T14:10:13Z,4234920225,233,475,4234919763,56,Back,4234919769,346,,,,,,,,,,,,,,,,,35s5mefte5hagf4wjv96u9756,Rui Modesto,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540717989,475,5,2,46,35,4jg5vd59i24chckyua90dr1lg,0,101.1,55.9,2023-04-29T14:10:11.098Z,2023-04-29T15:07:12Z,4234920099,346,,4234920273,233,474,4234920097,56,Center,,,,,,,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540718429,475,1,2,46,43,5mbo4f0vps12dr0fcvjn3wyp5,1,3.4,50.3,2023-04-29T14:10:19.418Z,2023-04-29T14:10:25Z,4234922337,237,,4234922319,124,,4234922327,141,70.5,4234922321,56,Back,4234922333,213,1.3,4234922331,212,14.2,4234922325,140,6.7,,,,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540718567,476,1,2,46,49,5mbo4f0vps12dr0fcvjn3wyp5,1,23.2,75.7,2023-04-29T14:10:24.842Z,2023-04-29T14:10:29Z,4234923101,141,95.4,4234923105,213,0.8,4234923103,212,18.0,4234923097,56,Back,4234923099,140,34.6,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540718599,477,1,2,46,53,5mbo4f0vps12dr0fcvjn3wyp5,0,46.8,95.9,2023-04-29T14:10:28.796Z,2023-04-30T13:04:32Z,4234923243,141,73.2,4239685751,155,,4234923245,212,21.6,4234923247,213,5.5,4234923239,56,Center,4234923241,140,61.2,,,,,,,8uvq88srclwb1303aev72iz8p,E. Otieno,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540718675,476,61,2,46,55,4jg5vd59i24chckyua90dr1lg,0,32.9,31.8,2023-04-29T14:10:31.583Z,2023-04-30T13:04:42Z,4234923633,56,Back,,,,,,,,,,,,,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541617731,947,3,2,46,56,5mbo4f0vps12dr0fcvjn3wyp5,0,63.7,63.7,2023-04-29T14:10:31.990Z,2023-04-30T13:04:52Z,4239688527,464,,4239688525,286,,4239688523,56,Center,4239688529,467,9z8zmq5mh3nzaxtvpf5ox3snp,,,,,,,,,,,,,8lrsefp53ez5jm3hd5fy8tck5,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540718731,478,4,2,46,58,5mbo4f0vps12dr0fcvjn3wyp5,1,64,61.4,2023-04-29T14:10:33.785Z,2023-04-29T14:10:35Z,4234924203,233,477,4234923951,56,Center,4234923955,152,,4234923947,13,,4234923965,286,,4234923959,265,,,,,,,,8lrsefp53ez5jm3hd5fy8tck5,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540718745,477,4,2,46,58,4jg5vd59i24chckyua90dr1lg,0,36,38.6,2023-04-29T14:10:33.786Z,2023-04-29T14:10:35Z,4234924063,285,,4234924293,233,478,4234924057,56,Back,4234924061,265,,4234924059,152,,4234924055,13,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540719349,479,1,2,47,13,5mbo4f0vps12dr0fcvjn3wyp5,1,61.8,62.9,2023-04-29T14:10:49.450Z,2023-04-29T14:12:13Z,4234926873,5,,4234926875,152,,4234926881,141,66.9,4234930019,189,,4234926883,212,6.2,4234926879,140,56.5,4234926885,213,2.7,4234926877,56,Center,4dswyr2m0bxs6rkf56y21mz85,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540719459,480,1,2,47,14,5mbo4f0vps12dr0fcvjn3wyp5,1,56.7,67.9,2023-04-29T14:10:50.538Z,2023-04-29T14:10:54Z,4234927481,213,5.9,4234927475,141,58.5,4234927469,56,Center,4234927479,212,17.7,4234927473,140,72.4,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540719477,481,1,2,47,17,5mbo4f0vps12dr0fcvjn3wyp5,0,73.8,62.3,2023-04-29T14:10:52.818Z,2023-04-30T13:05:14Z,4234927571,212,7.7,4234927567,141,67.3,4234927565,140,80.4,4234927575,213,0.5,4234927563,56,Center,,,,,,,,,,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540719505,478,49,2,47,18,4jg5vd59i24chckyua90dr1lg,1,21.1,22.4,2023-04-29T14:10:54.314Z,2023-04-30T13:05:15Z,,,,,,,,,,,,,,,,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540719537,479,1,2,47,19,4jg5vd59i24chckyua90dr1lg,1,21.1,22.4,2023-04-29T14:10:55.472Z,2023-04-29T14:10:56Z,4234927921,141,30.3,4234927923,212,9.0,4234927925,213,0.6,4234927919,140,28.0,4234927917,56,Back,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540719563,480,1,2,47,20,4jg5vd59i24chckyua90dr1lg,1,28,30.3,2023-04-29T14:10:56.304Z,2023-04-29T14:10:57Z,4234928087,56,Back,4234928091,141,19.4,4234928089,140,29.9,4234928093,212,7.7,4234928095,213,5.0,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540719597,481,1,2,47,21,4jg5vd59i24chckyua90dr1lg,1,30.2,17.4,2023-04-29T14:10:57.072Z,2023-04-29T14:10:58Z,4234928271,140,19.3,4234928273,141,13.7,4234928275,212,11.7,4234928269,56,Back,4234928277,213,3.4,,,,,,,,,,72eskzopskdqlizss1nhznuqy,A. Alsanati,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540719659,482,1,2,47,22,4jg5vd59i24chckyua90dr1lg,1,19.3,13.7,2023-04-29T14:10:58.032Z,2023-04-29T14:11:00Z,4234928621,141,21.8,4234928629,213,0.3,4234928619,140,34.4,4234928617,56,Back,4234928625,212,16.8,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540719765,483,1,2,47,24,4jg5vd59i24chckyua90dr1lg,1,35.7,23.9,2023-04-29T14:10:59.919Z,2023-04-29T14:11:03Z,4234929221,212,32.7,4234929225,1,,4234929215,56,Back,4234929223,213,1.8,4234929217,140,27.7,4234929219,141,70.3,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540719883,484,1,2,47,27,4jg5vd59i24chckyua90dr1lg,1,30.8,70,2023-04-29T14:11:03.312Z,2023-04-29T14:11:07Z,4234929947,56,Back,4234929949,140,39.6,4234929951,141,91.8,4234929955,213,1.0,4234929953,212,17.5,,,,,,,,,,7ckkvggtampx9s3nklr1u62vo,M. Jeng,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540719939,485,1,2,47,31,4jg5vd59i24chckyua90dr1lg,1,38.6,89.3,2023-04-29T14:11:06.976Z,2023-04-29T14:11:08Z,4234930241,213,4.0,4234930239,212,10.8,4234930233,56,Back,4234930237,141,76.9,4234930235,140,32.1,,,,,,,,,,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540720047,486,1,2,47,32,4jg5vd59i24chckyua90dr1lg,1,31.9,74.4,2023-04-29T14:11:08.096Z,2023-04-29T14:11:11Z,4234930753,213,3.7,4234930751,212,10.4,4234930749,141,65.7,4234930747,140,23.7,4234930745,56,Back,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540720139,487,1,2,47,35,4jg5vd59i24chckyua90dr1lg,1,24.5,65.8,2023-04-29T14:11:11.616Z,2023-04-29T14:11:14Z,4234931263,212,25.2,4234931259,141,28.9,4234931267,213,4.8,4234931255,140,26.6,4234931253,56,Back,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540720359,488,1,2,47,38,4jg5vd59i24chckyua90dr1lg,1,26.6,29.7,2023-04-29T14:11:14.367Z,2023-04-29T14:11:21Z,4234932429,140,38.6,4234932427,56,Back,4234932431,141,5.0,4234932435,213,5.4,4234932433,212,21.0,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540720409,489,1,2,47,45,4jg5vd59i24chckyua90dr1lg,1,39.2,7.6,2023-04-29T14:11:21.264Z,2023-04-29T14:11:23Z,4234932653,213,1.5,4234932641,56,Back,4234932649,141,33.9,4234932651,212,18.0,4234932645,140,41.2,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540720419,490,61,2,47,47,4jg5vd59i24chckyua90dr1lg,0,39.6,33.3,2023-04-29T14:11:23.137Z,2023-04-29T14:12:57Z,4234932691,56,Back,,,,,,,,,,,,,,,,,,,,,,9sgtxk82p3wstmmncfw7n5fu2,J. Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540720479,482,49,2,47,49,5mbo4f0vps12dr0fcvjn3wyp5,1,60.2,62.4,2023-04-29T14:11:25.325Z,2023-04-29T14:11:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5q20jb98g7acxc4ixvuhspwtm,A. Magashy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540720609,483,1,2,47,51,5mbo4f0vps12dr0fcvjn3wyp5,1,67,65.5,2023-04-29T14:11:27.070Z,2023-04-29T14:11:29Z,4234933647,56,Center,4234933657,212,9.8,4234933659,213,4.4,4234933651,140,64.2,4234933655,141,51.8,,,,,,,,,,5q20jb98g7acxc4ixvuhspwtm,A. Magashy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540720731,484,1,2,47,53,5mbo4f0vps12dr0fcvjn3wyp5,1,65.9,48.2,2023-04-29T14:11:28.650Z,2023-04-29T14:11:32Z,4234934309,212,26.5,4234934303,56,Right,4234934311,213,5.3,4234934307,141,15.2,4234934305,140,79.4,,,,,,,,,,dwq0cjzdbt6dvc81bq316c2cp,B. Hussein,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540720825,485,1,2,47,56,5mbo4f0vps12dr0fcvjn3wyp5,1,84.6,16.2,2023-04-29T14:11:32.234Z,2023-04-30T13:06:20Z,4234934833,213,1.1,4234940257,154,,4234934825,56,Center,4234934823,155,,4234934829,141,53.6,4234934821,2,,4234934831,212,28.2,4239697993,224,,35s5mefte5hagf4wjv96u9756,Rui Modesto,4239697995,20,4234940255,210,15,,1,4234934827,140,96.2,,,,,,,,,,,,,,,,,
2540720827,486,15,2,47,57,5mbo4f0vps12dr0fcvjn3wyp5,1,96.2,53.6,2023-04-29T14:11:33.474Z,2023-04-30T13:06:21Z,4234939257,233,491,4234940313,214,,4234940309,102,53.8,4234940289,29,,4234940319,146,99.3,4234934847,22,,4234940297,154,,4234940303,55,485,8lrsefp53ez5jm3hd5fy8tck5,V. Fischer,4234940311,103,4234940321,147,48.9,5.1,,4234934849,16,,4234940317,328,,4234934851,56,4234939013,72,,Center,4234940285,76,4234940315,108,,,,
2540720833,491,10,2,47,57,4jg5vd59i24chckyua90dr1lg,1,2.4,47.1,2023-04-29T14:11:33.574Z,2023-04-30T13:06:27Z,4234934879,56,Back,4234936997,183,,4239701075,179,,4234939325,233,486,4239701077,376,,4234936991,174,,,,,,,,4mnn3qqpodu948yni3okjj7qh,J. Tånnander,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540720949,492,12,2,48,2,4jg5vd59i24chckyua90dr1lg,1,4.3,40.9,2023-04-29T14:11:38.367Z,2023-04-29T14:11:40Z,4234935533,213,3.4,4234935705,167,,4234935531,212,6.3,4234935523,56,Back,4234935527,140,0.0,4234935529,141,38.2,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540720907,487,6,2,48,3,5mbo4f0vps12dr0fcvjn3wyp5,1,98.8,57.7,2023-04-29T14:11:39.136Z,2023-04-29T15:05:23Z,4234935371,73,,4234935715,233,493,4234935369,56,Center,,,,,,,,,,,,,,,,8lrsefp53ez5jm3hd5fy8tck5,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540720961,493,6,2,48,3,4jg5vd59i24chckyua90dr1lg,0,1.2,42.3,2023-04-29T14:11:39.136Z,2023-04-30T13:06:49Z,4234935813,233,487,4234935585,56,Back,4234935587,73,,,,,,,,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722063,488,1,2,48,30,5mbo4f0vps12dr0fcvjn3wyp5,0,99.5,99.5,2023-04-29T14:12:05.995Z,2023-04-30T13:06:51Z,4234941247,155,,4234941261,213,4.7,4234941257,141,55.4,4234941259,212,30.0,4239704541,20,,4234941243,6,,4234941251,223,,4234941255,140,98.2,8lrsefp53ez5jm3hd5fy8tck5,V. Fischer,4234941241,2,4234941253,56,Center,,,,,,,,,,,,,,,,,,,,,,
2541621067,943,49,2,48,35,4jg5vd59i24chckyua90dr1lg,1,8,33.1,2023-04-29T14:12:11.318Z,2023-04-30T13:07:02Z,,,,,,,,,,,,,,,,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722223,494,61,2,48,37,4jg5vd59i24chckyua90dr1lg,0,12.9,20.3,2023-04-29T14:12:12.880Z,2023-04-29T14:12:13Z,4234942163,56,Back,,,,,,,,,,,,,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541621397,948,49,2,48,38,5mbo4f0vps12dr0fcvjn3wyp5,1,75.1,86.4,2023-04-29T14:12:13.686Z,2023-04-30T13:07:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8lrsefp53ez5jm3hd5fy8tck5,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722467,489,1,2,48,39,5mbo4f0vps12dr0fcvjn3wyp5,1,75.5,85.9,2023-04-29T14:12:15.234Z,2023-04-30T13:07:09Z,4234943475,141,69.7,4234943477,212,23.8,4234943473,140,55.4,4234943479,213,3.6,4234943471,56,Center,,,,,,,,,,8lrsefp53ez5jm3hd5fy8tck5,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722605,490,1,2,48,43,5mbo4f0vps12dr0fcvjn3wyp5,1,52.9,69.7,2023-04-29T14:12:19.563Z,2023-04-29T14:12:23Z,4234944169,140,66.8,4234944177,212,21.9,4234944165,56,Left,4234944179,213,0.8,4234944173,141,93.8,,,,,,,,,,8uvq88srclwb1303aev72iz8p,E. Otieno,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722671,491,3,2,48,47,5mbo4f0vps12dr0fcvjn3wyp5,1,71.6,91.2,2023-04-29T14:12:22.954Z,2023-04-30T13:07:30Z,4234944519,56,Left,4239710143,464,,4234944521,286,,4234944599,233,495,,,,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722613,495,45,2,48,47,4jg5vd59i24chckyua90dr1lg,0,28.4,8.8,2023-04-29T14:12:22.954Z,2023-04-29T14:12:26Z,4234944237,285,,4234944235,56,Back,4234944709,233,491,,,,,,,,,,,,,,,,72eskzopskdqlizss1nhznuqy,A. Alsanati,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722727,492,3,2,48,49,5mbo4f0vps12dr0fcvjn3wyp5,0,71.4,85.9,2023-04-29T14:12:24.826Z,2023-04-30T13:07:43Z,4234944775,286,,4239711821,465,,4234944771,56,Left,4234944859,211,,,,,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722789,494,45,2,48,51,5mbo4f0vps12dr0fcvjn3wyp5,0,76.8,86.6,2023-04-29T14:12:26.961Z,2023-04-29T14:42:17Z,4234945471,233,496,4234945115,56,Left,4234945119,286,,,,,,,,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722801,496,3,2,48,51,4jg5vd59i24chckyua90dr1lg,1,23.2,13.4,2023-04-29T14:12:26.961Z,2023-04-30T13:07:46Z,4234945357,233,494,4234945211,56,Back,4239712153,464,,4234945217,285,,,,,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722771,493,43,2,48,51,5mbo4f0vps12dr0fcvjn3wyp5,1,0,0,2023-04-29T14:12:27.019Z,2023-04-29T14:12:29Z,4234945387,144,61,4234945047,56,Center,,,,,,,,,,,,,,,,,,,67fpbhmyalc9zlkqts4mwafh1,J. Haliti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722817,497,49,2,48,52,4jg5vd59i24chckyua90dr1lg,1,18.1,4.7,2023-04-29T14:12:28.226Z,2023-04-29T14:12:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722889,498,1,2,48,53,4jg5vd59i24chckyua90dr1lg,1,18.1,4.7,2023-04-29T14:12:29.497Z,2023-04-30T13:07:58Z,4234945617,56,Back,4234945627,213,6.3,4234945625,212,10.7,4234945623,141,4.6,4234945621,140,28.3,,,,,,,,,,cdlngd5oc988etq8dp8bh4s7p,D. Widgren,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722915,499,1,2,48,54,4jg5vd59i24chckyua90dr1lg,0,28.5,4.1,2023-04-29T14:12:29.920Z,2023-04-29T14:12:30Z,4234945745,56,Back,4234945747,140,28.1,4234945751,212,6.7,4234945749,141,14.0,4234945753,213,1.6,,,,,,,,,,72eskzopskdqlizss1nhznuqy,A. Alsanati,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540722935,495,49,2,48,55,5mbo4f0vps12dr0fcvjn3wyp5,1,63.8,83.8,2023-04-29T14:12:31.275Z,2023-04-29T14:39:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8lrsefp53ez5jm3hd5fy8tck5,V. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723167,496,1,2,48,56,5mbo4f0vps12dr0fcvjn3wyp5,1,64.9,80.8,2023-04-29T14:12:31.788Z,2023-04-30T13:08:20Z,4234946953,56,Center,4234946955,140,66.7,4234946959,212,22.3,4234948721,210,15,4234946961,213,4.8,4234946957,141,48.1,,,,,,,8lrsefp53ez5jm3hd5fy8tck5,V. Fischer,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2540723177,497,15,2,48,57,5mbo4f0vps12dr0fcvjn3wyp5,1,73.4,41.7,2023-04-29T14:12:33.250Z,2023-04-30T13:08:20Z,4234948873,230,98.5,4234947817,82,,4234947807,20,,4234948869,146,85.8,4234948863,102,47.5,4234948857,29,,4234947019,18,,4234948875,231,47.1,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,4239716791,80,4234947929,233,500,,,4234947007,22,,4234948867,215,,4234947021,56,4234948859,55,496,Center,4234948871,147,4234948865,103,44.4,19,,
2540723299,500,10,2,48,57,4jg5vd59i24chckyua90dr1lg,1,13.6,51.2,2023-04-29T14:12:33.350Z,2023-04-29T15:05:45Z,4234947621,56,Back,4234947987,233,497,4234947619,94,,,,,,,,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723287,498,6,2,49,3,5mbo4f0vps12dr0fcvjn3wyp5,1,78.6,49,2023-04-29T14:12:38.842Z,2023-04-29T14:12:51Z,4234947563,73,,4234947559,56,Center,4234950067,233,501,,,,,,,,,,,,,,,,e3ked0g7shh0wf1owzzv5bkl,A. Milošević,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540723399,501,6,2,49,3,4jg5vd59i24chckyua90dr1lg,0,21.4,51,2023-04-29T14:12:38.842Z,2023-04-30T13:08:30Z,4234950143,233,498,4234948127,73,,4234948125,56,Back,,,,,,,,,,,,,,,,dcewpavwmjbplo5fahrzfxega,J. Voelkerling Persson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540724337,499,1,2,49,27,5mbo4f0vps12dr0fcvjn3wyp5,1,99.9,99.7,2023-04-29T14:13:03.003Z,2023-04-30T13:08:49Z,4234953037,213,4.6,4234953017,2,,4234953027,140,95.0,4234953021,155,,4234953031,141,53.4,4235248435,154,,4235248433,210,13,4239719079,20,,8lrsefp53ez5jm3hd5fy8tck5,V. Fischer,4234953019,6,4234953035,212,31.9,,1,4234953023,223,,4234953025,56,Center,,,,,,,,,,,,,,
2540776667,731,13,2,49,28,5mbo4f0vps12dr0fcvjn3wyp5,1,93.6,56.7,2023-04-29T14:13:03.723Z,2023-04-30T13:08:50Z,4235248475,103,16.7,4235248473,102,42.9,4235248467,154,,4235244941,15,,4235248485,231,53.2,4235244947,328,,4235248479,146,97.1,4235248483,230,99.3,35s5mefte5hagf4wjv96u9756,Rui Modesto,4235255281,17,4235248469,55,499,,,4235248463,84,,4235248465,29,,4235237619,56,4235244949,153,,Center,4235248481,147,4235244939,25,48.4,,,
2540781649,767,61,2,49,29,4jg5vd59i24chckyua90dr1lg,1,4.8,48,2023-04-29T14:13:05.460Z,2023-04-29T14:41:39Z,4235262757,56,Back,,,,,,,,,,,,,,,,,,,,,,9z8zmq5mh3nzaxtvpf5ox3snp,M. Mathisen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540736163,550,61,2,49,30,4jg5vd59i24chckyua90dr1lg,1,7.4,46.4,2023-04-29T14:13:05.790Z,2023-04-29T14:19:08Z,4235022199,56,Back,,,,,,,,,,,,,,,,,,,,,,546vmchsyl1wt10pr13r5oup6,M. Heier,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540736873,543,61,2,49,30,5mbo4f0vps12dr0fcvjn3wyp5,1,91.2,54.8,2023-04-29T14:13:06.300Z,2023-04-29T14:19:10Z,4235022889,56,Center,,,,,,,,,,,,,,,,,,,,,,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540724549,502,12,2,49,32,4jg5vd59i24chckyua90dr1lg,1,8.5,40.8,2023-04-29T14:13:08.401Z,2023-04-29T14:19:28Z,4234954205,141,57.5,4234954207,212,13.0,4234954209,213,1.1,4234954199,140,14.5,4234954195,56,Back,,,,,,,,,,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540724591,500,1,2,49,35,5mbo4f0vps12dr0fcvjn3wyp5,1,81.9,41.5,2023-04-29T14:13:10.954Z,2023-04-29T14:19:32Z,4234954391,212,10.8,4234954385,140,75.7,4234954389,141,54.2,4234954379,56,Center,4234954393,213,2.2,,,,,,,,,,4dswyr2m0bxs6rkf56y21mz85,A. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,
