id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/11/value,qualifier/10/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value
2542319461,408,49,2,50,47,evf5hhqgnjhwjsth1m6pawxdp,1,5.3,80,2023-05-01T14:14:45.559Z,2023-05-02T17:43:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542319509,409,4,2,50,52,evf5hhqgnjhwjsth1m6pawxdp,1,9.4,91,2023-05-01T14:14:50.149Z,2023-05-02T17:43:13Z,4243455735,233,448,4243455705,152,,4243455703,56,Back,4243455701,13,,4243455709,285,,4243455707,265,,,,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542319493,448,4,2,50,52,7hlumphk42363z3i2nry2wrzj,0,90.6,9,2023-05-01T14:14:50.150Z,2023-05-02T17:43:53Z,4243455753,233,409,4243455605,13,,4243455613,286,,4243455611,265,,4243455607,56,Right,4243455609,152,,,,,,,,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320215,410,1,2,51,53,evf5hhqgnjhwjsth1m6pawxdp,0,9,95.1,2023-05-01T14:15:51.293Z,2023-05-02T17:43:12Z,4243459447,140,53.7,4243459467,1,,4243459453,141,65.5,4243459463,213,5.9,4243459439,157,,4243459441,152,,4243459437,5,,4243459443,56,Center,cnfkqyunacrm7mli650a3l3ze,A. Benediktsson,4243459459,212,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320287,449,1,2,51,56,7hlumphk42363z3i2nry2wrzj,0,38.3,30.1,2023-05-01T14:15:54.456Z,2023-05-02T17:43:52Z,4243459771,56,Center,4243459775,141,36.1,4243459773,140,74.0,4243459769,3,,4243459781,1,,4243459779,213,0.1,4243459777,212,37.7,,,,9d08simhpio6vi217mqtro6ad,A. Traustason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320339,411,1,2,52,0,evf5hhqgnjhwjsth1m6pawxdp,1,26.1,63.9,2023-05-01T14:15:57.852Z,2023-05-02T17:43:12Z,4243460067,56,Back,4243460069,140,9.6,4243460073,212,17.3,4243460075,213,3.2,4243460071,141,62.7,,,,,,,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320393,412,1,2,52,3,evf5hhqgnjhwjsth1m6pawxdp,0,9.6,62.7,2023-05-01T14:16:01.342Z,2023-05-02T17:43:12Z,4243460391,141,54.5,4243460393,212,36.9,4243460395,213,6.1,4243460383,157,,4243460389,140,44.3,4243460387,56,Back,4243460397,1,,,,,cnfkqyunacrm7mli650a3l3ze,A. Benediktsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320367,450,44,2,52,5,7hlumphk42363z3i2nry2wrzj,1,52.8,46.4,2023-05-01T14:16:02.790Z,2023-05-02T17:43:52Z,4243464633,233,413,4243460219,56,Center,4243460221,286,,,,,,,,,,,,,,,,,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320401,413,44,2,52,5,evf5hhqgnjhwjsth1m6pawxdp,0,47.2,53.6,2023-05-01T14:16:02.791Z,2023-05-02T17:43:12Z,4243464647,233,450,4243460417,285,,4243460413,56,Back,,,,,,,,,,,,,,,,4k8cw1lmtdkcx1vetcwccnefp,M. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321291,463,1,2,52,5,7hlumphk42363z3i2nry2wrzj,0,54.3,43.7,2023-05-01T14:16:03.615Z,2023-05-02T17:43:52Z,4243465051,140,54.2,4243465055,212,0.6,4243465053,141,42.8,4243465047,3,,4243465049,56,Center,4243465057,213,4.5,,,,,,,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321297,422,61,2,52,6,evf5hhqgnjhwjsth1m6pawxdp,1,45.3,55.9,2023-05-01T14:16:04.309Z,2023-05-02T17:43:11Z,4243467911,56,Back,,,,,,,,,,,,,,,,,,,,,,4k8cw1lmtdkcx1vetcwccnefp,M. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320437,414,1,2,52,7,evf5hhqgnjhwjsth1m6pawxdp,1,44.8,65.4,2023-05-01T14:16:05.532Z,2023-05-02T17:43:11Z,4243460617,56,Back,4243460619,140,33.9,4243460615,3,,4243460625,213,3.2,4243460623,212,11.5,4243460621,141,64.6,,,,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320457,415,1,2,52,9,evf5hhqgnjhwjsth1m6pawxdp,1,34.5,57.5,2023-05-01T14:16:07.212Z,2023-05-02T17:43:10Z,4243460717,140,35.3,4243460727,212,7.9,4243460731,213,1.5,4243460715,56,Back,4243460723,141,69.0,,,,,,,,,,5por6xcmx2po85tvz9cy76m6t,S. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320467,416,1,2,52,10,evf5hhqgnjhwjsth1m6pawxdp,1,35.9,69.9,2023-05-01T14:16:08.524Z,2023-05-02T17:43:10Z,4243460775,213,3.1,4243460773,212,8.5,4243460771,141,70.3,4243460769,140,27.8,4243460767,56,Back,,,,,,,,,,2vfhae70oyyzm0qttlckworqi,A. Carlén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320513,417,1,2,52,11,evf5hhqgnjhwjsth1m6pawxdp,1,27.8,70.3,2023-05-01T14:16:09.260Z,2023-05-02T17:43:10Z,4243461027,141,62.0,4243461031,212,6.8,4243461035,213,5.3,4243461025,140,31.4,4243461023,56,Back,,,,,,,,,,aq0upomgtrmvzxuvvw0n4rf9w,J. Bångsbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320565,418,1,2,52,16,evf5hhqgnjhwjsth1m6pawxdp,0,38.9,68.4,2023-05-01T14:16:13.740Z,2023-05-02T17:43:10Z,4243461267,1,,4243461255,155,,4243461265,213,5.9,4243461263,212,55.8,4243461261,141,39.2,4243461259,140,88.6,4243461257,56,Center,,,,5por6xcmx2po85tvz9cy76m6t,S. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320575,451,4,2,52,19,7hlumphk42363z3i2nry2wrzj,1,25.2,67.2,2023-05-01T14:16:17.399Z,2023-05-02T17:43:51Z,4243476281,233,434,4243473445,285,,4243473873,295,,4243473441,152,,4243473437,13,,4243473439,56,Back,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542322981,434,4,2,52,19,evf5hhqgnjhwjsth1m6pawxdp,0,74.8,32.8,2023-05-01T14:16:17.400Z,2023-05-02T17:43:09Z,4243476303,233,451,4243476249,152,,4243476247,56,Center,4243476251,286,,4243476243,13,,4243476245,295,,,,,,,,3ihcnb7xmqlsefg10xbdraqqd,S. Ohlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320651,452,1,2,52,24,7hlumphk42363z3i2nry2wrzj,1,12.9,64.8,2023-05-01T14:16:21.880Z,2023-05-02T17:43:51Z,4243461665,140,24.7,4243476805,152,,4243461663,56,Back,4243476803,5,,4243461671,213,0.9,4243461669,212,18.8,4243461667,141,85.6,4243477987,189,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320751,453,1,2,52,27,7hlumphk42363z3i2nry2wrzj,1,38.6,88.7,2023-05-01T14:16:24.695Z,2023-05-02T17:43:51Z,4243462143,213,0.2,4243462137,140,59.1,4243462139,141,95.0,4243462141,212,21.9,4243462135,56,Left,,,,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320805,454,1,2,52,34,7hlumphk42363z3i2nry2wrzj,1,63.2,95.3,2023-05-01T14:16:32.055Z,2023-05-02T17:43:51Z,4243462423,213,3.4,4243462413,56,Back,4243462415,140,42.8,4243462417,141,88.0,4243462419,212,22.0,,,,,,,,,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320843,455,1,2,52,37,7hlumphk42363z3i2nry2wrzj,1,44.3,78.8,2023-05-01T14:16:35.319Z,2023-05-02T17:43:50Z,4243462651,213,4.7,4243462641,212,30.1,4243462639,141,34.5,4243462635,140,45.3,4243462633,56,Back,,,,,,,,,,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320871,456,1,2,52,40,7hlumphk42363z3i2nry2wrzj,1,45.9,31.5,2023-05-01T14:16:38.199Z,2023-05-02T17:43:50Z,4243462805,213,5.3,4243462793,140,56.5,4243462801,212,18.8,4243462789,56,Right,4243462797,141,9.2,,,,,,,,,,6f45blx9waafcnjbq3fr1efv9,N. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320909,457,1,2,52,43,7hlumphk42363z3i2nry2wrzj,1,56.6,7,2023-05-01T14:16:41.191Z,2023-05-02T17:43:50Z,4243462981,213,2.6,4243462969,140,38.8,4243462977,212,21.5,4243462961,56,Back,4243462973,141,22.5,,,,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542320955,458,1,2,52,46,7hlumphk42363z3i2nry2wrzj,1,41.7,22.8,2023-05-01T14:16:44.423Z,2023-05-02T17:43:50Z,4243463259,213,1.1,4243463257,212,55.2,4243463261,1,,4243463255,141,94.5,4243463253,140,66.3,4243463251,56,Left,4243463247,155,,4243463249,196,,6f45blx9waafcnjbq3fr1efv9,N. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321031,459,1,2,52,50,7hlumphk42363z3i2nry2wrzj,1,63.3,94.7,2023-05-01T14:16:48.535Z,2023-05-02T17:43:49Z,4243463611,213,6.3,4243463603,56,Left,4243463605,140,81.6,4243463609,212,19.2,4243463607,141,93.8,,,,,,,,,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321035,419,45,2,52,56,evf5hhqgnjhwjsth1m6pawxdp,0,10.4,14,2023-05-01T14:16:53.768Z,2023-05-02T17:43:09Z,4243463623,56,Back,4243463625,285,,4243464053,233,460,,,,,,,,,,,,,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321101,460,3,2,52,56,7hlumphk42363z3i2nry2wrzj,1,89.6,86,2023-05-01T14:16:53.768Z,2023-05-02T17:47:34Z,4243464011,233,419,4243463979,286,,4243463977,56,Left,4245372179,464,,,,,,,,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321125,461,1,2,52,58,7hlumphk42363z3i2nry2wrzj,0,98.5,81.4,2023-05-01T14:16:55.753Z,2023-05-02T17:47:39Z,4243464083,140,93.8,4243464085,141,56.0,4243464081,56,Center,4243464077,2,,4243464079,155,,4245372425,224,,4243464087,212,18.0,4243464089,213,4.4,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,4245372427,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321117,420,12,2,52,59,evf5hhqgnjhwjsth1m6pawxdp,1,6.1,41.6,2023-05-01T14:16:57.467Z,2023-05-02T17:43:09Z,4243464035,140,0.0,4243464033,56,Back,4243464107,167,,4243464217,15,,4243464045,213,4.1,4243464037,141,26.4,4243464041,212,12.6,,,,5por6xcmx2po85tvz9cy76m6t,S. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321123,421,6,2,53,0,evf5hhqgnjhwjsth1m6pawxdp,0,2.8,35.2,2023-05-01T14:16:58.333Z,2023-05-02T17:47:45Z,4243464067,56,Back,4243464069,73,,4243464237,233,462,,,,,,,,,,,,,,,,5por6xcmx2po85tvz9cy76m6t,S. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321139,462,6,2,53,0,7hlumphk42363z3i2nry2wrzj,1,97.2,64.8,2023-05-01T14:16:58.333Z,2023-05-02T17:43:49Z,4243464185,233,421,4243464169,73,,4243464167,56,Center,,,,,,,,,,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321427,464,1,2,53,25,7hlumphk42363z3i2nry2wrzj,0,99.4,99.3,2023-05-01T14:17:23.608Z,2023-05-02T17:47:47Z,4243465727,2,,4243465729,6,,4243465743,213,4.4,4243465737,140,91.8,4243465741,212,30.7,4243465739,141,55.7,4243465735,56,Center,4243465733,223,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,4243465731,155,,4245372767,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321447,423,12,2,53,27,evf5hhqgnjhwjsth1m6pawxdp,1,3.9,36,2023-05-01T14:17:25.052Z,2023-05-02T17:43:08Z,4243465865,213,0.0,4243465863,212,39.3,4243465861,141,36.7,4243465873,15,,4243465857,56,Back,4243465859,140,41.3,,,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321505,465,1,2,53,30,7hlumphk42363z3i2nry2wrzj,1,59.2,62.1,2023-05-01T14:17:27.945Z,2023-05-02T17:43:48Z,4243466165,155,,4243466175,213,5.7,4243466173,212,26.7,4243466171,141,41.6,4243466167,56,Center,4243466169,140,80.9,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321519,466,44,2,53,33,7hlumphk42363z3i2nry2wrzj,1,82,41.6,2023-05-01T14:17:31.356Z,2023-05-02T17:43:48Z,4243466257,233,424,4243466233,56,Center,4243466235,286,,,,,,,,,,,,,,,,,6f45blx9waafcnjbq3fr1efv9,N. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321493,424,44,2,53,33,evf5hhqgnjhwjsth1m6pawxdp,0,18,58.4,2023-05-01T14:17:31.357Z,2023-05-02T17:43:08Z,4243466103,56,Back,4243466105,285,,4243466335,233,466,,,,,,,,,,,,,,,,4k8cw1lmtdkcx1vetcwccnefp,M. Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321543,467,1,2,53,34,7hlumphk42363z3i2nry2wrzj,0,81.5,40.8,2023-05-01T14:17:32.159Z,2023-05-02T17:43:48Z,4243466361,141,62.5,4243466363,212,16.8,4243466349,3,,4243466365,213,1.1,4243466357,140,89.2,4243466353,56,Center,,,,,,,6f45blx9waafcnjbq3fr1efv9,N. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321533,425,52,2,53,36,evf5hhqgnjhwjsth1m6pawxdp,1,12.8,33.1,2023-05-01T14:17:33.788Z,2023-05-02T17:48:03Z,4245373171,377,,,,,,,,,,,,,,,,,,,,,,,cnfkqyunacrm7mli650a3l3ze,A. Benediktsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321677,426,1,2,53,49,evf5hhqgnjhwjsth1m6pawxdp,1,15.3,27.6,2023-05-01T14:17:46.873Z,2023-05-02T17:43:07Z,4243467181,1,,4243467169,123,,4243467179,213,1.3,4243467177,212,32.2,4243467175,141,73.6,4243467173,140,22.7,4243467171,56,Back,4243467225,189,,cnfkqyunacrm7mli650a3l3ze,A. Benediktsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321837,427,1,2,53,55,evf5hhqgnjhwjsth1m6pawxdp,1,30.4,60.5,2023-05-01T14:17:53.467Z,2023-05-02T17:43:07Z,4243468047,140,27.1,4243468049,141,32.7,4243468045,56,Back,4243468053,213,4.5,4243468051,212,19.2,,,,,,,,,,aq0upomgtrmvzxuvvw0n4rf9w,J. Bångsbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321995,468,43,2,53,58,7hlumphk42363z3i2nry2wrzj,1,0,0,2023-05-01T14:17:56.616Z,2023-05-01T14:18:29Z,4243468929,233,433,4243468875,56,Back,4243468877,346,0,4243470431,144,5,,,,,,,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321883,428,1,2,54,1,evf5hhqgnjhwjsth1m6pawxdp,1,35.7,33.3,2023-05-01T14:17:59.404Z,2023-05-02T17:43:07Z,4243468293,212,23.8,4243468295,213,1.5,4243468291,141,68.2,4243468289,140,36.6,4243468287,56,Back,,,,,,,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321913,429,1,2,54,5,evf5hhqgnjhwjsth1m6pawxdp,1,38.1,63.3,2023-05-01T14:18:03.163Z,2023-05-02T17:43:06Z,4243468445,212,29.6,4243468443,141,19.8,4243468441,140,38.9,4243468439,56,Back,4243468447,213,4.7,,,,,,,,,,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321931,430,1,2,54,8,evf5hhqgnjhwjsth1m6pawxdp,1,44.4,15.3,2023-05-01T14:18:06.091Z,2023-05-02T17:43:06Z,4243468567,213,6.1,4243468559,56,Right,4243468565,212,22.2,4243468563,141,9.8,4243468561,140,65.2,,,,,,,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321951,431,1,2,54,10,evf5hhqgnjhwjsth1m6pawxdp,1,69.2,7.3,2023-05-01T14:18:08.444Z,2023-05-02T17:43:06Z,4243468669,212,25.1,4243468667,141,7.0,4243468663,56,Right,4243468665,140,93.1,4243468671,213,6.3,,,,,,,,,,3ihcnb7xmqlsefg10xbdraqqd,S. Ohlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321993,432,43,2,54,13,evf5hhqgnjhwjsth1m6pawxdp,1,0,0,2023-05-01T14:18:11.052Z,2023-05-02T17:48:25Z,4243468863,155,0,4243468865,56,Center,4243468861,2,0,4243468873,213,1.3,4243468871,212,29.6,4245373867,144,1,4243468867,140,100.0,4243468869,141,48.7,9z851x28so30uk7ihonmrk79x,E. Salomonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542321999,433,4,2,54,14,evf5hhqgnjhwjsth1m6pawxdp,1,92.2,9.4,2023-05-01T14:18:11.895Z,2023-05-02T17:43:05Z,4243470685,233,469,4243469887,13,,4243469889,152,,4243468895,56,Right,4243469891,265,,4243469893,286,,,,,,,,9z851x28so30uk7ihonmrk79x,E. Salomonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542322247,469,4,2,54,14,7hlumphk42363z3i2nry2wrzj,0,7.8,90.6,2023-05-01T14:18:11.896Z,2023-05-02T17:43:48Z,4243470217,56,Back,4243470219,152,,4243470221,265,,4243470223,285,,4243470697,233,433,4243470215,13,,,,,,,,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542323339,435,1,2,56,41,evf5hhqgnjhwjsth1m6pawxdp,0,95.4,4.1,2023-05-01T14:20:38.795Z,2023-05-02T17:50:18Z,4243476581,2,,4243476591,152,,4243476593,56,Center,4243476585,5,,4243476595,140,97.0,4243476601,213,1.5,4245377977,72,,4243476589,155,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,4243476599,212,28.7,4243476597,141,46.3,,4245377975,223,4243487127,233,,,,,,,,,,,,,,,,,,470,,,,,,,,
2542325625,496,44,2,56,44,7hlumphk42363z3i2nry2wrzj,1,5,46.5,2023-05-01T14:20:41.993Z,2023-05-02T17:43:47Z,4243491065,233,463,4243490763,56,Back,4243490765,285,,,,,,,,,,,,,,,,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542325587,463,44,2,56,44,evf5hhqgnjhwjsth1m6pawxdp,0,95,53.5,2023-05-01T14:20:41.994Z,2023-05-02T17:43:05Z,4243488897,56,Center,4243490787,233,496,4243488899,286,,,,,,,,,,,,,,,,,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542323347,470,41,2,56,44,7hlumphk42363z3i2nry2wrzj,1,4.4,46.6,2023-05-01T14:20:42.521Z,2023-05-02T17:50:33Z,4243488063,140,21.5,4243488065,141,12.8,4243488067,212,29.2,4245378483,378,,4243488069,213,5.4,4243488279,233,435,,,,,,,dzdryjruyr4lpu3t7d5pgpn11,O. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542323425,436,1,2,56,48,evf5hhqgnjhwjsth1m6pawxdp,1,82.5,88.4,2023-05-01T14:20:46.409Z,2023-05-02T17:50:37Z,4243477143,1,,4243477137,141,28.0,4243477141,213,5.1,4243477139,212,43.8,4243477129,2,,4243477135,140,97.1,4245378575,72,,4243477133,56,Center,ci4crclo00uz8rtudodhpwoh5,G. Norlin,4243477131,155,,4245378573,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542323447,437,1,2,56,53,evf5hhqgnjhwjsth1m6pawxdp,1,95.7,11.6,2023-05-01T14:20:51.640Z,2023-05-02T17:43:05Z,4243477295,140,87.3,4243477301,213,2.6,4243477293,56,Right,4243477297,141,19.1,4243477299,212,10.2,,,,,,,,,,5por6xcmx2po85tvz9cy76m6t,S. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542323457,438,1,2,56,55,evf5hhqgnjhwjsth1m6pawxdp,0,87.2,19.1,2023-05-01T14:20:52.819Z,2023-05-02T17:50:47Z,4245378777,224,,4245378779,20,,4243477343,155,,4243477345,56,Center,4243477341,2,,4243477351,212,2.6,4243477353,213,1.0,4243477349,141,22.2,9ha2m6934ior2yh2npdorg4b9,O. Wendt,4243477347,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542323445,471,61,2,56,55,7hlumphk42363z3i2nry2wrzj,1,13.8,76.4,2023-05-01T14:20:53.656Z,2023-05-02T17:43:46Z,4243477287,56,Back,,,,,,,,,,,,,,,,,,,,,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542323479,439,6,2,56,57,evf5hhqgnjhwjsth1m6pawxdp,1,87.4,22.9,2023-05-01T14:20:54.681Z,2023-05-02T17:43:04Z,4243477507,233,472,4243477489,75,,4243477487,56,Center,,,,,,,,,,,,,,,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542323467,472,6,2,56,57,7hlumphk42363z3i2nry2wrzj,0,12.6,77.1,2023-05-01T14:20:54.681Z,2023-05-02T17:50:50Z,4243477417,73,,4243477415,56,Back,4243477517,233,439,,,,,,,,,,,,,,,,5mb3g5nufbwhw09w3wgm6glwp,A. Sigurðsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542323731,440,1,2,57,17,evf5hhqgnjhwjsth1m6pawxdp,1,99.5,0.5,2023-05-01T14:21:15.322Z,2023-05-02T17:51:07Z,4243478985,6,,4243478995,141,52.1,4243478987,155,,4243478989,223,,4243478997,212,35.4,4243478999,213,1.7,4243479001,1,,4243479869,154,,9ha2m6934ior2yh2npdorg4b9,O. Wendt,4243479867,210,15,4245378925,72,,,4243478991,56,4243478993,140,4243478983,2,,,,,,,,,,,,,,,1,95.3,Center,,,,,,,
2542323971,444,44,2,57,20,evf5hhqgnjhwjsth1m6pawxdp,1,94.9,52,2023-05-01T14:21:18.263Z,2023-05-02T17:43:03Z,4243480403,233,476,4243480191,56,Center,4243480193,286,,,,,,,,,,,,,,,,,5por6xcmx2po85tvz9cy76m6t,S. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542323955,476,44,2,57,20,7hlumphk42363z3i2nry2wrzj,0,5.1,48,2023-05-01T14:21:18.264Z,2023-05-02T17:43:46Z,4243480107,285,,4243480103,56,Back,4243480301,233,444,,,,,,,,,,,,,,,,6f45blx9waafcnjbq3fr1efv9,N. Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542323733,441,15,2,57,20,evf5hhqgnjhwjsth1m6pawxdp,1,95.3,52.1,2023-05-01T14:21:18.418Z,2023-05-02T17:51:07Z,4243479879,78,,4243479017,16,,4243479895,328,,4243479885,55,440,4243479875,25,,4243479899,82,,4243479907,230,98.8,4243479889,102,48.4,5por6xcmx2po85tvz9cy76m6t,S. Eriksson,4243479939,233,473,4243479903,146,99.8,,4243479891,103,4243479881,29,4243479877,15,,4243479019,56,Center,4243479905,147,4243479909,231,51.1,4243479897,100,4243479883,154,,,,19,,4243479901,101,,,,48.6
2542323765,473,10,2,57,20,7hlumphk42363z3i2nry2wrzj,1,0.5,51.8,2023-05-01T14:21:18.518Z,2023-05-02T17:43:45Z,4243479167,56,Back,4243479645,14,,4243479963,233,441,4243479165,94,,,,,,,,,,,,,,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
